 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                rb94          rb95          rb96          rb97          rb98          rb99          rb100         rb101
    180  5.987296131417E-02  1.389594E-11  7.515626E-13  4.680526E-15  1.899172E-16  3.059122E-18  4.799055E-20  1.068664E-22  1.149259E-24
    181  6.018239261751E-02  1.753162E-11  9.780425E-13  6.194026E-15  2.587744E-16  4.256724E-18  6.855331E-20  1.551603E-22  1.709744E-24
    182  6.051941164510E-02  2.248174E-11  1.297431E-12  8.368807E-15  3.609727E-16  6.075704E-18  1.006951E-19  2.319958E-22  2.625385E-24
    183  6.081686890997E-02  2.790150E-11  1.659310E-12  1.087833E-14  4.826797E-16  8.291077E-18  1.409502E-19  3.298939E-22  3.822411E-24
    184  6.107970107709E-02  3.368189E-11  2.057145E-12  1.368214E-14  6.225058E-16  1.088730E-17  1.893070E-19  4.492954E-22  5.315984E-24
    185  6.149099227918E-02  4.502315E-11  2.867412E-12  1.950768E-14  9.232430E-16  1.661057E-17  2.992420E-19  7.259380E-22  8.876445E-24
    186  6.184187848266E-02  5.744189E-11  3.792025E-12  2.630300E-14  1.287623E-15  2.373475E-17  4.407726E-19  1.089522E-21  1.370322E-23
    187  6.212841772032E-02  6.990680E-11  4.752734E-12  3.349480E-14  1.685738E-15  3.169659E-17  6.034734E-19  1.514785E-21  1.949752E-23
    188  6.241083345826E-02  8.466050E-11  5.925850E-12  4.242372E-14  2.194429E-15  4.207985E-17  8.211465E-19  2.092711E-21  2.755964E-23
    189  6.286334795077E-02  1.145991E-10  8.406445E-12  6.172394E-14  3.336755E-15  6.603932E-17  1.340845E-18  3.501683E-21  4.784551E-23
    190  6.324448148531E-02  1.473501E-10  1.124659E-11  8.436395E-14  4.734188E-15  9.623568E-17  2.020689E-18  5.387302E-21  7.594229E-23
    191  6.354755735680E-02  1.795543E-10  1.414600E-11  1.079418E-13  6.240621E-15  1.295941E-16  2.795092E-18  7.575772E-21  1.094856E-22
    192  6.382753282149E-02  2.151704E-10  1.745775E-11  1.353390E-13  8.043946E-15  1.703792E-16  3.767291E-18  1.036799E-20  1.533410E-22
    193  6.429792763326E-02  2.906321E-10  2.478010E-11  1.973084E-13  1.228740E-14  2.690905E-16  6.205037E-18  1.752261E-20  2.694640E-22
    194  6.470641913937E-02  3.760991E-10  3.348775E-11  2.729373E-13  1.770422E-14  3.991751E-16  9.548512E-18  2.757743E-20  4.387861E-22
    195  6.514351188605E-02  4.940029E-10  4.608544E-11  3.851583E-13  2.610301E-14  6.072595E-16  1.511049E-17  4.470843E-20  7.379174E-22
    196  6.551961572666E-02  6.230766E-10  6.051887E-11  5.168786E-13  3.638341E-14  8.696394E-16  2.239028E-17  6.764521E-20  1.152455E-21
    197  6.614173306661E-02  9.103410E-10  9.455942E-11  8.372945E-13  6.277529E-14  1.569526E-15  4.277073E-17  1.337818E-19  2.402716E-21
    198  6.666431851744E-02  1.246356E-09  1.370306E-10  1.250995E-12  9.893528E-14  2.569573E-15  7.346986E-17  2.366475E-19  4.444329E-21
    199  6.714973898932E-02  1.663010E-09  1.928122E-10  1.811208E-12  1.505687E-13  4.052172E-15  1.211851E-16  4.011851E-19  7.855827E-21
    200  6.763365269933E-02  2.209929E-09  2.702416E-10  2.612242E-12  2.283030E-13  6.367105E-15  1.991918E-16  6.777848E-19  1.383996E-20
    201  6.810748363549E-02  2.910739E-09  3.751158E-10  3.729631E-12  3.424271E-13  9.890882E-15  3.234742E-16  1.130826E-18  2.406380E-20
    202  6.886988901479E-02  4.507058E-09  6.324248E-10  6.581943E-12  6.545793E-13  2.001346E-14  7.033731E-16  2.568935E-18  5.845112E-20
    203  6.932442343830E-02  5.829113E-09  8.608216E-10  9.208164E-12  9.607720E-13  3.039476E-14  1.115416E-15  4.182269E-18  9.906567E-20
    204  6.977291475786E-02  7.494305E-09  1.164314E-09  1.279831E-11  1.400494E-12  4.583093E-14  1.755608E-15  6.756371E-18  1.665554E-19
    205  7.051837306122E-02  1.131690E-08  1.914043E-09  2.202068E-11  2.609664E-12  9.037755E-14  3.719826E-15  1.495293E-17  3.940852E-19
    206  7.120724846930E-02  1.646126E-08  3.013523E-09  3.617487E-11  4.617834E-12  1.685909E-13  7.419685E-15  3.106088E-17  8.712695E-19
    207  7.185571854523E-02  2.329365E-08  4.597164E-09  5.745587E-11  7.870458E-12  3.020901E-13  1.416774E-14  6.163713E-17  1.834381E-18
    208  7.250556240022E-02  3.280369E-08  6.984643E-09  9.092401E-11  1.337472E-11  5.399738E-13  2.700438E-14  1.221374E-16  3.859050E-18
    209  7.308358088908E-02  4.426939E-08  1.008950E-08  1.362248E-10  2.135917E-11  9.022597E-13  4.779563E-14  2.238239E-16  7.461372E-18
    210  7.365083251161E-02  5.913784E-08  1.441565E-08  2.017836E-10  3.369861E-11  1.488603E-12  8.347152E-14  4.045490E-16  1.421978E-17
    211  7.420607479025E-02  7.815672E-08  2.035688E-08  2.952581E-10  5.247159E-11  2.422267E-12  1.436570E-13  7.201927E-16  2.667172E-17
    212  7.477269193766E-02  1.033731E-07  2.882130E-08  4.335784E-10  8.213377E-11  3.967050E-12  2.492216E-13  1.293571E-15  5.054753E-17
    213  7.532671922740E-02  1.351998E-07  4.030777E-08  6.285762E-10  1.267985E-10  6.403147E-12  4.257321E-13  2.286535E-15  9.419675E-17
    214  7.590819975934E-02  1.781040E-07  5.699564E-08  9.232353E-10  1.990286E-10  1.053459E-11  7.436735E-13  4.140875E-15  1.803865E-16
    215  7.648106882397E-02  2.320864E-07  7.967445E-08  1.340169E-09  3.085819E-10  1.711287E-11  1.282032E-12  7.398458E-15  3.406559E-16
    216  7.706864365518E-02  3.021004E-07  1.115123E-07  1.950148E-09  4.806427E-10  2.796915E-11  2.227982E-12  1.334083E-14  6.504459E-16
    217  7.765097184480E-02  3.886048E-07  1.542115E-07  2.803684E-09  7.395447E-10  4.515155E-11  3.823892E-12  2.375525E-14  1.226290E-15
    218  7.824188421090E-02  4.958615E-07  2.118740E-07  4.007945E-09  1.133098E-09  7.265569E-11  6.550540E-12  4.225217E-14  2.312224E-15
    219  7.883216312169E-02  6.236238E-07  2.870302E-07  5.650656E-09  1.712854E-09  1.153789E-10  1.107792E-11  7.420368E-14  4.306211E-15
    220  7.934760137230E-02  7.514018E-07  3.691947E-07  7.527470E-09  2.425923E-09  1.706404E-10  1.731506E-11  1.198904E-13  7.325756E-15
    221  7.991019390762E-02  9.045321E-07  4.774863E-07  1.011737E-08  3.487426E-09  2.572438E-10  2.773647E-11  1.991620E-13  1.287875E-14
    222  8.044081450283E-02  1.056094E-06  5.967494E-07  1.311462E-08  4.818372E-09  3.718016E-10  4.246476E-11  3.156158E-13  2.153606E-14
    223  8.103419684334E-02  1.223722E-06  7.465120E-07  1.709386E-08  6.747908E-09  5.477649E-10  6.675115E-11  5.157333E-13  3.738525E-14
    224  8.158988408622E-02  1.367040E-06  8.963604E-07  2.133519E-08  9.011797E-09  7.673171E-10  9.939510E-11  7.965019E-13  6.112543E-14
    225  8.219791245697E-02  1.495508E-06  1.061697E-06  2.637102E-08  1.200033E-08  1.076929E-09  1.492055E-10  1.244675E-12  1.017089E-13
    226  8.273529679330E-02  1.577152E-06  1.201665E-06  3.100106E-08  1.507366E-08  1.417467E-09  2.084914E-10  1.802471E-12  1.557488E-13
    227  8.327310875316E-02  1.627185E-06  1.331267E-06  3.568130E-08  1.854658E-08  1.828083E-09  2.855842E-10  2.559320E-12  2.339437E-13
    228  8.381967664174E-02  1.647548E-06  1.449684E-06  4.040262E-08  2.248330E-08  2.325349E-09  3.863472E-10  3.591911E-12  3.477743E-13
    229  8.442137901789E-02  1.641116E-06  1.565263E-06  4.555389E-08  2.734003E-08  2.982501E-09  5.305337E-10  5.137364E-12  5.301564E-13
    230  8.496109010092E-02  1.617523E-06  1.659343E-06  5.021777E-08  3.226898E-08  3.693805E-09  6.988465E-10  7.020507E-12  7.674419E-13
    231  8.556251684447E-02  1.579555E-06  1.758329E-06  5.560081E-08  3.857154E-08  4.660240E-09  9.448260E-10  9.891003E-12  1.153411E-12
    232  8.609514523980E-02  1.541367E-06  1.845385E-06  6.068310E-08  4.507054E-08  5.714005E-09  1.232131E-09  1.338143E-11  1.652982E-12
    233  8.668730402486E-02  1.499217E-06  1.947319E-06  6.690377E-08  5.363561E-08  7.176280E-09  1.657998E-09  1.876229E-11  2.472088E-12
    234  8.725638446658E-02  1.462931E-06  2.056098E-06  7.370215E-08  6.361908E-08  8.967534E-09  2.214921E-09  2.608168E-11  3.657860E-12
    235  8.784892152766E-02  1.431871E-06  2.185775E-06  8.191479E-08  7.640292E-08  1.137433E-08  3.013042E-09  3.699043E-11  5.538638E-12
    236  8.837914431516E-02  1.411138E-06  2.320489E-06  9.051987E-08  9.052816E-08  1.415699E-08  3.994127E-09  5.091091E-11  8.085827E-12
    237  8.927467123273E-02  1.393370E-06  2.600896E-06  1.086286E-07  1.223466E-07  2.080534E-08  6.535034E-09  8.879572E-11  1.559201E-11
    238  9.009385267910E-02  1.396749E-06  2.930740E-06  1.303789E-07  1.638671E-07  3.010840E-08  1.044272E-08  1.505197E-10  2.899942E-11
    239  9.088007009323E-02  1.418332E-06  3.333277E-06  1.576384E-07  2.203477E-07  4.363769E-08  1.666090E-08  2.542721E-10  5.359543E-11
    240  9.160938796651E-02  1.456116E-06  3.804731E-06  1.905352E-07  2.941653E-07  6.248920E-08  2.610139E-08  4.202298E-10  9.634895E-11
    241  9.231864750676E-02  1.511994E-06  4.383259E-06  2.321849E-07  3.951522E-07  8.991668E-08  4.101605E-08  6.958943E-10  1.732731E-10
    242  9.335415502949E-02  1.635926E-06  5.527916E-06  3.181114E-07  6.250556E-07  1.574065E-07  8.175613E-08  1.498451E-09  4.213131E-10
    243  9.429165011748E-02  1.799961E-06  6.997516E-06  4.344365E-07  9.735878E-07  2.690268E-07  1.573719E-07  3.095784E-09  9.730055E-10
    244  9.514750284226E-02  1.990391E-06  8.806213E-06  5.864033E-07  1.483664E-06  4.466326E-07  2.915569E-07  6.122164E-09  2.132473E-09
    245  9.592869681963E-02  2.180269E-06  1.086553E-05  7.718062E-07  2.183462E-06  7.112545E-07  5.136495E-07  1.145406E-08  4.385912E-09
    246  9.638259128200E-02  2.284287E-06  1.220612E-05  9.004494E-07  2.719590E-06  9.277651E-07  7.108361E-07  1.641902E-08  6.645861E-09
    247  9.686466198075E-02  2.378024E-06  1.368884E-05  1.051466E-06  3.405376E-06  1.220443E-06  9.960219E-07  2.388696E-08  1.025822E-08
    248  9.745016881397E-02  2.453574E-06  1.546738E-05  1.248245E-06  4.402564E-06  1.675843E-06  1.477348E-06  3.709509E-08  1.712546E-08
    249  9.798964068785E-02  2.472859E-06  1.695924E-05  1.432843E-06  5.469441E-06  2.201648E-06  2.084765E-06  5.462431E-08  2.696767E-08
    250  9.892639389759E-02  2.372562E-06  1.886063E-05  1.726825E-06  7.571571E-06  3.361537E-06  3.608115E-06  1.018620E-07  5.655895E-08
    251  9.977784733458E-02  2.145787E-06  1.953147E-05  1.925337E-06  9.586289E-06  4.656652E-06  5.607624E-06  1.695469E-07  1.048753E-07
    252  1.005622893962E-01  1.856110E-06  1.916593E-05  2.023825E-06  1.134283E-05  5.991001E-06  8.029706E-06  2.587701E-07  1.769926E-07
    253  1.013070552067E-01  1.547434E-06  1.802721E-05  2.033314E-06  1.276293E-05  7.303940E-06  1.084579E-05  3.715439E-07  2.797941E-07
    254  1.019791947326E-01  1.267614E-06  1.648015E-05  1.973815E-06  1.373432E-05  8.454964E-06  1.378205E-05  4.991328E-07  4.102710E-07
    255  1.025982572428E-01  1.025402E-06  1.476115E-05  1.869275E-06  1.431283E-05  9.428703E-06  1.675891E-05  6.390961E-07  5.698034E-07
    256  1.032644197032E-01  7.934142E-07  1.275353E-05  1.715693E-06  1.457096E-05  1.033017E-05  2.016622E-05  8.133006E-07  7.918947E-07
    257  1.039121745974E-01  6.020299E-07  1.078153E-05  1.538967E-06  1.446654E-05  1.102142E-05  2.358607E-05  1.004850E-06  1.066618E-06
    258  1.045193471709E-01  4.545002E-07  9.014368E-06  1.360829E-06  1.407947E-05  1.148091E-05  2.679646E-05  1.202306E-06  1.384623E-06
    259  1.051181778144E-01  3.378854E-07  7.415466E-06  1.183495E-06  1.346670E-05  1.174788E-05  2.988513E-05  1.411663E-06  1.762776E-06
    260  1.056826419982E-01  2.513631E-07  6.072504E-06  1.021719E-06  1.272360E-05  1.183367E-05  3.266539E-05  1.620176E-06  2.184632E-06
    261  1.062431336111E-01  1.846103E-07  4.909658E-06  8.708597E-07  1.186954E-05  1.176925E-05  3.525291E-05  1.835935E-06  2.673164E-06
    262  1.068146627648E-01  1.329385E-07  3.901332E-06  7.305526E-07  1.092267E-05  1.156572E-05  3.767027E-05  2.062545E-06  3.249247E-06
    263  1.073656177930E-01  9.571114E-08  3.089912E-06  6.098565E-07  9.973454E-06  1.125530E-05  3.975976E-05  2.285277E-06  3.885853E-06
    264  1.079139362418E-01  6.821772E-08  2.423476E-06  5.042054E-07  9.021518E-06  1.085202E-05  4.158544E-05  2.509331E-06  4.606267E-06
    265  1.084202130578E-01  4.944012E-08  1.919516E-06  4.193929E-07  8.157379E-06  1.041179E-05  4.303007E-05  2.716467E-06  5.353835E-06
    266  1.089957947327E-01  3.394338E-08  1.458534E-06  3.370303E-07  7.211340E-06  9.849784E-06  4.437844E-05  2.950105E-06  6.306442E-06
    267  1.095139929398E-01  2.397720E-08  1.129388E-06  2.745592E-07  6.404519E-06  9.301675E-06  4.531734E-05  3.156826E-06  7.263687E-06
    268  1.100036617482E-01  1.712495E-08  8.803274E-07  2.245920E-07  5.687771E-06  8.757317E-06  4.595999E-05  3.347205E-06  8.260182E-06
    269  1.105581599754E-01  1.159757E-08  6.585346E-07  1.775049E-07  4.936043E-06  8.122418E-06  4.639448E-05  3.554463E-06  9.499374E-06
    270  1.111738162549E-01  7.444972E-09  4.723553E-07  1.353963E-07  4.179397E-06  7.407859E-06  4.650883E-05  3.770893E-06  1.101617E-05
    271  1.117276452796E-01  4.945141E-09  3.469872E-07  1.051620E-07  3.568578E-06  6.765911E-06  4.628090E-05  3.950068E-06  1.250975E-05
    272  1.122547306619E-01  3.321005E-09  2.566126E-07  8.204016E-08  3.048238E-06  6.164567E-06  4.577530E-05  4.103862E-06  1.404144E-05
    273  1.128196390807E-01  2.147772E-09  1.841101E-07  6.235363E-08  2.554485E-06  5.538293E-06  4.492851E-05  4.247431E-06  1.579561E-05
    274  1.134172103791E-01  1.339782E-09  1.282691E-07  4.619406E-08  2.099888E-06  4.902965E-06  4.370325E-05  4.371859E-06  1.776728E-05
    275  1.139661173569E-01  8.594161E-10  9.114708E-08  3.474505E-08  1.739119E-06  4.348866E-06  4.229565E-05  4.458171E-06  1.966912E-05
    276  1.145721141816E-01  5.206814E-10  6.186198E-08  2.512000E-08  1.399168E-06  3.775797E-06  4.045418E-05  4.519221E-06  2.184279E-05
    277  1.151138636995E-01  3.294073E-10  4.333749E-08  1.862794E-08  1.142114E-06  3.300784E-06  3.857907E-05  4.541147E-06  2.382482E-05
    278  1.160623872824E-01  1.439813E-10  2.269140E-08  1.078546E-08  7.837921E-07  2.557003E-06  3.485709E-05  4.500251E-06  2.729586E-05
    279  1.166131253687E-01  8.779973E-11  1.537631E-08  7.751903E-09  6.221585E-07  2.178892E-06  3.249938E-05  4.429206E-06  2.924396E-05
    280  1.171578902390E-01  5.324871E-11  1.035630E-08  5.536469E-09  4.904838E-07  1.843396E-06  3.006980E-05  4.324943E-06  3.107135E-05
    281  1.179966344325E-01  2.408307E-11  5.513858E-09  3.228868E-09  3.335500E-07  1.398881E-06  2.622437E-05  4.100962E-06  3.359241E-05
    282  1.184626561866E-01  1.531974E-11  3.842111E-09  2.367714E-09  2.665100E-07  1.188443E-06  2.408066E-05  3.946274E-06  3.478593E-05
    283  1.189221956404E-01  9.727524E-12  2.669685E-09  1.730561E-09  2.120591E-07  1.004910E-06  2.199129E-05  3.775116E-06  3.578515E-05
    284  1.197605220964E-01  4.144907E-12  1.343439E-09  9.557832E-10  1.369667E-07  7.258808E-07  1.830461E-05  3.422276E-06  3.708409E-05
    285  1.205341475296E-01  1.839349E-12  6.955663E-10  5.396542E-10  8.944550E-08  5.260627E-07  1.513482E-05  3.063769E-06  3.759819E-05
    286  1.212540834288E-01  8.432307E-13  3.685906E-10  3.102255E-10  5.894110E-08  3.822500E-07  1.244546E-05  2.714564E-06  3.743996E-05
    287  1.219299358624E-01  3.968460E-13  1.989756E-10  1.808838E-10  3.911015E-08  2.782290E-07  1.018404E-05  2.383872E-06  3.672261E-05
    288  1.225766858039E-01  1.894196E-13  1.083579E-10  1.061038E-10  2.597846E-08  2.020405E-07  8.277277E-06  2.074032E-06  3.553767E-05
    289  1.231854533608E-01  9.270051E-14  6.010174E-11  6.314950E-11  1.739831E-08  1.472491E-07  6.713182E-06  1.794281E-06  3.401067E-05
    290  1.237219182154E-01  4.867148E-14  3.526157E-11  3.943950E-11  1.206526E-08  1.100655E-07  5.517106E-06  1.561489E-06  3.237193E-05
    291  1.242404039059E-01  2.579402E-14  2.081220E-11  2.473690E-11  8.376558E-09  8.219153E-08  4.517142E-06  1.351640E-06  3.056792E-05
    292  1.248086455930E-01  1.267941E-14  1.151835E-11  1.463966E-11  5.543989E-09  5.894757E-08  3.585360E-06  1.140716E-06  2.839232E-05
    293  1.253177247642E-01  6.612603E-15  6.687287E-12  9.029157E-12  3.783333E-09  4.325129E-08  2.883056E-06  9.694590E-07  2.631152E-05
    294  1.258810647447E-01  3.172483E-15  3.614475E-12  5.220109E-12  2.447527E-09  3.033048E-08  2.238524E-06  8.005464E-07  2.392248E-05
    295  1.264205598797E-01  1.548921E-15  1.978776E-12  3.049320E-12  1.592836E-09  2.133300E-08  1.736489E-06  6.589728E-07  2.160280E-05
    296  1.270317883483E-01  6.747766E-16  9.826118E-13  1.630599E-12  9.636710E-10  1.410288E-08  1.283819E-06  5.213153E-07  1.899620E-05
    297  1.275757308169E-01  3.170832E-16  5.191625E-13  9.205953E-13  6.076908E-10  9.628292E-09  9.688722E-07  4.180263E-07  1.674637E-05
    298  1.286048671531E-01  7.284980E-17  1.495780E-13  3.012713E-13  2.454628E-10  4.524853E-09  5.510302E-07  2.669250E-07  1.280884E-05
    299  1.290949488661E-01  3.565490E-17  8.125076E-14  1.737928E-13  1.566889E-10  3.106949E-09  4.148014E-07  2.124349E-07  1.111969E-05
    300  1.295345101683E-01  1.854108E-17  4.653762E-14  1.051635E-13  1.038745E-10  2.199529E-09  3.189920E-07  1.717740E-07  9.723598E-06
    301  1.303954523490E-01  5.013017E-18  1.524295E-14  3.840512E-14  4.538973E-11  1.093966E-09  1.867182E-07  1.110077E-07  7.331331E-06
    302  1.308549873199E-01  2.463488E-18  8.286241E-15  2.212025E-14  2.878745E-11  7.439108E-10  1.386251E-07  8.692542E-08  6.238188E-06
    303  1.312776310019E-01  1.267645E-18  4.687964E-15  1.320845E-14  1.879280E-11  5.179633E-10  1.046786E-07  6.895213E-08  5.343279E-06
    304  1.320787884157E-01  3.519677E-19  1.561061E-15  4.877168E-15  8.218639E-12  2.561425E-10  6.041253E-08  4.371427E-08  3.921167E-06
    305  1.327308179063E-01  1.218731E-19  6.260519E-16  2.127759E-15  4.114967E-12  1.418528E-10  3.797869E-08  2.968468E-08  3.002402E-06
    306  1.333821207310E-01  4.142412E-20  2.469276E-16  9.137831E-16  2.028198E-12  7.739073E-11  2.354147E-08  1.988567E-08  2.269840E-06
    307  1.339749669338E-01  1.534005E-20  1.046787E-16  4.187506E-16  1.052104E-12  4.405732E-11  1.506041E-08  1.365959E-08  1.741520E-06
    308  1.345530840576E-01  5.756309E-21  4.484036E-17  1.936470E-16  5.481698E-13  2.515034E-11  9.640591E-09  9.376506E-09  1.332584E-06
    309  1.351098094661E-01  2.218134E-21  1.964520E-17  9.137319E-17  2.893818E-13  1.450570E-11  6.213540E-09  6.466600E-09  1.021201E-06
    310  1.359304916944E-01  5.377618E-22  5.764446E-18  2.996668E-17  1.110133E-13  6.346936E-12  3.204543E-09  3.687780E-09  6.808432E-07
    311  1.363572082699E-01  2.588773E-22  3.051373E-18  1.678722E-17  6.696240E-14  4.100272E-12  2.255788E-09  2.736314E-09  5.482145E-07
    312  1.367788244083E-01  1.251509E-22  1.623737E-18  9.459160E-18  4.038570E-14  2.647908E-12  1.586677E-09  2.028000E-09  4.407590E-07
    313  1.375777712339E-01  3.183940E-23  4.959074E-19  3.226268E-18  1.531168E-14  1.143896E-12  8.061066E-10  1.138374E-09  2.888804E-07
    314  1.380438267916E-01  1.463313E-23  2.521804E-19  1.747653E-18  8.646292E-15  6.970805E-13  5.399075E-10  8.084467E-10  2.246575E-07
    315  1.384690951451E-01  7.246468E-24  1.370859E-19  1.007470E-18  5.104432E-15  4.414389E-13  3.728382E-10  5.891065E-10  1.779638E-07
    316  1.391087445178E-01  2.573388E-24  5.604719E-20  4.504400E-19  2.293520E-15  2.205848E-13  2.122161E-10  3.637238E-10  1.246782E-07
    317  1.397002518981E-01  1.021534E-24  2.528531E-20  2.207691E-19  1.088609E-15  1.155546E-13  1.252863E-10  2.316157E-10  8.927935E-08
    318  1.402705851668E-01  4.307711E-25  1.206046E-20  1.141078E-19  5.279243E-16  6.166067E-14  7.494747E-11  1.491141E-10  6.440808E-08
    319  1.408634912375E-01  1.792446E-25  5.717657E-21  5.886453E-20  2.472216E-16  3.192003E-14  4.364409E-11  9.377490E-11  4.564250E-08
    320  1.414089642241E-01  8.166370E-26  2.935544E-21  3.267557E-20  1.227559E-16  1.738648E-14  2.642615E-11  6.096792E-11  3.313429E-08
    321  1.419220762512E-01  3.953199E-26  1.588240E-21  1.903307E-20  6.348796E-17  9.812749E-15  1.642758E-11  4.053857E-11  2.444722E-08
    322  1.422771704232E-01  2.401257E-26  1.041413E-21  1.313813E-20  4.015088E-17  6.594711E-15  1.178492E-11  3.047660E-11  1.976382E-08
    323  1.426029315631E-01  1.524590E-26  7.083147E-22  9.369024E-21  2.636542E-17  4.579685E-15  8.674649E-12  2.342198E-11  1.623973E-08
    324  1.430135230101E-01  8.644159E-27  4.364721E-22  6.129549E-21  1.552949E-17  2.895062E-15  5.884260E-12  1.677891E-11  1.265966E-08
    325  1.434683796643E-01  4.645275E-27  2.554753E-22  3.834686E-21  8.657029E-18  1.745629E-15  3.819032E-12  1.157157E-11  9.589504E-09
    326  1.440315208021E-01  2.180382E-27  1.313991E-22  2.142414E-21  4.214037E-18  9.367323E-16  2.227734E-12  7.279689E-12  6.778817E-09
    327  1.445490332405E-01  1.102625E-27  7.089663E-23  1.247775E-21  2.179592E-18  5.302100E-16  1.350042E-12  4.731156E-12  4.909098E-09
    328  1.451370980342E-01  5.227681E-28  3.501100E-23  6.722438E-22  1.038933E-18  2.800904E-16  7.611039E-13  2.889079E-12  3.391029E-09
    329  1.457052374241E-01  2.639344E-28  1.763063E-23  3.682368E-22  5.131683E-19  1.528294E-16  4.357904E-13  1.787709E-12  2.364178E-09
    330  1.463107957421E-01  1.329714E-28  8.417581E-24  1.923327E-22  2.441686E-19  8.093985E-17  2.388509E-13  1.064989E-12  1.601166E-09
    331  1.468752132891E-01  7.340439E-29  4.211711E-24  1.045595E-22  1.237471E-19  4.533398E-17  1.356708E-13  6.540609E-13  1.108731E-09
    332  1.475510939381E-01  3.786991E-29  1.838027E-24  5.035549E-23  5.578883E-20  2.305540E-17  6.853203E-14  3.630011E-13  7.104747E-10
    333  1.481899111058E-01  2.095566E-29  8.405130E-25  2.523809E-23  2.664687E-20  1.235257E-17  3.563415E-14  2.064631E-13  4.633012E-10
    334  1.491767377555E-01  8.666509E-30  2.562399E-25  8.834917E-24  8.744910E-21  4.849176E-18  1.279780E-14  8.527209E-14  2.363609E-10
    335  1.497116139607E-01  5.400183E-30  1.375610E-25  5.089812E-24  4.852265E-21  2.961922E-18  7.301729E-15  5.249507E-14  1.630773E-10
    336  1.502421520731E-01  3.348162E-30  7.520597E-26  2.984716E-24  2.713173E-21  1.823660E-18  4.152693E-15  3.221752E-14  1.121111E-10
    337  1.509052103900E-01  1.818931E-30  3.640570E-26  1.575837E-24  1.323250E-21  1.002563E-18  2.038292E-15  1.740111E-14  6.968603E-11
    338  1.515352476696E-01  1.003603E-30  1.884208E-26  8.862944E-25  6.739072E-22  5.712188E-19  1.030436E-15  9.638752E-15  4.401758E-11
    339  1.521327102765E-01  1.000000E-30  1.030973E-26  5.259573E-25  3.558566E-22  3.349647E-19  5.348450E-16  5.459288E-15  2.819770E-11
    340  1.526678407657E-01  1.000000E-30  6.107698E-27  3.359520E-25  2.014896E-22  2.077869E-19  2.959474E-16  3.267551E-15  1.879267E-11
    341  1.532481602429E-01  1.000000E-30  3.507673E-27  2.100325E-25  1.091798E-22  1.238283E-19  1.552907E-16  1.867675E-15  1.201750E-11
    342  1.535863948111E-01  1.000000E-30  2.548894E-27  1.606111E-25  7.650434E-23  9.150363E-20  1.064629E-16  1.346118E-15  9.224655E-12
    343  1.538995751697E-01  1.000000E-30  1.897778E-27  1.255067E-25  5.502192E-23  6.901227E-20  7.489240E-17  9.920254E-16  7.195571E-12
    344  1.546020187628E-01  1.000000E-30  9.818672E-28  7.260142E-26  2.642107E-23  3.657173E-20  3.401203E-17  5.002721E-16  4.085807E-12
    345  1.552062305672E-01  1.000000E-30  5.568369E-28  4.544738E-26  1.417904E-23  2.112887E-20  1.729556E-17  2.784694E-16  2.487548E-12
    346  1.557875935888E-01  1.000000E-30  3.210361E-28  2.888133E-26  7.842360E-24  1.240113E-20  9.043785E-18  1.589329E-16  1.527530E-12
    347  1.566447447202E-01  1.000000E-30  1.408568E-28  1.468054E-26  3.336320E-24  5.614780E-21  3.522332E-18  7.049477E-17  7.320432E-13
    348  1.574294426159E-01  1.000000E-30  6.536100E-29  7.813988E-27  1.565539E-24  2.706784E-21  1.521519E-18  3.431855E-17  3.676950E-13
    349  1.581710514975E-01  1.000000E-30  3.106598E-29  4.245193E-27  7.816613E-25  1.348409E-21  7.030513E-19  1.778094E-17  1.887296E-13
    350  1.588328903187E-01  1.000000E-30  1.579206E-29  2.436290E-27  4.292893E-25  7.236698E-22  3.616269E-19  1.013868E-17  1.031221E-13
    351  1.594606073659E-01  1.000000E-30  8.186258E-30  1.423548E-27  2.468810E-25  4.009575E-22  1.962972E-19  6.074449E-18  5.766379E-14
    352  1.600565792087E-01  1.000000E-30  4.308870E-30  8.453264E-28  1.474672E-25  2.286703E-22  1.114565E-19  3.791496E-18  3.293856E-14
    353  1.607059625219E-01  1.000000E-30  2.045359E-30  4.738775E-28  8.497572E-26  1.245533E-22  6.112016E-20  2.306976E-18  1.781212E-14
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  2.528151E-28  4.762619E-26  6.570206E-23  3.270108E-20  1.379662E-18  9.229360E-15
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.386338E-28  2.776330E-26  3.634275E-23  1.834168E-20  8.592809E-19  4.975044E-15
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  6.919378E-29  1.506194E-26  1.881553E-23  9.588195E-21  5.059954E-19  2.477413E-15
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  3.502689E-29  8.346720E-27  1.013598E-23  5.156641E-21  3.050713E-19  1.276861E-15
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.191711E-29  3.320472E-27  4.009859E-24  1.978728E-21  1.395815E-19  4.700007E-16
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  6.543348E-30  1.991267E-27  2.447773E-24  1.170321E-21  9.084206E-20  2.769137E-16
