 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                gd157         gd158         gd159         gd160         gd161         gd162         gd163         gd164
    180  5.987296131417E-02  1.426039E-27  6.569545E-27  1.576093E-26  2.981617E-26  3.137250E-26  1.488761E-26  5.785948E-27  2.184248E-27
    181  6.018239261751E-02  1.307607E-27  6.245367E-27  1.541192E-26  3.019031E-26  3.260746E-26  1.600668E-26  6.367365E-27  2.482652E-27
    182  6.051941164510E-02  1.347467E-27  6.734666E-27  1.721538E-26  3.522822E-26  3.932122E-26  2.016362E-26  8.270252E-27  3.369273E-27
    183  6.081686890997E-02  1.112776E-27  5.844459E-27  1.553602E-26  3.340602E-26  3.871610E-26  2.085674E-26  8.848896E-27  3.777494E-27
    184  6.107970107709E-02  9.410203E-28  5.199605E-27  1.438711E-26  3.254324E-26  3.918663E-26  2.220277E-26  9.753964E-27  4.373902E-27
    185  6.149099227918E-02  1.350949E-27  7.901560E-27  2.285277E-26  5.458500E-26  6.842108E-26  4.079805E-26  1.854587E-26  8.708042E-27
    186  6.184187848266E-02  1.055996E-27  6.596329E-27  2.004343E-26  5.083030E-26  6.658680E-26  4.204488E-26  1.987566E-26  9.863121E-27
    187  6.212841772032E-02  8.141165E-28  5.269675E-27  1.645910E-26  4.320435E-26  5.809171E-26  3.797903E-26  1.839432E-26  9.451634E-27
    188  6.241083345826E-02  7.649418E-28  5.138996E-27  1.650935E-26  4.485236E-26  6.186452E-26  4.181639E-26  2.072182E-26  1.100029E-26
    189  6.286334795077E-02  1.090117E-27  7.823359E-27  2.643390E-26  7.638415E-26  1.102156E-25  7.888767E-26  4.060705E-26  2.269113E-26
    190  6.324448148531E-02  8.218840E-28  6.327742E-27  2.254233E-26  6.948789E-26  1.051377E-25  8.004606E-26  4.296882E-26  2.547899E-26
    191  6.354755735680E-02  6.028975E-28  4.767778E-27  1.738504E-26  5.536653E-26  8.599092E-26  6.793128E-26  3.741194E-26  2.299755E-26
    192  6.382753282149E-02  5.315761E-28  4.426846E-27  1.672370E-26  5.538734E-26  8.837049E-26  7.214577E-26  4.062992E-26  2.580365E-26
    193  6.429792763326E-02  8.162739E-28  7.107116E-27  2.781070E-26  9.664845E-26  1.603305E-25  1.385808E-25  8.138557E-26  5.512157E-26
    194  6.470641913937E-02  6.348762E-28  5.878294E-27  2.425437E-26  9.062109E-26  1.589749E-25  1.481390E-25  9.155699E-26  6.657408E-26
    195  6.514351188605E-02  6.063174E-28  5.995405E-27  2.589228E-26  1.021320E-25  1.865109E-25  1.835709E-25  1.179147E-25  9.080388E-26
    196  6.551961572666E-02  4.169698E-28  4.696268E-27  2.199158E-26  9.331884E-26  1.772488E-25  1.800004E-25  1.171119E-25  9.088209E-26
    197  6.614173306661E-02  6.220556E-28  7.516095E-27  3.652224E-26  1.624251E-25  3.220440E-25  3.538914E-25  2.460059E-25  2.139355E-25
    198  6.666431851744E-02  3.786222E-28  5.474504E-27  3.014901E-26  1.519403E-25  3.229474E-25  3.735237E-25  2.636997E-25  2.296897E-25
    199  6.714973898932E-02  2.763555E-28  4.068600E-27  2.360386E-26  1.324330E-25  3.094044E-25  4.095052E-25  3.168407E-25  3.124484E-25
    200  6.763365269933E-02  2.370489E-28  3.576052E-27  2.180249E-26  1.319806E-25  3.265792E-25  4.675072E-25  3.816503E-25  4.045421E-25
    201  6.810748363549E-02  2.445987E-28  3.661653E-27  2.197000E-26  1.330632E-25  3.348491E-25  5.032448E-25  4.287570E-25  4.887231E-25
    202  6.886988901479E-02  4.281548E-28  6.128580E-27  3.340456E-26  1.849935E-25  4.620549E-25  7.865471E-25  7.709520E-25  1.122185E-24
    203  6.932442343830E-02  9.560918E-29  2.248320E-27  1.712719E-26  1.369690E-25  4.056293E-25  7.256921E-25  6.865796E-25  8.917132E-25
    204  6.977291475786E-02  8.291244E-29  1.959397E-27  1.582186E-26  1.307570E-25  4.033160E-25  7.724638E-25  7.690999E-25  1.090436E-24
    205  7.051837306122E-02  6.925766E-29  2.197519E-27  2.173536E-26  2.191869E-25  7.578314E-25  1.627235E-24  1.726172E-24  2.647356E-24
    206  7.120724846930E-02  8.231691E-29  1.820529E-27  1.570546E-26  1.614029E-25  6.090293E-25  1.569356E-24  1.901829E-24  3.458523E-24
    207  7.185571854523E-02  3.933704E-29  1.173669E-27  1.237299E-26  1.583283E-25  6.572078E-25  1.740622E-24  2.102387E-24  3.886124E-24
    208  7.250556240022E-02  3.219485E-29  1.112832E-27  1.219585E-26  1.489054E-25  6.142750E-25  1.759612E-24  2.314268E-24  4.920820E-24
    209  7.308358088908E-02  1.871815E-29  7.058988E-28  8.246965E-27  1.115615E-25  4.977674E-25  1.562786E-24  2.166875E-24  4.926950E-24
    210  7.365083251161E-02  1.074362E-29  4.725993E-28  6.091193E-27  9.130045E-26  4.354539E-25  1.486316E-24  2.178471E-24  5.367821E-24
    211  7.420607479025E-02  6.103870E-30  3.043666E-28  4.274828E-27  7.092171E-26  3.631972E-25  1.357714E-24  2.111125E-24  5.648390E-24
    212  7.477269193766E-02  3.858294E-30  2.113982E-28  3.205744E-27  5.870375E-26  3.228671E-25  1.324620E-24  2.189516E-24  6.386290E-24
    213  7.532671922740E-02  2.694951E-30  1.573611E-28  2.536296E-27  5.064418E-26  2.974097E-25  1.333218E-24  2.338221E-24  7.423728E-24
    214  7.590819975934E-02  1.919260E-30  1.217611E-28  2.104130E-27  4.611383E-26  2.901233E-25  1.425951E-24  2.658947E-24  9.216487E-24
    215  7.648106882397E-02  1.342110E-30  9.366652E-29  1.742327E-27  4.193477E-26  2.824358E-25  1.519566E-24  3.009301E-24  1.137153E-23
    216  7.706864365518E-02  1.000000E-30  6.595157E-29  1.328735E-27  3.533404E-26  2.556677E-25  1.511768E-24  3.187014E-24  1.316946E-23
    217  7.765097184480E-02  1.000000E-30  4.439925E-29  9.692671E-28  2.849663E-26  2.215815E-25  1.440235E-24  3.232060E-24  1.460367E-23
    218  7.824188421090E-02  1.000000E-30  2.901624E-29  6.853113E-28  2.227431E-26  1.862347E-25  1.332486E-24  3.186851E-24  1.577551E-23
    219  7.883216312169E-02  1.000000E-30  1.778745E-29  4.557300E-28  1.641817E-26  1.478080E-25  1.165624E-24  2.972821E-24  1.613191E-23
    220  7.934760137230E-02  1.000000E-30  1.050258E-29  2.889159E-28  1.139310E-26  1.094413E-25  9.399827E-25  2.536269E-24  1.491805E-23
    221  7.991019390762E-02  1.000000E-30  6.727597E-30  1.998096E-28  8.695084E-27  8.965705E-26  8.454837E-25  2.426594E-24  1.559314E-23
    222  8.044081450283E-02  1.000000E-30  4.240674E-30  1.353388E-28  6.464968E-27  7.129231E-26  7.345963E-25  2.235542E-24  1.562316E-23
    223  8.103419684334E-02  1.000000E-30  2.597291E-30  8.966648E-29  4.757514E-27  5.658403E-26  6.442301E-25  2.094085E-24  1.608466E-23
    224  8.158988408622E-02  1.000000E-30  1.602999E-30  5.950886E-29  3.485205E-27  4.450993E-26  5.567185E-25  1.925522E-24  1.616687E-23
    225  8.219791245697E-02  1.000000E-30  1.000000E-30  3.757546E-29  2.452358E-27  3.387279E-26  4.698462E-25  1.739963E-24  1.611249E-23
    226  8.273529679330E-02  1.000000E-30  1.000000E-30  2.320369E-29  1.667068E-27  2.468692E-26  3.754246E-25  1.477373E-24  1.492636E-23
    227  8.327310875316E-02  1.000000E-30  1.000000E-30  1.468222E-29  1.161170E-27  1.844447E-26  3.077272E-25  1.287331E-24  1.419924E-23
    228  8.381967664174E-02  1.000000E-30  1.000000E-30  9.138490E-30  7.962533E-28  1.358779E-26  2.492084E-25  1.109770E-24  1.338917E-23
    229  8.442137901789E-02  1.000000E-30  1.000000E-30  5.575656E-30  5.392071E-28  9.961554E-27  2.028858E-25  9.682642E-25  1.290145E-23
    230  8.496109010092E-02  1.000000E-30  1.000000E-30  3.333435E-30  3.537014E-28  7.019830E-27  1.571781E-25  7.985207E-25  1.163872E-23
    231  8.556251684447E-02  1.000000E-30  1.000000E-30  2.000852E-30  2.330888E-28  5.012913E-27  1.248139E-25  6.801540E-25  1.096267E-23
    232  8.609514523980E-02  1.000000E-30  1.000000E-30  1.205166E-30  1.521083E-28  3.513858E-27  9.616218E-26  5.578094E-25  9.833519E-24
    233  8.668730402486E-02  1.000000E-30  1.000000E-30  1.000000E-30  9.791696E-29  2.450161E-27  7.453512E-26  4.636704E-25  9.036306E-24
    234  8.725638446658E-02  1.000000E-30  1.000000E-30  1.000000E-30  6.232871E-29  1.684842E-27  5.677772E-26  3.779247E-25  8.115860E-24
    235  8.784892152766E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.887814E-29  1.139145E-27  4.272866E-26  3.053045E-25  7.257706E-24
    236  8.837914431516E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.459874E-29  7.749206E-28  3.200852E-26  2.437834E-25  6.350418E-24
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.316684E-29  4.675845E-28  2.275643E-26  1.932196E-25  5.882277E-24
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  6.650685E-30  2.633553E-28  1.490663E-26  1.399308E-25  4.918646E-24
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.289570E-30  1.437809E-28  9.418427E-27  9.744149E-26  3.937360E-24
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.656314E-30  7.856535E-29  5.894731E-27  6.678981E-26  3.074176E-24
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.245538E-29  3.633600E-27  4.500817E-26  2.353578E-24
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.791512E-29  1.841978E-27  2.601916E-26  1.642354E-24
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.655631E-30  9.211706E-28  1.467374E-26  1.100158E-24
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.422483E-30  4.639170E-28  8.255304E-27  7.254537E-25
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.648806E-30  2.384676E-28  4.698021E-27  4.777396E-25
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.566658E-28  3.277332E-27  3.630648E-25
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.961433E-29  2.219942E-27  2.694401E-25
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.719781E-29  1.375682E-27  1.866429E-25
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.375135E-29  8.710537E-28  1.310298E-25
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.377567E-29  3.965879E-28  7.146723E-26
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.884109E-30  1.854172E-28  3.941676E-26
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.662435E-30  8.868933E-29  2.198011E-26
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.288682E-30  4.279722E-29  1.226570E-26
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.162022E-29  7.060307E-27
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.130835E-29  4.156568E-27
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.591441E-30  2.310582E-27
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.797591E-30  1.278926E-27
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.465541E-30  7.206395E-28
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.026815E-28
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.290268E-28
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.288940E-28
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.079351E-29
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.922046E-29
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.152766E-29
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.224297E-29
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.447645E-30
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.586976E-30
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.069840E-30
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.166339E-30
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
