 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                br87          br88          br89          br90          br91          br92          br93          br94 
    180  5.987296131417E-02  1.538741E-07  5.191804E-08  9.438542E-09  3.761932E-10  9.579838E-12  3.617015E-14  1.271869E-15  5.021050E-18
    181  6.018239261751E-02  1.725383E-07  5.963209E-08  1.122594E-08  4.572782E-10  1.197206E-11  4.590666E-14  1.660095E-15  6.661846E-18
    182  6.051941164510E-02  1.945567E-07  6.903030E-08  1.350070E-08  5.631705E-10  1.519836E-11  5.927159E-14  2.210086E-15  9.029016E-18
    183  6.081686890997E-02  2.155182E-07  7.826399E-08  1.583308E-08  6.745126E-10  1.869891E-11  7.402418E-14  2.836147E-15  1.177175E-17
    184  6.107970107709E-02  2.352779E-07  8.721444E-08  1.818085E-08  7.891098E-10  2.240326E-11  8.987496E-14  3.527375E-15  1.484778E-17
    185  6.149099227918E-02  2.686252E-07  1.028404E-07  2.247272E-08  1.004369E-09  2.960260E-11  1.212622E-13  4.942841E-15  2.126982E-17
    186  6.184187848266E-02  2.995119E-07  1.178743E-07  2.681989E-08  1.229080E-09  3.740724E-11  1.559996E-13  6.568494E-15  2.880414E-17
    187  6.212841772032E-02  3.264528E-07  1.314134E-07  3.090742E-08  1.445780E-09  4.517589E-11  1.911821E-13  8.266932E-15  3.681751E-17
    188  6.241083345826E-02  3.545628E-07  1.459513E-07  3.546985E-08  1.693213E-09  5.430268E-11  2.331662E-13  1.035128E-14  4.681110E-17
    189  6.286334795077E-02  4.029188E-07  1.719152E-07  4.404211E-08  2.172161E-09  7.264415E-11  3.192960E-13  1.478860E-14  6.854439E-17
    190  6.324448148531E-02  4.469029E-07  1.965527E-07  5.265271E-08  2.669493E-09  9.250072E-11  4.146964E-13  1.990893E-14  9.421853E-17
    191  6.354755735680E-02  4.840604E-07  2.181065E-07  6.054755E-08  3.138094E-09  1.118631E-10  5.094875E-13  2.517084E-14  1.211166E-16
    192  6.382753282149E-02  5.201308E-07  2.396675E-07  6.876952E-08  3.637671E-09  1.331230E-10  6.152645E-13  3.121533E-14  1.525325E-16
    193  6.429792763326E-02  5.845606E-07  2.797198E-07  8.486838E-08  4.646345E-09  1.777459E-10  8.420721E-13  4.468294E-14  2.240892E-16
    194  6.470641913937E-02  6.444513E-07  3.186973E-07  1.015220E-07  5.727360E-09  2.277500E-10  1.102522E-12  6.084107E-14  3.121207E-16
    195  6.514351188605E-02  7.126215E-07  3.650911E-07  1.225574E-07  7.140596E-09  2.960241E-10  1.466719E-12  8.442371E-14  4.437882E-16
    196  6.551961572666E-02  7.746550E-07  4.091785E-07  1.437262E-07  8.610457E-09  3.700519E-10  1.870722E-12  1.116765E-13  5.995447E-16
    197  6.614173306661E-02  8.840384E-07  4.912653E-07  1.860811E-07  1.167619E-08  5.328159E-10  2.785171E-12  1.766721E-13  9.823030E-16
    198  6.666431851744E-02  9.822965E-07  5.697736E-07  2.300376E-07  1.501022E-08  7.205942E-10  3.874881E-12  2.587500E-13  1.481909E-15
    199  6.714973898932E-02  1.078568E-06  6.511525E-07  2.790449E-07  1.888534E-08  9.506449E-10  5.249025E-12  3.677508E-13  2.165268E-15
    200  6.763365269933E-02  1.179006E-06  7.408973E-07  3.370769E-07  2.366309E-08  1.249155E-09  7.082782E-12  5.207112E-13  3.152094E-15
    201  6.810748363549E-02  1.281345E-06  8.375940E-07  4.041927E-07  2.941496E-08  1.627247E-09  9.471037E-12  7.301246E-13  4.542094E-15
    202  6.886988901479E-02  1.453232E-06  1.012584E-06  5.375919E-07  4.147200E-08  2.475240E-09  1.503070E-11  1.251380E-12  8.136845E-15
    203  6.932442343830E-02  1.559125E-06  1.128789E-06  6.346618E-07  5.070337E-08  3.167449E-09  1.973054E-11  1.720404E-12  1.148774E-14
    204  6.977291475786E-02  1.665372E-06  1.252383E-06  7.453895E-07  6.165085E-08  4.029659E-09  2.574422E-11  2.350144E-12  1.611153E-14
    205  7.051837306122E-02  1.844200E-06  1.477823E-06  9.674715E-07  8.479796E-08  5.978946E-09  3.985014E-11  3.928296E-12  2.814391E-14
    206  7.120724846930E-02  2.009355E-06  1.708296E-06  1.222181E-06  1.130675E-07  8.555741E-09  5.932229E-11  6.282064E-12  4.689405E-14
    207  7.185571854523E-02  2.161623E-06  1.943795E-06  1.512938E-06  1.473191E-07  1.192063E-08  8.581154E-11  9.726659E-12  7.549128E-14
    208  7.250556240022E-02  2.308394E-06  2.196699E-06  1.861614E-06  1.908815E-07  1.652776E-08  1.235712E-10  1.500269E-11  1.211109E-13
    209  7.308358088908E-02  2.431608E-06  2.434315E-06  2.226378E-06  2.390892E-07  2.199704E-08  1.701449E-10  2.196881E-11  1.837039E-13
    210  7.365083251161E-02  2.543091E-06  2.676703E-06  2.639640E-06  2.967148E-07  2.898614E-08  2.318604E-10  3.181572E-11  2.754640E-13
    211  7.420607479025E-02  2.641340E-06  2.920733E-06  3.102187E-06  3.647474E-07  3.780153E-08  3.125506E-10  4.553870E-11  4.080290E-13
    212  7.477269193766E-02  2.728404E-06  3.173827E-06  3.637947E-06  4.479501E-07  4.933022E-08  4.219855E-10  6.539092E-11  6.069014E-13
    213  7.532671922740E-02  2.798198E-06  3.421482E-06  4.227495E-06  5.447253E-07  6.368237E-08  5.633124E-10  9.275087E-11  8.911770E-13
    214  7.590819975934E-02  2.852279E-06  3.676298E-06  4.917121E-06  6.647052E-07  8.277491E-08  7.585840E-10  1.331731E-10  1.327259E-12
    215  7.648106882397E-02  2.883905E-06  3.916445E-06  5.666634E-06  8.033103E-07  1.065014E-07  1.010917E-09  1.891244E-10  1.954549E-12
    216  7.706864365518E-02  2.890823E-06  4.143488E-06  6.502056E-06  9.680729E-07  1.369218E-07  1.347688E-09  2.692452E-10  2.888786E-12
    217  7.765097184480E-02  2.867960E-06  4.338105E-06  7.381809E-06  1.154139E-06  1.741229E-07  1.777043E-09  3.790761E-10  4.222023E-12
    218  7.824188421090E-02  2.810938E-06  4.492229E-06  8.303077E-06  1.364628E-06  2.199100E-07  2.328917E-09  5.312092E-10  6.146535E-12
    219  7.883216312169E-02  2.716636E-06  4.588391E-06  9.216042E-06  1.592597E-06  2.742381E-07  3.014361E-09  7.354511E-10  8.842478E-12
    220  7.934760137230E-02  2.601467E-06  4.612709E-06  9.967424E-06  1.800009E-06  3.285485E-07  3.731338E-09  9.658935E-10  1.201093E-11
    221  7.991019390762E-02  2.439832E-06  4.563256E-06  1.068405E-05  2.024971E-06  3.940224E-07  4.638478E-09  1.281339E-09  1.653354E-11
    222  8.044081450283E-02  2.254498E-06  4.435640E-06  1.120594E-05  2.223490E-06  4.597146E-07  5.599317E-09  1.645133E-09  2.198511E-11
    223  8.103419684334E-02  2.014666E-06  4.196280E-06  1.154902E-05  2.412766E-06  5.341027E-07  6.759501E-09  2.128729E-09  2.959183E-11
    224  8.158988408622E-02  1.767690E-06  3.885095E-06  1.159105E-05  2.541990E-06  6.001092E-07  7.874166E-09  2.647376E-09  3.819418E-11
    225  8.219791245697E-02  1.487372E-06  3.468287E-06  1.130823E-05  2.616050E-06  6.629350E-07  9.051465E-09  3.270446E-09  4.915246E-11
    226  8.273529679330E-02  1.244749E-06  3.059473E-06  1.079502E-05  2.618793E-06  7.067978E-07  9.997916E-09  3.851424E-09  6.002727E-11
    227  8.327310875316E-02  1.018447E-06  2.639635E-06  1.008487E-05  2.566309E-06  7.380168E-07  1.081822E-08  4.445206E-09  7.186448E-11
    228  8.381967664174E-02  8.139301E-07  2.227207E-06  9.229759E-06  2.466325E-06  7.568112E-07  1.150553E-08  5.050061E-09  8.475629E-11
    229  8.442137901789E-02  6.237821E-07  1.812733E-06  8.219618E-06  2.318569E-06  7.645017E-07  1.210173E-08  5.714608E-09  9.997088E-11
    230  8.496109010092E-02  4.849125E-07  1.487927E-06  7.318753E-06  2.167855E-06  7.627736E-07  1.252329E-08  6.317480E-09  1.147349E-10
    231  8.556251684447E-02  3.626940E-07  1.182947E-06  6.374311E-06  1.994481E-06  7.547998E-07  1.291066E-08  7.013754E-09  1.328466E-10
    232  8.609514523980E-02  2.791410E-07  9.613696E-07  5.618724E-06  1.846077E-06  7.455011E-07  1.322626E-08  7.675739E-09  1.509356E-10
    233  8.668730402486E-02  2.083975E-07  7.628530E-07  4.882978E-06  1.694482E-06  7.358654E-07  1.360062E-08  8.498635E-09  1.742742E-10
    234  8.725638446658E-02  1.577415E-07  6.125478E-07  4.281583E-06  1.566474E-06  7.298397E-07  1.403433E-08  9.420070E-09  2.011696E-10
    235  8.784892152766E-02  1.187630E-07  4.906491E-07  3.760605E-06  1.454271E-06  7.293843E-07  1.462054E-08  1.057767E-08  2.357089E-10
    236  8.837914431516E-02  9.286798E-08  4.056924E-07  3.378391E-06  1.373318E-06  7.360466E-07  1.531686E-08  1.185559E-08  2.745071E-10
    237  8.927467123273E-02  6.278790E-08  3.016750E-07  2.893690E-06  1.280610E-06  7.685175E-07  1.704577E-08  1.480263E-08  3.658629E-10
    238  9.009385267910E-02  4.555842E-08  2.390233E-07  2.612000E-06  1.250300E-06  8.328805E-07  1.959502E-08  1.892340E-08  4.967820E-10
    239  9.088007009323E-02  3.512300E-08  2.006910E-07  2.488579E-06  1.285273E-06  9.473086E-07  2.359732E-08  2.525939E-08  7.030006E-10
    240  9.160938796651E-02  2.924583E-08  1.810130E-07  2.525990E-06  1.400700E-06  1.134811E-06  2.982057E-08  3.514740E-08  1.033152E-09
    241  9.231864750676E-02  2.618615E-08  1.752993E-07  2.746387E-06  1.632811E-06  1.451397E-06  4.019358E-08  5.206297E-08  1.614650E-09
    242  9.335415502949E-02  2.527982E-08  1.900160E-07  3.531110E-06  2.326512E-06  2.371128E-06  7.094668E-08  1.056244E-07  3.545150E-09
    243  9.429165011748E-02  2.694154E-08  2.251935E-07  4.891720E-06  3.540789E-06  4.089859E-06  1.313639E-07  2.221537E-07  8.016184E-09
    244  9.514750284226E-02  2.920799E-08  2.693077E-07  6.756229E-06  5.333574E-06  6.914763E-06  2.371173E-07  4.510341E-07  1.739957E-08
    245  9.592869681963E-02  3.063965E-08  3.092585E-07  8.856959E-06  7.573646E-06  1.092031E-05  3.977600E-07  8.431090E-07  3.459037E-08
    246  9.638259128200E-02  3.073116E-08  3.270793E-07  1.012363E-05  9.071403E-06  1.392029E-05  5.252597E-07  1.186252E-06  5.045497E-08
    247  9.686466198075E-02  3.004384E-08  3.384101E-07  1.137893E-05  1.071852E-05  1.757837E-05  6.887996E-07  1.664546E-06  7.357713E-08
    248  9.745016881397E-02  2.808851E-08  3.390877E-07  1.261447E-05  1.263031E-05  2.246571E-05  9.218767E-07  2.419843E-06  1.121181E-07
    249  9.798964068785E-02  2.537803E-08  3.267223E-07  1.334812E-05  1.414346E-05  2.712431E-05  1.161732E-06  3.292442E-06  1.593569E-07
    250  9.892639389759E-02  1.962546E-08  2.828575E-07  1.361928E-05  1.593589E-05  3.487280E-05  1.610017E-06  5.219256E-06  2.727073E-07
    251  9.977784733458E-02  1.450751E-08  2.319551E-07  1.298203E-05  1.663936E-05  4.109863E-05  2.032985E-06  7.455331E-06  4.179310E-07
    252  1.005622893962E-01  1.052163E-08  1.853158E-07  1.193327E-05  1.664879E-05  4.602874E-05  2.427893E-06  9.986855E-06  5.977238E-07
    253  1.013070552067E-01  7.529776E-09  1.455078E-07  1.071376E-05  1.621212E-05  4.992728E-05  2.800754E-06  1.285868E-05  8.194400E-07
    254  1.019791947326E-01  5.446976E-09  1.145383E-07  9.526788E-06  1.552200E-05  5.273199E-05  3.128639E-06  1.587444E-05  1.071088E-06
    255  1.025982572428E-01  3.973594E-09  9.038337E-08  8.418992E-06  1.469140E-05  5.467203E-05  3.417037E-06  1.902424E-05  1.353519E-06
    256  1.032644197032E-01  2.783435E-09  6.894066E-08  7.258337E-06  1.364404E-05  5.604142E-05  3.706034E-06  2.281559E-05  1.719353E-06
    257  1.039121745974E-01  1.937571E-09  5.217231E-08  6.193124E-06  1.252195E-05  5.665487E-05  3.959773E-06  2.690162E-05  2.144836E-06
    258  1.045193471709E-01  1.360637E-09  3.964993E-08  5.271799E-06  1.141884E-05  5.660566E-05  4.168653E-06  3.108272E-05  2.613718E-06
    259  1.051181778144E-01  9.488171E-10  2.990697E-08  4.449226E-06  1.031897E-05  5.600597E-05  4.344347E-06  3.552598E-05  3.149616E-06
    260  1.056826419982E-01  6.684395E-10  2.270005E-08  3.756631E-06  9.296581E-06  5.498667E-05  4.480817E-06  3.999585E-05  3.728474E-06
    261  1.062431336111E-01  4.672784E-10  1.709843E-08  3.148209E-06  8.313017E-06  5.358518E-05  4.587222E-06  4.469536E-05  4.381044E-06
    262  1.068146627648E-01  3.213627E-10  1.269554E-08  2.607432E-06  7.358873E-06  5.180760E-05  4.665199E-06  4.972781E-05  5.132030E-06
    263  1.073656177930E-01  2.220431E-10  9.448753E-09  2.157040E-06  6.493632E-06  4.979442E-05  4.709510E-06  5.476622E-05  5.941704E-06
    264  1.079139362418E-01  1.521178E-10  6.974646E-09  1.770625E-06  5.686499E-06  4.750607E-05  4.719536E-06  5.988933E-05  6.831142E-06
    265  1.084202130578E-01  1.062841E-10  5.222938E-09  1.463243E-06  4.990232E-06  4.514126E-05  4.694207E-06  6.459722E-05  7.718936E-06
    266  1.089957947327E-01  6.983075E-11  3.714763E-09  1.164580E-06  4.254045E-06  4.214320E-05  4.617520E-06  6.970702E-05  8.784679E-06
    267  1.095139929398E-01  4.718331E-11  2.697086E-09  9.361321E-07  3.639081E-06  3.914371E-05  4.496806E-06  7.382270E-05  9.762791E-06
    268  1.100036617482E-01  3.209195E-11  1.964415E-09  7.512855E-07  3.098537E-06  3.604482E-05  4.331453E-06  7.701588E-05  1.066272E-05
    269  1.105581599754E-01  2.035285E-11  1.346906E-09  5.751817E-07  2.537616E-06  3.227202E-05  4.082175E-06  7.948479E-05  1.159447E-05
    270  1.111738162549E-01  1.196106E-11  8.636667E-10  4.170580E-07  1.983938E-06  2.787074E-05  3.733555E-06  8.045437E-05  1.244160E-05
    271  1.117276452796E-01  7.225543E-12  5.647064E-10  3.048991E-07  1.552884E-06  2.387585E-05  3.369062E-06  7.959400E-05  1.297758E-05
    272  1.122547306619E-01  4.377066E-12  3.690568E-10  2.217416E-07  1.205707E-06  2.021171E-05  2.997709E-06  7.734115E-05  1.326632E-05
    273  1.128196390807E-01  2.505442E-12  2.292662E-10  1.545341E-07  9.016871E-07  1.659044E-05  2.596506E-06  7.365708E-05  1.334509E-05
    274  1.134172103791E-01  1.359688E-12  1.357670E-10  1.034262E-07  6.505811E-07  1.321808E-05  2.190663E-06  6.875065E-05  1.320411E-05
    275  1.139661173569E-01  7.623018E-13  8.252575E-11  7.041964E-08  4.748604E-07  1.057554E-05  1.848099E-06  6.368734E-05  1.290976E-05
    276  1.145721141816E-01  3.961733E-13  4.692126E-11  4.540278E-08  3.307600E-07  8.156479E-06  1.511860E-06  5.780011E-05  1.244063E-05
    277  1.151138636995E-01  2.179080E-13  2.798079E-11  3.030767E-08  2.366862E-07  6.396276E-06  1.250161E-06  5.246804E-05  1.191943E-05
    278  1.160623872824E-01  7.415629E-14  1.098737E-11  1.453618E-08  1.283670E-07  4.079323E-06  8.756528E-07  4.334759E-05  1.083337E-05
    279  1.166131253687E-01  3.905226E-14  6.292865E-12  9.356498E-09  8.878971E-08  3.101887E-06  7.034106E-07  3.834914E-05  1.013518E-05
    280  1.171578902390E-01  2.048744E-14  3.588692E-12  5.991805E-09  6.108086E-08  2.344687E-06  5.615730E-07  3.370091E-05  9.416481E-06
    281  1.179966344325E-01  7.409565E-15  1.478466E-12  2.957415E-09  3.369571E-08  1.497497E-06  3.904414E-07  2.720296E-05  8.287130E-06
    282  1.184626561866E-01  4.170224E-15  8.945740E-13  1.979088E-09  2.399827E-08  1.157528E-06  3.164935E-07  2.396861E-05  7.663882E-06
    283  1.189221956404E-01  2.348911E-15  5.415193E-13  1.323472E-09  1.706967E-08  8.928288E-07  2.558978E-07  2.104726E-05  7.060578E-06
    284  1.197605220964E-01  8.054960E-16  2.122365E-13  6.237186E-10  9.012401E-09  5.472983E-07  1.710632E-07  1.638146E-05  6.002429E-06
    285  1.205341475296E-01  2.944168E-16  8.777288E-14  3.058684E-10  4.912004E-09  3.426966E-07  1.161199E-07  1.280888E-05  5.095542E-06
    286  1.212540834288E-01  1.132164E-16  3.789653E-14  1.549881E-10  2.748705E-09  2.184505E-07  7.984857E-08  1.005782E-05  4.322231E-06
    287  1.219299358624E-01  4.534193E-17  1.694653E-14  8.066892E-11  1.571594E-09  1.412938E-07  5.548764E-08  7.925061E-06  3.663896E-06
    288  1.225766858039E-01  1.864089E-17  7.746278E-15  4.265394E-11  9.097182E-10  9.208985E-08  3.875472E-08  6.246161E-06  3.098485E-06
    289  1.231854533608E-01  7.956538E-18  3.656931E-15  2.312510E-11  5.374441E-10  6.088902E-08  2.736160E-08  4.945883E-06  2.622998E-06
    290  1.237219182154E-01  3.715803E-18  1.867658E-15  1.335356E-11  3.349077E-10  4.192801E-08  1.996978E-08  3.996435E-06  2.248897E-06
    291  1.242404039059E-01  1.764679E-18  9.675407E-16  7.791853E-12  2.104342E-10  2.902637E-08  1.462943E-08  3.231560E-06  1.926351E-06
    292  1.248086455930E-01  7.722703E-19  4.660427E-16  4.277976E-12  1.253590E-10  1.923948E-08  1.032084E-08  2.541690E-06  1.614515E-06
    293  1.253177247642E-01  3.640251E-19  2.395643E-16  2.476084E-12  7.810300E-11  1.320137E-08  7.491526E-09  2.035569E-06  1.369299E-06
    294  1.258810647447E-01  1.568178E-19  1.136587E-16  1.340173E-12  4.588405E-11  8.633781E-09  5.216124E-09  1.580972E-06  1.133569E-06
    295  1.264205598797E-01  6.938220E-20  5.517946E-17  7.382575E-13  2.735184E-11  5.705839E-09  3.661599E-09  1.232742E-06  9.399341E-07
    296  1.270317883483E-01  2.715680E-20  2.401927E-17  3.713656E-13  1.505642E-11  3.533692E-09  2.429301E-09  9.221634E-07  7.542292E-07
    297  1.275757308169E-01  1.165696E-20  1.133908E-17  1.995684E-13  8.771332E-12  2.287798E-09  1.672846E-09  7.071218E-07  6.158749E-07
    298  1.286048671531E-01  2.276530E-21  2.668734E-18  6.025444E-14  3.091217E-12  9.858448E-10  8.109149E-10  4.206211E-07  4.130587E-07
    299  1.290949488661E-01  1.043421E-21  1.329089E-18  3.369713E-14  1.860480E-12  6.535926E-10  5.689461E-10  3.257274E-07  3.388774E-07
    300  1.295345101683E-01  5.118688E-22  7.050366E-19  1.988951E-14  1.173997E-12  4.500150E-10  4.122519E-10  2.579437E-07  2.826927E-07
    301  1.303954523490E-01  1.243637E-22  2.004882E-19  6.985000E-15  4.704768E-13  2.141160E-10  2.169340E-10  1.616458E-07  1.963119E-07
    302  1.308549873199E-01  5.810885E-23  1.016785E-19  3.962500E-15  2.864049E-13  1.429608E-10  1.529086E-10  1.251997E-07  1.606907E-07
    303  1.312776310019E-01  2.859578E-23  5.406712E-20  2.340064E-15  1.806047E-13  9.820041E-11  1.104312E-10  9.864898E-08  1.332510E-07
    304  1.320787884157E-01  7.345433E-24  1.613233E-20  8.529057E-16  7.461296E-14  4.774453E-11  5.907936E-11  6.229037E-08  9.275752E-08
    305  1.327308179063E-01  2.407308E-24  5.962745E-21  3.709211E-16  3.594854E-14  2.628902E-11  3.518607E-11  4.250501E-08  6.857030E-08
    306  1.333821207310E-01  7.772699E-25  2.176291E-21  1.596550E-16  1.715885E-14  1.435649E-11  2.079514E-11  2.881150E-08  5.038092E-08
    307  1.339749669338E-01  2.757996E-25  8.634072E-22  7.359240E-17  8.694154E-15  8.226347E-12  1.281060E-11  2.011667E-08  3.787338E-08
    308  1.345530840576E-01  9.938962E-26  3.472272E-22  3.429753E-17  4.446814E-15  4.747997E-12  7.938962E-12  1.409738E-08  2.853763E-08
    309  1.351098094661E-01  3.679003E-26  1.430435E-22  1.631047E-17  2.314160E-15  2.778313E-12  4.976881E-12  9.958039E-09  2.162703E-08
    310  1.359304916944E-01  8.357640E-27  3.816968E-23  5.389371E-18  8.745959E-16  1.249460E-12  2.479523E-12  5.919110E-09  1.427061E-08
    311  1.363572082699E-01  3.871705E-27  1.916467E-23  3.016512E-18  5.247527E-16  8.207913E-13  1.718491E-12  4.498578E-09  1.145564E-08
    312  1.367788244083E-01  1.788791E-27  9.611036E-24  1.689358E-18  3.150806E-16  5.395561E-13  1.191451E-12  3.418805E-09  9.192270E-09
    313  1.375777712339E-01  4.074628E-28  2.567229E-24  5.574458E-19  1.188133E-16  2.417892E-13  5.910202E-13  2.017983E-09  6.018498E-09
    314  1.380438267916E-01  1.729014E-28  1.189525E-24  2.909077E-19  6.698711E-17  1.507519E-13  3.911278E-13  1.477342E-09  4.682667E-09
    315  1.384690951451E-01  7.839185E-29  5.849301E-25  1.597139E-19  3.950346E-17  9.755085E-14  2.673359E-13  1.107233E-09  3.711261E-09
    316  1.391087445178E-01  2.375150E-29  2.000454E-25  6.435981E-20  1.774471E-17  5.043836E-14  1.501648E-13  7.131627E-10  2.601352E-09
    317  1.397002518981E-01  8.011310E-30  7.472092E-26  2.769515E-20  8.444880E-18  2.734766E-14  8.794478E-14  4.718599E-10  1.862117E-09
    318  1.402705851668E-01  2.898148E-30  2.937601E-26  1.227252E-20  4.125854E-18  1.516172E-14  5.254461E-14  3.147499E-10  1.340724E-09
    319  1.408634912375E-01  1.062371E-30  1.151042E-26  5.278964E-21  1.966596E-18  8.254523E-15  3.093875E-14  2.049214E-10  9.455920E-10
    320  1.414089642241E-01  1.000000E-30  5.204979E-27  2.467662E-21  1.010689E-18  4.795726E-15  1.932664E-14  1.371565E-10  6.815270E-10
    321  1.419220762512E-01  1.000000E-30  2.699191E-27  1.238770E-21  5.548918E-19  2.955599E-15  1.275649E-14  9.343223E-11  4.979237E-10
    322  1.422771704232E-01  1.000000E-30  1.818191E-27  7.847212E-22  3.741428E-19  2.160607E-15  9.781250E-15  7.128854E-11  3.988862E-10
    323  1.426029315631E-01  1.000000E-30  1.324740E-27  5.273019E-22  2.662968E-19  1.656747E-15  7.837261E-15  5.544412E-11  3.244632E-10
    324  1.430135230101E-01  1.000000E-30  9.426243E-28  3.312261E-22  1.799004E-19  1.229669E-15  6.149694E-15  4.021851E-11  2.491003E-10
    325  1.434683796643E-01  1.000000E-30  6.890611E-28  2.086720E-22  1.228850E-19  9.323943E-16  4.960697E-15  2.802148E-11  1.848544E-10
    326  1.440315208021E-01  1.000000E-30  5.000567E-28  1.271702E-22  8.281690E-20  7.154451E-16  4.111217E-15  1.774890E-11  1.266337E-10
    327  1.445490332405E-01  1.000000E-30  3.893315E-28  8.584440E-23  6.137382E-20  5.982430E-16  3.691825E-15  1.153645E-11  8.849017E-11
    328  1.451370980342E-01  1.000000E-30  3.047226E-28  5.794055E-23  4.608162E-20  5.154351E-16  3.450801E-15  6.989312E-12  5.821350E-11
    329  1.457052374241E-01  1.000000E-30  2.487643E-28  4.088585E-23  3.605913E-20  4.607646E-16  3.338884E-15  4.254925E-12  3.836763E-11
    330  1.463107957421E-01  1.000000E-30  2.073675E-28  2.847929E-23  2.807383E-20  4.141380E-16  3.267226E-15  2.467362E-12  2.420126E-11
    331  1.468752132891E-01  1.000000E-30  1.811463E-28  2.031505E-23  2.222674E-20  3.751416E-16  3.205281E-15  1.464466E-12  1.551554E-11
    332  1.475510939381E-01  1.000000E-30  1.613175E-28  1.341160E-23  1.663545E-20  3.299939E-16  3.103885E-15  7.721303E-13  8.939808E-12
    333  1.481899111058E-01  1.000000E-30  1.512027E-28  8.868145E-24  1.240067E-20  2.870762E-16  2.959162E-15  4.151242E-13  5.192891E-12
    334  1.491767377555E-01  1.000000E-30  1.479284E-28  4.484871E-24  7.551540E-21  2.222715E-16  2.642599E-15  1.568659E-13  2.153110E-12
    335  1.497116139607E-01  1.000000E-30  1.510790E-28  3.024198E-24  5.641134E-21  1.892543E-16  2.432448E-15  9.293195E-14  1.309103E-12
    336  1.502421520731E-01  1.000000E-30  1.569743E-28  2.005400E-24  4.141910E-21  1.584977E-16  2.202224E-15  5.591490E-14  7.859814E-13
    337  1.509052103900E-01  1.000000E-30  1.678112E-28  1.173610E-24  2.754044E-21  1.242779E-16  1.904494E-15  3.072930E-14  4.076127E-13
    338  1.515352476696E-01  1.000000E-30  1.813033E-28  6.904479E-25  1.829597E-21  9.657826E-17  1.625368E-15  1.839339E-14  2.145122E-13
    339  1.521327102765E-01  1.000000E-30  1.967250E-28  4.079035E-25  1.213649E-21  7.450702E-17  1.371433E-15  1.197176E-14  1.145925E-13
    340  1.526678407657E-01  1.000000E-30  2.125820E-28  2.511180E-25  8.282991E-22  5.824772E-17  1.162333E-15  8.559740E-15  6.463311E-14
    341  1.532481602429E-01  1.000000E-30  2.318547E-28  1.468241E-25  5.405406E-22  4.404635E-17  9.598345E-16  6.223507E-15  3.444983E-14
    342  1.535863948111E-01  1.000000E-30  2.440593E-28  1.069115E-25  4.189610E-22  3.721367E-17  8.538728E-16  5.254291E-15  2.380214E-14
    343  1.538995751697E-01  1.000000E-30  2.559856E-28  7.940496E-26  3.291669E-22  3.170154E-17  7.631702E-16  4.524514E-15  1.686432E-14
    344  1.546020187628E-01  1.000000E-30  2.848649E-28  4.085334E-26  1.899118E-22  2.193683E-17  5.884727E-16  3.304201E-15  7.814079E-15
    345  1.552062305672E-01  1.000000E-30  3.120342E-28  2.347447E-26  1.176263E-22  1.588780E-17  4.680735E-16  2.562620E-15  4.092509E-15
    346  1.557875935888E-01  1.000000E-30  3.401946E-28  1.424225E-26  7.382702E-23  1.161012E-17  3.745888E-16  2.023795E-15  2.250517E-15
    347  1.566447447202E-01  1.000000E-30  3.853121E-28  7.715137E-27  3.728213E-23  7.347424E-18  2.713199E-16  1.453423E-15  1.009684E-15
    348  1.574294426159E-01  1.000000E-30  4.304062E-28  5.339386E-27  2.032144E-23  4.922414E-18  2.059002E-16  1.100962E-15  5.493167E-16
    349  1.581710514975E-01  1.000000E-30  4.764791E-28  4.487260E-27  1.170229E-23  3.452837E-18  1.626786E-16  8.704861E-16  3.506551E-16
    350  1.588328903187E-01  1.000000E-30  5.205186E-28  4.283378E-27  7.369155E-24  2.588762E-18  1.357282E-16  7.274786E-16  2.602820E-16
    351  1.594606073659E-01  1.000000E-30  5.649654E-28  4.338065E-27  4.882447E-24  2.020834E-18  1.173401E-16  6.301907E-16  2.108839E-16
    352  1.600565792087E-01  1.000000E-30  6.097330E-28  4.516830E-27  3.373538E-24  1.630482E-18  1.043918E-16  5.618446E-16  1.811110E-16
    353  1.607059625219E-01  1.000000E-30  6.615243E-28  4.800064E-27  2.311846E-24  1.316608E-18  9.382286E-17  5.062022E-16  1.592958E-16
    354  1.613957576202E-01  1.000000E-30  7.202372E-28  5.169285E-27  1.581670E-24  1.064374E-18  8.505380E-17  4.601293E-16  1.425436E-16
    355  1.620398820205E-01  1.000000E-30  7.787981E-28  5.562798E-27  1.125478E-24  8.771462E-19  7.807806E-17  4.234786E-16  1.298579E-16
    356  1.627691861850E-01  1.000000E-30  8.498062E-28  6.057459E-27  7.817265E-25  7.044798E-19  7.090891E-17  3.857338E-16  1.172187E-16
    357  1.634667099868E-01  1.000000E-30  9.226992E-28  6.575688E-27  5.638352E-25  5.666594E-19  6.421376E-17  3.503153E-16  1.056781E-16
    358  1.645369737572E-01  1.000000E-30  1.044858E-27  7.456252E-27  3.648111E-25  3.959006E-19  5.391163E-17  2.954249E-16  8.825134E-17
    359  1.651200899964E-01  1.000000E-30  1.116686E-27  7.977970E-27  3.025330E-25  3.209524E-19  4.834194E-17  2.655537E-16  7.894786E-17
