 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                rb102         rb103         rb104         rb105         rb106         rb107         rb108         rb109
    360  1.656939516385E-01  2.454992E-15  5.913746E-11  1.834664E-10  2.213473E-06  5.182568E-07  5.793241E-05  6.694230E-07  1.209480E-06
    361  1.664404283242E-01  1.446475E-15  3.596782E-11  1.233454E-10  1.778945E-06  4.537781E-07  5.842354E-05  7.206746E-07  1.454210E-06
    362  1.671401020014E-01  9.014926E-16  2.246135E-11  8.467704E-11  1.443737E-06  3.993355E-07  5.874892E-05  7.708709E-07  1.726576E-06
    363  1.682228463170E-01  4.497159E-16  1.072202E-11  4.686926E-11  1.036720E-06  3.254747E-07  5.899873E-05  8.527185E-07  2.248361E-06
    364  1.688914277275E-01  2.985193E-16  6.766535E-12  3.243803E-11  8.413865E-07  2.858526E-07  5.899400E-05  9.056641E-07  2.643268E-06
    365  1.695862681704E-01  1.963153E-16  4.167651E-12  2.200874E-11  6.741723E-07  2.488097E-07  5.885241E-05  9.624594E-07  3.124766E-06
    366  1.708796298676E-01  9.115524E-17  1.680046E-12  1.064259E-11  4.415995E-07  1.904473E-07  5.817700E-05  1.071742E-06  4.250429E-06
    367  1.720689125062E-01  4.470027E-17  7.205753E-13  5.408617E-12  2.947022E-07  1.469746E-07  5.700921E-05  1.173724E-06  5.610131E-06
    368  1.730357271347E-01  2.477755E-17  3.608793E-13  3.114394E-12  2.096687E-07  1.178485E-07  5.561072E-05  1.254690E-06  6.991076E-06
    369  1.739185931198E-01  1.425885E-17  1.912902E-13  1.877953E-12  1.519455E-07  9.537003E-08  5.393749E-05  1.324284E-06  8.500726E-06
    370  1.748109107026E-01  8.064521E-18  1.009151E-13  1.129873E-12  1.085045E-07  7.622374E-08  5.183312E-05  1.387368E-06  1.028751E-05
    371  1.757092013639E-01  4.474106E-18  5.306423E-14  6.791393E-13  7.622572E-08  6.005086E-08  4.927513E-05  1.440008E-06  1.236606E-05
    372  1.765567714958E-01  2.543486E-18  2.917806E-14  4.241348E-13  5.392850E-08  4.738352E-08  4.646302E-05  1.476400E-06  1.457687E-05
    373  1.775373762473E-01  1.301976E-18  1.473445E-14  2.485787E-13  3.543288E-08  3.537162E-08  4.275059E-05  1.498199E-06  1.741621E-05
    374  1.784803688374E-01  6.785844E-19  7.786148E-15  1.517977E-13  2.320380E-08  2.622114E-08  3.879117E-05  1.495228E-06  2.036327E-05
    375  1.795112536071E-01  3.283904E-19  3.957036E-15  9.053388E-14  1.422675E-08  1.844016E-08  3.414091E-05  1.462149E-06  2.372661E-05
    376  1.804824008025E-01  1.653133E-19  2.147730E-15  5.722005E-14  8.756945E-09  1.293328E-08  2.961806E-05  1.402383E-06  2.688058E-05
    377  1.815169070317E-01  7.914097E-20  1.146293E-15  3.599451E-14  5.068339E-09  8.617670E-09  2.483500E-05  1.310360E-06  3.005911E-05
    378  1.825428215499E-01  3.841067E-20  6.297489E-16  2.331508E-14  2.864238E-09  5.608560E-09  2.033346E-05  1.196002E-06  3.284227E-05
    379  1.841355644659E-01  1.285757E-20  2.559812E-16  1.228386E-14  1.114514E-09  2.727110E-09  1.419279E-05  9.908470E-07  3.611985E-05
    380  1.856860183354E-01  4.731770E-21  1.083203E-16  6.723637E-15  4.180337E-10  1.274343E-09  9.484990E-06  7.849881E-07  3.788656E-05
    381  1.870847965371E-01  2.081820E-21  4.998982E-17  3.928116E-15  1.648374E-10  6.153436E-10  6.343942E-06  6.137274E-07  3.831002E-05
    382  1.883699545972E-01  1.059252E-21  2.449293E-17  2.397322E-15  6.794549E-11  3.064521E-10  4.268150E-06  4.776312E-07  3.788235E-05
    383  1.895671856375E-01  5.993700E-22  1.251484E-17  1.507579E-15  2.914098E-11  1.570008E-10  2.893107E-06  3.715676E-07  3.695209E-05
    384  1.907324824205E-01  3.608070E-22  6.468274E-18  9.560637E-16  1.261865E-11  8.104635E-11  1.951976E-06  2.871955E-07  3.569773E-05
    385  1.917913284253E-01  2.348512E-22  3.535432E-18  6.304864E-16  5.891530E-12  4.446013E-11  1.351003E-06  2.252555E-07  3.436027E-05
    386  1.928179034582E-01  1.580028E-22  1.954079E-18  4.189868E-16  2.832274E-12  2.503777E-11  9.371934E-07  1.766734E-07  3.295670E-05
    387  1.939781308337E-01  1.028590E-22  9.959372E-19  2.635045E-16  1.276290E-12  1.351589E-11  6.149485E-07  1.334180E-07  3.130775E-05
    388  1.950365569225E-01  7.022787E-23  5.350072E-19  1.717794E-16  6.475255E-13  8.101986E-12  4.156208E-07  1.026738E-07  2.979240E-05
    389  1.963061656501E-01  4.475982E-23  2.528690E-19  1.025890E-16  3.167770E-13  4.855186E-12  2.579179E-07  7.460598E-08  2.800514E-05
    390  1.975160386553E-01  2.917886E-23  1.233544E-19  6.261238E-17  1.810286E-13  3.376252E-12  1.626148E-07  5.478943E-08  2.636552E-05
    391  1.988970783448E-01  1.781338E-23  5.414442E-20  3.548756E-17  1.092444E-13  2.560254E-12  9.532572E-08  3.832518E-08  2.459833E-05
    392  2.001908516564E-01  1.113104E-23  2.507784E-20  2.087354E-17  7.459393E-14  2.173338E-12  5.748523E-08  2.733898E-08  2.306154E-05
    393  2.023233395230E-01  5.015331E-24  7.219909E-21  8.785089E-18  4.348687E-14  1.826300E-12  2.473154E-08  1.559113E-08  2.080720E-05
    394  2.035207364909E-01  3.167060E-24  3.686051E-21  5.493729E-18  3.251747E-14  1.682616E-12  1.534588E-08  1.136508E-08  1.970164E-05
    395  2.047171141817E-01  1.986775E-24  1.943376E-21  3.509992E-18  2.414215E-14  1.543453E-12  9.499910E-09  8.279218E-09  1.871485E-05
    396  2.061861175315E-01  1.120215E-24  9.456213E-22  2.138730E-18  1.639810E-14  1.363838E-12  5.267442E-09  5.618557E-09  1.766388E-05
    397  2.075162532616E-01  6.749410E-25  5.296088E-22  1.469351E-18  1.122006E-14  1.187943E-12  3.087734E-09  3.963637E-09  1.686113E-05
    398  2.088103947538E-01  4.253195E-25  3.215785E-22  1.102959E-18  7.496989E-15  1.007066E-12  1.836039E-09  2.826954E-09  1.620778E-05
    399  2.102374295066E-01  2.737561E-25  1.970688E-22  8.759551E-19  4.601869E-15  8.063123E-13  1.035157E-09  1.951761E-09  1.561785E-05
    400  2.116254943500E-01  1.980647E-25  1.276423E-22  7.470763E-19  2.738886E-15  6.229755E-13  5.930714E-10  1.364525E-09  1.515413E-05
    401  2.137594200207E-01  1.518929E-25  6.828650E-23  6.247196E-19  1.141568E-15  3.886902E-13  2.511340E-10  7.882676E-10  1.459680E-05
    402  2.149968302441E-01  1.451337E-25  4.827179E-23  5.713342E-19  6.660260E-16  2.857428E-13  1.524337E-10  5.740328E-10  1.433169E-05
    403  2.163578604848E-01  1.461788E-25  3.336689E-23  5.186952E-19  3.625106E-16  1.989844E-13  8.766367E-11  4.044020E-10  1.407064E-05
    404  2.188327022992E-01  1.603115E-25  1.819772E-23  4.322642E-19  1.232032E-16  9.909958E-14  3.203115E-11  2.147925E-10  1.364559E-05
    405  2.210861741802E-01  1.804483E-25  1.187230E-23  3.615681E-19  5.395065E-17  5.127714E-14  1.286493E-11  1.219832E-10  1.329319E-05
    406  2.231360986547E-01  2.026567E-25  9.313147E-24  3.039702E-19  3.315739E-17  2.810106E-14  5.728920E-12  7.475335E-11  1.299380E-05
    407  2.249661932162E-01  2.252302E-25  8.420670E-24  2.581259E-19  2.684409E-17  1.662234E-14  2.875320E-12  5.011168E-11  1.273981E-05
    408  2.266023391923E-01  2.476396E-25  8.266364E-24  2.215909E-19  2.508182E-17  1.062010E-14  1.616031E-12  3.665483E-11  1.251863E-05
    409  2.291569547831E-01  2.871852E-25  8.727688E-24  1.725863E-19  2.519398E-17  5.651401E-15  7.264678E-13  2.510577E-11  1.216578E-05
    410  2.305971902523E-01  3.121769E-25  9.229410E-24  1.490501E-19  2.593710E-17  4.186207E-15  4.926579E-13  2.166855E-11  1.194774E-05
    411  2.319348711247E-01  3.373046E-25  9.807293E-24  1.296095E-19  2.686303E-17  3.299036E-15  3.569037E-13  1.965671E-11  1.171912E-05
    412  2.335360820165E-01  3.700035E-25  1.061941E-23  1.091646E-19  2.818816E-17  2.617122E-15  2.535818E-13  1.824612E-11  1.139208E-05
    413  2.351317971316E-01  4.056548E-25  1.154861E-23  9.159074E-20  2.970618E-17  2.192586E-15  1.878924E-13  1.755163E-11  1.097839E-05
    414  2.376293164755E-01  4.681368E-25  1.323908E-23  6.900145E-20  3.244827E-17  1.808229E-15  1.253704E-13  1.730105E-11  1.005921E-05
    415  2.399259738388E-01  5.333606E-25  1.506029E-23  5.271526E-20  3.536617E-17  1.610188E-15  9.135717E-14  1.756445E-11  8.799008E-06
    416  2.420046682363E-01  5.991641E-25  1.694837E-23  4.102290E-20  3.835118E-17  1.495064E-15  7.143827E-14  1.801555E-11  7.264370E-06
    417  2.451201276448E-01  7.099060E-25  2.025003E-23  2.783846E-20  4.348498E-17  1.384611E-15  5.307493E-14  1.888838E-11  4.551068E-06
    418  2.467564269033E-01  7.735495E-25  2.223107E-23  2.258735E-20  4.652269E-17  1.346413E-15  4.701927E-14  1.940078E-11  3.218820E-06
    419  2.483354027874E-01  8.380206E-25  2.431519E-23  1.840507E-20  4.969305E-17  1.319816E-15  4.279142E-14  1.991816E-11  2.165315E-06
    420  2.499258654919E-01  9.053224E-25  2.659270E-23  1.493483E-20  5.313666E-17  1.302335E-15  3.977033E-14  2.045788E-11  1.380487E-06
    421  2.515152656983E-01  9.739840E-25  2.905242E-23  1.209496E-20  5.684197E-17  1.293773E-15  3.772400E-14  2.101398E-11  8.487350E-07
    422  2.542060864984E-01  1.089599E-24  3.364095E-23  8.438629E-21  6.375401E-17  1.299074E-15  3.593852E-14  2.199163E-11  3.553334E-07
    423  2.556901221114E-01  1.150401E-24  3.639767E-23  6.924985E-21  6.792935E-17  1.312629E-15  3.566352E-14  2.254973E-11  2.182083E-07
    424  2.570805114381E-01  1.203440E-24  3.912152E-23  5.767491E-21  7.208704E-17  1.332193E-15  3.577461E-14  2.308437E-11  1.384848E-07
    425  2.598984391343E-01  1.292194E-24  4.503664E-23  4.035098E-21  8.127407E-17  1.392256E-15  3.691145E-14  2.420046E-11  5.659857E-08
    426  2.622653138568E-01  1.338723E-24  5.038337E-23  3.072942E-21  8.981047E-17  1.463995E-15  3.867183E-14  2.516728E-11  2.838767E-08
    427  2.644885215151E-01  1.352162E-24  5.570548E-23  2.469993E-21  9.853777E-17  1.549174E-15  4.090870E-14  2.609447E-11  1.624469E-08
    428  2.667229470066E-01  1.332445E-24  6.136537E-23  2.084516E-21  1.080256E-16  1.652262E-15  4.368153E-14  2.703900E-11  1.046442E-08
    429  2.687894382327E-01  1.284488E-24  6.693268E-23  1.877370E-21  1.174648E-16  1.763361E-15  4.669351E-14  2.791846E-11  7.835361E-09
    430  2.709436570286E-01  1.207293E-24  7.318006E-23  1.779598E-21  1.280197E-16  1.895627E-15  5.028490E-14  2.883616E-11  6.437388E-09
    431  2.728595154549E-01  1.120172E-24  7.923910E-23  1.772854E-21  1.380597E-16  2.027797E-15  5.387014E-14  2.964959E-11  5.776503E-09
    432  2.763050324764E-01  9.374381E-25  9.178588E-23  1.909036E-21  1.578275E-16  2.301923E-15  6.128554E-14  3.109989E-11  5.228844E-09
    433  2.797281875476E-01  7.488296E-25  1.071680E-22  2.197494E-21  1.799902E-16  2.625179E-15  6.999669E-14  3.252410E-11  5.052953E-09
    434  2.831107064370E-01  5.785595E-25  1.262884E-22  2.617210E-21  2.048919E-16  3.001987E-15  8.011656E-14  3.392596E-11  5.045561E-09
    435  2.863632962154E-01  4.412087E-25  1.494683E-22  3.152217E-21  2.322867E-16  3.427696E-15  9.151765E-14  3.528945E-11  5.128842E-09
    436  2.894106333807E-01  3.391058E-25  1.765822E-22  3.787634E-21  2.616916E-16  3.893520E-15  1.039644E-13  3.660485E-11  5.262213E-09
    437  2.941185503109E-01  2.298190E-25  2.318442E-22  5.090042E-21  3.160141E-16  4.770053E-15  1.273258E-13  3.877099E-11  5.547423E-09
    438  2.983685787405E-01  1.755961E-25  3.004438E-22  6.712734E-21  3.768562E-16  5.768188E-15  1.538565E-13  4.094224E-11  5.874118E-09
    439  3.021949729112E-01  1.580082E-25  3.831482E-22  8.677075E-21  4.439957E-16  6.883553E-15  1.834323E-13  4.314172E-11  6.221779E-09
    440  3.059150641439E-01  1.678240E-25  4.895085E-22  1.121505E-20  5.235524E-16  8.219287E-15  2.187706E-13  4.556503E-11  6.611512E-09
    441  3.094680949786E-01  2.038909E-25  6.234632E-22  1.442692E-20  6.161310E-16  9.788620E-15  2.601942E-13  4.820234E-11  7.037364E-09
    442  3.127856926026E-01  2.661419E-25  7.869629E-22  1.836499E-20  7.209520E-16  1.158097E-14  3.073983E-13  5.100800E-11  7.489655E-09
    443  3.178598433803E-01  4.354207E-25  1.137940E-21  2.686440E-20  9.258456E-16  1.512177E-14  4.003753E-13  5.608323E-11  8.303788E-09
    444  3.224504526026E-01  7.056379E-25  1.606222E-21  3.826716E-20  1.172342E-15  1.943246E-14  5.131652E-13  6.167181E-11  9.194770E-09
    445  3.266870398371E-01  1.110911E-24  2.220622E-21  5.329413E-20  1.467139E-15  2.464592E-14  6.490896E-13  6.782747E-11  1.017151E-08
    446  3.305577136787E-01  1.681002E-24  2.991161E-21  7.220311E-20  1.806561E-15  3.071309E-14  8.067021E-13  7.437994E-11  1.120785E-08
    447  3.362681054783E-01  3.085408E-24  4.640397E-21  1.127943E-19  2.458214E-15  4.251877E-14  1.111909E-12  8.573889E-11  1.299981E-08
    448  3.414589872690E-01  5.351743E-24  6.910959E-21  1.687463E-19  3.245011E-15  5.698603E-14  1.483710E-12  9.780140E-11  1.489884E-08
    449  3.462773530350E-01  8.943314E-24  1.001084E-20  2.450820E-19  4.187230E-15  7.454208E-14  1.932228E-12  1.104511E-10  1.688647E-08
    450  3.508856189623E-01  1.467837E-23  1.431014E-20  3.507075E-19  5.333991E-15  9.616088E-14  2.481293E-12  1.238974E-10  1.899403E-08
    451  3.552628710565E-01  2.362371E-23  2.018055E-20  4.943974E-19  6.710906E-15  1.223871E-13  3.143496E-12  1.380182E-10  2.120012E-08
    452  3.595141079779E-01  3.771550E-23  2.832932E-20  6.928742E-19  8.395781E-15  1.547713E-13  3.956467E-12  1.532001E-10  2.356248E-08
    453  3.636744849418E-01  5.997203E-23  3.971898E-20  9.685998E-19  1.047415E-14  1.950434E-13  4.961590E-12  1.697387E-10  2.612391E-08
    454  3.676260234901E-01  9.373617E-23  5.509273E-20  1.338133E-18  1.295662E-14  2.434886E-13  6.163763E-12  1.873131E-10  2.883184E-08
    455  3.714655117309E-01  1.455741E-22  7.620068E-20  1.841441E-18  1.598060E-14  3.028690E-13  7.628946E-12  2.064996E-10  3.177226E-08
    456  3.752653942304E-01  2.265235E-22  1.057660E-19  2.540046E-18  1.973886E-14  3.770729E-13  9.449458E-12  2.279663E-10  3.504361E-08
    457  3.809506426681E-01  4.441633E-22  1.750885E-19  4.156867E-18  2.728712E-14  5.270227E-13  1.310099E-11  2.658499E-10  4.077372E-08
    458  3.865190953769E-01  8.685546E-22  2.914022E-19  6.822522E-18  3.784878E-14  7.380818E-13  1.819455E-11  3.116029E-10  4.763011E-08
    459  3.928522091207E-01  1.874277E-21  5.282134E-19  1.213578E-17  5.553047E-14  1.093281E-12  2.668010E-11  3.774206E-10  5.739046E-08
    460  3.991093841216E-01  4.003596E-21  9.601435E-19  2.158561E-17  8.174697E-14  1.622224E-12  3.917233E-11  4.609771E-10  6.963270E-08
    461  4.054183851758E-01  8.554516E-21  1.759916E-18  3.859412E-17  1.209891E-13  2.416401E-12  5.769653E-11  5.681172E-10  8.511629E-08
    462  4.147392755742E-01  2.595994E-20  4.305446E-18  9.042956E-17  2.144774E-13  4.310017E-12  1.011050E-10  7.762200E-10  1.145695E-07
    463  4.232199499949E-01  7.063938E-20  9.691095E-18  1.946058E-16  3.564768E-13  7.176615E-12  1.654661E-10  1.025107E-09  1.487865E-07
    464  4.316976825025E-01  1.917257E-19  2.185750E-17  4.170774E-16  5.857634E-13  1.176074E-11  2.662217E-10  1.340594E-09  1.906957E-07
    465  4.393401554526E-01  4.723187E-19  4.580009E-17  8.295805E-16  9.110451E-13  1.816143E-11  4.039745E-10  1.694653E-09  2.359347E-07
    466  4.465935084243E-01  1.112182E-18  9.299393E-17  1.597588E-15  1.381834E-12  2.723790E-11  5.953830E-10  2.107255E-09  2.865212E-07
    467  4.537106765818E-01  2.579659E-18  1.877143E-16  3.049764E-15  2.079062E-12  4.032922E-11  8.659034E-10  2.603806E-09  3.446970E-07
    468  4.602314649238E-01  5.574553E-18  3.593460E-16  5.533320E-15  3.025377E-12  5.755333E-11  1.214801E-09  3.158862E-09  4.066488E-07
    469  4.709552966107E-01  1.972887E-17  1.056355E-15  1.483472E-14  5.624921E-12  1.024697E-10  2.099993E-09  4.343406E-09  5.295811E-07
    470  4.769745726746E-01  3.997107E-17  1.942246E-15  2.587308E-14  7.982677E-12  1.409672E-10  2.839616E-09  5.197178E-09  6.114982E-07
    471  4.828178172001E-01  7.908823E-17  3.515507E-15  4.446770E-14  1.123245E-11  1.914408E-10  3.790361E-09  6.189799E-09  7.006382E-07
    472  4.927188450138E-01  2.492999E-16  9.630234E-15  1.115918E-13  2.011568E-11  3.186875E-10  6.120770E-09  8.330999E-09  8.739790E-07
    473  5.000000000000E-01  5.756329E-16  2.020401E-14  2.196757E-13  3.098583E-11  4.599318E-10  8.631134E-09  1.036841E-08  1.018916E-06
