 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                ti54          ti55          ti56          ti57          ti58          ti59          ti60          ti61 
    180  5.987296131417E-02  1.344158E-10  4.437225E-12  2.108527E-13  2.501273E-16  1.412016E-17  2.429098E-20  6.985768E-22  3.707709E-25
    181  6.018239261751E-02  1.143995E-10  3.856700E-12  1.895587E-13  2.264840E-16  1.326047E-17  2.301172E-20  6.843686E-22  3.651623E-25
    182  6.051941164510E-02  1.035510E-10  3.572129E-12  1.821723E-13  2.193745E-16  1.336703E-17  2.341920E-20  7.225334E-22  3.877819E-25
    183  6.081686890997E-02  1.000792E-10  3.523378E-12  1.856566E-13  2.251340E-16  1.421152E-17  2.511061E-20  8.003258E-22  4.317686E-25
    184  6.107970107709E-02  1.001685E-10  3.590739E-12  1.947679E-13  2.376492E-16  1.547931E-17  2.755727E-20  9.040147E-22  4.899681E-25
    185  6.149099227918E-02  1.042390E-10  3.844052E-12  2.182122E-13  2.688613E-16  1.839654E-17  3.314074E-20  1.137598E-21  6.210851E-25
    186  6.184187848266E-02  1.102962E-10  4.167450E-12  2.459825E-13  3.056249E-16  2.181504E-17  3.970069E-20  1.416812E-21  7.784055E-25
    187  6.212841772032E-02  1.164726E-10  4.489326E-12  2.735901E-13  3.422716E-16  2.529232E-17  4.641486E-20  1.710084E-21  9.444119E-25
    188  6.241083345826E-02  1.234025E-10  4.850983E-12  3.051213E-13  3.843265E-16  2.938957E-17  5.438163E-20  2.067753E-21  1.147826E-24
    189  6.286334795077E-02  1.359327E-10  5.515435E-12  3.649967E-13  4.648206E-16  3.755758E-17  7.042775E-20  2.817103E-21  1.576860E-24
    190  6.324448148531E-02  1.476755E-10  6.154695E-12  4.251995E-13  5.465605E-16  4.626913E-17  8.775023E-20  3.663810E-21  2.065379E-24
    191  6.354755735680E-02  1.577422E-10  6.716469E-12  4.802223E-13  6.219098E-16  5.464497E-17  1.045767E-19  4.518537E-21  2.561728E-24
    192  6.382753282149E-02  1.675830E-10  7.278427E-12  5.372302E-13  7.005733E-16  6.371783E-17  1.229677E-19  5.484557E-21  3.125892E-24
    193  6.429792763326E-02  1.852357E-10  8.318873E-12  6.478831E-13  8.548266E-16  8.240570E-17  1.613065E-19  7.590377E-21  4.365100E-24
    194  6.470641913937E-02  2.016897E-10  9.326327E-12  7.611655E-13  1.014648E-15  1.029043E-16  2.039486E-19  1.005573E-20  5.828638E-24
    195  6.514351188605E-02  2.204349E-10  1.051833E-11  9.027523E-13  1.216771E-15  1.303195E-16  2.617640E-19  1.357080E-20  7.933466E-24
    196  6.551961572666E-02  2.375538E-10  1.164727E-11  1.044108E-12  1.420860E-15  1.595283E-16  3.241719E-19  1.755196E-20  1.033724E-23
    197  6.614173306661E-02  2.678255E-10  1.373849E-11  1.324035E-12  1.830883E-15  2.223502E-16  4.606653E-19  2.681173E-20  1.598850E-23
    198  6.666431851744E-02  2.951236E-10  1.572834E-11  1.611347E-12  2.258662E-15  2.930815E-16  6.172517E-19  3.818368E-20  2.301235E-23
    199  6.714973898932E-02  3.220232E-10  1.778568E-11  1.929150E-12  2.738819E-15  3.780555E-16  8.085548E-19  5.294805E-20  3.223029E-23
    200  6.763365269933E-02  3.504439E-10  2.006090E-11  2.304148E-12  3.313416E-15  4.866518E-16  1.057035E-18  7.328900E-20  4.506374E-23
    201  6.810748363549E-02  3.797768E-10  2.252013E-11  2.736501E-12  3.985314E-15  6.221827E-16  1.372213E-18  1.006426E-19  6.250397E-23
    202  6.886988901479E-02  4.301888E-10  2.700994E-11  3.595600E-12  5.345620E-15  9.212468E-16  2.082910E-18  1.673131E-19  1.056194E-22
    203  6.932442343830E-02  4.622592E-10  3.003628E-11  4.223284E-12  6.357318E-15  1.162532E-15  2.668094E-18  2.263659E-19  1.443205E-22
    204  6.977291475786E-02  4.954782E-10  3.330980E-11  4.944863E-12  7.536199E-15  1.461619E-15  3.404842E-18  3.049535E-19  1.963540E-22
    205  7.051837306122E-02  5.542200E-10  3.944442E-11  6.412060E-12  9.977751E-15  2.135175E-15  5.099895E-18  5.000663E-19  3.273958E-22
    206  7.120724846930E-02  6.127599E-10  4.599007E-11  8.135304E-12  1.290837E-14  3.027157E-15  7.401696E-18  7.896400E-19  5.251629E-22
    207  7.185571854523E-02  6.720553E-10  5.304881E-11  1.016702E-11  1.643455E-14  4.203844E-15  1.051064E-17  1.214744E-18  8.201295E-22
    208  7.250556240022E-02  7.358189E-10  6.111595E-11  1.269906E-11  2.091793E-14  5.840373E-15  1.493630E-17  1.871355E-18  1.282960E-21
    209  7.308358088908E-02  7.966102E-10  6.925418E-11  1.546965E-11  2.591734E-14  7.826144E-15  2.042575E-17  2.750774E-18  1.912160E-21
    210  7.365083251161E-02  8.604869E-10  7.825860E-11  1.877625E-11  3.199062E-14  1.043811E-14  2.779739E-17  4.020447E-18  2.833550E-21
    211  7.420607479025E-02  9.273258E-10  8.817012E-11  2.269575E-11  3.931721E-14  1.384458E-14  3.761094E-17  5.835589E-18  4.169514E-21
    212  7.477269193766E-02  1.000382E-09  9.955965E-11  2.754487E-11  4.854322E-14  1.848289E-14  5.125319E-17  8.546344E-18  6.193456E-21
    213  7.532671922740E-02  1.077252E-09  1.121399E-10  3.330932E-11  5.970524E-14  2.455192E-14  6.947686E-17  1.243675E-17  9.140260E-21
    214  7.590819975934E-02  1.164177E-09  1.270852E-10  4.068722E-11  7.425213E-14  3.311797E-14  9.575239E-17  1.847279E-17  1.378081E-20
    215  7.648106882397E-02  1.256704E-09  1.438050E-10  4.958817E-11  9.212923E-14  4.453301E-14  1.315382E-16  2.732978E-17  2.069485E-20
    216  7.706864365518E-02  1.359672E-09  1.633479E-10  6.081250E-11  1.150964E-13  6.045085E-14  1.825521E-16  4.094564E-17  3.149019E-20
    217  7.765097184480E-02  1.470722E-09  1.854846E-10  7.453729E-11  1.437147E-13  8.199913E-14  2.531719E-16  6.128980E-17  4.787715E-20
    218  7.824188421090E-02  1.593480E-09  2.111908E-10  9.174572E-11  1.802900E-13  1.119315E-13  3.535205E-16  9.251238E-17  7.343507E-20
    219  7.883216312169E-02  1.727571E-09  2.406790E-10  1.130694E-10  2.264955E-13  1.530639E-13  4.946193E-16  1.399642E-16  1.129186E-19
    220  7.934760137230E-02  1.855403E-09  2.700800E-10  1.359178E-10  2.769034E-13  2.016169E-13  6.647777E-16  2.014998E-16  1.649104E-19
    221  7.991019390762E-02  2.007526E-09  3.066426E-10  1.664074E-10  3.453828E-13  2.728969E-13  9.199781E-16  3.006812E-16  2.500062E-19
    222  8.044081450283E-02  2.164587E-09  3.460924E-10  2.017259E-10  4.261585E-13  3.638209E-13  1.252630E-15  4.396995E-16  3.711535E-19
    223  8.103419684334E-02  2.358483E-09  3.969993E-10  2.507726E-10  5.404469E-13  5.034073E-13  1.774920E-15  6.751613E-16  5.797177E-19
    224  8.158988408622E-02  2.559887E-09  4.523086E-10  3.081810E-10  6.768061E-13  6.843402E-13  2.467649E-15  1.012450E-15  8.834980E-19
    225  8.219791245697E-02  2.805441E-09  5.228811E-10  3.871849E-10  8.681909E-13  9.607074E-13  3.551137E-15  1.583368E-15  1.406666E-18
    226  8.273529679330E-02  3.047964E-09  5.957219E-10  4.749924E-10  1.085039E-12  1.300881E-12  4.915998E-15  2.360115E-15  2.130580E-18
    227  8.327310875316E-02  3.318355E-09  6.803659E-10  5.844370E-10  1.360308E-12  1.768086E-12  6.832294E-15  3.533676E-15  3.242160E-18
    228  8.381967664174E-02  3.624718E-09  7.804627E-10  7.233963E-10  1.716435E-12  2.422658E-12  9.578342E-15  5.345249E-15  4.986783E-18
    229  8.442137901789E-02  4.003229E-09  9.100195E-10  9.175070E-10  2.224069E-12  3.438731E-12  1.394569E-14  8.465257E-15  8.045866E-18
    230  8.496109010092E-02  4.384456E-09  1.046777E-09  1.138773E-09  2.814446E-12  4.725500E-12  1.961064E-14  1.284422E-14  1.241602E-17
    231  8.556251684447E-02  4.858502E-09  1.225577E-09  1.451816E-09  3.667288E-12  6.752961E-12  2.876044E-14  2.051132E-14  2.020968E-17
    232  8.609514523980E-02  5.323646E-09  1.410454E-09  1.802361E-09  4.642550E-12  9.280440E-12  4.045175E-14  3.112009E-14  3.119218E-17
    233  8.668730402486E-02  5.892412E-09  1.649345E-09  2.294167E-09  6.040412E-12  1.323727E-11  5.922016E-14  4.959058E-14  5.067357E-17
    234  8.725638446658E-02  6.488591E-09  1.915488E-09  2.892107E-09  7.778713E-12  1.863191E-11  8.548680E-14  7.770604E-14  8.090882E-17
    235  8.784892152766E-02  7.155076E-09  2.233442E-09  3.674324E-09  1.010659E-11  2.656707E-11  1.251760E-13  1.239791E-13  1.316724E-16
    236  8.837914431516E-02  7.783990E-09  2.555027E-09  4.540669E-09  1.274511E-11  3.642541E-11  1.757926E-13  1.880836E-13  2.033725E-16
    237  8.927467123273E-02  8.889172E-09  3.178879E-09  6.443313E-09  1.872299E-11  6.170922E-11  3.102780E-13  3.786259E-13  4.221985E-16
    238  9.009385267910E-02  9.896213E-09  3.830642E-09  8.764035E-09  2.629859E-11  9.883372E-11  5.162059E-13  7.110511E-13  8.159464E-16
    239  9.088007009323E-02  1.080295E-08  4.515375E-09  1.161700E-08  3.596710E-11  1.535108E-10  8.319816E-13  1.288773E-12  1.520855E-15
    240  9.160938796651E-02  1.153841E-08  5.182178E-09  1.487629E-08  4.743140E-11  2.279726E-10  1.279190E-12  2.211167E-12  2.679083E-15
    241  9.231864750676E-02  1.211431E-08  5.838302E-09  1.865736E-08  6.123233E-11  3.305866E-10  1.919413E-12  3.693806E-12  4.593466E-15
    242  9.335415502949E-02  1.264683E-08  6.763520E-09  2.531690E-08  8.672582E-11  5.557890E-10  3.394267E-12  7.651751E-12  9.890418E-15
    243  9.429165011748E-02  1.277780E-08  7.517306E-09  3.250967E-08  1.158452E-10  8.681983E-10  5.554549E-12  1.446920E-11  1.938263E-14
    244  9.514750284226E-02  1.260950E-08  8.101225E-09  4.002524E-08  1.479362E-10  1.280965E-09  8.556028E-12  2.546668E-11  3.526657E-14
    245  9.592869681963E-02  1.224192E-08  8.530035E-09  4.762643E-08  1.820885E-10  1.800158E-09  1.251249E-11  4.209420E-11  6.011711E-14
    246  9.638259128200E-02  1.194644E-08  8.729687E-09  5.236444E-08  2.042207E-10  2.182277E-09  1.552733E-11  5.612665E-11  8.162504E-14
    247  9.686466198075E-02  1.157792E-08  8.901385E-09  5.763717E-08  2.296174E-10  2.665816E-09  1.944835E-11  7.589427E-11  1.125402E-13
    248  9.745016881397E-02  1.106777E-08  9.054393E-09  6.435737E-08  2.631641E-10  3.380290E-09  2.542848E-11  1.089437E-10  1.654518E-13
    249  9.798964068785E-02  1.054918E-08  9.142137E-09  7.084252E-08  2.967985E-10  4.186422E-09  3.240336E-11  1.513672E-10  2.350531E-13
    250  9.892639389759E-02  9.569490E-09  9.175306E-09  8.272291E-08  3.616884E-10  6.012378E-09  4.892833E-11  2.659898E-10  4.295741E-13
    251  9.977784733458E-02  8.632243E-09  9.082181E-09  9.405140E-08  4.277518E-10  8.262730E-09  7.042311E-11  4.398453E-10  7.366294E-13
    252  1.005622893962E-01  7.750896E-09  8.892154E-09  1.047724E-07  4.943896E-10  1.098575E-08  9.776206E-11  6.949268E-10  1.204104E-12
    253  1.013070552067E-01  6.918261E-09  8.623102E-09  1.149317E-07  5.618858E-10  1.427123E-08  1.323800E-10  1.064751E-09  1.906408E-12
    254  1.019791947326E-01  6.177512E-09  8.303746E-09  1.237987E-07  6.251410E-10  1.792919E-08  1.727306E-10  1.554409E-09  2.867892E-12
    255  1.025982572428E-01  5.508338E-09  7.942376E-09  1.313964E-07  6.838010E-10  2.195548E-08  2.191079E-10  2.188563E-09  4.152510E-12
    256  1.032644197032E-01  4.809125E-09  7.482151E-09  1.385182E-07  7.448772E-10  2.701884E-08  2.801685E-10  3.132475E-09  6.127413E-12
    257  1.039121745974E-01  4.152610E-09  6.960963E-09  1.438744E-07  7.990069E-10  3.265974E-08  3.516511E-10  4.390789E-09  8.850459E-12
    258  1.045193471709E-01  3.562028E-09  6.407134E-09  1.469512E-07  8.413738E-10  3.850235E-08  4.295932E-10  5.953952E-09  1.234778E-11
    259  1.051181778144E-01  3.010012E-09  5.806790E-09  1.476384E-07  8.713838E-10  4.459063E-08  5.154826E-10  7.922113E-09  1.690250E-11
    260  1.056826419982E-01  2.522025E-09  5.199681E-09  1.457627E-07  8.855436E-10  5.037656E-08  6.023436E-10  1.020951E-08  2.237987E-11
    261  1.062431336111E-01  2.073037E-09  4.567917E-09  1.412093E-07  8.830865E-10  5.586275E-08  6.908825E-10  1.291726E-08  2.909373E-11
    262  1.068146627648E-01  1.659566E-09  3.915096E-09  1.337711E-07  8.618635E-10  6.077497E-08  7.781908E-10  1.608676E-08  3.725857E-11
    263  1.073656177930E-01  1.308272E-09  3.297522E-09  1.241233E-07  8.232021E-10  6.447365E-08  8.538818E-10  1.945211E-08  4.629446E-11
    264  1.079139362418E-01  1.006598E-09  2.711284E-09  1.124760E-07  7.679506E-10  6.684026E-08  9.157049E-10  2.299861E-08  5.625014E-11
    265  1.084202130578E-01  7.724221E-10  2.212859E-09  1.004637E-07  7.047396E-10  6.764712E-08  9.564048E-10  2.629641E-08  6.597238E-11
    266  1.089957947327E-01  5.566742E-10  1.711272E-09  8.610753E-08  6.230459E-10  6.686509E-08  9.800724E-10  2.987805E-08  7.717723E-11
    267  1.095139929398E-01  4.045625E-10  1.325709E-09  7.321157E-08  5.448488E-10  6.468330E-08  9.796387E-10  3.278942E-08  8.697287E-11
    268  1.100036617482E-01  2.928468E-10  1.019784E-09  6.153911E-08  4.704165E-10  6.149307E-08  9.608007E-10  3.515439E-08  9.563186E-11
    269  1.105581599754E-01  1.985128E-10  7.408460E-10  4.944556E-08  3.897100E-10  5.683182E-08  9.201146E-10  3.725150E-08  1.043052E-10
    270  1.111738162549E-01  1.255620E-10  5.062850E-10  3.780326E-08  3.083400E-10  5.078782E-08  8.556741E-10  3.877755E-08  1.121528E-10
    271  1.117276452796E-01  8.121875E-11  3.512866E-10  2.904291E-08  2.443776E-10  4.496394E-08  7.854531E-10  3.943492E-08  1.174633E-10
    272  1.122547306619E-01  5.268162E-11  2.437100E-10  2.221250E-08  1.925774E-10  3.939200E-08  7.124220E-10  3.945240E-08  1.208893E-10
    273  1.128196390807E-01  3.257268E-11  1.620080E-10  1.639695E-08  1.468289E-10  3.365415E-08  6.319172E-10  3.888483E-08  1.228572E-10
    274  1.134172103791E-01  1.924490E-11  1.033992E-10  1.169883E-08  1.084385E-10  2.805391E-08  5.482804E-10  3.774400E-08  1.232223E-10
    275  1.139661173569E-01  1.168916E-11  6.745193E-11  8.461648E-09  8.098306E-11  2.344188E-08  4.754605E-10  3.631957E-08  1.222294E-10
    276  1.145721141816E-01  6.657867E-12  4.158709E-11  5.848537E-09  5.800524E-11  1.901369E-08  4.019086E-10  3.445152E-08  1.199370E-10
    277  1.151138636995E-01  3.989653E-12  2.675817E-11  4.168616E-09  4.269461E-11  1.564342E-08  3.432121E-10  3.262290E-08  1.170968E-10
    278  1.160623872824E-01  1.593480E-12  1.211697E-11  2.262711E-09  2.453237E-11  1.095356E-08  2.566922E-10  2.930849E-08  1.110602E-10
    279  1.166131253687E-01  9.296385E-13  7.602511E-12  1.577344E-09  1.768306E-11  8.859059E-09  2.158002E-10  2.741997E-08  1.072680E-10
    280  1.171578902390E-01  5.440010E-13  4.780151E-12  1.100878E-09  1.275997E-11  7.166525E-09  1.814361E-10  2.563755E-08  1.035365E-10
    281  1.179966344325E-01  2.373319E-13  2.325926E-12  6.297364E-10  7.687910E-12  5.159627E-09  1.387052E-10  2.312685E-08  9.813970E-11
    282  1.184626561866E-01  1.500994E-13  1.560154E-12  4.620175E-10  5.806936E-12  4.303191E-09  1.196397E-10  2.187634E-08  9.545152E-11
    283  1.189221956404E-01  9.598763E-14  1.054398E-12  3.409470E-10  4.410863E-12  3.604303E-09  1.036114E-10  2.075400E-08  9.309146E-11
    284  1.197605220964E-01  4.311454E-14  5.173689E-13  1.963348E-10  2.678734E-12  2.622239E-09  8.016210E-11  1.900385E-08  8.969580E-11
    285  1.205341475296E-01  2.148016E-14  2.718104E-13  1.191653E-10  1.708679E-12  1.976498E-09  6.399003E-11  1.773493E-08  8.778780E-11
    286  1.212540834288E-01  1.195218E-14  1.517428E-13  7.567760E-11  1.136942E-12  1.537320E-09  5.253075E-11  1.685790E-08  8.727153E-11
    287  1.219299358624E-01  7.497664E-15  8.955771E-14  4.999065E-11  7.849637E-13  1.229864E-09  4.423025E-11  1.630925E-08  8.809925E-11
    288  1.225766858039E-01  5.306672E-15  5.561494E-14  3.412394E-11  5.591323E-13  1.008016E-09  3.808642E-11  1.604565E-08  9.031180E-11
    289  1.231854533608E-01  4.213106E-15  3.662143E-14  2.414803E-11  4.119631E-13  8.478137E-10  3.357062E-11  1.605191E-08  9.394502E-11
    290  1.237219182154E-01  3.685813E-15  2.618098E-14  1.804578E-11  3.190474E-13  7.376455E-10  3.044962E-11  1.629165E-08  9.871540E-11
    291  1.242404039059E-01  3.404066E-15  1.963025E-14  1.382540E-11  2.530463E-13  6.538811E-10  2.810744E-11  1.676763E-08  1.050922E-10
    292  1.248086455930E-01  3.248053E-15  1.499198E-14  1.052479E-11  2.001116E-13  5.830770E-10  2.620954E-11  1.762286E-08  1.146542E-10
    293  1.253177247642E-01  3.189153E-15  1.227306E-14  8.385294E-12  1.649819E-13  5.348096E-10  2.502974E-11  1.875944E-08  1.262345E-10
    294  1.258810647447E-01  3.177149E-15  1.031384E-14  6.683741E-12  1.365929E-13  4.964929E-10  2.430489E-11  2.054747E-08  1.435648E-10
    295  1.264205598797E-01  3.194127E-15  9.107457E-15  5.526656E-12  1.171462E-13  4.729033E-10  2.417591E-11  2.294024E-08  1.662084E-10
    296  1.270317883483E-01  3.226306E-15  8.226950E-15  4.600496E-12  1.016610E-13  4.593852E-10  2.467698E-11  2.672214E-08  2.018100E-10
    297  1.275757308169E-01  3.253589E-15  7.716977E-15  4.028489E-12  9.241074E-14  4.582141E-10  2.573166E-11  3.136748E-08  2.458799E-10
    298  1.286048671531E-01  3.262031E-15  7.106517E-15  3.390757E-12  8.359291E-14  4.809315E-10  2.939968E-11  4.486130E-08  3.776324E-10
    299  1.290949488661E-01  3.228731E-15  6.865622E-15  3.216827E-12  8.213410E-14  5.002546E-10  3.185659E-11  5.418317E-08  4.720331E-10
    300  1.295345101683E-01  3.170494E-15  6.640751E-15  3.112525E-12  8.204830E-14  5.211722E-10  3.443502E-11  6.456911E-08  5.802277E-10
    301  1.303954523490E-01  2.960864E-15  6.103254E-15  3.000805E-12  8.431644E-14  5.666475E-10  4.026762E-11  9.141152E-08  8.733685E-10
    302  1.308549873199E-01  2.791853E-15  5.735954E-15  2.962059E-12  8.616672E-14  5.887957E-10  4.351546E-11  1.095361E-07  1.081696E-09
    303  1.312776310019E-01  2.602536E-15  5.344854E-15  2.928218E-12  8.797720E-14  6.056653E-10  4.641598E-11  1.285387E-07  1.308773E-09
    304  1.320787884157E-01  2.173258E-15  4.485648E-15  2.841720E-12  9.083860E-14  6.230176E-10  5.117270E-11  1.698339E-07  1.833369E-09
    305  1.327308179063E-01  1.787038E-15  3.719554E-15  2.722704E-12  9.159447E-14  6.170944E-10  5.365614E-11  2.065741E-07  2.339834E-09
    306  1.333821207310E-01  1.406467E-15  2.961142E-15  2.549978E-12  9.031319E-14  5.910577E-10  5.442750E-11  2.433695E-07  2.893538E-09
    307  1.339749669338E-01  1.091696E-15  2.328228E-15  2.353424E-12  8.737428E-14  5.523637E-10  5.361286E-11  2.746912E-07  3.414559E-09
    308  1.345530840576E-01  8.279479E-16  1.791415E-15  2.134722E-12  8.300380E-14  5.034435E-10  5.145803E-11  3.012877E-07  3.912652E-09
    309  1.351098094661E-01  6.189567E-16  1.360078E-15  1.910509E-12  7.768473E-14  4.493097E-10  4.828736E-11  3.219033E-07  4.361745E-09
    310  1.359304916944E-01  3.889110E-16  8.767951E-16  1.581336E-12  6.871113E-14  3.664427E-10  4.243059E-11  3.423544E-07  4.941401E-09
    311  1.363572082699E-01  3.010546E-16  6.886713E-16  1.417656E-12  6.377400E-14  3.244333E-10  3.906307E-11  3.481032E-07  5.193631E-09
    312  1.367788244083E-01  2.315354E-16  5.377184E-16  1.263386E-12  5.882531E-14  2.845041E-10  3.561142E-11  3.504436E-07  5.403598E-09
    313  1.375777712339E-01  1.378740E-16  3.302804E-16  9.987987E-13  4.966090E-14  2.169567E-10  2.924541E-11  3.470821E-07  5.699244E-09
    314  1.380438267916E-01  1.007580E-16  2.461150E-16  8.625384E-13  4.457087E-14  1.831073E-10  2.578108E-11  3.410269E-07  5.810884E-09
    315  1.384690951451E-01  7.507472E-17  1.868219E-16  7.493965E-13  4.011761E-14  1.555025E-10  2.278739E-11  3.330485E-07  5.871055E-09
    316  1.391087445178E-01  4.761621E-17  1.220523E-16  5.996581E-13  3.386506E-14  1.201525E-10  1.870559E-11  3.176062E-07  5.894508E-09
    317  1.397002518981E-01  3.087265E-17  8.148899E-17  4.822511E-13  2.862485E-14  9.371763E-11  1.543613E-11  3.006197E-07  5.853400E-09
    318  1.402705851668E-01  2.009370E-17  5.466013E-17  3.864779E-13  2.407605E-14  7.307613E-11  1.271357E-11  2.823648E-07  5.760292E-09
    319  1.408634912375E-01  1.269150E-17  3.569478E-17  3.031985E-13  1.986842E-14  5.583677E-11  1.028746E-11  2.619284E-07  5.610808E-09
    320  1.414089642241E-01  8.234963E-18  2.393610E-17  2.399983E-13  1.648148E-14  4.333409E-11  8.419334E-12  2.425965E-07  5.437288E-09
    321  1.419220762512E-01  5.438086E-18  1.634089E-17  1.908764E-13  1.370256E-14  3.399251E-11  6.944769E-12  2.243242E-07  5.247910E-09
    322  1.422771704232E-01  4.057054E-18  1.249133E-17  1.619320E-13  1.198920E-14  2.860850E-11  6.053001E-12  2.115985E-07  5.100154E-09
    323  1.426029315631E-01  3.090438E-18  9.740797E-18  1.387036E-13  1.056560E-14  2.436984E-11  5.325045E-12  2.000267E-07  4.955625E-09
    324  1.430135230101E-01  2.184738E-18  7.104915E-18  1.135321E-13  8.965170E-15  1.987003E-11  4.522632E-12  1.857330E-07  4.764518E-09
    325  1.434683796643E-01  1.481690E-18  5.001057E-18  9.035893E-14  7.427051E-15  1.581479E-11  3.766935E-12  1.703913E-07  4.543767E-09
    326  1.440315208021E-01  9.116490E-19  3.234918E-18  6.746555E-14  5.829119E-15  1.188015E-11  2.994431E-12  1.521973E-07  4.259436E-09
    327  1.445490332405E-01  5.807664E-19  2.166690E-18  5.105343E-14  4.619707E-15  9.080640E-12  2.412000E-12  1.362213E-07  3.986717E-09
    328  1.451370980342E-01  3.485521E-19  1.383267E-18  3.682457E-14  3.512958E-15  6.675637E-12  1.882701E-12  1.192909E-07  3.674464E-09
    329  1.457052374241E-01  2.145980E-19  9.076198E-19  2.660313E-14  2.671684E-15  4.951773E-12  1.480356E-12  1.042458E-07  3.374885E-09
    330  1.463107957421E-01  1.300201E-19  5.892144E-19  1.859509E-14  1.973383E-15  3.584218E-12  1.140738E-12  8.948251E-08  3.055984E-09
    331  1.468752132891E-01  8.380499E-20  4.035042E-19  1.319288E-14  1.474554E-15  2.646886E-12  8.934799E-13  7.702845E-08  2.766124E-09
    332  1.475510939381E-01  5.227012E-20  2.668386E-19  8.657580E-15  1.030052E-15  1.841838E-12  6.674496E-13  6.380980E-08  2.434520E-09
    333  1.481899111058E-01  3.577202E-20  1.884719E-19  5.747857E-15  7.258476E-16  1.304513E-12  5.058410E-13  5.283036E-08  2.135468E-09
    334  1.491767377555E-01  2.297724E-20  1.202485E-19  2.997331E-15  4.153579E-16  7.666199E-13  3.303776E-13  3.869473E-08  1.711631E-09
    335  1.497116139607E-01  1.929896E-20  9.823303E-20  2.089812E-15  3.046979E-16  5.763061E-13  2.631370E-13  3.237843E-08  1.504631E-09
    336  1.502421520731E-01  1.679494E-20  8.225741E-20  1.450967E-15  2.225681E-16  4.338894E-13  2.098949E-13  2.688452E-08  1.312451E-09
    337  1.509052103900E-01  1.463688E-20  6.781176E-20  9.139996E-16  1.494438E-16  3.055145E-13  1.589420E-13  2.110012E-08  1.096005E-09
    338  1.515352476696E-01  1.317141E-20  5.780312E-20  5.860777E-16  1.018613E-16  2.199679E-13  1.226890E-13  1.659606E-08  9.148265E-10
    339  1.521327102765E-01  1.208124E-20  5.046988E-20  3.819260E-16  7.036351E-17  1.612944E-13  9.615878E-14  1.305524E-08  7.617259E-10
    340  1.526678407657E-01  1.127019E-20  4.520391E-20  2.594247E-16  5.037111E-17  1.225552E-13  7.758837E-14  1.044323E-08  6.413785E-10
    341  1.532481602429E-01  1.050952E-20  4.051518E-20  1.702339E-16  3.499694E-17  9.134429E-14  6.174726E-14  8.131812E-09  5.281711E-10
    342  1.535863948111E-01  1.010591E-20  3.815619E-20  1.330409E-16  2.827957E-17  7.706910E-14  5.413863E-14  6.998581E-09  4.697329E-10
    343  1.538995751697E-01  9.749941E-21  3.616080E-20  1.057353E-16  2.318230E-17  6.584292E-14  4.793628E-14  6.064950E-09  4.196865E-10
    344  1.546020187628E-01  9.015349E-21  3.228507E-20  6.318425E-17  1.484981E-17  4.640457E-14  3.662269E-14  4.358662E-09  3.231291E-10
    345  1.552062305672E-01  8.435617E-21  2.946924E-20  4.068335E-17  1.014890E-17  3.446087E-14  2.916503E-14  3.250493E-09  2.558063E-10
    346  1.557875935888E-01  7.902495E-21  2.707239E-20  2.669572E-17  7.050513E-18  2.590286E-14  2.345898E-14  2.426228E-09  2.023250E-10
    347  1.566447447202E-01  7.157315E-21  2.398337E-20  1.449941E-17  4.160064E-18  1.703015E-14  1.705773E-14  1.551270E-09  1.410016E-10
    348  1.574294426159E-01  6.508402E-21  2.150205E-20  8.459075E-18  2.612854E-18  1.162223E-14  1.277580E-14  1.017874E-09  1.001893E-10
    349  1.581710514975E-01  5.903455E-21  1.933010E-20  5.189286E-18  1.714184E-18  8.084968E-15  9.712352E-15  6.737080E-10  7.154994E-11
    350  1.588328903187E-01  5.384201E-21  1.754047E-20  3.441490E-18  1.203886E-18  5.848207E-15  7.608772E-15  4.637095E-10  5.273282E-11
    351  1.594606073659E-01  4.907164E-21  1.594218E-20  2.389041E-18  8.803094E-19  4.297215E-15  6.033540E-15  3.240990E-10  3.934588E-11
    352  1.600565792087E-01  4.465604E-21  1.449156E-20  1.727280E-18  6.673263E-19  3.199581E-15  4.832100E-15  2.295044E-10  2.965995E-11
    353  1.607059625219E-01  4.013428E-21  1.302442E-20  1.247811E-18  5.067269E-19  2.317895E-15  3.791741E-15  1.578100E-10  2.184299E-11
    354  1.613957576202E-01  3.569160E-21  1.159506E-20  9.110449E-19  3.896138E-19  1.642601E-15  2.926834E-15  1.064007E-10  1.584988E-11
    355  1.620398820205E-01  3.187708E-21  1.037367E-20  6.967453E-19  3.126052E-19  1.186931E-15  2.292051E-15  7.389123E-11  1.179530E-11
    356  1.627691861850E-01  2.809296E-21  9.164203E-21  5.301701E-19  2.512322E-19  8.203118E-16  1.736077E-15  4.961871E-11  8.570933E-12
    357  1.634667099868E-01  2.498664E-21  8.171643E-21  4.191525E-19  2.094556E-19  5.745044E-16  1.328067E-15  3.447831E-11  6.426788E-12
    358  1.645369737572E-01  2.117985E-21  6.954417E-21  3.057725E-19  1.660489E-19  3.310155E-16  8.771369E-16  2.059626E-11  4.320241E-12
    359  1.651200899964E-01  1.958711E-21  6.444967E-21  2.632364E-19  1.496480E-19  2.449310E-16  6.994291E-16  1.600359E-11  3.582104E-12
