 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                er168         er169         er170         er171         er172         er173         er174         er175
    180  5.987296131417E-02  3.585098E-27  8.477774E-27  1.281544E-26  1.219610E-26  4.715007E-27  2.251600E-27  8.542254E-28  1.593358E-28
    181  6.018239261751E-02  3.523236E-27  8.593516E-27  1.336324E-26  1.294096E-26  5.068912E-27  2.433142E-27  9.228137E-28  1.712995E-28
    182  6.051941164510E-02  3.888505E-27  9.836281E-27  1.595445E-26  1.597571E-26  6.516360E-27  3.221332E-27  1.273222E-27  2.437442E-28
    183  6.081686890997E-02  3.457166E-27  9.111177E-27  1.557099E-26  1.629260E-26  7.030719E-27  3.622104E-27  1.513510E-27  3.013368E-28
    184  6.107970107709E-02  3.146257E-27  8.696381E-27  1.574433E-26  1.725543E-26  7.879335E-27  4.225495E-27  1.863150E-27  3.854402E-28
    185  6.149099227918E-02  4.933425E-27  1.427247E-26  2.725754E-26  3.114784E-26  1.493797E-26  8.285334E-27  3.813542E-27  8.121081E-28
    186  6.184187848266E-02  4.246176E-27  1.291584E-26  2.616509E-26  3.131416E-26  1.587934E-26  9.161687E-27  4.449659E-27  9.845267E-28
    187  6.212841772032E-02  3.446647E-27  1.078888E-26  2.259013E-26  2.775526E-26  1.454040E-26  8.587652E-27  4.307137E-27  9.752310E-28
    188  6.241083345826E-02  3.406894E-27  1.095968E-26  2.375231E-26  3.003866E-26  1.633772E-26  9.918527E-27  5.172212E-27  1.204857E-27
    189  6.286334795077E-02  5.384630E-27  1.824684E-26  4.200513E-26  5.565276E-26  3.195934E-26  2.012953E-26  1.100003E-26  2.644109E-27
    190  6.324448148531E-02  4.501734E-27  1.610920E-26  3.954884E-26  5.513085E-26  3.370978E-26  2.219660E-26  1.289721E-26  3.239173E-27
    191  6.354755735680E-02  3.452434E-27  1.255358E-26  3.131908E-26  4.415049E-26  2.733540E-26  1.815877E-26  1.067834E-26  2.705165E-27
    192  6.382753282149E-02  3.246122E-27  1.229916E-26  3.232466E-26  4.758169E-26  3.114096E-26  2.152589E-26  1.338489E-26  3.530101E-27
    193  6.429792763326E-02  5.302016E-27  2.095056E-26  5.801571E-26  8.907056E-26  6.139306E-26  4.399114E-26  2.868887E-26  7.818110E-27
    194  6.470641913937E-02  4.527228E-27  1.876381E-26  5.501750E-26  8.840746E-26  6.454439E-26  4.819045E-26  3.331353E-26  9.470894E-27
    195  6.514351188605E-02  4.695107E-27  2.062010E-26  6.490675E-26  1.103347E-25  8.629868E-26  6.755750E-26  4.973755E-26  1.476349E-26
    196  6.551961572666E-02  3.981064E-27  1.822535E-26  5.927782E-26  1.026121E-25  8.146718E-26  6.429866E-26  4.782142E-26  1.430811E-26
    197  6.614173306661E-02  6.302751E-27  3.062291E-26  1.071101E-25  1.969713E-25  1.701876E-25  1.434499E-25  1.185378E-25  3.851964E-26
    198  6.666431851744E-02  5.150765E-27  2.702953E-26  1.012797E-25  1.944227E-25  1.755304E-25  1.522942E-25  1.315842E-25  4.434974E-26
    199  6.714973898932E-02  3.926932E-27  2.285275E-26  9.930375E-26  2.149163E-25  2.228368E-25  2.102730E-25  1.966473E-25  6.844682E-26
    200  6.763365269933E-02  3.599957E-27  2.163858E-26  9.993779E-26  2.302350E-25  2.626336E-25  2.664002E-25  2.777134E-25  1.045915E-25
    201  6.810748363549E-02  3.418688E-27  2.113871E-26  1.009597E-25  2.390090E-25  2.840754E-25  2.989917E-25  3.358279E-25  1.350974E-25
    202  6.886988901479E-02  4.444479E-27  2.476078E-26  1.325333E-25  3.828064E-25  5.997633E-25  7.412017E-25  9.617216E-25  4.095531E-25
    203  6.932442343830E-02  2.675099E-27  2.009064E-26  1.157285E-25  3.099683E-25  4.178941E-25  4.755034E-25  6.079955E-25  2.703689E-25
    204  6.977291475786E-02  2.252551E-27  1.770547E-26  1.110419E-25  3.211682E-25  4.795986E-25  5.824914E-25  7.809101E-25  3.528856E-25
    205  7.051837306122E-02  3.216749E-27  2.785087E-26  1.935077E-25  6.102579E-25  1.029857E-24  1.365817E-24  2.062564E-24  1.008544E-24
    206  7.120724846930E-02  2.213328E-27  2.373712E-26  1.871719E-25  6.174642E-25  1.075440E-24  1.472288E-24  2.446207E-24  1.318477E-24
    207  7.185571854523E-02  1.974771E-27  1.948741E-26  1.567514E-25  5.655034E-25  1.152924E-24  1.749268E-24  3.200405E-24  1.794609E-24
    208  7.250556240022E-02  1.377583E-27  1.525296E-26  1.451542E-25  5.794422E-25  1.297556E-24  2.082304E-24  4.133930E-24  2.464108E-24
    209  7.308358088908E-02  9.014638E-28  1.082364E-26  1.126992E-25  4.832215E-25  1.189141E-24  2.037029E-24  4.428748E-24  2.810198E-24
    210  7.365083251161E-02  6.350460E-28  8.158820E-27  9.330902E-26  4.312688E-25  1.165548E-24  2.124610E-24  5.029115E-24  3.384530E-24
    211  7.420607479025E-02  4.423584E-28  6.039945E-27  7.489777E-26  3.694353E-25  1.086153E-24  2.097419E-24  5.388360E-24  3.842025E-24
    212  7.477269193766E-02  3.230748E-28  4.716191E-27  6.354979E-26  3.346684E-25  1.070352E-24  2.189128E-24  6.101013E-24  4.607233E-24
    213  7.532671922740E-02  2.342612E-28  3.700116E-27  5.452861E-26  3.070236E-25  1.067129E-24  2.308052E-24  6.959994E-24  5.555563E-24
    214  7.590819975934E-02  1.774079E-28  3.047935E-27  4.948889E-26  2.996747E-25  1.140434E-24  2.621049E-24  8.607165E-24  7.292702E-24
    215  7.648106882397E-02  1.331943E-28  2.483806E-27  4.446527E-26  2.899110E-25  1.209620E-24  2.955794E-24  1.057350E-23  9.509350E-24
    216  7.706864365518E-02  9.476694E-29  1.914110E-27  3.779117E-26  2.656003E-25  1.217885E-24  3.169687E-24  1.238663E-23  1.184919E-23
    217  7.765097184480E-02  6.517456E-29  1.422523E-27  3.091900E-26  2.340013E-25  1.178326E-24  3.264909E-24  1.393276E-23  1.417356E-23
    218  7.824188421090E-02  4.275894E-29  1.012555E-27  2.431109E-26  1.985266E-25  1.100091E-24  3.248915E-24  1.516351E-23  1.642077E-23
    219  7.883216312169E-02  2.697639E-29  6.922740E-28  1.834707E-26  1.616172E-25  9.856898E-25  3.103552E-24  1.585253E-23  1.828433E-23
    220  7.934760137230E-02  1.600687E-29  4.407103E-28  1.273818E-26  1.199236E-25  7.957246E-25  2.650263E-24  1.465367E-23  1.786363E-23
    221  7.991019390762E-02  1.001162E-29  2.980034E-28  9.479201E-27  9.602512E-26  6.990628E-25  2.476576E-24  1.493794E-23  1.935046E-23
    222  8.044081450283E-02  5.707802E-30  1.830242E-28  6.376938E-27  6.925218E-26  5.505262E-25  2.067906E-24  1.354554E-23  1.858714E-23
    223  8.103419684334E-02  3.305613E-30  1.152682E-28  4.449243E-27  5.224478E-26  4.585560E-25  1.839552E-24  1.322186E-23  1.935721E-23
    224  8.158988408622E-02  1.846385E-30  6.972134E-29  2.964210E-27  3.746625E-26  3.610102E-25  1.540767E-24  1.208654E-23  1.880865E-23
    225  8.219791245697E-02  1.000000E-30  4.078669E-29  1.928507E-27  2.643150E-26  2.822293E-25  1.289489E-24  1.113755E-23  1.853648E-23
    226  8.273529679330E-02  1.000000E-30  2.555801E-29  1.328434E-27  1.956676E-26  2.289188E-25  1.111232E-24  1.045585E-23  1.847336E-23
    227  8.327310875316E-02  1.000000E-30  1.505696E-29  8.610461E-28  1.363603E-26  1.749170E-25  9.024653E-25  9.256160E-24  1.736753E-23
    228  8.381967664174E-02  1.000000E-30  8.714666E-30  5.495254E-28  9.371688E-27  1.320738E-25  7.252221E-25  8.123437E-24  1.620886E-23
    229  8.442137901789E-02  1.000000E-30  4.675249E-30  3.286675E-28  6.084246E-27  9.515664E-26  5.598318E-25  6.913605E-24  1.476750E-23
    230  8.496109010092E-02  1.000000E-30  2.700077E-30  2.094956E-28  4.176385E-27  7.176999E-26  4.493744E-25  6.061064E-24  1.376779E-23
    231  8.556251684447E-02  1.000000E-30  1.377330E-30  1.196414E-28  2.591691E-27  4.949728E-26  3.323313E-25  4.948139E-24  1.204258E-23
    232  8.609514523980E-02  1.000000E-30  1.000000E-30  7.264616E-29  1.694586E-27  3.555520E-26  2.540467E-25  4.130705E-24  1.069077E-23
    233  8.668730402486E-02  1.000000E-30  1.000000E-30  3.950237E-29  1.001137E-27  2.333817E-26  1.787747E-25  3.207893E-24  8.893852E-24
    234  8.725638446658E-02  1.000000E-30  1.000000E-30  2.154167E-29  5.916140E-28  1.527148E-26  1.251295E-25  2.469954E-24  7.319327E-24
    235  8.784892152766E-02  1.000000E-30  1.000000E-30  1.102512E-29  3.294972E-28  9.463653E-27  8.320921E-26  1.814990E-24  5.767113E-24
    236  8.837914431516E-02  1.000000E-30  1.000000E-30  5.988074E-30  1.931600E-28  6.107607E-27  5.722246E-26  1.365574E-24  4.620487E-24
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.675883E-30  6.212994E-29  2.315733E-27  2.417254E-26  6.723479E-25  2.531817E-24
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  2.094012E-29  9.092903E-28  1.048810E-26  3.359948E-25  1.396617E-24
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  6.629656E-30  3.352612E-28  4.260237E-27  1.565178E-25  7.159173E-25
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.995197E-30  1.176621E-28  1.637031E-27  6.835447E-26  3.419260E-25
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.261444E-29  4.963733E-28  2.349713E-26  1.283179E-25
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.501497E-30
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
