 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                yb192         yb193         yb194         yb195         yb196         yb197         yb198         yb199
    360  1.656939516385E-01  1.000000E-30  1.000000E-30  6.454854E-30  1.575043E-26  2.069180E-21  1.686035E-23  3.225187E-23  2.467102E-27
    361  1.664404283242E-01  1.000000E-30  1.000000E-30  4.465144E-30  1.295190E-26  2.084292E-21  1.773708E-23  3.854791E-23  2.949089E-27
    362  1.671401020014E-01  1.000000E-30  1.000000E-30  3.189529E-30  1.077174E-26  2.097200E-21  1.859675E-23  4.558700E-23  3.489024E-27
    363  1.682228463170E-01  1.000000E-30  1.000000E-30  1.709594E-30  8.042347E-27  2.113514E-21  1.999161E-23  5.916532E-23  4.533533E-27
    364  1.688914277275E-01  1.000000E-30  1.000000E-30  1.286035E-30  6.716237E-27  2.121749E-21  2.089699E-23  6.952119E-23  5.332640E-27
    365  1.695862681704E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.536818E-27  2.128048E-21  2.186757E-23  8.227035E-23  6.319103E-27
    366  1.708796298676E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.856320E-27  2.131817E-21  2.373442E-23  1.124372E-22  8.664151E-27
    367  1.720689125062E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.734006E-27  2.125161E-21  2.550498E-23  1.498238E-22  1.158892E-26
    368  1.730357271347E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.059100E-27  2.111107E-21  2.695655E-23  1.889041E-22  1.466536E-26
    369  1.739185931198E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.576588E-27  2.089549E-21  2.825674E-23  2.330606E-22  1.816215E-26
    370  1.748109107026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.199634E-27  2.058007E-21  2.951307E-23  2.873021E-22  2.248486E-26
    371  1.757092013639E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.011664E-28  2.014350E-21  3.066905E-23  3.535020E-22  2.779701E-26
    372  1.765567714958E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.860805E-28  1.961275E-21  3.161729E-23  4.277117E-22  3.379631E-26
    373  1.775373762473E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.926225E-28  1.883247E-21  3.246246E-23  5.299080E-22  4.212777E-26
    374  1.784803688374E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.566801E-28  1.791268E-21  3.295831E-23  6.451095E-22  5.161317E-26
    375  1.795112536071E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.461575E-28  1.670571E-21  3.304236E-23  7.910940E-22  6.376927E-26
    376  1.804824008025E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.729901E-28  1.539917E-21  3.263519E-23  9.456924E-22  7.681396E-26
    377  1.815169070317E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.173140E-28  1.384845E-21  3.162214E-23  1.126300E-21  9.228420E-26
    378  1.825428215499E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.035769E-29  1.221099E-21  3.005556E-23  1.315518E-21  1.087911E-25
    379  1.841355644659E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.519041E-29  9.615241E-22  2.664748E-23  1.613813E-21  1.355591E-25
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.834044E-29  7.247506E-22  2.260273E-23  1.888273E-21  1.612699E-25
    381  1.870847965371E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.102351E-29  5.402952E-22  1.878216E-23  2.106749E-21  1.828658E-25
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.761434E-29  4.011624E-22  1.543535E-23  2.277199E-21  2.008248E-25
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.590375E-29  2.976645E-22  1.260862E-23  2.410240E-21  2.159116E-25
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.482152E-29  2.190960E-22  1.020601E-23  2.518353E-21  2.292438E-25
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.450651E-29  1.641328E-22  8.345477E-24  2.601888E-21  2.404899E-25
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.439983E-29  1.228886E-22  6.810072E-24  2.673583E-21  2.509558E-25
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.472719E-29  8.807997E-23  5.387554E-24  2.748524E-21  2.627190E-25
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.585023E-29  6.464461E-23  4.331980E-24  2.817805E-21  2.740289E-25
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.789601E-29  4.457522E-23  3.337960E-24  2.912937E-21  2.894548E-25
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.137747E-29  3.141421E-23  2.619655E-24  3.033277E-21  3.079407E-25
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.687455E-29  2.135839E-23  2.017932E-24  3.241883E-21  3.376222E-25
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.420743E-29  1.533043E-23  1.630954E-24  3.565023E-21  3.806430E-25
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.908970E-29  9.878801E-24  1.283263E-24  4.652176E-21  5.186661E-25
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.185542E-29  8.384429E-24  1.221416E-24  5.838644E-21  6.677278E-25
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.478293E-29  7.586168E-24  1.241171E-24  7.768609E-21  9.121067E-25
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.277454E-29  7.305795E-24  1.381377E-24  1.181813E-20  1.434735E-24
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.117296E-28  7.552658E-24  1.632028E-24  1.809475E-20  2.266750E-24
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.310887E-28  8.178162E-24  2.016405E-24  2.799408E-20  3.619221E-24
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.536425E-28  9.345278E-24  2.671661E-24  4.551993E-20  6.100372E-24
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.759186E-28  1.110135E-23  3.674355E-24  7.221029E-20  1.003318E-23
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.080885E-28  1.559276E-23  6.496870E-24  1.394202E-19  2.052307E-23
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.271844E-28  1.973455E-23  9.420502E-24  1.963239E-19  2.992003E-23
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.444595E-28  2.619170E-23  1.455771E-23  2.748808E-19  4.356646E-23
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.716979E-28  4.559832E-23  3.362582E-23  4.569397E-19  7.797415E-23
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.969033E-28  7.617012E-23  7.318806E-23  6.592563E-19  1.206599E-22
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.260414E-28  1.198329E-22  1.473627E-22  8.841224E-19  1.728212E-22
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.645436E-28  1.764159E-22  2.717408E-22  1.151073E-18  2.389961E-22
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.155856E-28  2.453210E-22  4.640165E-22  1.489448E-18  3.268324E-22
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.408926E-28  3.977271E-22  1.044929E-21  2.366427E-18  5.677868E-22
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.478172E-28  5.135128E-22  1.630474E-21  3.173214E-18  8.022235E-22
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.736282E-28  6.439120E-22  2.444697E-21  4.230137E-18  1.124131E-21
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.657953E-28  8.324657E-22  3.929113E-21  6.043305E-18  1.707745E-21
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.210302E-27  1.059085E-21  6.233986E-21  8.676757E-18  2.611600E-21
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.719743E-27  1.497103E-21  1.255020E-20  1.525125E-17  5.084990E-21
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.354940E-27  1.990426E-21  2.330223E-20  2.527230E-17  9.291630E-21
    416  2.420046682363E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.093478E-27  2.505187E-21  3.998378E-20  3.924983E-17  1.581170E-20
    417  2.451201276448E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.540654E-27  3.369844E-21  8.675080E-20  7.337009E-17  3.406331E-20
    418  2.467564269033E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.483796E-27  3.849689E-21  1.282540E-19  1.002111E-16  5.024135E-20
    419  2.483354027874E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.518871E-27  4.316051E-21  1.852155E-19  1.339396E-16  7.242436E-20
    420  2.499258654919E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.689260E-27  4.777252E-21  2.657219E-19  1.775588E-16  1.037510E-19
    421  2.515152656983E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.986950E-27  5.217411E-21  3.777770E-19  2.330134E-16  1.473228E-19
    422  2.542060864984E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.146800E-26  5.878480E-21  6.725072E-19  3.613322E-16  2.618324E-19
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  1.579569E-30  1.298432E-26  6.183955E-21  9.154699E-19  4.552562E-16  3.561954E-19
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.678486E-30  1.449371E-26  6.423463E-21  1.215006E-18  5.615492E-16  4.725079E-19
    425  2.598984391343E-01  1.000000E-30  1.000000E-30  2.297133E-30  1.780004E-26  6.742754E-21  2.120865E-18  8.433742E-16  8.242839E-19
    426  2.622653138568E-01  1.000000E-30  1.000000E-30  3.522861E-30  2.083197E-26  6.834252E-21  3.331635E-18  1.165751E-15  1.294753E-18
    427  2.644885215151E-01  1.000000E-30  1.000000E-30  4.747841E-30  2.390795E-26  6.772525E-21  5.027620E-18  1.558570E-15  1.954431E-18
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  6.119353E-30  2.727758E-26  6.578096E-21  7.513450E-18  2.061446E-15  2.922790E-18
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  7.416898E-30  3.073503E-26  6.295583E-21  1.078535E-17  2.643416E-15  4.199939E-18
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  9.098478E-30  3.486098E-26  5.925408E-21  1.556744E-17  3.394338E-15  6.071341E-18
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.083735E-29  3.919792E-26  5.559409E-21  2.140123E-17  4.209970E-15  8.361352E-18
    432  2.763050324764E-01  1.000000E-30  1.000000E-30  1.455763E-29  4.959077E-26  4.901826E-21  3.724238E-17  6.114441E-15  1.461419E-17
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  1.838080E-29  6.568579E-26  4.391159E-21  6.315305E-17  8.736313E-15  2.493888E-17
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  2.227085E-29  9.199205E-26  4.217946E-21  1.042317E-16  1.231840E-14  4.152208E-17
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  2.596199E-29  1.345145E-25  4.559869E-21  1.656071E-16  1.706983E-14  6.674518E-17
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  2.844585E-29  2.002580E-25  5.536693E-21  2.513853E-16  2.316427E-14  1.028335E-16
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  3.333902E-29  3.906319E-25  8.905913E-21  4.641552E-16  3.733656E-14  1.964618E-16
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  3.660219E-29  7.341855E-25  1.491013E-20  7.796952E-16  5.812206E-14  3.465523E-16
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  3.927448E-29  1.302683E-24  2.405430E-20  1.204102E-15  8.770523E-14  5.724303E-16
    440  3.059150641439E-01  1.054149E-30  1.000000E-30  4.269851E-29  2.266496E-24  3.801747E-20  1.772557E-15  1.326512E-13  9.286527E-16
    441  3.094680949786E-01  1.185359E-30  1.000000E-30  4.851518E-29  3.818218E-24  5.808895E-20  2.459262E-15  1.995563E-13  1.473476E-15
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  5.751221E-29  6.162869E-24  8.512645E-20  3.183906E-15  2.952286E-13  2.269105E-15
    443  3.178598433803E-01  1.379444E-30  1.000000E-30  9.400363E-29  1.260303E-23  1.486664E-19  4.207467E-15  5.422897E-13  4.373524E-15
    444  3.224504526026E-01  1.550553E-30  1.000000E-30  1.685664E-28  2.365331E-23  2.392481E-19  4.663396E-15  9.296021E-13  7.758824E-15
    445  3.266870398371E-01  1.729562E-30  1.000000E-30  3.111503E-28  4.168472E-23  3.621956E-19  4.472936E-15  1.485973E-12  1.274112E-14
    446  3.305577136787E-01  1.315018E-30  1.000000E-30  5.582268E-28  6.916156E-23  5.182800E-19  3.870052E-15  2.212816E-12  1.940017E-14
    447  3.362681054783E-01  2.025214E-30  1.137176E-30  1.349838E-27  1.433151E-22  8.490666E-19  2.687422E-15  3.796349E-12  3.431774E-14
    448  3.414589872690E-01  2.246746E-30  1.382414E-30  2.997662E-27  2.731871E-22  1.286342E-18  1.717751E-15  5.979927E-12  5.551762E-14
    449  3.462773530350E-01  2.488506E-30  1.774032E-30  6.246879E-27  4.907201E-22  1.849653E-18  1.060161E-15  8.923897E-12  8.487989E-14
    450  3.508856189623E-01  2.962200E-30  2.554321E-30  1.254085E-26  8.502945E-22  2.588364E-18  6.517985E-16  1.289202E-11  1.254398E-13
    451  3.552628710565E-01  3.666644E-30  3.805866E-30  2.422919E-26  1.421415E-21  3.562702E-18  4.238200E-16  1.806934E-11  1.795579E-13
    452  3.595141079779E-01  4.133691E-30  6.299114E-30  4.587429E-26  2.325612E-21  4.912240E-18  3.126045E-16  2.482606E-11  2.516364E-13
    453  3.636744849418E-01  3.953836E-30  1.006180E-29  8.577613E-26  3.744933E-21  6.856859E-18  2.808021E-16  3.356967E-11  3.466416E-13
    454  3.676260234901E-01  4.419091E-30  1.624768E-29  1.559752E-25  5.863985E-21  9.629498E-18  3.064886E-16  4.436260E-11  4.658112E-13
    455  3.714655117309E-01  5.058363E-30  2.665771E-29  2.804176E-25  9.036495E-21  1.370763E-17  3.808750E-16  5.777884E-11  6.159734E-13
    456  3.752653942304E-01  3.176051E-30  4.330217E-29  5.045151E-25  1.381700E-20  1.987101E-17  5.106325E-16  7.461984E-11  8.066156E-13
    457  3.809506426681E-01  4.805230E-30  9.840779E-29  1.227712E-24  2.580376E-20  3.585275E-17  8.579185E-16  1.084520E-10  1.193837E-12
    458  3.865190953769E-01  6.558781E-30  2.191573E-28  2.936930E-24  4.617997E-20  6.566127E-17  1.506109E-15  1.552441E-10  1.733646E-12
    459  3.928522091207E-01  5.556073E-30  5.350317E-28  7.779270E-24  8.247347E-20  1.317843E-16  2.972258E-15  2.322594E-10  2.623797E-12
    460  3.991093841216E-01  8.039601E-30  1.260025E-27  1.983747E-23  1.283728E-19  2.597287E-16  5.937520E-15  3.453064E-10  3.923165E-12
    461  4.054183851758E-01  5.502603E-30  2.926493E-27  4.996692E-23  1.847864E-19  5.122398E-16  1.188530E-14  5.155792E-10  5.853657E-12
    462  4.147392755742E-01  9.715585E-30  9.969008E-27  1.917262E-22  3.830957E-19  1.419158E-15  3.177514E-14  9.325742E-10  1.043804E-11
    463  4.232199499949E-01  1.221421E-29  3.007068E-26  6.426573E-22  9.983046E-19  3.622463E-15  7.443013E-14  1.588751E-09  1.728750E-11
    464  4.316976825025E-01  1.559499E-29  9.059294E-26  2.131519E-21  2.881213E-18  9.241324E-15  1.698122E-13  2.672611E-09  2.782408E-11
    465  4.393401554526E-01  3.512122E-29  2.469369E-25  6.243578E-21  7.616476E-18  2.149150E-14  3.522044E-13  4.216460E-09  4.156525E-11
    466  4.465935084243E-01  9.115592E-29  6.466758E-25  1.721766E-20  1.919710E-17  4.793697E-14  6.975555E-13  6.423081E-09  5.930521E-11
    467  4.537106765818E-01  2.634368E-28  1.688552E-24  4.635691E-20  4.752966E-17  1.055257E-13  1.354364E-12  9.598082E-09  8.199091E-11
    468  4.602314649238E-01  7.354397E-28  4.126158E-24  1.142955E-19  1.089286E-16  2.177339E-13  2.473696E-12  1.372782E-08  1.078904E-10
    469  4.709552966107E-01  4.171284E-27  1.848564E-23  4.983417E-19  4.240946E-16  7.162743E-13  6.587614E-12  2.417170E-08  1.614181E-10
    470  4.769745726746E-01  1.115412E-26  4.348309E-23  1.130185E-18  9.063142E-16  1.393262E-12  1.134331E-11  3.275229E-08  1.967957E-10
    471  4.828178172001E-01  2.934540E-26  1.007710E-22  2.491910E-18  1.888952E-15  2.645879E-12  1.913324E-11  4.352230E-08  2.337323E-10
    472  4.927188450138E-01  1.534012E-25  4.264071E-22  9.421101E-18  6.508838E-15  7.718439E-12  4.585056E-11  6.861851E-08  2.981511E-10
    473  5.000000000000E-01  5.245446E-25  1.243569E-21  2.484823E-17  1.605827E-14  1.665918E-11  8.625026E-11  9.371212E-08  3.426377E-10
