 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                pd116         pd117         pd118         pd119         pd120         pd121         pd122         pd123
    180  5.987296131417E-02  4.552644E-20  1.932109E-20  7.072218E-21  1.044285E-21  2.546250E-22  1.871145E-23  2.316130E-24  1.569423E-25
    181  6.018239261751E-02  7.777998E-20  3.386945E-20  1.289974E-20  1.952239E-21  4.949578E-22  3.728571E-23  4.773493E-24  3.315841E-25
    182  6.051941164510E-02  1.387667E-19  6.214754E-20  2.472014E-20  3.843085E-21  1.016830E-21  7.870318E-23  1.045421E-23  7.461430E-25
    183  6.081686890997E-02  2.305409E-19  1.058495E-19  4.375546E-20  6.966401E-21  1.914305E-21  1.517717E-22  2.082976E-23  1.522810E-24
    184  6.107970107709E-02  3.601443E-19  1.690369E-19  7.230004E-20  1.175654E-20  3.340764E-21  2.705653E-22  3.822477E-23  2.854570E-24
    185  6.149099227918E-02  7.207778E-19  3.501970E-19  1.580301E-19  2.656238E-20  7.956286E-21  6.662820E-22  9.851237E-23  7.606309E-24
    186  6.184187848266E-02  1.298163E-18  6.496649E-19  3.069553E-19  5.307972E-20  1.663387E-20  1.433476E-21  2.203789E-22  1.750899E-23
    187  6.212841772032E-02  2.094022E-18  1.073631E-18  5.267281E-19  9.322437E-20  3.031535E-20  2.674567E-21  4.245335E-22  3.452649E-23
    188  6.241083345826E-02  3.349179E-18  1.758751E-18  8.955853E-19  1.621914E-19  5.470910E-20  4.940104E-21  8.093355E-22  6.736016E-23
    189  6.286334795077E-02  7.085407E-18  3.866626E-18  2.090499E-18  3.928385E-19  1.405476E-19  1.317420E-20  2.270989E-21  1.961616E-22
    190  6.324448148531E-02  1.328602E-17  7.490232E-18  4.260446E-18  8.260486E-19  3.106640E-19  3.005671E-20  5.409604E-21  4.821856E-22
    191  6.354755735680E-02  2.186178E-17  1.264856E-17  7.491625E-18  1.489186E-18  5.827905E-19  5.782524E-20  1.077135E-20  9.844225E-22
    192  6.382753282149E-02  3.460583E-17  2.050892E-17  1.261226E-17  2.565711E-18  1.041870E-18  1.058250E-19  2.035188E-20  1.903679E-21
    193  6.429792763326E-02  7.468210E-17  4.608800E-17  3.019521E-17  6.386631E-18  2.760069E-18  2.916343E-19  5.918779E-20  5.756977E-21
    194  6.470641913937E-02  1.454074E-16  9.296144E-17  6.437015E-17  1.408629E-17  6.428003E-18  7.030318E-19  1.495537E-19  1.505107E-20
    195  6.514351188605E-02  2.960368E-16  1.965798E-16  1.444601E-16  3.278971E-17  1.586421E-17  1.800620E-18  4.029154E-19  4.206184E-20
    196  6.551961572666E-02  5.448892E-16  3.738825E-16  2.892583E-16  6.776358E-17  3.448625E-17  4.041764E-18  9.448429E-19  1.018037E-19
    197  6.614173306661E-02  1.488476E-15  1.078503E-15  9.089590E-16  2.244251E-16  1.242459E-16  1.535945E-17  3.861842E-18  4.385509E-19
    198  6.666431851744E-02  3.441266E-15  2.610805E-15  2.365490E-15  6.105608E-16  3.629464E-16  4.693765E-17  1.255116E-17  1.489942E-18
    199  6.714973898932E-02  7.435868E-15  5.888923E-15  5.708745E-15  1.535882E-15  9.757719E-16  1.316230E-16  3.728162E-17  4.612693E-18
    200  6.763365269933E-02  1.583366E-14  1.309074E-14  1.358070E-14  3.808780E-15  2.586683E-15  3.639803E-16  1.092245E-16  1.408563E-17
    201  6.810748363549E-02  3.254384E-14  2.806905E-14  3.113028E-14  9.095155E-15  6.596111E-15  9.675960E-16  3.073539E-16  4.128516E-17
    202  6.886988901479E-02  9.667248E-14  8.929173E-14  1.103436E-13  3.444717E-14  2.778744E-14  4.360615E-15  1.518921E-15  2.179291E-16
    203  6.932442343830E-02  1.734676E-13  1.669452E-13  2.201517E-13  7.151497E-14  6.149530E-14  1.004917E-14  3.699896E-15  5.522712E-16
    204  6.977291475786E-02  2.894382E-13  2.901356E-13  4.080776E-13  1.378933E-13  1.263349E-13  2.149115E-14  8.359807E-15  1.297681E-15
    205  7.051837306122E-02  5.740164E-13  6.159581E-13  9.650054E-13  3.483275E-13  3.548541E-13  6.456497E-14  2.753665E-14  4.563508E-15
    206  7.120724846930E-02  9.069132E-13  1.036889E-12  1.796157E-12  6.894347E-13  7.753299E-13  1.501957E-13  6.980044E-14  1.229405E-14
    207  7.185571854523E-02  1.244324E-12  1.510802E-12  2.878952E-12  1.171373E-12  1.446868E-12  2.974580E-13  1.499753E-13  2.798353E-14
    208  7.250556240022E-02  1.593034E-12  2.055126E-12  4.311775E-12  1.860667E-12  2.526505E-12  5.515661E-13  3.019556E-13  5.971368E-14
    209  7.308358088908E-02  1.915105E-12  2.608486E-12  5.965402E-12  2.713551E-12  4.010700E-12  9.239807E-13  5.445591E-13  1.134359E-13
    210  7.365083251161E-02  2.245859E-12  3.227468E-12  8.037378E-12  3.851368E-12  6.190144E-12  1.503938E-12  9.534305E-13  2.090585E-13
    211  7.420607479025E-02  2.580684E-12  3.909680E-12  1.058831E-11  5.340623E-12  9.322373E-12  2.386729E-12  1.625851E-12  3.749492E-13
    212  7.477269193766E-02  2.919059E-12  4.668583E-12  1.378047E-11  7.326466E-12  1.391970E-11  3.760741E-12  2.758205E-12  6.698759E-13
    213  7.532671922740E-02  3.219504E-12  5.431098E-12  1.745041E-11  9.770920E-12  2.017980E-11  5.748557E-12  4.534255E-12  1.158674E-12
    214  7.590819975934E-02  3.471137E-12  6.194707E-12  2.176885E-11  1.287440E-11  2.903901E-11  8.748208E-12  7.451692E-12  2.009143E-12
    215  7.648106882397E-02  3.618144E-12  6.827615E-12  2.621962E-11  1.637124E-11  4.029680E-11  1.283232E-11  1.179677E-11  3.354226E-12
    216  7.706864365518E-02  3.631010E-12  7.258063E-12  3.054786E-11  2.017249E-11  5.434040E-11  1.832479E-11  1.822720E-11  5.474423E-12
    217  7.765097184480E-02  3.492625E-12  7.394240E-12  3.410184E-11  2.381330E-11  7.018925E-11  2.506153E-11  2.696803E-11  8.553840E-12
    218  7.824188421090E-02  3.210552E-12  7.207416E-12  3.649120E-11  2.697765E-11  8.716619E-11  3.299416E-11  3.847526E-11  1.290203E-11
    219  7.883216312169E-02  2.816614E-12  6.706700E-12  3.729431E-11  2.919858E-11  1.034674E-10  4.153195E-11  5.250963E-11  1.861984E-11
    220  7.934760137230E-02  2.415761E-12  6.057926E-12  3.658385E-11  3.012247E-11  1.157690E-10  4.892889E-11  6.641967E-11  2.473511E-11
    221  7.991019390762E-02  1.964139E-12  5.213238E-12  3.446379E-11  2.999015E-11  1.259970E-10  5.635290E-11  8.270893E-11  3.250117E-11
    222  8.044081450283E-02  1.558657E-12  4.365929E-12  3.144617E-11  2.883789E-11  1.318294E-10  6.221405E-11  9.833252E-11  4.065780E-11
    223  8.103419684334E-02  1.156139E-12  3.440633E-12  2.729316E-11  2.655054E-11  1.334776E-10  6.691488E-11  1.149654E-10  5.033185E-11
    224  8.158988408622E-02  8.438477E-13  2.658752E-12  2.309908E-11  2.375523E-11  1.306149E-10  6.931532E-11  1.288358E-10  5.952129E-11
    225  8.219791245697E-02  5.775864E-13  1.937742E-12  1.860527E-11  2.034139E-11  1.234247E-10  6.973595E-11  1.413470E-10  6.927923E-11
    226  8.273529679330E-02  4.018110E-13  1.425420E-12  1.495862E-11  1.726924E-11  1.143791E-10  6.832922E-11  1.495956E-10  7.727556E-11
    227  8.327310875316E-02  2.727964E-13  1.023669E-12  1.174901E-11  1.432797E-11  1.036576E-10  6.549942E-11  1.549878E-10  8.440250E-11
    228  8.381967664174E-02  1.802215E-13  7.162303E-13  9.007128E-12  1.161722E-11  9.197704E-11  6.155111E-11  1.576900E-10  9.063148E-11
    229  8.442137901789E-02  1.117444E-13  4.732217E-13  6.583856E-12  9.035615E-12  7.904539E-11  5.636961E-11  1.577078E-10  9.621401E-11
    230  8.496109010092E-02  7.141551E-14  3.202862E-13  4.882256E-12  7.086710E-12  6.785132E-11  5.124659E-11  1.552589E-10  9.995644E-11
    231  8.556251684447E-02  4.263803E-14  2.039133E-13  3.442789E-12  5.321610E-12  5.637357E-11  4.541031E-11  1.504333E-10  1.028668E-10
    232  8.609514523980E-02  2.666006E-14  1.350066E-13  2.496121E-12  4.080780E-12  4.730121E-11  4.035372E-11  1.447626E-10  1.044455E-10
    233  8.668730402486E-02  1.560643E-14  8.425132E-14  1.724191E-12  3.001308E-12  3.847786E-11  3.500481E-11  1.372901E-10  1.051761E-10
    234  8.725638446658E-02  9.223570E-15  5.296628E-14  1.195582E-12  2.211374E-12  3.125459E-11  3.025756E-11  1.293785E-10  1.050296E-10
    235  8.784892152766E-02  5.287282E-15  3.239000E-14  8.099192E-13  1.596451E-12  2.498824E-11  2.581994E-11  1.208651E-10  1.042541E-10
    236  8.837914431516E-02  3.192278E-15  2.072753E-14  5.681929E-13  1.186052E-12  2.035081E-11  2.229928E-11  1.132560E-10  1.031692E-10
    237  8.927467123273E-02  1.349004E-15  9.657838E-15  3.091102E-13  7.110687E-13  1.426654E-11  1.727639E-11  1.008505E-10  1.008036E-10
    238  9.009385267910E-02  6.071824E-16  4.761470E-15  1.760803E-13  4.435538E-13  1.028489E-11  1.365880E-11  9.064621E-11  9.868085E-11
    239  9.088007009323E-02  2.810735E-16  2.411861E-15  1.025108E-13  2.817141E-13  7.510233E-12  1.090606E-11  8.199392E-11  9.696367E-11
    240  9.160938796651E-02  1.380549E-16  1.285603E-15  6.215956E-14  1.853616E-13  5.632284E-12  8.892515E-12  7.511991E-11  9.596013E-11
    241  9.231864750676E-02  6.901389E-17  6.973963E-16  3.829954E-14  1.237469E-13  4.273488E-12  7.323333E-12  6.935985E-11  9.555739E-11
    242  9.335415502949E-02  2.492140E-17  2.853926E-16  1.891275E-14  6.870092E-14  2.862037E-12  5.532270E-12  6.202794E-11  9.551056E-11
    243  9.429165011748E-02  9.803411E-18  1.251420E-16  9.826839E-15  3.976125E-14  1.969549E-12  4.253632E-12  5.567495E-11  9.489439E-11
    244  9.514750284226E-02  4.025776E-18  5.679877E-17  5.240113E-15  2.346152E-14  1.364043E-12  3.262763E-12  4.926444E-11  9.220062E-11
    245  9.592869681963E-02  1.720821E-18  2.667888E-17  2.848284E-15  1.398504E-14  9.415103E-13  2.474175E-12  4.261145E-11  8.691218E-11
    246  9.638259128200E-02  1.026145E-18  1.679184E-17  1.952691E-15  1.012335E-14  7.430127E-13  2.063264E-12  3.838764E-11  8.233603E-11
    247  9.686466198075E-02  5.815278E-19  1.009121E-17  1.284508E-15  7.054432E-15  5.674920E-13  1.671222E-12  3.376419E-11  7.641021E-11
    248  9.745016881397E-02  2.840917E-19  5.293987E-18  7.515804E-16  4.428449E-15  3.983730E-13  1.260462E-12  2.816152E-11  6.804317E-11
    249  9.798964068785E-02  1.427961E-19  2.842287E-18  4.460499E-16  2.805572E-15  2.799317E-13  9.466840E-13  2.322093E-11  5.961458E-11
    250  9.892639389759E-02  4.029129E-20  9.050260E-19  1.693036E-16  1.193960E-15  1.427621E-13  5.423269E-13  1.566776E-11  4.472524E-11
    251  9.977784733458E-02  1.209918E-20  3.021005E-19  6.589735E-17  5.158523E-16  7.283017E-14  3.079742E-13  1.034163E-11  3.253728E-11
    252  1.005622893962E-01  3.804521E-21  1.042444E-19  2.619889E-17  2.262928E-16  3.732214E-14  1.743709E-13  6.736713E-12  2.320004E-11
    253  1.013070552067E-01  1.220436E-21  3.665561E-20  1.052587E-17  9.984103E-17  1.909231E-14  9.812814E-14  4.335632E-12  1.627895E-11
    254  1.019791947326E-01  4.242848E-22  1.386329E-20  4.490208E-18  4.638012E-17  1.014642E-14  5.687592E-14  2.839405E-12  1.153177E-11
    255  1.025982572428E-01  1.560802E-22  5.519785E-21  2.001037E-18  2.237306E-17  5.546663E-15  3.370047E-14  1.884827E-12  8.233238E-12
    256  1.032644197032E-01  5.195179E-23  2.003946E-21  8.220416E-19  1.001562E-17  2.842668E-15  1.884632E-14  1.191976E-12  5.633675E-12
    257  1.039121745974E-01  1.737493E-23  7.301493E-22  3.390279E-19  4.494418E-18  1.456868E-15  1.052216E-14  7.508639E-13  3.833515E-12
    258  1.045193471709E-01  6.094047E-24  2.777992E-22  1.454433E-19  2.087527E-18  7.669601E-16  6.004441E-15  4.801934E-13  2.636543E-12
    259  1.051181778144E-01  2.128056E-24  1.053002E-22  6.229896E-20  9.676166E-19  4.025112E-16  3.413945E-15  3.057179E-13  1.804153E-12
    260  1.056826419982E-01  7.768077E-25  4.155561E-23  2.767748E-20  4.633670E-19  2.168717E-16  1.984730E-15  1.978759E-13  1.250406E-12
    261  1.062431336111E-01  2.806167E-25  1.624018E-23  1.220976E-20  2.203350E-19  1.160558E-16  1.145914E-15  1.272176E-13  8.607265E-13
    262  1.068146627648E-01  9.808923E-26  6.156644E-24  5.249320E-21  1.023125E-19  6.082189E-17  6.492100E-16  8.047624E-14  5.839654E-13
    263  1.073656177930E-01  3.526266E-26  2.394315E-24  2.307697E-21  4.846541E-20  3.238720E-17  3.728203E-16  5.142300E-14  3.993214E-13
    264  1.079139362418E-01  1.256800E-26  9.228880E-25  1.006392E-21  2.277658E-20  1.712096E-17  2.126000E-16  3.264984E-14  2.713659E-13
    265  1.084202130578E-01  4.802316E-27  3.795857E-25  4.644984E-22  1.126973E-20  9.447313E-18  1.258448E-16  2.135016E-14  1.889762E-13
    266  1.089957947327E-01  1.595460E-27  1.372067E-25  1.914364E-22  5.029159E-21  4.774030E-18  6.890960E-17  1.309977E-14  1.245964E-13
    267  1.095139929398E-01  5.877471E-28  5.451309E-26  8.554675E-23  2.414965E-21  2.565261E-18  3.982141E-17  8.392360E-15  8.519291E-14
    268  1.100036617482E-01  2.265658E-28  2.258342E-26  3.961804E-23  1.197551E-21  1.415918E-18  2.355287E-17  5.476420E-15  5.913901E-14
    269  1.105581599754E-01  7.635614E-29  8.272487E-27  1.645970E-23  5.379049E-22  7.183140E-19  1.292736E-17  3.361527E-15  3.894741E-14
    270  1.111738162549E-01  2.261661E-29  2.696917E-27  6.162572E-24  2.197449E-22  3.360072E-19  6.602849E-18  1.945058E-15  2.437745E-14
    271  1.117276452796E-01  7.440398E-30  9.731421E-28  2.517198E-24  9.716581E-23  1.680603E-19  3.576931E-18  1.180268E-15  1.588313E-14
    272  1.122547306619E-01  2.529891E-30  3.675743E-28  1.067454E-24  4.443100E-23  8.640368E-20  1.984580E-18  7.299335E-16  1.051503E-14
    273  1.128196390807E-01  1.000000E-30  1.290051E-28  4.231745E-25  1.910478E-23  4.213576E-20  1.050725E-18  4.343870E-16  6.733840E-15
    274  1.134172103791E-01  1.000000E-30  4.229744E-29  1.575764E-25  7.759264E-24  1.956621E-20  5.326154E-19  2.494119E-16  4.180424E-15
    275  1.139661173569E-01  1.000000E-30  1.505933E-29  6.302353E-26  3.362453E-24  9.595080E-21  2.832074E-19  1.488477E-16  2.681477E-15
    276  1.145721141816E-01  1.000000E-30  4.753558E-30  2.276678E-26  1.328134E-24  4.345160E-21  1.403220E-19  8.382814E-17  1.636088E-15
    277  1.151138636995E-01  1.000000E-30  1.670410E-30  9.125871E-27  5.767076E-25  2.131266E-21  7.462052E-20  5.000672E-17  1.048817E-15
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.835431E-27  1.327406E-25  6.032076E-22  2.428692E-20  1.992928E-17  4.745711E-16
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  7.005789E-28  5.523335E-26  2.861146E-22  1.256192E-20  1.163041E-17  2.983852E-16
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  2.716787E-28  2.333063E-26  1.368211E-22  6.528923E-21  6.803146E-18  1.879062E-16
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  6.106805E-29  6.048324E-27  4.317318E-23  2.348234E-21  2.943430E-18  9.117228E-17
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  2.748859E-29  2.892784E-27  2.272493E-23  1.326192E-21  1.841924E-18  6.083849E-17
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.223239E-29  1.383722E-27  1.201991E-23  7.534701E-22  1.158478E-18  4.077157E-17
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  2.639805E-30  3.524180E-28  3.683711E-24  2.640180E-22  4.907175E-19  1.941780E-17
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.957845E-29  1.235410E-24  1.000752E-22  2.210307E-19  9.742521E-18
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.106837E-29  4.431528E-25  4.014233E-23  1.043220E-19  5.091373E-18
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.020792E-29  1.668866E-25  1.686486E-23  5.116233E-20  2.749187E-18
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.514405E-30  6.541705E-26  7.334897E-24  2.579405E-20  1.520570E-18
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.261748E-30  2.683791E-26  3.322226E-24  1.344279E-20  8.652552E-19
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.217304E-26  1.645108E-24  7.535407E-21  5.242420E-19
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.657456E-27  8.325126E-25  4.298160E-21  3.224854E-19
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.434964E-27  3.935827E-25  2.316737E-21  1.889057E-19
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.134402E-27  1.995300E-25  1.321889E-21  1.161869E-19
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.858667E-28  9.389882E-26  7.087624E-22  6.771995E-20
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.154528E-28  4.559162E-26  3.895879E-22  4.033621E-20
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.497453E-29  1.995937E-26  1.963045E-22  2.227615E-20
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.693490E-29  9.531931E-27  1.061526E-22  1.307493E-20
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.354277E-30  2.350827E-27  3.301890E-23  4.754323E-21
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.477633E-30  1.200167E-27  1.875320E-23  2.911030E-21
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.711330E-30  6.558963E-28  1.127510E-23  1.872900E-21
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.016409E-28  4.154427E-24  7.884788E-22
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.071980E-28  2.420760E-24  4.935424E-22
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.984732E-29  1.468851E-24  3.200259E-22
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.991615E-29  5.688899E-25  1.406221E-22
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.158052E-30  2.610839E-25  7.157097E-23
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.316786E-30  1.189470E-25  3.618852E-23
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.460672E-30  5.810371E-26  1.944544E-23
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.874272E-26  1.056559E-23
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.450404E-26  5.835731E-24
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.285093E-27  2.431852E-24
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.119823E-27  1.540034E-24
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.841916E-27  9.749678E-25
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.785910E-28  4.102728E-25
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.794473E-28  2.479838E-25
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.220168E-28  1.558532E-25
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.875980E-29  7.730948E-26
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.681374E-29  4.055745E-26
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.276057E-29  2.177713E-26
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.064409E-29  1.135086E-26
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.297209E-30  6.261416E-27
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.738221E-30  3.598362E-27
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.747328E-30  2.444949E-27
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.139080E-30  1.716341E-27
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.102432E-27
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.788760E-28
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.749859E-28
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.170196E-28
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.177905E-28
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.605527E-29
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.574792E-29
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.032521E-29
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.046480E-29
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.612542E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.126094E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.300825E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
