 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                tb179         tb180         tb181         tb182         tb183         tb184         tb185         tb186
    360  1.656939516385E-01  2.427338E-30  1.187939E-30  5.917763E-30  2.778781E-30  1.148488E-29  3.198701E-30  9.475091E-30  9.395259E-30
    361  1.664404283242E-01  3.176808E-30  1.516590E-30  7.744099E-30  3.540535E-30  1.452289E-29  4.058095E-30  1.109086E-29  7.331156E-30
    362  1.671401020014E-01  2.927787E-30  1.407103E-30  7.094885E-30  3.279561E-30  1.300605E-29  3.806823E-30  1.002886E-29  5.579924E-30
    363  1.682228463170E-01  4.474994E-30  2.106168E-30  1.072351E-29  4.981387E-30  1.948618E-29  5.734380E-30  1.452526E-29  6.608964E-30
    364  1.688914277275E-01  2.732083E-30  1.298700E-30  6.445264E-30  3.054383E-30  1.203818E-29  3.446994E-30  8.905999E-30  4.008332E-30
    365  1.695862681704E-01  2.770217E-30  1.325008E-30  6.529955E-30  3.151846E-30  1.222312E-29  3.541317E-30  9.210619E-30  3.850555E-30
    366  1.708796298676E-01  5.105175E-30  2.330372E-30  1.177662E-29  5.657585E-30  2.199759E-29  6.430512E-30  1.617857E-29  6.793709E-30
    367  1.720689125062E-01  4.493718E-30  2.197891E-30  1.035558E-29  5.142391E-30  1.921287E-29  5.785518E-30  1.450914E-29  6.067044E-30
    368  1.730357271347E-01  3.588391E-30  1.717298E-30  8.545297E-30  4.035987E-30  1.511231E-29  4.686748E-30  1.170061E-29  4.789506E-30
    369  1.739185931198E-01  3.226118E-30  1.535114E-30  7.618615E-30  3.673249E-30  1.339169E-29  4.085995E-30  1.027174E-29  4.270267E-30
    370  1.748109107026E-01  3.350873E-30  1.529680E-30  7.625867E-30  3.571027E-30  1.343766E-29  4.116079E-30  1.034049E-29  4.366865E-30
    371  1.757092013639E-01  3.175066E-30  1.502266E-30  7.473846E-30  3.598561E-30  1.297123E-29  4.004080E-30  1.003731E-29  4.173914E-30
    372  1.765567714958E-01  3.054636E-30  1.389089E-30  6.906791E-30  3.306748E-30  1.216131E-29  3.732551E-30  9.546701E-30  3.919352E-30
    373  1.775373762473E-01  3.402354E-30  1.569579E-30  7.990813E-30  3.700479E-30  1.346209E-29  4.240799E-30  1.079238E-29  4.434776E-30
    374  1.784803688374E-01  3.266822E-30  1.478951E-30  7.468605E-30  3.506457E-30  1.282849E-29  3.999099E-30  1.022979E-29  4.188544E-30
    375  1.795112536071E-01  3.448073E-30  1.577969E-30  8.080711E-30  3.730516E-30  1.353576E-29  4.268098E-30  1.092775E-29  4.475523E-30
    376  1.804824008025E-01  3.256543E-30  1.455680E-30  7.379151E-30  3.462955E-30  1.264403E-29  3.934464E-30  1.010234E-29  4.139931E-30
    377  1.815169070317E-01  3.346006E-30  1.513370E-30  7.785562E-30  3.572670E-30  1.303728E-29  4.092305E-30  1.054668E-29  4.310858E-30
    378  1.825428215499E-01  3.196519E-30  1.469835E-30  7.486913E-30  3.536960E-30  1.239266E-29  3.937515E-30  9.887412E-30  4.119216E-30
    379  1.841355644659E-01  4.759007E-30  2.198057E-30  1.138900E-29  5.337141E-30  1.852928E-29  5.897842E-30  1.477763E-29  6.188264E-30
    380  1.856860183354E-01  4.689841E-30  2.148075E-30  1.064203E-29  4.808427E-30  1.753473E-29  5.691281E-30  1.447037E-29  6.042248E-30
    381  1.870847965371E-01  4.065474E-30  1.798939E-30  9.304923E-30  4.398725E-30  1.578955E-29  4.806895E-30  1.273873E-29  5.043993E-30
    382  1.883699545972E-01  3.597242E-30  1.607674E-30  8.396207E-30  3.882794E-30  1.415337E-29  4.431455E-30  1.123582E-29  4.690538E-30
    383  1.895671856375E-01  3.436516E-30  1.459282E-30  7.618965E-30  3.438635E-30  1.288517E-29  3.944298E-30  1.014705E-29  4.216580E-30
    384  1.907324824205E-01  3.101323E-30  1.375502E-30  7.271844E-30  3.264402E-30  1.165693E-29  3.788279E-30  9.457116E-30  3.945187E-30
    385  1.917913284253E-01  2.775982E-30  1.221163E-30  6.441504E-30  2.940944E-30  1.043823E-29  3.248347E-30  8.546934E-30  3.585070E-30
    386  1.928179034582E-01  2.566964E-30  1.151761E-30  5.961874E-30  2.745890E-30  1.030925E-29  3.171748E-30  8.216629E-30  3.361306E-30
    387  1.939781308337E-01  2.957662E-30  1.266733E-30  6.779925E-30  3.031890E-30  1.092202E-29  3.425449E-30  8.797965E-30  3.775050E-30
    388  1.950365569225E-01  2.528858E-30  1.124485E-30  5.859178E-30  2.640325E-30  1.015450E-29  3.085125E-30  8.065385E-30  3.328707E-30
    389  1.963061656501E-01  3.039618E-30  1.306945E-30  7.066166E-30  3.112886E-30  1.147805E-29  3.583918E-30  9.107074E-30  3.832716E-30
    390  1.975160386553E-01  2.896371E-30  1.206516E-30  6.404276E-30  2.983653E-30  1.112088E-29  3.287624E-30  8.794779E-30  3.552802E-30
    391  1.988970783448E-01  3.106764E-30  1.330959E-30  7.301412E-30  3.183961E-30  1.179530E-29  3.656936E-30  9.343008E-30  3.873446E-30
    392  2.001908516564E-01  2.909354E-30  1.209149E-30  6.666593E-30  2.950758E-30  1.065601E-29  3.181995E-30  8.678043E-30  3.650813E-30
    393  2.023233395230E-01  4.498413E-30  1.871182E-30  1.066914E-29  4.475688E-30  1.679270E-29  5.096966E-30  1.351032E-29  5.765259E-30
    394  2.035207364909E-01  2.474821E-30  1.031269E-30  5.777063E-30  2.505953E-30  9.667574E-30  2.762523E-30  7.485768E-30  3.102325E-30
    395  2.047171141817E-01  2.394456E-30  1.000000E-30  5.390442E-30  2.397352E-30  9.424219E-30  2.563138E-30  7.310108E-30  3.043526E-30
    396  2.061861175315E-01  2.917877E-30  1.176017E-30  6.681625E-30  2.893884E-30  1.070281E-29  3.069157E-30  8.495121E-30  3.627213E-30
    397  2.075162532616E-01  2.588596E-30  1.040368E-30  6.058462E-30  2.551546E-30  9.722235E-30  2.749691E-30  7.663099E-30  3.049945E-30
    398  2.088103947538E-01  2.411780E-30  1.000000E-30  5.590643E-30  2.316060E-30  9.066892E-30  2.634655E-30  7.265879E-30  2.936191E-30
    399  2.102374295066E-01  2.616602E-30  1.038083E-30  6.084512E-30  2.570416E-30  9.835125E-30  2.732648E-30  7.758193E-30  3.169646E-30
    400  2.116254943500E-01  2.484939E-30  1.000000E-30  5.632061E-30  2.306763E-30  9.143862E-30  2.621005E-30  7.308778E-30  2.946114E-30
    401  2.137594200207E-01  3.529854E-30  1.394512E-30  8.268587E-30  3.359368E-30  1.358856E-29  3.736823E-30  1.081217E-29  4.422677E-30
    402  2.149968302441E-01  2.008838E-30  1.000000E-30  4.515804E-30  1.938528E-30  7.696454E-30  2.035728E-30  6.028662E-30  2.305458E-30
    403  2.163578604848E-01  2.174822E-30  1.000000E-30  4.810149E-30  2.042656E-30  8.332597E-30  2.170965E-30  6.162344E-30  2.441110E-30
    404  2.188327022992E-01  3.837534E-30  1.405878E-30  8.458751E-30  3.486824E-30  1.381472E-29  3.732336E-30  1.117305E-29  4.465009E-30
    405  2.210861741802E-01  3.417625E-30  1.209143E-30  7.224073E-30  2.842030E-30  1.247572E-29  3.132095E-30  9.379470E-30  3.792827E-30
    406  2.231360986547E-01  2.735215E-30  1.037908E-30  6.357578E-30  2.686951E-30  1.032223E-29  2.665817E-30  8.260939E-30  3.143415E-30
    407  2.249661932162E-01  2.251328E-30  1.000000E-30  5.570766E-30  2.260466E-30  9.096184E-30  2.218205E-30  7.013146E-30  2.734246E-30
    408  2.266023391923E-01  2.032553E-30  1.000000E-30  4.626950E-30  1.887707E-30  7.970863E-30  1.884046E-30  5.965411E-30  2.268570E-30
    409  2.291569547831E-01  2.958260E-30  1.093619E-30  6.829106E-30  2.935487E-30  1.198737E-29  2.840289E-30  8.674236E-30  3.368577E-30
    410  2.305971902523E-01  1.643458E-30  1.000000E-30  3.794359E-30  1.505445E-30  6.338057E-30  1.469874E-30  4.594801E-30  1.886560E-30
    411  2.319348711247E-01  1.469781E-30  1.000000E-30  3.434182E-30  1.339709E-30  5.407559E-30  1.297565E-30  4.283645E-30  1.681823E-30
    412  2.335360820165E-01  1.697724E-30  1.000000E-30  3.925503E-30  1.540896E-30  6.586460E-30  1.481102E-30  4.968002E-30  1.937595E-30
    413  2.351317971316E-01  1.630187E-30  1.000000E-30  3.899888E-30  1.471905E-30  6.230675E-30  1.401712E-30  4.617516E-30  1.854718E-30
    414  2.376293164755E-01  2.259536E-30  1.000000E-30  5.808410E-30  1.974598E-30  9.196874E-30  2.105314E-30  6.757551E-30  2.903973E-30
    415  2.399259738388E-01  2.274894E-30  1.000000E-30  4.976776E-30  1.850148E-30  8.026642E-30  1.718241E-30  6.193850E-30  2.473669E-30
    416  2.420046682363E-01  1.775089E-30  1.000000E-30  4.109853E-30  1.569861E-30  6.917255E-30  1.436707E-30  5.045765E-30  1.994449E-30
    417  2.451201276448E-01  2.513849E-30  1.000000E-30  6.047485E-30  1.954022E-30  9.470443E-30  1.925203E-30  6.838965E-30  3.049705E-30
    418  2.467564269033E-01  1.261066E-30  1.000000E-30  2.872757E-30  1.097824E-30  4.703752E-30  1.000000E-30  3.364356E-30  1.405426E-30
    419  2.483354027874E-01  1.173321E-30  1.000000E-30  2.747493E-30  1.016465E-30  4.264877E-30  1.000000E-30  3.118328E-30  1.304369E-30
    420  2.499258654919E-01  1.135142E-30  1.000000E-30  2.673275E-30  1.000000E-30  4.155818E-30  1.000000E-30  3.128147E-30  1.258774E-30
    421  2.515152656983E-01  1.068427E-30  1.000000E-30  2.542152E-30  1.000000E-30  4.132000E-30  1.000000E-30  2.879918E-30  1.180272E-30
    422  2.542060864984E-01  1.683820E-30  1.000000E-30  3.891453E-30  1.437571E-30  6.322591E-30  1.213167E-30  4.625981E-30  1.855641E-30
    423  2.556901221114E-01  1.000000E-30  1.000000E-30  2.035059E-30  1.000000E-30  3.392639E-30  1.000000E-30  2.344787E-30  1.014284E-30
    424  2.570805114381E-01  1.000000E-30  1.000000E-30  1.761147E-30  1.000000E-30  3.137152E-30  1.000000E-30  2.110971E-30  1.000000E-30
    425  2.598984391343E-01  1.480407E-30  1.000000E-30  3.419930E-30  1.243106E-30  5.666501E-30  1.004449E-30  3.795982E-30  1.616579E-30
    426  2.622653138568E-01  1.178197E-30  1.000000E-30  2.812318E-30  1.000000E-30  4.272200E-30  1.000000E-30  3.192214E-30  1.282793E-30
    427  2.644885215151E-01  1.044722E-30  1.000000E-30  2.192140E-30  1.000000E-30  4.200175E-30  1.000000E-30  2.785622E-30  1.134778E-30
    428  2.667229470066E-01  1.000000E-30  1.000000E-30  2.385143E-30  1.000000E-30  3.776906E-30  1.000000E-30  2.725522E-30  1.066426E-30
    429  2.687894382327E-01  1.000000E-30  1.000000E-30  1.822782E-30  1.000000E-30  3.073803E-30  1.000000E-30  2.140424E-30  1.000000E-30
    430  2.709436570286E-01  1.000000E-30  1.000000E-30  1.766349E-30  1.000000E-30  2.960930E-30  1.000000E-30  2.066007E-30  1.000000E-30
    431  2.728595154549E-01  1.000000E-30  1.000000E-30  1.486626E-30  1.000000E-30  2.707790E-30  1.000000E-30  1.732913E-30  1.000000E-30
    432  2.763050324764E-01  1.117379E-30  1.000000E-30  2.511304E-30  1.000000E-30  4.074482E-30  1.000000E-30  3.053901E-30  1.203133E-30
    433  2.797281875476E-01  1.000000E-30  1.000000E-30  2.430838E-30  1.000000E-30  3.718501E-30  1.000000E-30  2.661375E-30  1.073315E-30
    434  2.831107064370E-01  1.000000E-30  1.000000E-30  1.866700E-30  1.000000E-30  2.943806E-30  1.000000E-30  2.455009E-30  1.000000E-30
    435  2.863632962154E-01  1.000000E-30  1.000000E-30  1.609678E-30  1.000000E-30  2.652836E-30  1.000000E-30  1.839320E-30  1.000000E-30
    436  2.894106333807E-01  1.000000E-30  1.000000E-30  1.248752E-30  1.000000E-30  2.059925E-30  1.000000E-30  1.414971E-30  1.000000E-30
    437  2.941185503109E-01  1.000000E-30  1.000000E-30  1.537003E-30  1.000000E-30  2.459531E-30  1.000000E-30  1.729878E-30  1.000000E-30
    438  2.983685787405E-01  1.000000E-30  1.000000E-30  1.156356E-30  1.000000E-30  1.890575E-30  1.000000E-30  1.295090E-30  1.000000E-30
    439  3.021949729112E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.456415E-30  1.000000E-30  1.000000E-30  1.000000E-30
    440  3.059150641439E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.170871E-30  1.000000E-30  1.000000E-30  1.000000E-30
    441  3.094680949786E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    442  3.127856926026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.018749E-30
    443  3.178598433803E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.799517E-30
    444  3.224504526026E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.206087E-30
    445  3.266870398371E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.420882E-30
    446  3.305577136787E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.676273E-30
    447  3.362681054783E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.835101E-29
    448  3.414589872690E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.599503E-29
    449  3.462773530350E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.736623E-29
    450  3.508856189623E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.228413E-28
    451  3.552628710565E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.176994E-28
    452  3.595141079779E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.243586E-30  3.801143E-28
    453  3.636744849418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.567405E-30  6.569835E-28
    454  3.676260234901E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.176501E-30  1.000000E-30  4.780714E-30  1.106593E-27
    455  3.714655117309E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.196269E-30  1.000000E-30  8.361603E-30  1.839202E-27
    456  3.752653942304E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.594687E-30  1.000000E-30  1.320397E-29  3.044423E-27
    457  3.809506426681E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.543759E-30  1.488133E-29  1.408300E-30  3.127650E-29  6.487143E-27
    458  3.865190953769E-01  1.000000E-30  1.000000E-30  1.228667E-30  6.241226E-30  3.584715E-29  3.349921E-30  7.217142E-29  1.364169E-26
    459  3.928522091207E-01  1.000000E-30  1.000000E-30  3.786636E-30  1.654322E-29  9.558689E-29  8.641577E-30  1.880937E-28  3.183490E-26
    460  3.991093841216E-01  1.000000E-30  1.000000E-30  1.143590E-29  4.415470E-29  2.577477E-28  2.237471E-29  4.947950E-28  7.365674E-26
    461  4.054183851758E-01  1.000000E-30  1.000000E-30  3.018813E-29  1.198820E-28  7.074925E-28  5.931292E-29  1.334174E-27  1.717432E-25
    462  4.147392755742E-01  1.000000E-30  3.409296E-30  1.407266E-28  5.437096E-28  3.262671E-27  2.613153E-28  6.006371E-27  6.010734E-25
    463  4.232199499949E-01  1.000000E-30  1.406062E-29  6.047559E-28  2.224097E-27  1.358364E-26  1.050013E-27  2.457520E-26  1.875692E-24
    464  4.316976825025E-01  1.044443E-30  6.193004E-29  2.635764E-27  9.379373E-27  5.839274E-26  4.398270E-27  1.043427E-25  5.841278E-24
    465  4.393401554526E-01  6.052616E-30  2.403175E-28  1.027462E-26  3.537672E-26  2.245078E-25  1.663407E-26  3.986570E-25  1.627299E-23
    466  4.465935084243E-01  1.635534E-29  8.920760E-28  3.838143E-26  1.280406E-25  8.288678E-25  6.085540E-26  1.468108E-24  4.295159E-23
    467  4.537106765818E-01  5.735976E-29  3.310455E-27  1.437569E-25  4.643603E-25  3.070639E-24  2.248134E-25  5.445034E-24  1.114372E-22
    468  4.602314649238E-01  1.928336E-28  1.123583E-26  4.935800E-25  1.546729E-24  1.044566E-23  7.669515E-25  1.859394E-23  2.674035E-22
    469  4.709552966107E-01  1.521859E-27  8.741373E-26  3.941651E-24  1.173204E-23  8.229842E-23  6.139923E-24  1.482337E-22  1.140390E-21
    470  4.769745726746E-01  5.017910E-27  2.830756E-25  1.299917E-23  3.754977E-23  2.696767E-22  2.042881E-23  4.906159E-22  2.605014E-21
    471  4.828178172001E-01  1.626768E-26  8.984803E-25  4.213528E-23  1.181343E-22  8.690891E-22  6.709398E-23  1.599005E-21  5.898005E-21
    472  4.927188450138E-01  1.242311E-25  6.559128E-24  3.209573E-22  8.539884E-22  6.564475E-21  5.281696E-22  1.235352E-20  2.489282E-20
    473  5.000000000000E-01  5.744616E-25  2.896794E-23  1.469405E-21  3.757102E-21  2.990923E-20  2.498934E-21  5.737728E-20  7.677047E-20
