 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                mn59          mn60          mn61          mn62          mn63          mn64          mn65          mn66 
    180  5.987296131417E-02  2.676165E-10  7.521943E-11  1.601673E-10  1.663388E-11  1.233834E-11  6.480495E-13  1.353062E-13  7.973246E-16
    181  6.018239261751E-02  1.958650E-10  5.671575E-11  1.257650E-10  1.341796E-11  1.033162E-11  5.551709E-13  1.199826E-13  7.186208E-16
    182  6.051941164510E-02  1.462255E-10  4.374176E-11  1.013885E-10  1.114052E-11  8.935136E-12  4.922431E-13  1.104676E-13  6.734896E-16
    183  6.081686890997E-02  1.182954E-10  3.642104E-11  8.779674E-11  9.902047E-12  8.233983E-12  4.637392E-13  1.076041E-13  6.664379E-16
    184  6.107970107709E-02  1.016627E-10  3.210949E-11  8.014017E-11  9.249893E-12  7.941843E-12  4.561183E-13  1.090131E-13  6.846441E-16
    185  6.149099227918E-02  8.508744E-11  2.797504E-11  7.374150E-11  8.826327E-12  7.969101E-12  4.719644E-13  1.181674E-13  7.585692E-16
    186  6.184187848266E-02  7.638586E-11  2.599237E-11  7.179864E-11  8.865420E-12  8.356952E-12  5.081321E-13  1.323946E-13  8.659976E-16
    187  6.212841772032E-02  7.139762E-11  2.498924E-11  7.172700E-11  9.085358E-12  8.872124E-12  5.512133E-13  1.483851E-13  9.856248E-16
    188  6.241083345826E-02  6.757627E-11  2.432026E-11  7.250580E-11  9.418638E-12  9.524470E-12  6.044957E-13  1.680684E-13  1.133467E-15
    189  6.286334795077E-02  6.266471E-11  2.358763E-11  7.474804E-11  1.011230E-11  1.081698E-11  7.104918E-13  2.080721E-13  1.437992E-15
    190  6.324448148531E-02  5.904389E-11  2.308413E-11  7.702611E-11  1.078455E-11  1.209748E-11  8.179994E-13  2.503222E-13  1.766160E-15
    191  6.354755735680E-02  5.627277E-11  2.267760E-11  7.885461E-11  1.134747E-11  1.322123E-11  9.149331E-13  2.899858E-13  2.080069E-15
    192  6.382753282149E-02  5.372608E-11  2.226826E-11  8.044893E-11  1.187499E-11  1.433133E-11  1.013282E-12  3.317807E-13  2.416572E-15
    193  6.429792763326E-02  4.941436E-11  2.147585E-11  8.275539E-11  1.275089E-11  1.632929E-11  1.197132E-12  4.140930E-13  3.094971E-15
    194  6.470641913937E-02  4.563162E-11  2.066942E-11  8.425588E-11  1.347729E-11  1.817683E-11  1.375392E-12  4.991119E-13  3.815481E-15
    195  6.514351188605E-02  4.158734E-11  1.969442E-11  8.528394E-11  1.420203E-11  2.025030E-11  1.585259E-12  6.056717E-13  4.743631E-15
    196  6.551961572666E-02  3.814948E-11  1.877478E-11  8.566599E-11  1.477081E-11  2.209958E-11  1.781605E-12  7.116911E-13  5.691945E-15
    197  6.614173306661E-02  3.266595E-11  1.713905E-11  8.531066E-11  1.558611E-11  2.526145E-11  2.138402E-12  9.198298E-13  7.617028E-15
    198  6.666431851744E-02  2.835244E-11  1.570271E-11  8.412334E-11  1.614068E-11  2.799271E-11  2.469667E-12  1.131069E-12  9.646601E-15
    199  6.714973898932E-02  2.464545E-11  1.435727E-11  8.237838E-11  1.654557E-11  3.056612E-11  2.802862E-12  1.361050E-12  1.193220E-14
    200  6.763365269933E-02  2.125968E-11  1.302894E-11  8.008751E-11  1.684043E-11  3.314633E-11  3.159396E-12  1.626927E-12  1.466220E-14
    201  6.810748363549E-02  1.826524E-11  1.176665E-11  7.740055E-11  1.702725E-11  3.567088E-11  3.532070E-12  1.927020E-12  1.784503E-14
    202  6.886988901479E-02  1.411068E-11  9.856116E-12  7.235056E-11  1.712398E-11  3.968229E-11  4.179273E-12  2.503729E-12  2.422932E-14
    203  6.932442343830E-02  1.200363E-11  8.801162E-12  6.900705E-11  1.706692E-11  4.202586E-11  4.593449E-12  2.910995E-12  2.892499E-14
    204  6.977291475786E-02  1.017616E-11  7.829448E-12  6.553544E-11  1.693041E-11  4.427434E-11  5.020428E-12  3.364034E-12  3.431504E-14
    205  7.051837306122E-02  7.646073E-12  6.376660E-12  5.953986E-11  1.654525E-11  4.784373E-11  5.769223E-12  4.243490E-12  4.522773E-14
    206  7.120724846930E-02  5.799973E-12  5.214053E-12  5.389965E-11  1.603153E-11  5.091194E-11  6.501438E-12  5.216038E-12  5.791376E-14
    207  7.185571854523E-02  4.424332E-12  4.271022E-12  4.862872E-11  1.542741E-11  5.354899E-11  7.220447E-12  6.290782E-12  7.261078E-14
    208  7.250556240022E-02  3.341453E-12  3.466048E-12  4.350037E-11  1.472893E-11  5.592133E-11  7.965980E-12  7.542485E-12  9.053841E-14
    209  7.308358088908E-02  2.583099E-12  2.857560E-12  3.913070E-11  1.404512E-11  5.778330E-11  8.646210E-12  8.819925E-12  1.096571E-13
    210  7.365083251161E-02  1.992268E-12  2.348662E-12  3.505733E-11  1.332964E-11  5.936926E-11  9.325864E-12  1.024019E-11  1.318098E-13
    211  7.420607479025E-02  1.535701E-12  1.927398E-12  3.131564E-11  1.260252E-11  6.069117E-11  1.000098E-11  1.180726E-11  1.572659E-13
    212  7.477269193766E-02  1.170619E-12  1.566703E-12  2.776816E-11  1.184576E-11  6.180728E-11  1.069812E-11  1.360607E-11  1.877018E-13
    213  7.532671922740E-02  8.924083E-13  1.272332E-12  2.456839E-11  1.109995E-11  6.267390E-11  1.138599E-11  1.558204E-11  2.225207E-13
    214  7.590819975934E-02  6.675651E-13  1.017467E-12  2.150628E-11  1.032382E-11  6.335841E-11  1.211402E-11  1.791225E-11  2.653108E-13
    215  7.648106882397E-02  4.990376E-13  8.125969E-13  1.878401E-11  9.575666E-12  6.382490E-11  1.283770E-11  2.049530E-11  3.147661E-13
    216  7.706864365518E-02  3.684047E-13  6.422304E-13  1.628264E-11  8.832075E-12  6.410785E-11  1.358743E-11  2.347981E-11  3.743420E-13
    217  7.765097184480E-02  2.714361E-13  5.064770E-13  1.408006E-11  8.125259E-12  6.421382E-11  1.433937E-11  2.681634E-11  4.437888E-13
    218  7.824188421090E-02  1.983123E-13  3.965882E-13  1.211023E-11  7.444692E-12  6.416971E-11  1.511436E-11  3.063953E-11  5.267569E-13
    219  7.883216312169E-02  1.444042E-13  3.095838E-13  1.038750E-11  6.804762E-12  6.399874E-11  1.590420E-11  3.496236E-11  6.245493E-13
    220  7.934760137230E-02  1.091416E-13  2.487099E-13  9.065240E-12  6.279743E-12  6.376807E-11  1.661106E-11  3.921273E-11  7.244506E-13
    221  7.991019390762E-02  8.022462E-14  1.954457E-13  7.799555E-12  5.744581E-12  6.345210E-11  1.740573E-11  4.442898E-11  8.517098E-13
    222  8.044081450283E-02  5.990808E-14  1.554699E-13  6.759253E-12  5.276397E-12  6.311548E-11  1.818350E-11  4.998378E-11  9.923693E-13
    223  8.103419684334E-02  4.313270E-14  1.201591E-13  5.752128E-12  4.793859E-12  6.272771E-11  1.909687E-11  5.706056E-11  1.178416E-12
    224  8.158988408622E-02  3.167942E-14  9.432185E-14  4.942514E-12  4.381037E-12  6.238317E-11  2.000551E-11  6.466282E-11  1.385958E-12
    225  8.219791245697E-02  2.259776E-14  7.236527E-14  4.186495E-12  3.971414E-12  6.205957E-11  2.107398E-11  7.426668E-11  1.658247E-12
    226  8.273529679330E-02  1.676733E-14  5.726657E-14  3.616300E-12  3.643881E-12  6.184866E-11  2.209908E-11  8.410255E-11  1.947423E-12
    227  8.327310875316E-02  1.244345E-14  4.532752E-14  3.124967E-12  3.346066E-12  6.172700E-11  2.321570E-11  9.546635E-11  2.293020E-12
    228  8.381967664174E-02  9.200128E-15  3.577506E-14  2.695824E-12  3.071497E-12  6.169253E-11  2.445128E-11  1.088256E-10  2.713665E-12
    229  8.442137901789E-02  6.606902E-15  2.759851E-14  2.292482E-12  2.797906E-12  6.174294E-11  2.593443E-11  1.259910E-10  3.274875E-12
    230  8.496109010092E-02  4.910665E-15  2.186794E-14  1.981893E-12  2.573907E-12  6.184705E-11  2.737742E-11  1.439604E-10  3.884952E-12
    231  8.556251684447E-02  3.530570E-15  1.687399E-14  1.683622E-12  2.344289E-12  6.196653E-11  2.909303E-11  1.671778E-10  4.705408E-12
    232  8.609514523980E-02  2.636450E-15  1.340625E-14  1.454758E-12  2.155303E-12  6.201781E-11  3.068534E-11  1.908264E-10  5.576439E-12
    233  8.668730402486E-02  1.903872E-15  1.036316E-14  1.232739E-12  1.957718E-12  6.194818E-11  3.250481E-11  2.208381E-10  6.730411E-12
    234  8.725638446658E-02  1.390474E-15  8.072174E-15  1.046752E-12  1.777871E-12  6.167564E-11  3.425436E-11  2.535220E-10  8.047219E-12
    235  8.784892152766E-02  1.000770E-15  6.204997E-15  8.777013E-13  1.599410E-12  6.108844E-11  3.601079E-11  2.915094E-10  9.656162E-12
    236  8.837914431516E-02  7.440804E-16  4.887528E-15  7.450052E-13  1.446363E-12  6.023826E-11  3.746698E-11  3.287756E-10  1.131720E-11
    237  8.927467123273E-02  4.483715E-16  3.237646E-15  5.555203E-13  1.201294E-12  5.798767E-11  3.951947E-11  3.978932E-10  1.462303E-11
    238  9.009385267910E-02  2.804148E-16  2.201537E-15  4.160198E-13  9.936628E-13  5.494775E-11  4.074637E-11  4.656799E-10  1.818148E-11
    239  9.088007009323E-02  1.775997E-16  1.507681E-15  3.086194E-13  8.116255E-13  5.120264E-11  4.120586E-11  5.325000E-10  2.204547E-11
    240  9.160938796651E-02  1.159098E-16  1.056449E-15  2.296856E-13  6.608447E-13  4.714789E-11  4.096110E-11  5.937415E-10  2.596717E-11
    241  9.231864750676E-02  7.644909E-17  7.464296E-16  1.695880E-13  5.328327E-13  4.288024E-11  4.015703E-11  6.513873E-10  3.006346E-11
    242  9.335415502949E-02  4.186098E-17  4.524749E-16  1.064183E-13  3.805975E-13  3.658002E-11  3.826759E-11  7.327613E-10  3.661350E-11
    243  9.429165011748E-02  2.468299E-17  2.938598E-16  6.895255E-14  2.775358E-13  3.136360E-11  3.631057E-11  8.091762E-10  4.348248E-11
    244  9.514750284226E-02  1.568432E-17  2.049595E-16  4.652696E-14  2.087698E-13  2.739077E-11  3.482095E-11  8.925639E-10  5.129436E-11
    245  9.592869681963E-02  1.075656E-17  1.538454E-16  3.299167E-14  1.635353E-13  2.460121E-11  3.408927E-11  9.937980E-10  6.075896E-11
    246  9.638259128200E-02  8.806342E-18  1.330936E-16  2.728898E-14  1.433552E-13  2.336395E-11  3.405093E-11  1.070480E-09  6.786298E-11
    247  9.686466198075E-02  7.244561E-18  1.163445E-16  2.254480E-14  1.259722E-13  2.235772E-11  3.438884E-11  1.171728E-09  7.721427E-11
    248  9.745016881397E-02  5.853524E-18  1.014991E-16  1.816432E-14  1.093975E-13  2.153636E-11  3.538068E-11  1.329942E-09  9.188927E-11
    249  9.798964068785E-02  4.913505E-18  9.169456E-17  1.511299E-14  9.753102E-14  2.112794E-11  3.689660E-11  1.519106E-09  1.096735E-10
    250  9.892639389759E-02  3.770143E-18  8.040670E-17  1.131329E-14  8.230493E-14  2.106593E-11  4.094701E-11  1.977656E-09  1.542098E-10
    251  9.977784733458E-02  3.050751E-18  7.383310E-17  8.913813E-15  7.228174E-14  2.151756E-11  4.614676E-11  2.579715E-09  2.159150E-10
    252  1.005622893962E-01  2.535221E-18  6.918022E-17  7.224529E-15  6.471182E-14  2.214108E-11  5.203731E-11  3.333734E-09  2.980395E-10
    253  1.013070552067E-01  2.127016E-18  6.516168E-17  5.930655E-15  5.833903E-14  2.275266E-11  5.837590E-11  4.260001E-09  4.056918E-10
    254  1.019791947326E-01  1.804655E-18  6.142719E-17  4.945134E-15  5.289017E-14  2.318461E-11  6.442600E-11  5.292657E-09  5.338871E-10
    255  1.025982572428E-01  1.537614E-18  5.768858E-17  4.155622E-15  4.796823E-14  2.338653E-11  6.998749E-11  6.418245E-09  6.829666E-10
    256  1.032644197032E-01  1.279211E-18  5.325523E-17  3.416656E-15  4.275855E-14  2.331364E-11  7.560498E-11  7.809528E-09  8.805988E-10
    257  1.039121745974E-01  1.054302E-18  4.849762E-17  2.791286E-15  3.774029E-14  2.287374E-11  8.025473E-11  9.314686E-09  1.111725E-09
    258  1.045193471709E-01  8.666232E-19  4.367341E-17  2.281285E-15  3.311841E-14  2.209009E-11  8.348888E-11  1.081850E-08  1.362429E-09
    259  1.051181778144E-01  7.037470E-19  3.866304E-17  1.846039E-15  2.870948E-14  2.095344E-11  8.526156E-11  1.232225E-08  1.636818E-09
    260  1.056826419982E-01  5.700546E-19  3.380964E-17  1.492002E-15  2.472990E-14  1.955411E-11  8.534289E-11  1.367836E-08  1.911329E-09
    261  1.062431336111E-01  4.558698E-19  2.898459E-17  1.190217E-15  2.099466E-14  1.788196E-11  8.370965E-11  1.488113E-08  2.187395E-09
    262  1.068146627648E-01  3.582016E-19  2.421524E-17  9.311934E-16  1.748674E-14  1.595963E-11  8.027939E-11  1.586856E-08  2.456986E-09
    263  1.073656177930E-01  2.809066E-19  1.989776E-17  7.240600E-16  1.443468E-14  1.397713E-11  7.538250E-11  1.651124E-08  2.688738E-09
    264  1.079139362418E-01  2.186719E-19  1.597242E-17  5.543314E-16  1.172696E-14  1.194971E-11  6.911348E-11  1.678137E-08  2.874379E-09
    265  1.084202130578E-01  1.729982E-19  1.276735E-17  4.274175E-16  9.553440E-15  1.012313E-11  6.247244E-11  1.669034E-08  2.996199E-09
    266  1.089957947327E-01  1.327556E-19  9.660502E-18  3.132250E-16  7.458545E-15  8.178257E-12  5.435562E-11  1.619479E-08  3.067652E-09
    267  1.095139929398E-01  1.052294E-19  7.355664E-18  2.335402E-16  5.893914E-15  6.598354E-12  4.690282E-11  1.542307E-08  3.067178E-09
    268  1.100036617482E-01  8.523128E-20  5.583723E-18  1.748979E-16  4.669528E-15  5.282267E-12  4.002493E-11  1.445780E-08  3.011409E-09
    269  1.105581599754E-01  6.810781E-20  4.011686E-18  1.246394E-16  3.553743E-15  4.022355E-12  3.277844E-11  1.317384E-08  2.892578E-09
    270  1.111738162549E-01  5.417191E-20  2.723915E-18  8.450772E-17  2.599047E-15  2.901995E-12  2.565075E-11  1.161007E-08  2.704098E-09
    271  1.117276452796E-01  4.484906E-20  1.891788E-18  5.890376E-17  1.944682E-15  2.117040E-12  2.014291E-11  1.015447E-08  2.494954E-09
    272  1.122547306619E-01  3.798934E-20  1.323220E-18  4.145407E-17  1.467619E-15  1.542256E-12  1.574701E-11  8.800069E-09  2.275897E-09
    273  1.128196390807E-01  3.218943E-20  8.956409E-19  2.825667E-17  1.080671E-15  1.081004E-12  1.190954E-11  7.433967E-09  2.031907E-09
    274  1.134172103791E-01  2.728602E-20  5.902858E-19  1.870172E-17  7.778474E-16  7.294232E-13  8.714009E-12  6.117140E-09  1.773487E-09
    275  1.139661173569E-01  2.358447E-20  4.028486E-19  1.272337E-17  5.724454E-16  5.003848E-13  6.442585E-12  5.040879E-09  1.543370E-09
    276  1.145721141816E-01  2.016734E-20  2.665320E-19  8.281563E-18  4.065866E-16  3.254517E-13  4.553516E-12  4.016058E-09  1.306463E-09
    277  1.151138636995E-01  1.757269E-20  1.867720E-19  5.626812E-18  2.984941E-16  2.190030E-13  3.301823E-12  3.240474E-09  1.113293E-09
    278  1.160623872824E-01  1.381717E-20  1.047029E-19  2.841687E-18  1.718436E-16  1.062220E-13  1.827355E-12  2.163855E-09  8.187399E-10
    279  1.166131253687E-01  1.201501E-20  7.742623E-20  1.913148E-18  1.241401E-16  6.887222E-14  1.279748E-12  1.688223E-09  6.759038E-10
    280  1.171578902390E-01  1.045587E-20  5.902849E-20  1.297077E-18  8.963170E-17  4.444129E-14  8.914580E-13  1.307499E-09  5.537794E-10
    281  1.179966344325E-01  8.420124E-21  4.085751E-20  7.190647E-19  5.373675E-17  2.217557E-14  5.008440E-13  8.632865E-10  3.990517E-10
    282  1.184626561866E-01  7.457691E-21  3.411261E-20  5.229815E-19  4.027929E-17  1.495187E-14  3.608365E-13  6.788676E-10  3.295503E-10
    283  1.189221956404E-01  6.610939E-21  2.895321E-20  3.856008E-19  3.022750E-17  1.009050E-14  2.599755E-13  5.320551E-10  2.711267E-10
    284  1.197605220964E-01  5.287503E-21  2.203003E-20  2.271101E-19  1.770629E-17  4.846560E-15  1.407956E-13  3.339423E-10  1.860609E-10
    285  1.205341475296E-01  4.290190E-21  1.750119E-20  1.454199E-19  1.071218E-17  2.441980E-15  7.924613E-14  2.128356E-10  1.288709E-10
    286  1.212540834288E-01  3.519711E-21  1.427846E-20  9.997286E-20  6.648319E-18  1.283155E-15  4.618173E-14  1.372852E-10  8.987569E-11
    287  1.219299358624E-01  2.913467E-21  1.185570E-20  7.288548E-20  4.212584E-18  7.008394E-16  2.780479E-14  8.937180E-11  6.299670E-11
    288  1.225766858039E-01  2.424738E-21  9.948241E-21  5.554602E-20  2.706366E-18  3.954648E-16  1.722610E-14  5.844216E-11  4.423642E-11
    289  1.231854533608E-01  2.032441E-21  8.431854E-21  4.396580E-20  1.771759E-18  2.324884E-16  1.106413E-14  3.861554E-11  3.127190E-11
    290  1.237219182154E-01  1.734588E-21  7.282263E-21  3.629589E-20  1.213577E-18  1.470026E-16  7.567173E-15  2.650391E-11  2.278774E-11
    291  1.242404039059E-01  1.484402E-21  6.313636E-21  3.046043E-20  8.391065E-19  9.552377E-17  5.308376E-15  1.826694E-11  1.664663E-11
    292  1.248086455930E-01  1.246889E-21  5.387720E-21  2.532991E-20  5.579454E-19  6.043079E-17  3.655677E-15  1.203520E-11  1.169381E-11
    293  1.253177247642E-01  1.061610E-21  4.658046E-21  2.153999E-20  3.851056E-19  4.054032E-17  2.649412E-15  8.196936E-12  8.438176E-12
    294  1.258810647447E-01  8.843827E-22  3.951698E-21  1.804234E-20  2.548975E-19  2.644275E-17  1.884659E-15  5.319573E-12  5.839511E-12
    295  1.264205598797E-01  7.384030E-22  3.361332E-21  1.522240E-20  1.714465E-19  1.779068E-17  1.379424E-15  3.496456E-12  4.082958E-12
    296  1.270317883483E-01  5.964607E-22  2.776791E-21  1.250188E-20  1.090504E-19  1.147266E-17  9.801639E-16  2.158022E-12  2.703905E-12
    297  1.275757308169E-01  4.886655E-22  2.323663E-21  1.042995E-20  7.282616E-20  7.820657E-18  7.292316E-16  1.400330E-12  1.868541E-12
    298  1.286048671531E-01  3.252603E-22  1.614980E-21  7.233131E-21  3.404727E-20  3.834315E-18  4.227924E-16  6.226859E-13  9.366245E-13
    299  1.290949488661E-01  2.628178E-22  1.334112E-21  5.975202E-21  2.368763E-20  2.729907E-18  3.263882E-16  4.261437E-13  6.789644E-13
    300  1.295345101683E-01  2.144039E-22  1.111074E-21  4.978158E-21  1.712597E-20  2.011757E-18  2.587336E-16  3.060888E-13  5.136198E-13
    301  1.303954523490E-01  1.380793E-22  7.468316E-22  3.351053E-21  9.077332E-21  1.101851E-18  1.636112E-16  1.658745E-13  3.083227E-13
    302  1.308549873199E-01  1.061550E-22  5.882113E-22  2.642069E-21  6.437529E-21  7.945253E-19  1.274773E-16  1.221657E-13  2.399742E-13
    303  1.312776310019E-01  8.176469E-23  4.636252E-22  2.084696E-21  4.672849E-21  5.860322E-19  1.010047E-16  9.364341E-14  1.936187E-13
    304  1.320787884157E-01  4.721365E-23  2.802774E-22  1.263111E-21  2.506403E-21  3.259939E-19  6.440318E-17  5.899850E-14  1.345960E-13
    305  1.327308179063E-01  2.852936E-23  1.761772E-22  7.955465E-22  1.475784E-21  1.997708E-19  4.415105E-17  4.195389E-14  1.038201E-13
    306  1.333821207310E-01  1.638764E-23  1.054824E-22  4.773136E-22  8.488214E-22  1.209241E-19  2.992358E-17  3.057402E-14  8.215162E-14
    307  1.339749669338E-01  9.501766E-24  6.361839E-23  2.884461E-22  5.036591E-22  7.582496E-20  2.080646E-17  2.329002E-14  6.750081E-14
    308  1.345530840576E-01  5.392977E-24  3.758675E-23  1.707584E-22  2.979496E-22  4.759036E-20  1.445096E-17  1.801062E-14  5.623616E-14
    309  1.351098094661E-01  3.034597E-24  2.201505E-23  1.002125E-22  1.776213E-22  3.006012E-20  1.006564E-17  1.410615E-14  4.734698E-14
    310  1.359304916944E-01  1.245997E-24  9.614798E-24  4.389802E-23  8.244516E-23  1.504031E-20  5.814114E-18  9.856238E-15  3.683177E-14
    311  1.363572082699E-01  7.698352E-25  6.143640E-24  2.809535E-23  5.551267E-23  1.041548E-20  4.336233E-18  8.167236E-15  3.228428E-14
    312  1.367788244083E-01  4.726209E-25  3.902124E-24  1.787386E-23  3.778527E-23  7.199670E-21  3.223624E-18  6.763711E-15  2.827115E-14
    313  1.375777712339E-01  1.827235E-25  1.612750E-24  7.411010E-24  1.892662E-23  3.542689E-21  1.814259E-18  4.700506E-15  2.185250E-14
    314  1.380438267916E-01  1.034596E-25  9.507427E-25  4.377451E-24  1.305596E-23  2.333773E-21  1.288284E-18  3.784091E-15  1.872471E-14
    315  1.384690951451E-01  6.091333E-26  5.813161E-25  2.681467E-24  9.524863E-24  1.589635E-21  9.368387E-19  3.090807E-15  1.619534E-14
    316  1.391087445178E-01  2.700575E-26  2.732629E-25  1.264180E-24  6.212453E-24  8.925963E-22  5.756253E-19  2.263108E-15  1.293071E-14
    317  1.397002518981E-01  1.253730E-26  1.341416E-25  6.223677E-25  4.392305E-24  5.276309E-22  3.650394E-19  1.684139E-15  1.042928E-14
    318  1.402705851668E-01  5.895583E-27  6.666751E-26  3.102475E-25  3.258282E-24  3.220368E-22  2.345203E-19  1.257047E-15  8.416682E-15
    319  1.408634912375E-01  2.643974E-27  3.172711E-26  1.481615E-25  2.452013E-24  1.968126E-22  1.478259E-19  9.190216E-16  6.677383E-15
    320  1.414089642241E-01  1.249515E-27  1.585701E-26  7.431810E-26  1.918346E-24  1.288724E-22  9.724560E-20  6.842533E-16  5.361941E-15
    321  1.419220762512E-01  6.114380E-28  8.188672E-27  3.852821E-26  1.534995E-24  8.931282E-23  6.626454E-20  5.154188E-16  4.337998E-15
    322  1.422771704232E-01  3.699585E-28  5.146553E-27  2.428948E-26  1.317454E-24  7.054389E-23  5.116530E-20  4.216591E-16  3.729848E-15
    323  1.426029315631E-01  2.323138E-28  3.348134E-27  1.585195E-26  1.145439E-24  5.760985E-23  4.068028E-20  3.497259E-16  3.238461E-15
    324  1.430135230101E-01  1.286366E-28  1.939572E-27  9.225306E-27  9.598972E-25  4.547061E-23  3.090197E-20  2.753314E-16  2.701561E-15
    325  1.434683796643E-01  6.649613E-29  1.054830E-27  5.047727E-27  7.880430E-25  3.576764E-23  2.329720E-20  2.103507E-16  2.201245E-15
    326  1.440315208021E-01  2.919379E-29  4.934875E-28  2.383896E-27  6.149038E-25  2.727906E-23  1.702703E-20  1.497417E-16  1.697656E-15
    327  1.445490332405E-01  1.359892E-29  2.439035E-28  1.191489E-27  4.867739E-25  2.165405E-23  1.323257E-20  1.086717E-16  1.326876E-15
    328  1.451370980342E-01  5.724048E-30  1.096572E-28  5.446150E-28  3.709728E-25  1.691300E-23  1.037155E-20  7.498821E-17  9.964735E-16
    329  1.457052374241E-01  2.508627E-30  5.107343E-29  2.589597E-28  2.834487E-25  1.344186E-23  8.508004E-21  5.207331E-17  7.512172E-16
    330  1.463107957421E-01  1.069474E-30  2.293079E-29  1.195352E-28  2.108529E-25  1.055068E-23  7.097188E-21  3.497725E-17  5.510633E-16
    331  1.468752132891E-01  1.000000E-30  1.119396E-29  6.013208E-29  1.587734E-25  8.415923E-24  6.112662E-21  2.397250E-17  4.102125E-16
    332  1.475510939381E-01  1.000000E-30  5.017865E-30  2.797858E-29  1.119753E-25  6.399898E-24  5.188750E-21  1.515124E-17  2.863251E-16
    333  1.481899111058E-01  1.000000E-30  2.519413E-30  1.447699E-29  7.960629E-26  4.907611E-24  4.473090E-21  9.734202E-18  2.021624E-16
    334  1.491767377555E-01  1.000000E-30  1.022679E-30  5.987379E-30  4.606869E-26  3.209906E-24  3.559333E-21  4.855995E-18  1.167322E-16
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  3.890262E-30  3.393088E-26  2.531024E-24  3.135046E-21  3.318069E-18  8.635253E-17
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  2.623543E-30  2.484626E-26  1.985535E-24  2.753485E-21  2.261926E-18  6.369600E-17
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.674729E-30  1.668293E-26  1.454664E-24  2.327662E-21  1.398838E-18  4.345625E-17
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.118045E-30  1.132858E-26  1.074151E-24  1.971457E-21  8.862272E-19  3.020588E-17
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.771401E-27  7.986749E-25  1.673315E-21  5.734581E-19  2.132729E-17
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.509642E-27  6.089815E-25  1.437477E-21  3.891022E-19  1.563375E-17
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.771690E-27  4.513583E-25  1.212777E-21  2.568159E-19  1.120575E-17
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.014756E-27  3.779892E-25  1.095616E-21  2.021186E-19  9.247179E-18
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.442946E-27  3.198972E-25  9.954454E-22  1.620516E-19  7.742947E-18
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.514861E-27  2.187847E-25  7.984547E-22  9.982629E-20  5.247592E-18
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.982613E-28  1.569226E-25  6.566912E-22  6.685689E-20  3.807805E-18
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.638276E-28  1.132803E-25  5.412269E-22  4.611061E-20  2.833279E-18
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.602130E-28  6.941652E-26  4.032858E-22  2.753911E-20  1.890963E-18
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.043733E-28  4.402528E-26  3.052872E-22  1.785727E-20  1.360221E-18
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.186604E-28  2.839731E-26  2.325790E-22  1.222393E-20  1.031651E-18
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.293926E-29  1.915382E-26  1.812002E-22  8.937562E-21  8.309224E-19
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.598943E-29  1.316853E-26  1.420743E-22  6.758350E-21  6.922965E-19
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.972647E-29  9.222689E-27  1.120347E-22  5.242383E-21  5.915843E-19
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.864941E-29  6.291575E-27  8.588227E-23  4.015629E-21  5.058814E-19
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.155901E-29  4.238867E-27  6.418674E-23  3.045262E-21  4.331712E-19
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.555286E-30  2.979569E-27  4.845445E-23  2.355964E-21  3.767065E-19
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.861303E-30  2.065089E-27  3.487427E-23  1.760994E-21  3.223631E-19
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.338830E-30  1.515913E-27  2.516466E-23  1.327282E-21  2.771906E-19
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.081501E-30  1.038838E-27  1.489726E-23  8.486825E-22  2.176644E-19
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.661157E-30  8.896067E-28  1.106184E-23  6.597520E-22  1.894479E-19
