 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                xe135         xe136         xe137         xe138         xe139         xe140         xe141         xe142
    180  5.987296131417E-02  1.538674E-26  7.556782E-26  5.796336E-27  4.273542E-28  1.408686E-29  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.458952E-26  7.449136E-26  5.823429E-27  4.446826E-28  1.460732E-29  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.593947E-26  8.548186E-26  6.826834E-27  5.393797E-28  1.811910E-29  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.407102E-26  7.922299E-26  6.459231E-27  5.273532E-28  1.807661E-29  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.292481E-26  7.673565E-26  6.403015E-27  5.432400E-28  1.922062E-29  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  2.013161E-26  1.267175E-25  1.084262E-26  9.572231E-28  3.471166E-29  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.738862E-26  1.171383E-25  1.031827E-26  9.542992E-28  3.556180E-29  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.417188E-26  9.909543E-26  8.873409E-27  8.430187E-28  3.193712E-29  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.422847E-26  1.034890E-25  9.425405E-27  9.201092E-28  3.544275E-29  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  2.261944E-26  1.756959E-25  1.646285E-26  1.681545E-27  6.651454E-29  1.865466E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.972790E-26  1.640889E-25  1.583648E-26  1.696122E-27  6.903606E-29  2.011752E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.601272E-26  1.371105E-25  1.342464E-26  1.476627E-27  6.116060E-29  1.847688E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.662415E-26  1.487109E-25  1.481170E-26  1.668779E-27  6.997927E-29  2.259565E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  2.896307E-26  2.762076E-25  2.839725E-26  3.399868E-27  1.485466E-28  5.084993E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  3.139104E-26  3.247865E-25  3.459186E-26  4.379456E-27  1.977682E-28  6.998922E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  4.310788E-26  4.776890E-25  5.233039E-26  6.912443E-27  3.198860E-28  1.164951E-29  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  5.492659E-26  6.629695E-25  7.479723E-26  1.020135E-26  4.782963E-28  1.761294E-29  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  1.154874E-25  1.519884E-24  1.788606E-25  2.638015E-26  1.302591E-27  5.220016E-29  1.384929E-30  1.000000E-30
    198  6.666431851744E-02  1.928611E-25  2.816111E-24  3.450814E-25  5.370625E-26  2.726985E-27  1.130598E-28  3.114522E-30  1.000000E-30
    199  6.714973898932E-02  3.285147E-25  5.216620E-24  6.644254E-25  1.102415E-25  5.820720E-27  2.555665E-28  7.263070E-30  1.000000E-30
    200  6.763365269933E-02  5.835247E-25  1.004188E-23  1.324579E-24  2.324479E-25  1.269731E-26  5.865933E-28  1.715198E-29  1.000000E-30
    201  6.810748363549E-02  1.036551E-24  1.929294E-23  2.633122E-24  4.880026E-25  2.755426E-26  1.337723E-27  4.021455E-29  1.616283E-30
    202  6.886988901479E-02  2.649522E-24  5.600858E-23  8.079472E-24  1.636610E-24  9.756560E-26  5.145132E-27  1.620540E-28  6.946664E-30
    203  6.932442343830E-02  4.570507E-24  1.049773E-22  1.569317E-23  3.358508E-24  2.067870E-25  1.141436E-26  3.684310E-28  1.646239E-29
    204  6.977291475786E-02  7.756803E-24  1.926156E-22  2.978299E-23  6.723235E-24  4.274971E-25  2.475460E-26  8.204983E-28  3.847791E-29
    205  7.051837306122E-02  1.753084E-23  4.960596E-22  8.116539E-23  2.002850E-23  1.343706E-24  8.426751E-26  2.919078E-27  1.483792E-28
    206  7.120724846930E-02  3.345316E-23  1.068597E-21  1.842989E-22  4.940917E-23  3.484852E-24  2.354021E-25  8.496039E-27  4.653579E-28
    207  7.185571854523E-02  5.497901E-23  1.971302E-21  3.574365E-22  1.036576E-22  7.665562E-24  5.555591E-25  2.084480E-26  1.225387E-27
    208  7.250556240022E-02  8.166589E-23  3.289130E-21  6.272928E-22  1.969283E-22  1.527728E-23  1.188949E-24  4.639717E-26  2.929622E-27
    209  7.308358088908E-02  1.075055E-22  4.805518E-21  9.589881E-22  3.232073E-22  2.617251E-23  2.171144E-24  8.776250E-26  5.908442E-27
    210  7.365083251161E-02  1.321785E-22  6.550117E-21  1.366991E-21  4.941668E-22  4.174794E-23  3.688870E-24  1.543936E-25  1.107440E-26
    211  7.420607479025E-02  1.539057E-22  8.441051E-21  1.841104E-21  7.130976E-22  6.281113E-23  5.906301E-24  2.558293E-25  1.953268E-26
    212  7.477269193766E-02  1.720979E-22  1.047325E-20  2.390316E-21  9.937323E-22  9.136397E-23  9.158380E-24  4.109269E-25  3.345304E-26
    213  7.532671922740E-02  1.843143E-22  1.242936E-20  2.966302E-21  1.322179E-21  1.268000E-22  1.353659E-23  6.288218E-25  5.452759E-26
    214  7.590819975934E-02  1.910428E-22  1.435729E-20  3.591934E-21  1.723204E-21  1.727902E-22  1.971548E-23  9.500728E-25  8.806743E-26
    215  7.648106882397E-02  1.918017E-22  1.604587E-20  4.206745E-21  2.170648E-21  2.274913E-22  2.772805E-23  1.385725E-24  1.372341E-25
    216  7.706864365518E-02  1.866445E-22  1.744453E-20  4.799988E-21  2.670164E-21  2.929084E-22  3.822140E-23  1.983337E-24  2.103038E-25
    217  7.765097184480E-02  1.764106E-22  1.841801E-20  5.318332E-21  3.188787E-21  3.660847E-22  5.113408E-23  2.754832E-24  3.127041E-25
    218  7.824188421090E-02  1.624362E-22  1.898461E-20  5.758907E-21  3.727377E-21  4.482747E-22  6.712236E-23  3.757563E-24  4.572590E-25
    219  7.883216312169E-02  1.459754E-22  1.910891E-20  6.091211E-21  4.257364E-21  5.365112E-22  8.615516E-23  5.012802E-24  6.542327E-25
    220  7.934760137230E-02  1.301784E-22  1.883160E-20  6.270071E-21  4.688346E-21  6.155684E-22  1.051155E-22  6.326790E-24  8.780434E-25
    221  7.991019390762E-02  1.128108E-22  1.820758E-20  6.359302E-21  5.120430E-21  7.032768E-22  1.284779E-22  8.026316E-24  1.191649E-24
    222  8.044081450283E-02  9.700822E-23  1.736679E-20  6.347230E-21  5.482080E-21  7.858153E-22  1.530490E-22  9.905309E-24  1.567806E-24
    223  8.103419684334E-02  8.028457E-23  1.615629E-20  6.214250E-21  5.808083E-21  8.735400E-22  1.828539E-22  1.231457E-23  2.094679E-24
    224  8.158988408622E-02  6.613369E-23  1.485947E-20  5.997266E-21  6.037729E-21  9.501343E-22  2.128683E-22  1.488369E-23  2.709362E-24
    225  8.219791245697E-02  5.269456E-23  1.336349E-20  5.687062E-21  6.213025E-21  1.027685E-21  2.481258E-22  1.808073E-23  3.546522E-24
    226  8.273529679330E-02  4.253971E-23  1.201512E-20  5.360107E-21  6.297158E-21  1.088812E-21  2.809781E-22  2.124172E-23  4.452696E-24
    227  8.327310875316E-02  3.389323E-23  1.067293E-20  4.992941E-21  6.310986E-21  1.140995E-21  3.148583E-22  2.470124E-23  5.535846E-24
    228  8.381967664174E-02  2.665159E-23  9.377222E-21  4.605109E-21  6.272298E-21  1.186935E-21  3.507715E-22  2.858202E-23  6.858638E-24
    229  8.442137901789E-02  2.025520E-23  8.055787E-21  4.174933E-21  6.176446E-21  1.229398E-21  3.919808E-22  3.331176E-23  8.622256E-24
    230  8.496109010092E-02  1.563241E-23  6.949096E-21  3.780890E-21  6.027385E-21  1.255768E-21  4.288316E-22  3.785510E-23  1.049151E-23
    231  8.556251684447E-02  1.159790E-23  5.839519E-21  3.355392E-21  5.816077E-21  1.275415E-21  4.703896E-22  4.333430E-23  1.296707E-23
    232  8.609514523980E-02  8.833903E-24  4.968345E-21  2.997147E-21  5.596975E-21  1.284696E-21  5.074521E-22  4.856376E-23  1.555936E-23
    233  8.668730402486E-02  6.453170E-24  4.108888E-21  2.617451E-21  5.312955E-21  1.283437E-21  5.474300E-22  5.467429E-23  1.890930E-23
    234  8.725638446658E-02  4.718692E-24  3.388516E-21  2.275457E-21  5.006721E-21  1.270754E-21  5.838328E-22  6.076982E-23  2.263007E-23
    235  8.784892152766E-02  3.376270E-24  2.749074E-21  1.950983E-21  4.670887E-21  1.248566E-21  6.200971E-22  6.740571E-23  2.712337E-23
    236  8.837914431516E-02  2.481994E-24  2.262688E-21  1.687815E-21  4.359785E-21  1.221092E-21  6.505129E-22  7.353237E-23  3.172650E-23
    237  8.927467123273E-02  1.443346E-24  1.596262E-21  1.296137E-21  3.810505E-21  1.155537E-21  6.937484E-22  8.382741E-23  4.073062E-23
    238  9.009385267910E-02  8.651847E-25  1.142729E-21  1.003531E-21  3.323917E-21  1.084736E-21  7.271838E-22  9.345910E-23  5.067294E-23
    239  9.088007009323E-02  5.193914E-25  8.153869E-22  7.725811E-22  2.872440E-21  1.006475E-21  7.508748E-22  1.024553E-22  6.177567E-23
    240  9.160938796651E-02  3.199756E-25  5.901632E-22  6.003850E-22  2.486677E-21  9.312176E-22  7.677610E-22  1.107979E-22  7.377729E-23
    241  9.231864750676E-02  1.980019E-25  4.275692E-22  4.663807E-22  2.147085E-21  8.582176E-22  7.804157E-22  1.189942E-22  8.732779E-23
    242  9.335415502949E-02  9.650307E-26  2.631490E-22  3.181270E-22  1.711617E-21  7.531971E-22  7.914884E-22  1.309052E-22  1.108848E-22
    243  9.429165011748E-02  4.996225E-26  1.685282E-22  2.238596E-22  1.388844E-21  6.673815E-22  8.004949E-22  1.426451E-22  1.377700E-22
    244  9.514750284226E-02  2.716188E-26  1.115614E-22  1.616510E-22  1.143771E-21  5.960948E-22  8.078014E-22  1.542117E-22  1.680981E-22
    245  9.592869681963E-02  1.560013E-26  7.671809E-23  1.204314E-22  9.615402E-22  5.400369E-22  8.188117E-22  1.665711E-22  2.029477E-22
    246  9.638259128200E-02  1.128142E-26  6.170232E-23  1.015121E-22  8.699709E-22  5.104803E-22  8.266796E-22  1.745548E-22  2.269942E-22
    247  9.686466198075E-02  7.993542E-27  4.896394E-23  8.469389E-23  7.828015E-22  4.813145E-22  8.361921E-22  1.837372E-22  2.561518E-22
    248  9.745016881397E-02  5.274483E-27  3.708159E-23  6.819028E-23  6.911208E-22  4.499231E-22  8.516751E-22  1.964834E-22  2.982103E-22
    249  9.798964068785E-02  3.609144E-27  2.882407E-23  5.610283E-23  6.193160E-22  4.251132E-22  8.713285E-22  2.103216E-22  3.453668E-22
    250  9.892639389759E-02  1.863101E-27  1.863386E-23  4.006647E-23  5.137588E-22  3.869603E-22  9.118378E-22  2.382868E-22  4.491888E-22
    251  9.977784733458E-02  1.041555E-27  1.278450E-23  3.012108E-23  4.430229E-22  3.633723E-22  9.730468E-22  2.735533E-22  5.852250E-22
    252  1.005622893962E-01  6.155426E-28  9.157959E-24  2.349481E-23  3.926970E-22  3.486912E-22  1.051897E-21  3.165563E-22  7.618693E-22
    253  1.013070552067E-01  3.805093E-28  6.799316E-24  1.892591E-23  3.574399E-22  3.424358E-22  1.157719E-21  3.719191E-22  1.001855E-21
    254  1.019791947326E-01  2.508763E-28  5.295600E-24  1.587613E-23  3.350800E-22  3.439909E-22  1.290024E-21  4.398405E-22  1.312666E-21
    255  1.025982572428E-01  1.727064E-28  4.259676E-24  1.368212E-23  3.201768E-22  3.504762E-22  1.447213E-21  5.214993E-22  1.711668E-21
    256  1.032644197032E-01  1.169130E-28  3.412779E-24  1.181233E-23  3.090733E-22  3.626854E-22  1.662145E-21  6.360108E-22  2.313930E-21
    257  1.039121745974E-01  8.077702E-29  2.781949E-24  1.036060E-23  3.024243E-22  3.799062E-22  1.928281E-21  7.826147E-22  3.149485E-21
    258  1.045193471709E-01  5.715480E-29  2.303546E-24  9.193636E-24  2.975922E-22  3.986862E-22  2.228665E-21  9.563347E-22  4.233225E-21
    259  1.051181778144E-01  4.050312E-29  1.908630E-24  8.159197E-24  2.925996E-22  4.178544E-22  2.570382E-21  1.165752E-21  5.671468E-21
    260  1.056826419982E-01  2.906455E-29  1.588744E-24  7.249272E-24  2.864864E-22  4.346859E-22  2.927929E-21  1.399613E-21  7.447370E-21
    261  1.062431336111E-01  2.056771E-29  1.309092E-24  6.375820E-24  2.777181E-22  4.477069E-22  3.302531E-21  1.663982E-21  9.684238E-21
    262  1.068146627648E-01  1.420032E-29  1.059547E-24  5.517524E-24  2.655185E-22  4.554898E-22  3.687838E-21  1.961308E-21  1.251274E-20
    263  1.073656177930E-01  9.763304E-30  8.510034E-25  4.728550E-24  2.505906E-22  4.565822E-22  4.045472E-21  2.267406E-21  1.581156E-20
    264  1.079139362418E-01  6.534329E-30  6.720144E-25  3.985049E-24  2.326749E-22  4.503289E-22  4.368073E-21  2.580460E-21  1.967378E-20
    265  1.084202130578E-01  4.422138E-30  5.317712E-25  3.349732E-24  2.139798E-22  4.380273E-22  4.621177E-21  2.866795E-21  2.374390E-20
    266  1.089957947327E-01  2.661551E-30  3.997642E-25  2.698240E-24  1.909882E-22  4.168383E-22  4.840378E-21  3.175612E-21  2.891048E-20
    267  1.095139929398E-01  1.658004E-30  3.037045E-25  2.182233E-24  1.695003E-22  3.920475E-22  4.965569E-21  3.427300E-21  3.399098E-20
    268  1.100036617482E-01  1.000000E-30  2.303490E-25  1.756667E-24  1.490785E-22  3.643800E-22  5.013284E-21  3.631392E-21  3.907282E-20
    269  1.105581599754E-01  1.000000E-30  1.653163E-25  1.349158E-24  1.266239E-22  3.295721E-22  4.981879E-21  3.812823E-21  4.501008E-20
    270  1.111738162549E-01  1.000000E-30  1.117603E-25  9.838540E-25  1.033065E-22  2.884394E-22  4.842686E-21  3.941668E-21  5.160228E-20
    271  1.117276452796E-01  1.000000E-30  7.682542E-26  7.244166E-25  8.423009E-23  2.506294E-22  4.628685E-21  3.983911E-21  5.728632E-20
    272  1.122547306619E-01  1.000000E-30  5.274229E-26  5.311763E-25  6.809705E-23  2.153634E-22  4.357528E-21  3.956891E-21  6.224589E-20
    273  1.128196390807E-01  1.000000E-30  3.453287E-26  3.733811E-25  5.316992E-23  1.795767E-22  4.008517E-21  3.856606E-21  6.683024E-20
    274  1.134172103791E-01  1.000000E-30  2.154146E-26  2.512322E-25  4.001023E-23  1.449286E-22  3.591852E-21  3.675452E-21  7.059980E-20
    275  1.139661173569E-01  1.000000E-30  1.365382E-26  1.708027E-25  3.017399E-23  1.166109E-22  3.184255E-21  3.449766E-21  7.289465E-20
    276  1.145721141816E-01  1.000000E-30  8.064906E-27  1.090787E-25  2.161796E-23  8.977567E-23  2.729742E-21  3.151173E-21  7.401543E-20
    277  1.151138636995E-01  1.000000E-30  4.938653E-27  7.165648E-26  1.574470E-23  6.975379E-23  2.335829E-21  2.855052E-21  7.374363E-20
    278  1.160623872824E-01  1.000000E-30  1.991462E-27  3.277555E-26  8.644197E-24  4.293534E-23  1.706327E-21  2.307776E-21  7.052720E-20
    279  1.166131253687E-01  1.000000E-30  1.147435E-27  2.032695E-26  5.969094E-24  3.170072E-23  1.391957E-21  1.997374E-21  6.734082E-20
    280  1.171578902390E-01  1.000000E-30  6.533715E-28  1.248109E-26  4.075415E-24  2.313242E-23  1.121769E-21  1.707569E-21  6.347885E-20
    281  1.179966344325E-01  1.000000E-30  2.614388E-28  5.711832E-27  2.200690E-24  1.384967E-23  7.838666E-22  1.307926E-21  5.660198E-20
    282  1.184626561866E-01  1.000000E-30  1.574046E-28  3.651443E-27  1.543343E-24  1.029312E-23  6.351384E-22  1.115668E-21  5.255567E-20
    283  1.189221956404E-01  1.000000E-30  9.271035E-29  2.331695E-27  1.080001E-24  7.627554E-24  5.125776E-22  9.474639E-22  4.854095E-20
    284  1.197605220964E-01  1.000000E-30  2.924176E-29  1.003641E-27  5.518743E-25  4.330701E-24  3.406604E-22  6.916506E-22  4.136635E-20
    285  1.205341475296E-01  1.000000E-30  7.810953E-30  4.526001E-28  2.921012E-25  2.528115E-24  2.301385E-22  5.099483E-22  3.521420E-20
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  2.114892E-28  1.592682E-25  1.511314E-24  1.577944E-22  3.795972E-22  2.999858E-20
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.012863E-28  8.900319E-26  9.214986E-25  1.095383E-22  2.848411E-22  2.557673E-20
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  4.883181E-29  5.050179E-26  5.686158E-25  7.654312E-23  2.145572E-22  2.178237E-20
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  2.362690E-29  2.927422E-26  3.569195E-25  5.405801E-23  1.627206E-22  1.856161E-20
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.198284E-29  1.792689E-26  2.345553E-25  3.943055E-23  1.264366E-22  1.599335E-20
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  5.586110E-30  1.106500E-26  1.550513E-25  2.882704E-23  9.829625E-23  1.374509E-20
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.398210E-30  6.449127E-27  9.747641E-26  2.023445E-23  7.383645E-23  1.152950E-20
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.925152E-27  6.352314E-26  1.456103E-23  5.648783E-23  9.746621E-21
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.237838E-27  3.909618E-26  9.994487E-24  4.150637E-23  8.001578E-21
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.290628E-27  2.427930E-26  6.882446E-24  3.052203E-23  6.545548E-21
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.786189E-28  1.391954E-26  4.431033E-24  2.118021E-23  5.130030E-21
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.772253E-28  8.366644E-27  2.947227E-24  1.506696E-23  4.069769E-21
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.150586E-28  3.102650E-27  1.311758E-24  7.615745E-24  2.529008E-21
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.675353E-29  1.900028E-27  8.711688E-25  5.385265E-24  1.977541E-21
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.917784E-29  1.218100E-27  5.981177E-25  3.909149E-24  1.570381E-21
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.162714E-30  4.997372E-28  2.786149E-25  2.031442E-24  9.730936E-22
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.789331E-30  3.124303E-28  1.819290E-25  1.407609E-24  7.416260E-22
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.453835E-30  2.010128E-28  1.217717E-25  9.951340E-25  5.723186E-22
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.265956E-29  5.558842E-26  5.040573E-25  3.421660E-22
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.104636E-29  2.864419E-26  2.829194E-25  2.199246E-22
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.885925E-29  1.446067E-26  1.556778E-25  1.385574E-22
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.778202E-30  7.647632E-27  8.907860E-26  8.958027E-23
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.002684E-30  4.051708E-27  5.099396E-26  5.769852E-23
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.171633E-27  2.946549E-26  3.727823E-23
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.524707E-28  1.298434E-26  1.922197E-23
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.247857E-28  8.445365E-27  1.350370E-23
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.225680E-28  5.513918E-27  9.469464E-24
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.249011E-28  2.478395E-27  4.780728E-24
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.469941E-29  1.569469E-27  3.187194E-24
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.576516E-29  1.041429E-27  2.189266E-24
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.945730E-29  5.714319E-28  1.232985E-24
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.590548E-30  3.357994E-28  7.179191E-25
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.856769E-30  2.047609E-28  4.212551E-25
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.238838E-28  2.382459E-25
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.886590E-29  1.393047E-25
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.170557E-29  8.320569E-26
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.893250E-29  5.779027E-26
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.975480E-29  4.119119E-26
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.078880E-29  2.676725E-26
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.382030E-29  1.654197E-26
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.859253E-30  9.088480E-27
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.632456E-30  5.232928E-27
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.015132E-30  2.813518E-27
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.563455E-27
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.456048E-28
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.845370E-28
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.510336E-28
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.361190E-28
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.726695E-29
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.045388E-29
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.663735E-29
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.028448E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
