 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                lu195         lu196         lu197         lu198         lu199         lu200         lu201         lu202
    360  1.656939516385E-01  1.748785E-30  1.701095E-26  2.265357E-21  1.509723E-22  1.296434E-21  1.279817E-24  6.759217E-25  8.583981E-27
    361  1.664404283242E-01  1.304102E-30  1.287105E-26  2.099009E-21  1.488724E-22  1.455977E-21  1.477500E-24  8.670972E-25  1.167171E-26
    362  1.671401020014E-01  1.000000E-30  9.818734E-27  1.937471E-21  1.457565E-22  1.611758E-21  1.678898E-24  1.088527E-24  1.548089E-26
    363  1.682228463170E-01  1.000000E-30  6.324204E-27  1.683995E-21  1.389384E-22  1.861827E-21  2.020568E-24  1.531065E-24  2.373067E-26
    364  1.688914277275E-01  1.000000E-30  4.766504E-27  1.526814E-21  1.334472E-22  2.015270E-21  2.243944E-24  1.873835E-24  3.064472E-26
    365  1.695862681704E-01  1.000000E-30  3.506341E-27  1.366529E-21  1.268864E-22  2.172420E-21  2.484992E-24  2.297749E-24  3.975054E-26
    366  1.708796298676E-01  1.000000E-30  1.938082E-27  1.087650E-21  1.131941E-22  2.452841E-21  2.952323E-24  3.306694E-24  6.359210E-26
    367  1.720689125062E-01  1.000000E-30  1.086181E-27  8.581918E-22  9.936650E-23  2.682754E-21  3.386806E-24  4.536603E-24  9.630157E-26
    368  1.730357271347E-01  1.000000E-30  6.658683E-28  6.954706E-22  8.792687E-23  2.843740E-21  3.734335E-24  5.795232E-24  1.334358E-25
    369  1.739185931198E-01  1.000000E-30  4.188893E-28  5.666919E-22  7.771191E-23  2.969424E-21  4.044259E-24  7.189860E-24  1.784464E-25
    370  1.748109107026E-01  1.000000E-30  2.595693E-28  4.558391E-22  6.792626E-23  3.075950E-21  4.348798E-24  8.880990E-24  2.379655E-25
    371  1.757092013639E-01  1.000000E-30  1.579065E-28  3.623059E-22  5.875741E-23  3.163208E-21  4.645822E-24  1.092566E-23  3.164749E-25
    372  1.765567714958E-01  1.000000E-30  9.819602E-29  2.893515E-22  5.087154E-23  3.227497E-21  4.915962E-24  1.322265E-23  4.125251E-25
    373  1.775373762473E-01  1.000000E-30  5.589909E-29  2.208310E-22  4.267464E-23  3.282193E-21  5.217158E-24  1.642184E-23  5.587872E-25
    374  1.784803688374E-01  1.000000E-30  3.234509E-29  1.687128E-22  3.574463E-23  3.312420E-21  5.488796E-24  2.012480E-23  7.450605E-25
    375  1.795112536071E-01  1.000000E-30  1.758748E-29  1.239492E-22  2.907770E-23  3.312903E-21  5.748676E-24  2.495652E-23  1.014272E-24
    376  1.804824008025E-01  1.000000E-30  9.809617E-30  9.081643E-23  2.347949E-23  3.254505E-21  5.901906E-24  3.008855E-23  1.336511E-24
    377  1.815169070317E-01  1.000000E-30  5.158944E-30  6.190692E-23  1.777657E-23  3.045122E-21  5.791893E-24  3.511693E-23  1.716726E-24
    378  1.825428215499E-01  1.000000E-30  2.581776E-30  3.703044E-23  1.181742E-23  2.504014E-21  4.998124E-24  3.608642E-23  1.943404E-24
    379  1.841355644659E-01  1.000000E-30  5.057753E-29  9.025342E-22  2.814581E-22  5.645170E-20  1.109533E-22  7.482490E-22  3.890316E-23
    380  1.856860183354E-01  1.000000E-30  1.000000E-30  1.029362E-20  6.432134E-21  3.152239E-18  7.297900E-21  8.511936E-20  6.045431E-21
    381  1.870847965371E-01  1.000000E-30  3.150259E-28  1.674274E-20  7.442679E-21  3.060243E-18  7.088452E-21  7.992941E-20  5.691868E-21
    382  1.883699545972E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    383  1.895671856375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.853604E-23
    384  1.907324824205E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.046358E-25  3.690108E-22  2.115389E-24  2.052603E-22  3.899201E-23
    385  1.917913284253E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.547419E-26  6.537572E-22  2.456133E-24  1.287046E-22  1.949109E-23
    386  1.928179034582E-01  1.000000E-30  1.000000E-30  4.881704E-26  7.297773E-26  2.284267E-22  8.230917E-25  3.824590E-23  5.604271E-24
    387  1.939781308337E-01  1.000000E-30  1.000000E-30  1.355054E-26  1.841102E-26  4.155039E-23  1.409102E-25  8.147929E-24  1.402873E-24
    388  1.950365569225E-01  1.000000E-30  1.000000E-30  1.943499E-27  2.176958E-27  7.300017E-24  2.846980E-26  2.043119E-24  3.922020E-25
    389  1.963061656501E-01  1.000000E-30  1.000000E-30  2.023658E-28  2.436890E-28  9.934656E-25  4.048806E-27  3.710395E-25  8.218063E-26
    390  1.975160386553E-01  1.000000E-30  1.000000E-30  6.161224E-29  4.626861E-29  1.459646E-25  6.446035E-28  7.228501E-26  1.836607E-26
    391  1.988970783448E-01  1.000000E-30  1.000000E-30  4.981206E-29  2.733166E-29  2.254846E-26  1.055848E-28  1.059616E-26  3.184517E-27
    392  2.001908516564E-01  1.000000E-30  1.000000E-30  4.432539E-29  2.640202E-29  1.080238E-26  5.248643E-29  1.907977E-27  6.325341E-28
    393  2.023233395230E-01  1.000000E-30  1.000000E-30  6.231479E-29  3.648060E-29  1.163467E-26  6.508161E-29  3.345707E-28  5.443287E-29
    394  2.035207364909E-01  1.000000E-30  1.000000E-30  3.890179E-29  3.767288E-29  1.168191E-26  6.716254E-29  2.583343E-28  3.682038E-29
    395  2.047171141817E-01  1.000000E-30  1.000000E-30  3.853299E-29  4.844811E-29  1.439769E-26  8.848545E-29  3.260669E-28  4.112295E-29
    396  2.061861175315E-01  1.000000E-30  1.000000E-30  4.693267E-29  7.310102E-29  2.057583E-26  1.387714E-28  4.946632E-28  6.232177E-29
    397  2.075162532616E-01  1.000000E-30  1.000000E-30  4.808072E-29  1.096797E-28  2.986169E-26  2.195012E-28  7.673454E-28  9.839622E-29
    398  2.088103947538E-01  1.000000E-30  1.000000E-30  4.968531E-29  1.688728E-28  4.541503E-26  3.612753E-28  1.246095E-27  1.620341E-28
    399  2.102374295066E-01  1.000000E-30  1.000000E-30  6.023541E-29  2.776782E-28  7.467299E-26  6.547594E-28  2.230662E-27  2.938900E-28
    400  2.116254943500E-01  1.000000E-30  1.000000E-30  6.555647E-29  4.459145E-28  1.232307E-25  1.190602E-27  4.022458E-27  5.347571E-28
    401  2.137594200207E-01  1.000000E-30  1.000000E-30  9.828568E-29  8.882349E-28  2.688352E-25  3.054380E-27  1.024153E-26  1.373178E-27
    402  2.149968302441E-01  1.000000E-30  1.000000E-30  8.755681E-29  1.269285E-27  4.192297E-25  5.254678E-27  1.759088E-26  2.363636E-27
    403  2.163578604848E-01  1.000000E-30  1.000000E-30  9.909926E-29  1.815530E-27  6.758247E-25  9.479265E-27  3.173835E-26  4.266453E-27
    404  2.188327022992E-01  1.000000E-30  1.000000E-30  1.361868E-28  3.143909E-27  1.532476E-24  2.653766E-26  8.928029E-26  1.195767E-26
    405  2.210861741802E-01  1.000000E-30  1.000000E-30  1.380748E-28  4.704181E-27  3.030930E-24  6.378411E-26  2.164087E-25  2.877279E-26
    406  2.231360986547E-01  1.000000E-30  1.000000E-30  1.335007E-28  6.525226E-27  5.362233E-24  1.348195E-25  4.621623E-25  6.088384E-26
    407  2.249661932162E-01  1.000000E-30  1.000000E-30  1.379237E-28  8.758443E-27  8.620894E-24  2.541585E-25  8.807902E-25  1.148990E-25
    408  2.266023391923E-01  1.000000E-30  1.000000E-30  1.510449E-28  1.164862E-26  1.287655E-23  4.379383E-25  1.534163E-24  1.981828E-25
    409  2.291569547831E-01  1.000000E-30  1.000000E-30  2.250939E-28  1.932685E-26  2.321108E-23  9.887265E-25  3.528155E-24  4.481988E-25
    410  2.305971902523E-01  1.000000E-30  1.000000E-30  2.640563E-28  2.655532E-26  3.178939E-23  1.539571E-24  5.554992E-24  6.986195E-25
    411  2.319348711247E-01  1.000000E-30  1.000000E-30  3.468681E-28  3.621794E-26  4.212894E-23  2.301287E-24  8.392207E-24  1.045308E-24
    412  2.335360820165E-01  1.000000E-30  1.000000E-30  5.100097E-28  5.318272E-26  5.827114E-23  3.682217E-24  1.360530E-23  1.674645E-24
    413  2.351317971316E-01  1.000000E-30  1.000000E-30  7.618367E-28  7.848408E-26  7.944339E-23  5.815132E-24  2.177597E-23  2.648102E-24
    414  2.376293164755E-01  1.000000E-30  1.000000E-30  1.497509E-27  1.440483E-25  1.257257E-22  1.162833E-23  4.449129E-23  5.306621E-24
    415  2.399259738388E-01  1.000000E-30  1.000000E-30  2.793645E-27  2.484413E-25  1.865434E-22  2.148291E-23  8.387525E-23  9.824111E-24
    416  2.420046682363E-01  1.000000E-30  1.162984E-30  4.923766E-27  4.001709E-25  2.607052E-22  3.673505E-23  1.461146E-22  1.683189E-23
    417  2.451201276448E-01  1.000000E-30  1.704720E-30  1.143647E-26  7.903825E-25  4.142843E-22  7.940011E-23  3.248622E-22  3.649349E-23
    418  2.467564269033E-01  1.000000E-30  1.788784E-30  1.758801E-26  1.111431E-24  5.191541E-22  1.171903E-22  4.867138E-22  5.395363E-23
    419  2.483354027874E-01  1.000000E-30  2.055201E-30  2.649990E-26  1.528070E-24  6.385240E-22  1.689667E-22  7.120201E-22  7.792161E-23
    420  2.499258654919E-01  1.000000E-30  2.340944E-30  3.974272E-26  2.084470E-24  7.786623E-22  2.419936E-22  1.034850E-21  1.117923E-22
    421  2.515152656983E-01  1.000000E-30  2.620334E-30  5.912560E-26  2.815196E-24  9.406053E-22  3.433869E-22  1.490249E-21  1.589131E-22
    422  2.542060864984E-01  1.000000E-30  3.255669E-30  1.138585E-25  4.584615E-24  1.270698E-21  6.089752E-22  2.709914E-21  2.826926E-22
    423  2.556901221114E-01  1.000000E-30  3.413322E-30  1.619006E-25  5.935598E-24  1.486734E-21  8.269835E-22  3.731404E-21  3.845651E-22
    424  2.570805114381E-01  1.000000E-30  3.631484E-30  2.238956E-25  7.511360E-24  1.713997E-21  1.094855E-21  5.004739E-21  5.099790E-22
    425  2.598984391343E-01  1.000000E-30  4.198767E-30  4.249363E-25  1.188669E-23  2.259936E-21  1.900499E-21  8.919976E-21  8.883074E-22
    426  2.622653138568E-01  1.000000E-30  4.474760E-30  7.161279E-25  1.717514E-23  2.826553E-21  2.970058E-21  1.425314E-20  1.392372E-21
    427  2.644885215151E-01  1.000000E-30  4.680276E-30  1.154344E-24  2.394759E-23  3.474359E-21  4.458910E-21  2.184963E-20  2.096343E-21
    428  2.667229470066E-01  1.000000E-30  4.815026E-30  1.843045E-24  3.305197E-23  4.271756E-21  6.627809E-21  3.316659E-20  3.125207E-21
    429  2.687894382327E-01  1.000000E-30  4.834304E-30  2.812065E-24  4.409968E-23  5.179374E-21  9.466074E-21  4.829770E-20  4.475890E-21
    430  2.709436570286E-01  1.000000E-30  4.822536E-30  4.324618E-24  5.904095E-23  6.354927E-21  1.359153E-20  7.076186E-20  6.445413E-21
    431  2.728595154549E-01  1.000000E-30  4.752412E-30  6.289081E-24  7.602081E-23  7.657641E-21  1.859928E-20  9.858687E-20  8.843574E-21
    432  2.763050324764E-01  1.000000E-30  4.742123E-30  1.210367E-23  1.181855E-22  1.085422E-20  3.211487E-20  1.757946E-19  1.534416E-20
    433  2.797281875476E-01  1.000000E-30  4.682300E-30  2.267160E-23  1.808463E-22  1.564689E-20  5.409195E-20  3.056717E-19  2.597208E-20
    434  2.831107064370E-01  1.000000E-30  4.919208E-30  4.126192E-23  2.731183E-22  2.288798E-20  8.882535E-20  5.178944E-19  4.286115E-20
    435  2.863632962154E-01  1.000000E-30  5.763658E-30  7.198498E-23  4.046174E-22  3.354846E-20  1.407615E-19  8.455914E-19  6.825214E-20
    436  2.894106333807E-01  1.000000E-30  7.456132E-30  1.192248E-22  5.849264E-22  4.865051E-20  2.137738E-19  1.320366E-18  1.041330E-19
    437  2.941185503109E-01  1.000000E-30  1.370167E-29  2.516644E-22  1.040609E-21  8.838162E-20  3.984205E-19  2.567550E-18  1.954867E-19
    438  2.983685787405E-01  1.000000E-30  2.562270E-29  4.766653E-22  1.772259E-21  1.548128E-19  6.846318E-19  4.581856E-18  3.381544E-19
    439  3.021949729112E-01  1.000000E-30  4.587292E-29  8.196085E-22  2.900714E-21  2.606901E-19  1.099594E-18  7.609753E-18  5.464103E-19
    440  3.059150641439E-01  1.000000E-30  8.050862E-29  1.338626E-21  4.748538E-21  4.390214E-19  1.726831E-18  1.234011E-17  8.632142E-19
    441  3.094680949786E-01  1.000000E-30  1.362087E-28  2.049957E-21  7.704741E-21  7.316372E-19  2.642286E-18  1.945970E-17  1.328425E-18
    442  3.127856926026E-01  1.000000E-30  2.196604E-28  2.909171E-21  1.223388E-20  1.190257E-18  3.919511E-18  2.967573E-17  1.981208E-18
    443  3.178598433803E-01  1.000000E-30  4.454199E-28  4.420703E-21  2.505716E-20  2.525745E-18  7.142536E-18  5.636099E-17  3.640484E-18
    444  3.224504526026E-01  1.000000E-30  8.211676E-28  5.556043E-21  4.748421E-20  4.932901E-18  1.222126E-17  1.000053E-16  6.276438E-18
    445  3.266870398371E-01  1.000000E-30  1.410550E-27  5.981794E-21  8.344993E-20  8.899426E-18  1.981931E-17  1.675474E-16  1.025040E-17
    446  3.305577136787E-01  1.000000E-30  2.266726E-27  5.749418E-21  1.357912E-19  1.481242E-17  3.031867E-17  2.638193E-16  1.578218E-17
    447  3.362681054783E-01  1.000000E-30  4.412159E-27  4.660218E-21  2.664348E-19  2.998020E-17  5.480407E-17  4.968515E-16  2.880222E-17
    448  3.414589872690E-01  1.216157E-30  7.826204E-27  3.426529E-21  4.756344E-19  5.492662E-17  9.059928E-17  8.511013E-16  4.803228E-17
    449  3.462773530350E-01  2.373701E-30  1.303738E-26  2.408103E-21  7.991248E-19  9.435217E-17  1.407987E-16  1.364928E-15  7.525609E-17
    450  3.508856189623E-01  4.651555E-30  2.101437E-26  1.676938E-21  1.295657E-18  1.559925E-16  2.106091E-16  2.100903E-15  1.134512E-16
    451  3.552628710565E-01  8.656267E-30  3.309836E-26  1.228196E-21  2.029901E-18  2.485940E-16  3.043596E-16  3.115354E-15  1.651752E-16
    452  3.595141079779E-01  1.587445E-29  5.204045E-26  1.017883E-21  3.112563E-18  3.870153E-16  4.302804E-16  4.509808E-15  2.352058E-16
    453  3.636744849418E-01  2.879632E-29  8.263336E-26  1.025378E-21  4.693413E-18  5.915539E-16  5.980835E-16  6.407090E-15  3.292567E-16
    454  3.676260234901E-01  5.073382E-29  1.311939E-25  1.247344E-21  6.888583E-18  8.784831E-16  8.113258E-16  8.862778E-15  4.496703E-16
    455  3.714655117309E-01  8.787882E-29  2.104434E-25  1.721031E-21  9.947997E-18  1.281836E-15  1.083929E-15  1.205296E-14  6.047094E-16
    456  3.752653942304E-01  1.506482E-28  3.433968E-25  2.557894E-21  1.424856E-17  1.853004E-15  1.435413E-15  1.622539E-14  8.060168E-16
    457  3.809506426681E-01  3.365151E-28  7.397856E-25  5.013030E-21  2.423481E-17  3.189695E-15  2.164208E-15  2.501497E-14  1.227138E-15
    458  3.865190953769E-01  7.181782E-28  1.612123E-24  1.023467E-20  4.057927E-17  5.392736E-15  3.204936E-15  3.776098E-14  1.834694E-15
    459  3.928522091207E-01  1.567741E-27  3.943212E-24  2.398777E-20  7.280084E-17  9.758176E-15  4.963873E-15  5.957662E-14  2.872738E-15
    460  3.991093841216E-01  2.977995E-27  9.448028E-24  5.682134E-20  1.299553E-16  1.752485E-14  7.595978E-15  9.252126E-14  4.443731E-15
    461  4.054183851758E-01  5.241073E-27  2.268566E-23  1.352153E-19  2.341339E-16  3.169239E-14  1.161480E-14  1.430705E-13  6.869398E-15
    462  4.147392755742E-01  1.463108E-26  8.400234E-23  4.683565E-19  5.624163E-16  7.625051E-14  2.165690E-14  2.694047E-13  1.301824E-14
    463  4.232199499949E-01  4.997122E-26  2.788939E-22  1.393991E-18  1.248178E-15  1.688143E-13  3.803764E-14  4.740211E-13  2.320662E-14
    464  4.316976825025E-01  1.889734E-25  9.241058E-22  4.056425E-18  2.750986E-15  3.699443E-13  6.643426E-14  8.237116E-13  4.114089E-14
    465  4.393401554526E-01  6.374051E-25  2.716398E-21  1.051501E-17  5.564089E-15  7.424691E-13  1.090968E-13  1.338604E-12  6.848479E-14
    466  4.465935084243E-01  2.023588E-24  7.556328E-21  2.582117E-17  1.077335E-14  1.424258E-12  1.734308E-13  2.096114E-12  1.102877E-13
    467  4.537106765818E-01  6.281645E-24  2.062612E-20  6.212936E-17  2.044608E-14  2.673946E-12  2.712674E-13  3.214865E-12  1.747253E-13
    468  4.602314649238E-01  1.770465E-23  5.175113E-20  1.385754E-16  3.651619E-14  4.722513E-12  4.059259E-13  4.705490E-12  2.645610E-13
    469  4.709552966107E-01  9.679996E-23  2.340256E-19  5.163283E-16  9.321046E-14  1.180782E-11  7.766501E-13  8.608268E-12  5.161377E-13
    470  4.769745726746E-01  2.500112E-22  5.431360E-19  1.077886E-15  1.560192E-13  1.951944E-11  1.109281E-12  1.193795E-11  7.453622E-13
    471  4.828178172001E-01  6.261616E-22  1.222566E-18  2.198176E-15  2.550414E-13  3.150330E-11  1.560265E-12  1.626957E-11  1.059683E-12
    472  4.927188450138E-01  2.942927E-21  4.740957E-18  7.312579E-15  5.734768E-13  6.923629E-11  2.752194E-12  2.703279E-11  1.903303E-12
    473  5.000000000000E-01  9.108575E-21  1.258164E-17  1.759347E-14  1.019531E-12  1.209505E-10  4.144359E-12  3.878210E-11  2.904568E-12
