 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                i141          i142          i143          i144          i145          i146          i147          i148 
    360  1.656939516385E-01  4.392555E-27  2.040898E-26  8.918458E-24  9.337832E-23  5.588612E-20  4.419742E-19  9.511765E-16  1.842477E-15
    361  1.664404283242E-01  2.835859E-27  1.247965E-26  5.346815E-24  6.225959E-23  2.933986E-20  2.575120E-19  6.014994E-16  1.284811E-15
    362  1.671401020014E-01  1.845935E-27  7.851486E-27  3.240996E-24  4.170964E-23  1.619918E-20  1.568163E-19  3.825426E-16  8.961795E-16
    363  1.682228463170E-01  9.180744E-28  3.823778E-27  1.428723E-24  2.147290E-23  6.694037E-21  7.551646E-20  1.813676E-16  4.906944E-16
    364  1.688914277275E-01  5.858349E-28  2.458187E-27  8.410718E-25  1.391357E-23  3.996126E-21  4.962986E-20  1.114713E-16  3.300009E-16
    365  1.695862681704E-01  3.624674E-28  1.553817E-27  4.743691E-25  8.666439E-24  2.392589E-21  3.290506E-20  6.571490E-17  2.137056E-16
    366  1.708796298676E-01  1.456462E-28  6.678141E-28  1.563762E-25  3.425498E-24  9.745728E-22  1.629742E-20  2.343057E-17  9.078910E-17
    367  1.720689125062E-01  6.153170E-29  3.081834E-28  5.384988E-26  1.386470E-24  4.402487E-22  8.840091E-21  8.650194E-18  3.948840E-17
    368  1.730357271347E-01  3.041653E-29  1.647530E-28  2.228786E-26  6.479567E-25  2.306621E-22  5.395759E-21  3.803437E-18  1.983362E-17
    369  1.739185931198E-01  1.622006E-29  9.299865E-29  9.918364E-27  3.190872E-25  1.263574E-22  3.401969E-21  1.810455E-18  1.066906E-17
    370  1.748109107026E-01  9.093111E-30  5.245690E-29  4.442969E-27  1.561592E-25  6.775909E-23  2.103891E-21  8.844138E-19  5.900246E-18
    371  1.757092013639E-01  5.494079E-30  2.973688E-29  2.035538E-27  7.699864E-26  3.540911E-23  1.269650E-21  4.529064E-19  3.428680E-18
    372  1.765567714958E-01  3.746965E-30  1.779997E-29  1.017964E-27  4.080454E-26  1.885479E-23  7.739984E-22  2.556805E-19  2.185620E-18
    373  1.775373762473E-01  3.039558E-30  1.044751E-29  4.844280E-28  2.062272E-26  8.849579E-24  4.241447E-22  1.401919E-19  1.384127E-18
    374  1.784803688374E-01  2.626037E-30  6.837771E-30  2.532794E-28  1.144978E-26  4.187181E-24  2.320021E-22  8.212947E-20  9.342330E-19
    375  1.795112536071E-01  2.605509E-30  5.009946E-30  1.332846E-28  6.414236E-27  1.802935E-24  1.160714E-22  4.649083E-20  6.192227E-19
    376  1.804824008025E-01  2.466429E-30  4.224869E-30  7.771044E-29  3.880200E-27  8.077099E-25  5.904635E-23  2.710103E-20  4.195363E-19
    377  1.815169070317E-01  2.544596E-30  3.979722E-30  4.776514E-29  2.307668E-27  3.437523E-25  2.807513E-23  1.490821E-20  2.713720E-19
    378  1.825428215499E-01  2.547702E-30  3.963291E-30  3.308018E-29  1.374306E-27  1.516305E-25  1.336832E-23  8.008461E-21  1.713608E-19
    379  1.841355644659E-01  3.327222E-30  4.415178E-30  2.524289E-29  5.926149E-28  4.753463E-26  4.411418E-24  2.843038E-21  7.832227E-20
    380  1.856860183354E-01  3.271357E-30  4.641689E-30  2.334684E-29  2.494363E-28  1.722845E-26  1.705141E-24  9.563209E-22  3.355506E-20
    381  1.870847965371E-01  3.110348E-30  4.823444E-30  2.354901E-29  1.141973E-28  7.649189E-27  8.349067E-25  3.326932E-22  1.448847E-20
    382  1.883699545972E-01  3.000063E-30  5.012165E-30  2.443847E-29  6.054235E-29  3.596810E-27  4.647173E-25  1.214229E-22  6.336356E-21
    383  1.895671856375E-01  2.913363E-30  5.201750E-30  2.552955E-29  3.940619E-29  1.793269E-27  2.733535E-25  4.666824E-23  2.808446E-21
    384  1.907324824205E-01  2.858130E-30  5.402507E-30  2.673919E-29  3.140740E-29  9.257235E-28  1.604147E-25  1.866446E-23  1.239881E-21
    385  1.917913284253E-01  2.763681E-30  5.570129E-30  2.783005E-29  2.910305E-29  5.377303E-28  9.631926E-26  8.481688E-24  5.889859E-22
    386  1.928179034582E-01  2.737174E-30  5.760371E-30  2.902965E-29  2.897595E-29  3.527299E-28  5.701199E-26  4.170641E-24  2.912694E-22
    387  1.939781308337E-01  2.929672E-30  6.053393E-30  3.074283E-29  3.005119E-29  2.612235E-28  3.047897E-26  2.016425E-24  1.394000E-22
    388  1.950365569225E-01  2.845721E-30  6.239406E-30  3.200854E-29  3.144888E-29  2.305522E-28  1.670835E-26  1.093968E-24  7.657713E-23
    389  1.963061656501E-01  3.118189E-30  6.599118E-30  3.414412E-29  3.359440E-29  2.248530E-28  7.911430E-27  5.462723E-25  4.129274E-23
    390  1.975160386553E-01  3.097590E-30  6.858271E-30  3.588633E-29  3.578874E-29  2.327028E-28  3.848659E-27  2.863684E-25  2.483016E-23
    391  1.988970783448E-01  3.338724E-30  7.261364E-30  3.840688E-29  3.865238E-29  2.492263E-28  1.755716E-27  1.370685E-25  1.462944E-23
    392  2.001908516564E-01  3.337073E-30  7.582032E-30  4.060822E-29  4.153459E-29  2.680605E-28  9.478491E-28  6.879626E-26  9.096871E-24
    393  2.023233395230E-01  4.236628E-30  8.456912E-30  4.594839E-29  4.725048E-29  3.062207E-28  5.450110E-28  2.310688E-26  4.160569E-24
    394  2.035207364909E-01  3.530274E-30  8.590088E-30  4.747969E-29  5.048875E-29  3.288655E-28  5.034227E-28  1.355214E-26  2.662853E-24
    395  2.047171141817E-01  3.645578E-30  9.024029E-30  5.044440E-29  5.434496E-29  3.552460E-28  5.097852E-28  8.884869E-27  1.691449E-24
    396  2.061861175315E-01  4.048158E-30  9.683968E-30  5.479524E-29  5.969828E-29  3.917729E-28  5.478239E-28  6.462375E-27  9.610240E-25
    397  2.075162532616E-01  4.174506E-30  1.025668E-29  5.879873E-29  6.504683E-29  4.284987E-28  5.973008E-28  5.761191E-27  5.726057E-25
    398  2.088103947538E-01  4.328693E-30  1.088200E-29  6.315396E-29  7.086054E-29  4.684238E-28  6.548529E-28  5.713143E-27  3.453743E-25
    399  2.102374295066E-01  4.730561E-30  1.171531E-29  6.883850E-29  7.811294E-29  5.181223E-28  7.280018E-28  6.022846E-27  1.989456E-25
    400  2.116254943500E-01  4.972422E-30  1.256638E-29  7.478710E-29  8.599934E-29  5.722940E-28  8.089537E-28  6.526089E-27  1.188265E-25
    401  2.137594200207E-01  6.017580E-30  1.426814E-29  8.633674E-29  1.002752E-28  6.699989E-28  9.548475E-28  7.552692E-27  5.923137E-26
    402  2.149968302441E-01  5.845474E-30  1.514711E-29  9.284625E-29  1.095651E-28  7.340783E-28  1.052337E-27  8.265487E-27  4.354368E-26
    403  2.163578604848E-01  6.393009E-30  1.645677E-29  1.019829E-28  1.212131E-28  8.139559E-28  1.172746E-27  9.154388E-27  3.452386E-26
    404  2.188327022992E-01  8.070558E-30  1.942145E-29  1.224898E-28  1.463577E-28  9.860601E-28  1.431753E-27  1.108045E-26  2.985328E-26
    405  2.210861741802E-01  9.149835E-30  2.250973E-29  1.444758E-28  1.741605E-28  1.176732E-27  1.720361E-27  1.323865E-26  3.183948E-26
    406  2.231360986547E-01  1.034679E-29  2.591858E-29  1.688220E-28  2.045810E-28  1.385254E-27  2.036063E-27  1.560709E-26  3.621295E-26
    407  2.249661932162E-01  1.171501E-29  2.955181E-29  1.949311E-28  2.366619E-28  1.605078E-27  2.368757E-27  1.810871E-26  4.153928E-26
    408  2.266023391923E-01  1.317922E-29  3.334671E-29  2.223477E-28  2.699343E-28  1.833020E-27  2.713642E-27  2.070630E-26  4.733374E-26
    409  2.291569547831E-01  1.640290E-29  4.060817E-29  2.750042E-28  3.322945E-28  2.260002E-27  3.358779E-27  2.557281E-26  5.845492E-26
    410  2.305971902523E-01  1.799151E-29  4.532741E-29  3.097813E-28  3.738068E-28  2.544532E-27  3.789495E-27  2.882637E-26  6.598704E-26
    411  2.319348711247E-01  2.002447E-29  5.037538E-29  3.470287E-28  4.173359E-28  2.842759E-27  4.240268E-27  3.223344E-26  7.392272E-26
    412  2.335360820165E-01  2.294527E-29  5.729213E-29  3.983204E-28  4.765058E-28  3.248154E-27  4.852648E-27  3.686462E-26  8.477134E-26
    413  2.351317971316E-01  2.620986E-29  6.519782E-29  4.574406E-28  5.441387E-28  3.711716E-27  5.552866E-27  4.216305E-26  9.725438E-26
    414  2.376293164755E-01  3.256420E-29  8.007545E-29  5.697361E-28  6.706080E-28  4.578883E-27  6.861991E-27  5.207417E-26  1.207653E-25
    415  2.399259738388E-01  3.956228E-29  9.688996E-29  6.983066E-28  8.135522E-28  5.559805E-27  8.342698E-27  6.328973E-26  1.475733E-25
    416  2.420046682363E-01  4.725357E-29  1.153224E-28  8.408404E-28  9.698706E-28  6.633314E-27  9.962665E-27  7.556386E-26  1.771069E-25
    417  2.451201276448E-01  6.217557E-29  1.501587E-28  1.113988E-27  1.264031E-27  8.655478E-27  1.301257E-26  9.867801E-26  2.331587E-25
    418  2.467564269033E-01  7.169440E-29  1.726191E-28  1.292389E-27  1.453614E-27  9.960156E-27  1.497991E-26  1.135903E-25  2.695677E-25
    419  2.483354027874E-01  8.249372E-29  1.976260E-28  1.492768E-27  1.664187E-27  1.141036E-26  1.716590E-26  1.301613E-25  3.102137E-25
    420  2.499258654919E-01  9.507389E-29  2.265980E-28  1.727005E-27  1.907896E-27  1.309012E-26  1.969729E-26  1.493517E-25  3.574990E-25
    421  2.515152656983E-01  1.095931E-28  2.599133E-28  1.998832E-27  2.187941E-27  1.502200E-26  2.260787E-26  1.714180E-25  4.121179E-25
    422  2.542060864984E-01  1.396920E-28  3.282245E-28  2.563203E-27  2.761361E-27  1.898255E-26  2.857234E-26  2.166394E-25  5.247441E-25
    423  2.556901221114E-01  1.598413E-28  3.735104E-28  2.941821E-27  3.141086E-27  2.160845E-26  3.252520E-26  2.466103E-25  5.998229E-25
    424  2.570805114381E-01  1.813162E-28  4.217044E-28  3.348219E-27  3.545146E-27  2.440515E-26  3.673404E-26  2.785228E-25  6.800909E-25
    425  2.598984391343E-01  2.344183E-28  5.398102E-28  4.356891E-27  4.534578E-27  3.126294E-26  4.704939E-26  3.567384E-25  8.780196E-25
    426  2.622653138568E-01  2.914402E-28  6.648774E-28  5.441478E-27  5.581222E-27  3.852967E-26  5.797247E-26  4.395639E-25  1.089138E-24
    427  2.644885215151E-01  3.578690E-28  8.092179E-28  6.710572E-27  6.788530E-27  4.692522E-26  7.058434E-26  5.351962E-25  1.334474E-24
    428  2.667229470066E-01  4.402734E-28  9.865614E-28  8.291001E-27  8.271211E-27  5.725220E-26  8.608709E-26  6.527503E-25  1.637939E-24
    429  2.687894382327E-01  5.337165E-28  1.185719E-27  1.008910E-26  9.935610E-27  6.886321E-26  1.035051E-25  7.848276E-25  1.980946E-24
    430  2.709436570286E-01  6.528278E-28  1.437135E-27  1.238842E-26  1.203602E-26  8.353935E-26  1.255045E-25  9.516453E-25  2.416736E-24
    431  2.728595154549E-01  7.815421E-28  1.706087E-27  1.487874E-26  1.428217E-26  9.925842E-26  1.490489E-25  1.130177E-24  2.885762E-24
    432  2.763050324764E-01  1.081426E-27  2.325359E-27  2.071023E-26  1.945297E-26  1.355241E-25  2.033072E-25  1.541602E-24  3.974858E-24
    433  2.797281875476E-01  1.496595E-27  3.167785E-27  2.881191E-26  2.648421E-26  1.849766E-25  2.771792E-25  2.101734E-24  5.471661E-24
    434  2.831107064370E-01  2.066931E-27  4.305496E-27  3.998455E-26  3.597768E-26  2.519378E-25  3.770368E-25  2.858868E-24  7.513716E-24
    435  2.863632962154E-01  2.823962E-27  5.790345E-27  5.486586E-26  4.836555E-26  3.395642E-25  5.074779E-25  3.847832E-24  1.020493E-23
    436  2.894106333807E-01  3.788006E-27  7.650938E-27  7.387574E-26  6.388650E-26  4.496569E-25  6.710628E-25  5.087993E-24  1.360804E-23
    437  2.941185503109E-01  5.976640E-27  1.178843E-26  1.171890E-25  9.839841E-26  6.953336E-25  1.035193E-24  7.848195E-24  2.126151E-23
    438  2.983685787405E-01  9.042832E-27  1.744728E-26  1.780517E-25  1.455959E-25  1.032689E-24  1.533683E-24  1.162624E-23  3.185750E-23
    439  3.021949729112E-01  1.315141E-26  2.486625E-26  2.597970E-25  2.074711E-25  1.476618E-24  2.187706E-24  1.658211E-23  4.589705E-23
    440  3.059150641439E-01  1.895588E-26  3.513302E-26  3.754908E-25  2.930950E-25  2.093128E-24  3.093286E-24  2.344270E-23  6.551159E-23
    441  3.094680949786E-01  2.691132E-26  4.892385E-26  5.342546E-25  4.081040E-25  2.924090E-24  4.310172E-24  3.265947E-23  9.208966E-23
    442  3.127856926026E-01  3.736829E-26  6.670744E-26  7.431040E-25  5.564010E-25  3.999097E-24  5.879709E-24  4.454411E-23  1.266313E-22
    443  3.178598433803E-01  6.185140E-26  1.073456E-25  1.232264E-24  8.952354E-25  6.465558E-24  9.466400E-24  7.169246E-23  2.062893E-22
    444  3.224504526026E-01  9.776496E-26  1.653538E-25  1.949522E-24  1.378774E-24  1.000175E-23  1.458449E-23  1.104130E-22  3.210525E-22
    445  3.266870398371E-01  1.493962E-25  2.466889E-25  2.979577E-24  2.056518E-24  1.497929E-23  2.175601E-23  1.646404E-22  4.831786E-22
    446  3.305577136787E-01  2.203611E-25  3.559349E-25  4.393043E-24  2.966429E-24  2.168795E-23  3.137950E-23  2.373689E-22  7.022548E-22
    447  3.362681054783E-01  3.917732E-25  6.124853E-25  7.797347E-24  5.101650E-24  3.750497E-23  5.394283E-23  4.077610E-22  1.219903E-21
    448  3.414589872690E-01  6.625380E-25  1.005401E-24  1.315203E-23  8.368169E-24  6.182644E-23  8.841541E-23  6.678456E-22  2.016706E-21
    449  3.462773530350E-01  1.081020E-24  1.595740E-24  2.138698E-23  1.326941E-23  9.848882E-23  1.400602E-22  1.057112E-21  3.217474E-21
    450  3.508856189623E-01  1.729620E-24  2.486702E-24  3.407824E-23  2.065489E-23  1.539714E-22  2.177458E-22  1.642065E-21  5.032054E-21
    451  3.552628710565E-01  2.707386E-24  3.796479E-24  5.309067E-23  3.149231E-23  2.357130E-22  3.315206E-22  2.497852E-21  7.698911E-21
    452  3.595141079779E-01  4.190208E-24  5.735741E-24  8.172624E-23  4.750502E-23  3.569446E-22  4.992723E-22  3.758243E-21  1.164080E-20
    453  3.636744849418E-01  6.434989E-24  8.604281E-24  1.247519E-22  7.113526E-23  5.364896E-22  7.462579E-22  5.611790E-21  1.745371E-20
    454  3.676260234901E-01  9.686250E-24  1.266833E-23  1.865723E-22  1.045271E-22  7.910562E-22  1.094424E-21  8.221525E-21  2.565361E-20
    455  3.714655117309E-01  1.443283E-23  1.847843E-23  2.760686E-22  1.521307E-22  1.155107E-21  1.589510E-21  1.192795E-20  3.731221E-20
    456  3.752653942304E-01  2.144841E-23  2.689309E-23  4.071652E-22  2.208605E-22  1.682290E-21  2.302379E-21  1.725797E-20  5.408360E-20
    457  3.809506426681E-01  3.890136E-23  4.729790E-23  7.292334E-22  3.867834E-22  2.959657E-21  4.017017E-21  3.005564E-20  9.433059E-20
    458  3.865190953769E-01  6.994254E-23  8.255766E-23  1.293039E-21  6.718112E-22  5.162803E-21  6.948641E-21  5.188974E-20  1.628405E-19
    459  3.928522091207E-01  1.368788E-22  1.563397E-22  2.486194E-21  1.263933E-21  9.758202E-21  1.300579E-20  9.689062E-20  3.034389E-19
    460  3.991093841216E-01  2.669692E-22  2.954501E-22  4.755683E-21  2.370688E-21  1.838134E-20  2.425739E-20  1.802534E-19  5.621613E-19
    461  4.054183851758E-01  5.260843E-22  5.645693E-22  9.170877E-21  4.490805E-21  3.495940E-20  4.566772E-20  3.384195E-19  1.048659E-18
    462  4.147392755742E-01  1.447909E-21  1.487586E-21  2.434840E-20  1.165391E-20  9.120621E-20  1.173085E-19  8.655000E-19  2.644495E-18
    463  4.232199499949E-01  3.670519E-21  3.633671E-21  5.949909E-20  2.801028E-20  2.201346E-19  2.791506E-19  2.050761E-18  6.158814E-18
    464  4.316976825025E-01  9.387936E-21  8.981805E-21  1.461874E-19  6.796211E-20  5.359961E-19  6.700505E-19  4.900260E-18  1.439822E-17
    465  4.393401554526E-01  2.210650E-20  2.055048E-20  3.307763E-19  1.525436E-19  1.206241E-18  1.487926E-18  1.083558E-17  3.107310E-17
    466  4.465935084243E-01  5.015776E-20  4.548520E-20  7.207234E-19  3.309484E-19  2.622137E-18  3.194493E-18  2.316749E-17  6.469715E-17
    467  4.537106765818E-01  1.129145E-19  1.001504E-19  1.554922E-18  7.130751E-19  5.658094E-18  6.807924E-18  4.917128E-17  1.332706E-16
    468  4.602314649238E-01  2.388740E-19  2.080616E-19  3.156930E-18  1.449896E-18  1.151530E-17  1.369828E-17  9.856722E-17  2.590829E-16
    469  4.709552966107E-01  8.286872E-19  7.038888E-19  1.019224E-17  4.718639E-18  3.750220E-17  4.378300E-17  3.131502E-16  7.772486E-16
    470  4.769745726746E-01  1.675996E-18  1.407427E-18  1.975051E-17  9.214434E-18  7.322361E-17  8.459073E-17  6.030134E-16  1.443809E-15
    471  4.828178172001E-01  3.333126E-18  2.773285E-18  3.762992E-17  1.772292E-17  1.407784E-16  1.609854E-16  1.144085E-15  2.638395E-15
    472  4.927188450138E-01  1.076447E-17  8.857323E-18  1.126994E-16  5.419475E-17  4.298816E-16  4.832379E-16  3.417747E-15  7.352574E-15
    473  5.000000000000E-01  2.561635E-17  2.098470E-17  2.532569E-16  1.240992E-16  9.827467E-16  1.090890E-15  7.690882E-15  1.565061E-14
