 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                tb163         tb164         tb165         tb166         tb167         tb168         tb169         tb170
    180  5.987296131417E-02  1.042814E-26  8.968475E-27  9.053772E-27  2.240272E-27  9.217654E-28  8.167480E-29  1.078761E-29  1.000000E-30
    181  6.018239261751E-02  1.064307E-26  9.424512E-27  9.868814E-27  2.518117E-27  1.077112E-27  9.859152E-29  1.359604E-29  1.000000E-30
    182  6.051941164510E-02  1.272735E-26  1.169060E-26  1.279247E-26  3.382635E-27  1.510889E-27  1.426919E-28  2.034235E-29  1.000000E-30
    183  6.081686890997E-02  1.229546E-26  1.172761E-26  1.341148E-26  3.671938E-27  1.708330E-27  1.662453E-28  2.455940E-29  1.000000E-30
    184  6.107970107709E-02  1.216054E-26  1.204244E-26  1.440826E-26  4.091713E-27  1.990479E-27  2.005221E-28  3.120724E-29  1.213211E-30
    185  6.149099227918E-02  2.085483E-26  2.153399E-26  2.703825E-26  7.972621E-27  4.050445E-27  4.209497E-28  6.786668E-29  2.777449E-30
    186  6.184187848266E-02  1.978945E-26  2.138007E-26  2.831717E-26  8.712099E-27  4.658970E-27  5.030085E-28  8.495505E-29  3.566486E-30
    187  6.212841772032E-02  1.698090E-26  1.884843E-26  2.579471E-26  8.149729E-27  4.502983E-27  4.982830E-28  8.658850E-29  3.710095E-30
    188  6.241083345826E-02  1.780571E-26  2.029412E-26  2.866645E-26  9.289437E-27  5.292796E-27  5.992600E-28  1.072758E-28  4.580342E-30
    189  6.286334795077E-02  3.082747E-26  3.684662E-26  5.500760E-26  1.860941E-26  1.114649E-26  1.308172E-27  2.441045E-28  1.076071E-29
    190  6.324448148531E-02  2.842190E-26  3.563117E-26  5.626426E-26  1.989981E-26  1.257626E-26  1.535802E-27  3.008478E-28  1.394247E-29
    191  6.354755735680E-02  2.264714E-26  2.919585E-26  4.780583E-26  1.743076E-26  1.145119E-26  1.440376E-27  2.927793E-28  1.391022E-29
    192  6.382753282149E-02  2.289231E-26  3.029040E-26  5.103929E-26  1.901975E-26  1.281674E-26  1.642375E-27  3.414188E-28  1.664082E-29
    193  6.429792763326E-02  4.014707E-26  5.538805E-26  9.892989E-26  3.880760E-26  2.802390E-26  3.791249E-27  8.454123E-28  4.339311E-29
    194  6.470641913937E-02  3.786659E-26  5.551625E-26  1.069922E-25  4.459773E-26  3.462717E-26  4.934611E-27  1.169140E-27  6.258972E-29
    195  6.514351188605E-02  4.272924E-26  6.513781E-26  1.319187E-25  5.732369E-26  4.696784E-26  6.974727E-27  1.740774E-27  9.679038E-29
    196  6.551961572666E-02  4.021071E-26  6.324533E-26  1.290912E-25  5.568109E-26  4.457667E-26  6.488359E-27  1.580190E-27  8.613762E-29
    197  6.614173306661E-02  6.841410E-26  1.131057E-25  2.554642E-25  1.222221E-25  1.135752E-25  1.852250E-26  5.157609E-27  3.095588E-28
    198  6.666431851744E-02  6.618040E-26  1.145707E-25  2.552643E-25  1.170058E-25  1.022336E-25  1.609920E-26  4.476876E-27  2.766769E-28
    199  6.714973898932E-02  5.559534E-26  1.083550E-25  2.884737E-25  1.537526E-25  1.575861E-25  2.712880E-26  7.921663E-27  4.906589E-28
    200  6.763365269933E-02  5.465216E-26  1.162312E-25  3.358061E-25  1.876556E-25  2.003423E-25  3.553207E-26  1.080345E-26  6.887063E-28
    201  6.810748363549E-02  5.315537E-26  1.124103E-25  3.424678E-25  2.053387E-25  2.459290E-25  4.791467E-26  1.649790E-26  1.157679E-27
    202  6.886988901479E-02  6.132020E-26  1.209814E-25  4.860323E-25  3.943734E-25  6.586078E-25  1.543037E-25  6.077965E-26  4.466440E-27
    203  6.932442343830E-02  5.483825E-26  1.376386E-25  4.832168E-25  3.181964E-25  4.118727E-25  8.409693E-26  3.150662E-26  2.363858E-27
    204  6.977291475786E-02  5.118128E-26  1.345091E-25  5.073987E-25  3.536033E-25  5.040173E-25  1.114991E-25  4.466557E-26  3.491071E-27
    205  7.051837306122E-02  8.772340E-26  2.608750E-25  1.065138E-24  7.704000E-25  1.148189E-24  2.670017E-25  1.200808E-25  1.054057E-26
    206  7.120724846930E-02  5.703864E-26  2.111519E-25  1.103070E-24  9.196817E-25  1.500235E-24  3.603483E-25  1.653822E-25  1.476832E-26
    207  7.185571854523E-02  5.978899E-26  2.030854E-25  1.014436E-24  8.804605E-25  1.642570E-24  4.442612E-25  2.263567E-25  2.098801E-26
    208  7.250556240022E-02  5.004149E-26  1.815983E-25  1.029381E-24  9.872265E-25  2.061172E-24  6.000035E-25  3.377404E-25  3.396251E-26
    209  7.308358088908E-02  3.605440E-26  1.388017E-25  8.450143E-25  8.586275E-25  1.936051E-24  5.983464E-25  3.641330E-25  3.880019E-26
    210  7.365083251161E-02  2.797890E-26  1.139978E-25  7.456084E-25  8.031976E-25  1.950610E-24  6.369045E-25  4.149353E-25  4.645192E-26
    211  7.420607479025E-02  2.042158E-26  8.875850E-26  6.259413E-25  7.145493E-25  1.862649E-24  6.404348E-25  4.446635E-25  5.212504E-26
    212  7.477269193766E-02  1.566841E-26  7.317618E-26  5.610872E-25  6.826634E-25  1.921128E-24  6.979364E-25  5.180433E-25  6.369040E-26
    213  7.532671922740E-02  1.264160E-26  6.362073E-26  5.325743E-25  6.924069E-25  2.108287E-24  8.101837E-25  6.435670E-25  8.303935E-26
    214  7.590819975934E-02  1.090714E-26  5.910691E-26  5.410975E-25  7.535311E-25  2.493316E-24  1.017344E-24  8.698023E-25  1.183303E-25
    215  7.648106882397E-02  9.838566E-27  5.718523E-26  5.711149E-25  8.510390E-25  3.058577E-24  1.324860E-24  1.219188E-24  1.748874E-25
    216  7.706864365518E-02  7.941097E-27  4.960895E-26  5.416768E-25  8.649991E-25  3.382990E-24  1.557822E-24  1.546018E-24  2.341844E-25
    217  7.765097184480E-02  6.178634E-27  4.147544E-26  4.949074E-25  8.465885E-25  3.601610E-24  1.762541E-24  1.885680E-24  3.015206E-25
    218  7.824188421090E-02  4.490530E-27  3.252571E-26  4.254041E-25  7.805647E-25  3.615067E-24  1.880587E-24  2.169059E-24  3.660856E-25
    219  7.883216312169E-02  3.092602E-27  2.409256E-26  3.449397E-25  6.790235E-25  3.428975E-24  1.899184E-24  2.367329E-24  4.224920E-25
    220  7.934760137230E-02  1.949565E-27  1.620168E-26  2.513438E-25  5.265017E-25  2.869496E-24  1.679346E-24  2.241036E-24  4.200391E-25
    221  7.991019390762E-02  1.181049E-27  1.054519E-26  1.787345E-25  4.008281E-25  2.374462E-24  1.475672E-24  2.121080E-24  4.193314E-25
    222  8.044081450283E-02  6.796228E-28  6.496336E-27  1.197446E-25  2.864471E-25  1.836305E-24  1.208060E-24  1.863090E-24  3.874062E-25
    223  8.103419684334E-02  2.798094E-28  2.886435E-27  5.846743E-26  1.503888E-25  1.053560E-24  7.388338E-25  1.233252E-24  2.714131E-25
    224  8.158988408622E-02  2.379458E-28  2.637980E-27  5.839167E-26  1.607976E-25  1.224858E-24  9.123790E-25  1.641113E-24  3.810185E-25
    225  8.219791245697E-02  5.978585E-29  7.171430E-28  1.750521E-26  5.197624E-26  4.341613E-25  3.455644E-25  6.747932E-25  1.661673E-25
    226  8.273529679330E-02  1.638534E-28  2.109595E-27  5.616922E-26  1.782674E-25  1.616214E-24  1.364679E-24  2.867418E-24  7.440252E-25
    227  8.327310875316E-02  1.008603E-28  1.393912E-27  4.051202E-26  1.375181E-25  1.354075E-24  1.213278E-24  2.744225E-24  7.505641E-25
    228  8.381967664174E-02  5.366366E-29  7.973818E-28  2.534561E-26  9.215648E-26  9.873264E-25  9.400159E-25  2.292501E-24  6.616888E-25
    229  8.442137901789E-02  6.594296E-30  1.065691E-28  3.743252E-27  1.469448E-26  1.729152E-25  1.760869E-25  4.667774E-25  1.429948E-25
    230  8.496109010092E-02  1.020490E-29  1.769666E-28  6.796335E-27  2.856735E-26  3.657238E-25  3.957438E-25  1.131392E-24  3.657968E-25
    231  8.556251684447E-02  1.000000E-30  1.000000E-30  3.736346E-29  1.543839E-28  1.910221E-27  2.005267E-27  5.508895E-27  1.750735E-27
    232  8.609514523980E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    233  8.668730402486E-02  1.000000E-30  1.000000E-30  1.216275E-29  5.961146E-29  9.169877E-28  1.132213E-27  3.814510E-27  1.386814E-27
    234  8.725638446658E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    235  8.784892152766E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    236  8.837914431516E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.143941E-29  1.845788E-29  8.549705E-29  3.894230E-29
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.523635E-30  3.989555E-29  7.111337E-29  3.769121E-28  1.891303E-28
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.685777E-30  1.010290E-28  7.826587E-29
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.260598E-29  5.137900E-29  3.890594E-28  2.531078E-28
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.485236E-30  1.844782E-29  8.180203E-28  2.116562E-27  1.769289E-26  1.225391E-26
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  5.181798E-30  3.469558E-28  1.162697E-27  1.321171E-26  1.135250E-26
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.578318E-30  9.031627E-29  3.228261E-28  4.239257E-27  4.058551E-27
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.087050E-30  1.257464E-28  6.601343E-28  1.265583E-26  1.529602E-26
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.000000E-30  3.595682E-30  4.126914E-28  2.175795E-27  4.462902E-26  5.845799E-26
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.000000E-30  9.335451E-30  1.278236E-27  7.576025E-27  1.805679E-25  2.636804E-25
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  8.968096E-30  1.437712E-27  9.548513E-27  2.621304E-25  4.229705E-25
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.759225E-30  1.254231E-27  9.250903E-27  2.894416E-25  5.123780E-25
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.562678E-30  9.724511E-28  7.928723E-27  2.811512E-25  5.438866E-25
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.941541E-30  7.106092E-28  6.346994E-27  2.522084E-25  5.289145E-25
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.862107E-30  5.047040E-28  4.905971E-27  2.166895E-25  4.897710E-25
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.116206E-30  3.411080E-28  3.633985E-27  1.799779E-25  4.411885E-25
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.241584E-28  2.612354E-27  1.447404E-25  3.841714E-25
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.459421E-28  1.851145E-27  1.140302E-25  3.262519E-25
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.320396E-29  1.285761E-27  8.798128E-26  2.711958E-25
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.954946E-29  8.895052E-28  6.724761E-26  2.224683E-25
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.743084E-29  6.052107E-28  5.055402E-26  1.794837E-25
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.293688E-29  4.020407E-28  3.719802E-26  1.419903E-25
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.403168E-29  2.657975E-28  2.715230E-26  1.111884E-25
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.467733E-30  1.731140E-28  1.953057E-26  8.580844E-26
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.217622E-30  1.143438E-28  1.414519E-26  6.634303E-26
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.007995E-30  7.080589E-29  9.729100E-27  4.916929E-26
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.797968E-30  4.503243E-29  6.804783E-27  3.679687E-26
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.099231E-30  2.889931E-29  4.779327E-27  2.756019E-26
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.735078E-29  3.176550E-27  1.970872E-26
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  9.732949E-30  1.992446E-27  1.341520E-26
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.649043E-30  1.278501E-27  9.270030E-27
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.315985E-30  8.232212E-28  6.407554E-27
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.865986E-30  5.065615E-28  4.255700E-27
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.017333E-30  2.979473E-28  2.714770E-27
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.788990E-28  1.756948E-27
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.003375E-28  1.070252E-27
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.849653E-29  6.718982E-28
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.299022E-29  2.978641E-28
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.261836E-29  1.764822E-28
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.941640E-30  1.033735E-28
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.937991E-30  4.500231E-29
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.666710E-30  2.731638E-29
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.029222E-30  1.655535E-29
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.762273E-30
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.898264E-30
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.338138E-30
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
