 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                pb206         pb207         pb208         pb209         pb210         pb211         pb212         pb213
    180  5.987296131417E-02  1.323114E-26  3.762304E-26  6.360883E-26  5.434967E-27  2.350636E-28  4.236386E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.317619E-26  3.898576E-26  6.688280E-26  5.715168E-27  2.448394E-28  4.297339E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.436401E-26  4.457999E-26  8.012433E-26  6.968980E-27  3.048250E-28  5.355523E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.256203E-26  4.127424E-26  7.981978E-26  7.164899E-27  3.255138E-28  5.953209E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.102878E-26  3.877255E-26  8.088896E-26  7.486246E-27  3.527196E-28  6.465631E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.697578E-26  6.329395E-26  1.406077E-25  1.334134E-26  6.467038E-28  1.224025E-29  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.427388E-26  5.633934E-26  1.328781E-25  1.291225E-26  6.432748E-28  1.263476E-29  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.148694E-26  4.686402E-26  1.147672E-25  1.132766E-26  5.749018E-28  1.147035E-29  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.112804E-26  4.728128E-26  1.215911E-25  1.224980E-26  6.373784E-28  1.309046E-29  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.732128E-26  7.878585E-26  2.174899E-25  2.253073E-26  1.209982E-27  2.564344E-29  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.420839E-26  6.880304E-26  2.027224E-25  2.155785E-26  1.193395E-27  2.594212E-29  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.112617E-26  5.398249E-26  1.586650E-25  1.684685E-26  9.302829E-28  1.992045E-29  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  9.995511E-27  5.217638E-26  1.678220E-25  1.851371E-26  1.071203E-27  2.442986E-29  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.624823E-26  8.934157E-26  2.986413E-25  3.335663E-26  1.950677E-27  4.430301E-29  1.755810E-30  1.000000E-30
    194  6.470641913937E-02  1.384736E-26  7.749875E-26  2.700004E-25  3.083105E-26  1.861358E-27  4.389564E-29  1.799937E-30  1.000000E-30
    195  6.514351188605E-02  1.417579E-26  8.559071E-26  3.160230E-25  3.676217E-26  2.257262E-27  5.401640E-29  2.171084E-30  1.000000E-30
    196  6.551961572666E-02  1.164571E-26  7.614773E-26  3.189596E-25  3.931332E-26  2.598636E-27  6.792080E-29  3.153571E-30  1.000000E-30
    197  6.614173306661E-02  1.868034E-26  1.288680E-25  5.595463E-25  7.012466E-26  4.760099E-27  1.274602E-28  6.401562E-30  1.000000E-30
    198  6.666431851744E-02  1.423801E-26  1.119395E-25  5.823899E-25  7.861113E-26  5.796517E-27  1.673603E-28  8.396244E-30  1.000000E-30
    199  6.714973898932E-02  1.278903E-26  1.048138E-25  5.855344E-25  8.187642E-26  6.327762E-27  1.914831E-28  1.008552E-29  1.000000E-30
    200  6.763365269933E-02  1.223130E-26  1.065124E-25  6.345621E-25  9.128079E-26  7.318624E-27  2.298038E-28  1.253698E-29  1.000000E-30
    201  6.810748363549E-02  1.134993E-26  1.064815E-25  6.827989E-25  1.011599E-25  8.397054E-27  2.721739E-28  1.522450E-29  1.000000E-30
    202  6.886988901479E-02  1.650379E-26  1.731729E-25  1.319306E-24  2.097388E-25  1.870658E-26  6.342270E-28  3.631150E-29  1.000000E-30
    203  6.932442343830E-02  8.944254E-27  1.058056E-25  8.494455E-25  1.364957E-25  1.224509E-26  4.157332E-28  2.343914E-29  1.000000E-30
    204  6.977291475786E-02  8.781148E-27  1.070838E-25  8.950643E-25  1.475574E-25  1.386297E-26  5.008536E-28  3.372594E-29  1.000000E-30
    205  7.051837306122E-02  1.326600E-26  1.791966E-25  1.741698E-24  3.070736E-25  3.121713E-26  1.204885E-27  8.555263E-29  1.954962E-30
    206  7.120724846930E-02  1.050544E-26  1.666288E-25  1.796077E-24  3.234638E-25  3.250299E-26  1.184406E-27  7.060842E-29  1.906652E-30
    207  7.185571854523E-02  9.157448E-27  1.577938E-25  1.907156E-24  3.623654E-25  3.933529E-26  1.578581E-27  1.148241E-28  2.820045E-30
    208  7.250556240022E-02  8.788952E-27  1.626708E-25  2.196204E-24  4.449968E-25  5.365314E-26  2.447644E-27  2.070853E-28  5.581406E-30
    209  7.308358088908E-02  7.082545E-27  1.450985E-25  2.149193E-24  4.510746E-25  5.660856E-26  2.703750E-27  2.441366E-28  6.745300E-30
    210  7.365083251161E-02  6.323157E-27  1.427260E-25  2.321964E-24  5.059893E-25  6.630146E-26  3.271970E-27  3.041451E-28  8.701679E-30
    211  7.420607479025E-02  5.615524E-27  1.389162E-25  2.487113E-24  5.638234E-25  7.732842E-26  3.972969E-27  3.842356E-28  1.100951E-29
    212  7.477269193766E-02  5.171136E-27  1.405384E-25  2.774603E-24  6.552523E-25  9.430538E-26  5.064694E-27  5.130016E-28  1.569468E-29
    213  7.532671922740E-02  4.550831E-27  1.353225E-25  2.948069E-24  7.258660E-25  1.097601E-25  6.167844E-27  6.550872E-28  2.076415E-29
    214  7.590819975934E-02  4.255851E-27  1.392860E-25  3.366014E-24  8.659991E-25  1.379383E-25  8.127401E-27  9.065789E-28  2.910725E-29
    215  7.648106882397E-02  3.723706E-27  1.336166E-25  3.577967E-24  9.622888E-25  1.616946E-25  1.001548E-26  1.178017E-27  3.848471E-29
    216  7.706864365518E-02  3.358743E-27  1.326785E-25  3.949520E-24  1.111737E-24  1.973332E-25  1.286558E-26  1.598727E-27  5.382592E-29
    217  7.765097184480E-02  2.908211E-27  1.263922E-25  4.181042E-24  1.231725E-24  2.309749E-25  1.585213E-26  2.080916E-27  7.251157E-29
    218  7.824188421090E-02  2.568966E-27  1.225534E-25  4.452841E-24  1.364103E-24  2.676254E-25  1.912194E-26  2.614614E-27  9.346525E-29
    219  7.883216312169E-02  2.210820E-27  1.160034E-25  4.704056E-24  1.513546E-24  3.156847E-25  2.393330E-26  3.494540E-27  1.298251E-28
    220  7.934760137230E-02  1.673618E-27  9.587699E-26  4.289990E-24  1.440857E-24  3.165688E-25  2.519537E-26  3.874010E-27  1.486717E-28
    221  7.991019390762E-02  1.549956E-27  9.797034E-26  4.874951E-24  1.713675E-24  3.975200E-25  3.325942E-26  5.390760E-27  2.141814E-28
    222  8.044081450283E-02  1.249354E-27  8.635658E-26  4.744628E-24  1.742209E-24  4.262693E-25  3.751005E-26  6.421224E-27  2.638881E-28
    223  8.103419684334E-02  1.160007E-27  8.890793E-26  5.477621E-24  2.115585E-24  5.508822E-25  5.144726E-26  9.400276E-27  4.022530E-28
    224  8.158988408622E-02  9.089707E-28  7.641916E-26  5.212699E-24  2.104465E-24  5.779324E-25  5.668261E-26  1.090158E-26  4.812631E-28
    225  8.219791245697E-02  8.106206E-28  7.568035E-26  5.789043E-24  2.457590E-24  7.173667E-25  7.449289E-26  1.523201E-26  6.983983E-28
    226  8.273529679330E-02  5.904713E-28  6.050033E-26  5.135674E-24  2.283738E-24  7.059834E-25  7.743719E-26  1.681177E-26  8.003391E-28
    227  8.327310875316E-02  4.860614E-28  5.463398E-26  5.139519E-24  2.391182E-24  7.809893E-25  9.016813E-26  2.067145E-26  1.017685E-27
    228  8.381967664174E-02  4.028974E-28  4.980518E-26  5.198986E-24  2.532104E-24  8.742431E-25  1.062950E-25  2.575351E-26  1.312246E-27
    229  8.442137901789E-02  3.524252E-28  4.837193E-26  5.665821E-24  2.904118E-24  1.067109E-24  1.375259E-25  3.546972E-26  1.879324E-27
    230  8.496109010092E-02  2.538418E-28  3.830428E-26  4.985951E-24  2.678147E-24  1.042209E-24  1.417626E-25  3.875477E-26  2.129895E-27
    231  8.556251684447E-02  2.216918E-28  3.716531E-26  5.436695E-24  3.075581E-24  1.274985E-24  1.839662E-25  5.357386E-26  3.063226E-27
    232  8.609514523980E-02  1.562370E-28  2.876327E-26  4.671396E-24  2.769305E-24  1.215874E-24  1.851546E-25  5.715205E-26  3.390188E-27
    233  8.668730402486E-02  1.346961E-28  2.750378E-26  5.018902E-24  3.134768E-24  1.467362E-24  2.372717E-25  7.813452E-26  4.828129E-27
    234  8.725638446658E-02  1.005248E-28  2.271039E-26  4.638904E-24  3.046708E-24  1.516346E-24  2.596022E-25  9.088577E-26  5.837188E-27
    235  8.784892152766E-02  8.010587E-29  2.008812E-26  4.615357E-24  3.195557E-24  1.696608E-24  3.085235E-25  1.152622E-25  7.713972E-27
    236  8.837914431516E-02  5.583008E-29  1.536528E-26  3.925003E-24  2.850685E-24  1.604998E-24  3.083262E-25  1.222203E-25  8.493832E-27
    237  8.927467123273E-02  6.243898E-29  2.013016E-26  6.161311E-24  4.853941E-24  3.020104E-24  6.370865E-25  2.795522E-25  2.073281E-26
    238  9.009385267910E-02  3.811988E-29  1.416355E-26  5.116985E-24  4.345819E-24  2.965339E-24  6.816557E-25  3.280965E-25  2.580741E-26
    239  9.088007009323E-02  2.474826E-29  1.043688E-26  4.433046E-24  4.052852E-24  3.024968E-24  7.547654E-25  3.963154E-25  3.294221E-26
    240  9.160938796651E-02  1.578130E-29  7.497255E-27  3.698894E-24  3.619896E-24  2.939564E-24  7.934089E-25  4.531059E-25  3.971131E-26
    241  9.231864750676E-02  1.055159E-29  5.634736E-27  3.220072E-24  3.367760E-24  2.967901E-24  8.651366E-25  5.381308E-25  4.987454E-26
    242  9.335415502949E-02  9.352614E-30  5.641217E-27  4.004091E-24  4.621887E-24  4.599424E-24  1.501243E-24  1.056678E-24  1.060959E-25
    243  9.429165011748E-02  5.274165E-30  3.489443E-27  3.022866E-24  3.829001E-24  4.263762E-24  1.539479E-24  1.206205E-24  1.297418E-25
    244  9.514750284226E-02  3.243575E-30  2.224591E-27  2.304622E-24  3.171646E-24  3.923201E-24  1.561518E-24  1.356159E-24  1.556001E-25
    245  9.592869681963E-02  2.003048E-30  1.439310E-27  1.764900E-24  2.621288E-24  3.560490E-24  1.548665E-24  1.485971E-24  1.819044E-25
    246  9.638259128200E-02  1.000000E-30  6.622005E-28  8.972815E-25  1.394192E-24  2.000152E-24  9.148250E-25  9.292590E-25  1.182296E-25
    247  9.686466198075E-02  1.000000E-30  5.663135E-28  8.506199E-25  1.386557E-24  2.111488E-24  1.020761E-24  1.102220E-24  1.459518E-25
    248  9.745016881397E-02  1.000000E-30  5.286985E-28  9.024043E-25  1.560304E-24  2.554482E-24  1.320252E-24  1.533853E-24  2.129948E-25
    249  9.798964068785E-02  1.000000E-30  3.744105E-28  7.174209E-25  1.310140E-24  2.296231E-24  1.263474E-24  1.572217E-24  2.282888E-25
    250  9.892639389759E-02  1.068109E-30  4.188129E-28  9.909662E-25  1.995881E-24  3.941092E-24  2.415482E-24  3.380245E-24  5.297890E-25
    251  9.977784733458E-02  1.000000E-30  2.456323E-28  6.986081E-25  1.537783E-24  3.392373E-24  2.299811E-24  3.589096E-24  6.034749E-25
    252  1.005622893962E-01  1.000000E-30  1.492299E-28  5.043065E-25  1.203586E-24  2.938236E-24  2.188677E-24  3.790658E-24  6.818250E-25
    253  1.013070552067E-01  1.000000E-30  9.418944E-29  3.756245E-25  9.701481E-25  2.608998E-24  2.123828E-24  4.063683E-24  7.805673E-25
    254  1.019791947326E-01  1.000000E-30  5.818690E-29  2.687050E-25  7.457321E-25  2.191597E-24  1.934186E-24  4.048464E-24  8.249376E-25
    255  1.025982572428E-01  1.000000E-30  3.742440E-29  1.976341E-25  5.865584E-25  1.872928E-24  1.782305E-24  4.054894E-24  8.725107E-25
    256  1.032644197032E-01  1.000000E-30  2.780225E-29  1.685892E-25  5.374320E-25  1.875736E-24  1.936208E-24  4.823632E-24  1.101662E-24
    257  1.039121745974E-01  1.000000E-30  1.850002E-29  1.278089E-25  4.374756E-25  1.667530E-24  1.864398E-24  5.075617E-24  1.228499E-24
    258  1.045193471709E-01  1.000000E-30  1.203806E-29  9.322384E-26  3.412398E-25  1.413577E-24  1.704260E-24  5.046360E-24  1.290470E-24
    259  1.051181778144E-01  1.000000E-30  8.320253E-30  7.124021E-26  2.787306E-25  1.254129E-24  1.629476E-24  5.245018E-24  1.416664E-24
    260  1.056826419982E-01  1.000000E-30  5.590475E-30  5.168927E-26  2.154380E-25  1.048517E-24  1.462485E-24  5.095885E-24  1.449760E-24
    261  1.062431336111E-01  1.000000E-30  4.018867E-30  3.924901E-26  1.742756E-25  9.175935E-25  1.374002E-24  5.183455E-24  1.553388E-24
    262  1.068146627648E-01  1.000000E-30  3.017460E-30  3.019263E-26  1.430532E-25  8.165179E-25  1.314894E-24  5.381981E-24  1.701379E-24
    263  1.073656177930E-01  1.000000E-30  2.213891E-30  2.162791E-26  1.091290E-25  6.736090E-25  1.163937E-24  5.156336E-24  1.716802E-24
    264  1.079139362418E-01  1.000000E-30  1.701977E-30  1.587666E-26  8.533006E-26  5.697977E-25  1.056617E-24  5.067999E-24  1.777458E-24
    265  1.084202130578E-01  1.000000E-30  1.302191E-30  1.094880E-26  6.239776E-26  4.482582E-25  8.875543E-25  4.583406E-24  1.687106E-24
    266  1.089957947327E-01  1.000000E-30  1.235321E-30  8.670462E-27  5.283388E-26  4.126170E-25  8.804718E-25  4.947586E-24  1.924744E-24
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  5.904851E-27  3.823123E-26  3.220713E-25  7.354438E-25  4.461608E-24  1.824953E-24
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  4.078251E-27  2.797212E-26  2.532847E-25  6.168802E-25  4.025693E-24  1.727135E-24
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  2.929900E-27  2.145459E-26  2.109105E-25  5.527494E-25  3.919923E-24  1.775764E-24
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  2.008902E-27  1.582168E-26  1.704913E-25  4.849014E-25  3.773630E-24  1.816721E-24
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.279731E-27  1.076629E-26  1.261085E-25  3.862832E-25  3.270976E-24  1.664079E-24
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  8.002658E-28  7.167045E-27  9.093596E-26  2.990395E-25  2.745715E-24  1.472751E-24
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  4.790275E-28  4.580928E-27  6.334581E-26  2.248506E-25  2.252815E-24  1.279355E-24
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  2.699129E-28  2.759421E-27  4.181593E-26  1.610005E-25  1.770410E-24  1.068478E-24
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.499990E-28  1.626569E-27  2.682835E-26  1.113644E-25  1.334955E-24  8.523597E-25
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  7.729293E-29  8.797772E-28  1.592676E-26  7.185808E-26  9.480415E-25  6.444325E-25
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  4.060187E-29  4.774118E-28  9.392249E-27  4.566750E-26  6.567552E-25  4.723121E-25
    278  1.160623872824E-01  1.000000E-30  1.089003E-30  1.739362E-29  1.665724E-28  3.732078E-27  2.068617E-26  3.466010E-25  2.753843E-25
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  8.227664E-30  7.763161E-29  1.889903E-27  1.131611E-26  2.073559E-25  1.746519E-25
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  5.322018E-30  3.570269E-29  9.146412E-28  5.901396E-27  1.182033E-25  1.055173E-25
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  5.596423E-30  1.259026E-29  2.839805E-28  2.027929E-27  4.660230E-26  4.552832E-26
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  2.923819E-30  5.852432E-30  1.342276E-28  1.022959E-27  2.542628E-26  2.613233E-26
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  2.797292E-30  3.581685E-30  6.337939E-29  5.019271E-28  1.344769E-26  1.452626E-26
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  4.716961E-30  3.812651E-30  1.951736E-29  1.305448E-28  3.991794E-27  4.737556E-27
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  4.263477E-30  3.143499E-30  8.056211E-30  3.494177E-29  1.215939E-27  1.575140E-27
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  3.849950E-30  2.823554E-30  5.932313E-30  1.385564E-29  4.388369E-28  5.681786E-28
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  3.398672E-30  2.483483E-30  4.682212E-30  5.188815E-30  1.401088E-28  1.927843E-28
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  3.354567E-30  2.427386E-30  4.112492E-30  2.441632E-30  3.933798E-29  5.472314E-29
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  2.963226E-30  2.116559E-30  3.739716E-30  1.686947E-30  1.297780E-29  1.665854E-29
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  2.673342E-30  1.782652E-30  3.104849E-30  1.331704E-30  6.192053E-30  6.934058E-30
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  2.374457E-30  1.665649E-30  3.052988E-30  1.212679E-30  3.911563E-30  3.014235E-30
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  2.486249E-30  1.775498E-30  3.180289E-30  1.270531E-30  3.269755E-30  1.468539E-30
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  2.307256E-30  1.552039E-30  2.755450E-30  1.104396E-30  2.620985E-30  1.000000E-30
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  2.356807E-30  1.662914E-30  3.066325E-30  1.176171E-30  2.816407E-30  1.000000E-30
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  2.324540E-30  1.552380E-30  2.786315E-30  1.101915E-30  2.412399E-30  1.000000E-30
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  2.661346E-30  1.708597E-30  3.033966E-30  1.208714E-30  2.648527E-30  1.000000E-30
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  2.246363E-30  1.477716E-30  2.540309E-30  1.038076E-30  2.354198E-30  1.000000E-30
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  4.021489E-30  2.733898E-30  4.653869E-30  1.853258E-30  4.316317E-30  1.000000E-30
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.842352E-30  1.234505E-30  2.258578E-30  1.000000E-30  1.923565E-30  1.000000E-30
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.615797E-30  1.079085E-30  1.902545E-30  1.000000E-30  1.675430E-30  1.000000E-30
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  3.216869E-30  2.091572E-30  3.757704E-30  1.407579E-30  3.364334E-30  1.000000E-30
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.626703E-30  1.074563E-30  1.902443E-30  1.000000E-30  1.666851E-30  1.000000E-30
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.440174E-30  1.000000E-30  1.675918E-30  1.000000E-30  1.463727E-30  1.000000E-30
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  2.517867E-30  1.710681E-30  3.071547E-30  1.194386E-30  2.588376E-30  1.000000E-30
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  2.197615E-30  1.360252E-30  2.377761E-30  1.000000E-30  2.190295E-30  1.000000E-30
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  2.011344E-30  1.300134E-30  2.257940E-30  1.000000E-30  2.007097E-30  1.000000E-30
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.785309E-30  1.146977E-30  2.047507E-30  1.000000E-30  1.772146E-30  1.000000E-30
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.716622E-30  1.097923E-30  1.961643E-30  1.000000E-30  1.699181E-30  1.000000E-30
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.592279E-30  1.012689E-30  1.811440E-30  1.000000E-30  1.566540E-30  1.000000E-30
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  2.472093E-30  1.423845E-30  2.628761E-30  1.000000E-30  2.286958E-30  1.000000E-30
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.161564E-30  1.000000E-30  1.312716E-30  1.000000E-30  1.134234E-30  1.000000E-30
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.110225E-30  1.000000E-30  1.249886E-30  1.000000E-30  1.078574E-30  1.000000E-30
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  2.111133E-30  1.261534E-30  2.459781E-30  1.000000E-30  1.960420E-30  1.000000E-30
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.162881E-30  1.000000E-30  1.302041E-30  1.000000E-30  1.123787E-30  1.000000E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.043714E-30  1.000000E-30  1.166479E-30  1.000000E-30  1.007127E-30  1.000000E-30
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.515732E-30  1.000000E-30  1.689507E-30  1.000000E-30  1.458142E-30  1.000000E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.367190E-30  1.000000E-30  1.520051E-30  1.000000E-30  1.312635E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.283807E-30  1.000000E-30  1.423784E-30  1.000000E-30  1.230148E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.262881E-30  1.000000E-30  1.393169E-30  1.000000E-30  1.202567E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.131520E-30  1.000000E-30  1.245230E-30  1.000000E-30  1.075681E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.022371E-30  1.000000E-30  1.120666E-30  1.000000E-30  1.000000E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.002484E-30  1.000000E-30  1.090008E-30  1.000000E-30  1.000000E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.037252E-30  1.000000E-30  1.000000E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001459E-30  1.000000E-30  1.000000E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.234633E-30  1.000000E-30  1.314972E-30  1.000000E-30  1.149613E-30  1.000000E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
