 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                cu78          cu79          cu80          cu81          cu82          cu83          cu84          cu85 
    180  5.987296131417E-02  1.067715E-12  4.637374E-14  1.516319E-17  1.646952E-20  1.156326E-24  4.471795E-28  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.116851E-12  5.000810E-14  1.645949E-17  1.819895E-20  1.281486E-24  5.030724E-28  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  1.170190E-12  5.417006E-14  1.795808E-17  2.024681E-20  1.430258E-24  5.707677E-28  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  1.217526E-12  5.804833E-14  1.936687E-17  2.221590E-20  1.573828E-24  6.372717E-28  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  1.259867E-12  6.165797E-14  2.068779E-17  2.409789E-20  1.711474E-24  7.020166E-28  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.327630E-12  6.769775E-14  2.291698E-17  2.734589E-20  1.949906E-24  8.162264E-28  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  1.387188E-12  7.327014E-14  2.499308E-17  3.044668E-20  2.178464E-24  9.279378E-28  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  1.438055E-12  7.818069E-14  2.683524E-17  3.325021E-20  2.385771E-24  1.030879E-27  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  1.490729E-12  8.339014E-14  2.880083E-17  3.628993E-20  2.611163E-24  1.144353E-27  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.581632E-12  9.263153E-14  3.231253E-17  4.183080E-20  3.023455E-24  1.355602E-27  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  1.665625E-12  1.014160E-13  3.567630E-17  4.725603E-20  3.428706E-24  1.567303E-27  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  1.737385E-12  1.091197E-13  3.864574E-17  5.213521E-20  3.794360E-24  1.761447E-27  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  1.808279E-12  1.168866E-13  4.165579E-17  5.715832E-20  4.171833E-24  1.964628E-27  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.938882E-12  1.315616E-13  4.738278E-17  6.690835E-20  4.907140E-24  2.367524E-27  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  2.064973E-12  1.461811E-13  5.313557E-17  7.693611E-20  5.666573E-24  2.792390E-27  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  2.213803E-12  1.640199E-13  6.021423E-17  8.956940E-20  6.627338E-24  3.341092E-27  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  2.352835E-12  1.813250E-13  6.714114E-17  1.022321E-19  7.594407E-24  3.904874E-27  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  2.607395E-12  2.145538E-13  8.058950E-17  1.275741E-19  9.540186E-24  5.069189E-27  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  2.847341E-12  2.476484E-13  9.415397E-17  1.540349E-19  1.158431E-23  6.329027E-27  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  3.093402E-12  2.833464E-13  1.089542E-16  1.838229E-19  1.389820E-23  7.793553E-27  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  3.360529E-12  3.242228E-13  1.260993E-16  2.194269E-19  1.667916E-23  9.600745E-27  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  3.648139E-12  3.704351E-13  1.456985E-16  2.613730E-19  1.997314E-23  1.179698E-26  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  4.175649E-12  4.606381E-13  1.845109E-16  3.477817E-19  2.680702E-23  1.651043E-26  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  4.533377E-12  5.255940E-13  2.128488E-16  4.132849E-19  3.202269E-23  2.022489E-26  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  4.923862E-12  5.997505E-13  2.455399E-16  4.910326E-19  3.824538E-23  2.476621E-26  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  5.676496E-12  7.509810E-13  3.131252E-16  6.579346E-19  5.169646E-23  3.490962E-26  1.059075E-30  1.000000E-30
    206  7.120724846930E-02  6.511619E-12  9.303797E-13  3.946043E-16  8.682699E-19  6.878711E-23  4.830304E-26  1.470964E-30  1.000000E-30
    207  7.185571854523E-02  7.447589E-12  1.144744E-12  4.934686E-16  1.134427E-18  9.058230E-23  6.601614E-26  2.015069E-30  1.000000E-30
    208  7.250556240022E-02  8.570763E-12  1.418164E-12  6.214582E-16  1.493333E-18  1.201969E-22  9.095357E-26  2.782991E-30  1.000000E-30
    209  7.308358088908E-02  9.758216E-12  1.724881E-12  7.670985E-16  1.917960E-18  1.554906E-22  1.216947E-25  3.731879E-30  1.000000E-30
    210  7.365083251161E-02  1.112674E-11  2.099463E-12  9.474223E-16  2.463689E-18  2.011677E-22  1.627841E-25  5.003094E-30  1.000000E-30
    211  7.420607479025E-02  1.270453E-11  2.556356E-12  1.170359E-15  3.163564E-18  2.601523E-22  2.175558E-25  6.701486E-30  1.000000E-30
    212  7.477269193766E-02  1.460499E-11  3.139303E-12  1.458737E-15  4.103175E-18  3.398991E-22  2.940274E-25  9.078340E-30  1.000000E-30
    213  7.532671922740E-02  1.679478E-11  3.852458E-12  1.816508E-15  5.313785E-18  4.433820E-22  3.965450E-25  1.227241E-29  1.000000E-30
    214  7.590819975934E-02  1.952113E-11  4.796116E-12  2.296772E-15  7.002996E-18  5.888388E-22  5.455360E-25  1.692601E-29  1.000000E-30
    215  7.648106882397E-02  2.272513E-11  5.976558E-12  2.906465E-15  9.234066E-18  7.824055E-22  7.506894E-25  2.335031E-29  1.000000E-30
    216  7.706864365518E-02  2.665503E-11  7.520552E-12  3.716026E-15  1.231855E-17  1.052077E-21  1.046612E-24  3.264158E-29  1.000000E-30
    217  7.765097184480E-02  3.133004E-11  9.481835E-12  4.760271E-15  1.646396E-17  1.417349E-21  1.461852E-24  4.571441E-29  1.000000E-30
    218  7.824188421090E-02  3.704733E-11  1.204431E-11  6.145948E-15  2.219800E-17  1.926622E-21  2.061854E-24  6.465614E-29  1.000000E-30
    219  7.883216312169E-02  4.396034E-11  1.535849E-11  7.966573E-15  3.005612E-17  2.630181E-21  2.921352E-24  9.186607E-29  1.000000E-30
    220  7.934760137230E-02  5.119405E-11  1.905407E-11  1.002695E-14  3.930724E-17  3.464723E-21  3.976054E-24  1.253436E-28  1.000000E-30
    221  7.991019390762E-02  6.064693E-11  2.419546E-11  1.293573E-14  5.288976E-17  4.699210E-21  5.589740E-24  1.766983E-28  1.000000E-30
    222  8.044081450283E-02  7.137793E-11  3.041481E-11  1.650711E-14  7.024198E-17  6.288333E-21  7.739173E-24  2.452848E-28  1.000000E-30
    223  8.103419684334E-02  8.597366E-11  3.945300E-11  2.177798E-14  9.693131E-17  8.751955E-21  1.119220E-23  3.557747E-28  1.000000E-30
    224  8.158988408622E-02  1.027392E-10  5.055704E-11  2.835646E-14  1.316729E-16  1.198483E-20  1.589059E-23  5.065415E-28  1.000000E-30
    225  8.219791245697E-02  1.254355E-10  6.665700E-11  3.805039E-14  1.851264E-16  1.700044E-20  2.345656E-23  7.500445E-28  1.000000E-30
    226  8.273529679330E-02  1.502956E-10  8.551887E-11  4.958862E-14  2.514895E-16  2.327825E-20  3.327713E-23  1.067030E-27  1.000000E-30
    227  8.327310875316E-02  1.808742E-10  1.102554E-10  6.495070E-14  3.434634E-16  3.204677E-20  4.747738E-23  1.526672E-27  1.000000E-30
    228  8.381967664174E-02  2.191510E-10  1.433281E-10  8.581178E-14  4.736069E-16  4.455404E-20  6.846321E-23  2.207937E-27  1.000000E-30
    229  8.442137901789E-02  2.716177E-10  1.920404E-10  1.170628E-13  6.774565E-16  6.431613E-20  1.029172E-22  3.330007E-27  1.448685E-30
    230  8.496109010092E-02  3.299567E-10  2.503155E-10  1.550897E-13  9.368001E-16  8.967826E-20  1.488527E-22  4.830838E-27  2.146053E-30
    231  8.556251684447E-02  4.097803E-10  3.364233E-10  2.122914E-13  1.345467E-15  1.300097E-19  2.248536E-22  7.322460E-27  3.363926E-30
    232  8.609514523980E-02  4.953424E-10  4.363131E-10  2.798671E-13  1.851442E-15  1.804071E-19  3.236733E-22  1.057340E-26  5.004164E-30
    233  8.668730402486E-02  6.086655E-10  5.800752E-10  3.789768E-13  2.630366E-15  2.587355E-19  4.836715E-22  1.585599E-26  7.758844E-30
    234  8.725638446658E-02  7.362863E-10  7.572906E-10  5.036484E-13  3.661920E-15  3.635238E-19  7.071385E-22  2.326244E-26  1.175689E-29
    235  8.784892152766E-02  8.872383E-10  9.884082E-10  6.697799E-13  5.112949E-15  5.124992E-19  1.039414E-21  3.431967E-26  1.794351E-29
    236  8.837914431516E-02  1.034812E-09  1.238739E-09  8.537210E-13  6.809513E-15  6.885504E-19  1.449989E-21  4.803769E-26  2.589542E-29
    237  8.927467123273E-02  1.296253E-09  1.753979E-09  1.244218E-12  1.069473E-14  1.097722E-18  2.464663E-21  8.213058E-26  4.664214E-29
    238  9.009385267910E-02  1.521520E-09  2.305187E-09  1.679565E-12  1.546948E-14  1.610062E-18  3.835712E-21  1.285201E-25  7.659203E-29
    239  9.088007009323E-02  1.700579E-09  2.874898E-09  2.149808E-12  2.117154E-14  2.233599E-18  5.635817E-21  1.898539E-25  1.185590E-28
    240  9.160938796651E-02  1.824190E-09  3.416569E-09  2.617925E-12  2.744843E-14  2.932956E-18  7.809399E-21  2.644223E-25  1.725169E-28
    241  9.231864750676E-02  1.911405E-09  3.958038E-09  3.106403E-12  3.463370E-14  3.747488E-18  1.051888E-20  3.579753E-25  2.438094E-28
    242  9.335415502949E-02  2.015626E-09  4.840341E-09  3.936023E-12  4.804597E-14  5.296495E-18  1.607086E-20  5.510926E-25  3.999210E-28
    243  9.429165011748E-02  2.126186E-09  5.846819E-09  4.912029E-12  6.514833E-14  7.306253E-18  2.380888E-20  8.222524E-25  6.324389E-28
    244  9.514750284226E-02  2.266627E-09  7.063433E-09  6.115985E-12  8.757240E-14  9.978970E-18  3.473313E-20  1.207542E-24  9.800510E-28
    245  9.592869681963E-02  2.435702E-09  8.515895E-09  7.582342E-12  1.165070E-13  1.347392E-17  4.983519E-20  1.743428E-24  1.486879E-27
    246  9.638259128200E-02  2.553267E-09  9.549877E-09  8.643392E-12  1.384125E-13  1.614712E-17  6.188533E-20  2.173009E-24  1.907838E-27
    247  9.686466198075E-02  2.694041E-09  1.082857E-08  9.974026E-12  1.669261E-13  1.965595E-17  7.825165E-20  2.758671E-24  2.498351E-27
    248  9.745016881397E-02  2.885825E-09  1.266502E-08  1.191884E-11  2.105281E-13  2.507569E-17  1.045773E-19  3.704987E-24  3.485156E-27
    249  9.798964068785E-02  3.081809E-09  1.467327E-08  1.408742E-11  2.615980E-13  3.149294E-17  1.371289E-19  4.880805E-24  4.755839E-27
    250  9.892639389759E-02  3.465933E-09  1.903709E-08  1.893038E-11  3.837412E-13  4.707525E-17  2.210794E-19  7.934089E-24  8.223663E-27
    251  9.977784733458E-02  3.858514E-09  2.415978E-08  2.481572E-11  5.452345E-13  6.806251E-17  3.426525E-19  1.239264E-23  1.359619E-26
    252  1.005622893962E-01  4.253044E-09  3.008802E-08  3.185455E-11  7.543626E-13  9.571862E-17  5.141046E-19  1.873022E-23  2.166641E-26
    253  1.013070552067E-01  4.654254E-09  3.700426E-08  4.033357E-11  1.026264E-12  1.322855E-16  7.559813E-19  2.773944E-23  3.375910E-26
    254  1.019791947326E-01  5.033021E-09  4.450074E-08  4.981031E-11  1.352983E-12  1.769305E-16  1.069878E-18  3.951631E-23  5.036767E-26
    255  1.025982572428E-01  5.393640E-09  5.263522E-08  6.039007E-11  1.742941E-12  2.310090E-16  1.472110E-18  5.470978E-23  7.279363E-26
    256  1.032644197032E-01  5.790593E-09  6.287891E-08  7.410854E-11  2.284251E-12  3.072191E-16  2.072369E-18  7.754156E-23  1.080941E-25
    257  1.039121745974E-01  6.178917E-09  7.449936E-08  9.015441E-11  2.963795E-12  4.044020E-16  2.884388E-18  1.086521E-22  1.585450E-25
    258  1.045193471709E-01  6.541272E-09  8.706924E-08  1.080336E-10  3.774404E-12  5.220972E-16  3.925300E-18  1.488131E-22  2.267296E-25
    259  1.051181778144E-01  6.893651E-09  1.012163E-07  1.287527E-10  4.778475E-12  6.700612E-16  5.308443E-18  2.025480E-22  3.221303E-25
    260  1.056826419982E-01  7.215904E-09  1.162768E-07  1.514546E-10  5.952746E-12  8.456363E-16  7.040668E-18  2.703012E-22  4.477616E-25
    261  1.062431336111E-01  7.521501E-09  1.330351E-07  1.774409E-10  7.385531E-12  1.062931E-15  9.300561E-18  3.592830E-22  6.199112E-25
    262  1.068146627648E-01  7.816613E-09  1.521040E-07  2.078827E-10  9.176705E-12  1.338549E-15  1.232488E-17  4.791760E-22  8.620941E-25
    263  1.073656177930E-01  8.081306E-09  1.724860E-07  2.413927E-10  1.128139E-11  1.667160E-15  1.612910E-17  6.310198E-22  1.182315E-24
    264  1.079139362418E-01  8.318918E-09  1.948254E-07  2.792162E-10  1.381625E-11  2.068688E-15  2.103056E-17  8.279891E-22  1.615760E-24
    265  1.084202130578E-01  8.514741E-09  2.173557E-07  3.184716E-10  1.661730E-11  2.518624E-15  2.681093E-17  1.061808E-21  2.151828E-24
    266  1.089957947327E-01  8.707478E-09  2.452554E-07  3.685723E-10  2.043418E-11  3.140766E-15  3.524140E-17  1.405185E-21  2.973515E-24
    267  1.095139929398E-01  8.850046E-09  2.724955E-07  4.190343E-10  2.454401E-11  3.820697E-15  4.496553E-17  1.804039E-21  3.970045E-24
    268  1.100036617482E-01  8.954139E-09  3.001228E-07  4.717332E-10  2.911231E-11  4.587051E-15  5.648987E-17  2.279848E-21  5.207529E-24
    269  1.105581599754E-01  9.037755E-09  3.336308E-07  5.376705E-10  3.521542E-11  5.626030E-15  7.296008E-17  2.964625E-21  7.065335E-24
    270  1.111738162549E-01  9.086701E-09  3.735818E-07  6.191540E-10  4.334011E-11  7.032494E-15  9.662529E-17  3.956437E-21  9.887591E-24
    271  1.117276452796E-01  9.086737E-09  4.119660E-07  7.003598E-10  5.206898E-11  8.569217E-15  1.240713E-16  5.116014E-21  1.334790E-23
    272  1.122547306619E-01  9.050605E-09  4.506133E-07  7.850043E-10  6.182917E-11  1.031491E-14  1.570341E-16  6.519316E-21  1.772567E-23
    273  1.128196390807E-01  8.975137E-09  4.942570E-07  8.840830E-10  7.410447E-11  1.254642E-14  2.016360E-16  8.433093E-21  2.397341E-23
    274  1.134172103791E-01  8.853857E-09  5.428375E-07  9.987572E-10  8.945425E-11  1.538602E-14  2.619596E-16  1.104348E-20  3.292024E-23
    275  1.139661173569E-01  8.705273E-09  5.895719E-07  1.113477E-09  1.060361E-10  1.850710E-14  3.323781E-16  1.411643E-20  4.397005E-23
    276  1.145721141816E-01  8.507170E-09  6.433881E-07  1.251025E-09  1.275344E-10  2.262597E-14  4.311954E-16  1.846615E-20  6.039761E-23
    277  1.151138636995E-01  8.302962E-09  6.933517E-07  1.384059E-09  1.500146E-10  2.700985E-14  5.429808E-16  2.342943E-20  8.007579E-23
    278  1.160623872824E-01  7.883313E-09  7.847256E-07  1.641052E-09  1.982133E-10  3.663465E-14  8.093669E-16  3.539684E-20  1.307525E-22
    279  1.166131253687E-01  7.614311E-09  8.398417E-07  1.804960E-09  2.322788E-10  4.359729E-14  1.017948E-15  4.487470E-20  1.734882E-22
    280  1.171578902390E-01  7.333047E-09  8.956887E-07  1.978166E-09  2.711473E-10  5.168179E-14  1.274997E-15  5.665658E-20  2.292001E-22
    281  1.179966344325E-01  6.872798E-09  9.839892E-07  2.267312E-09  3.427645E-10  6.691788E-14  1.798191E-15  8.091027E-20  3.511999E-22
    282  1.184626561866E-01  6.609951E-09  1.034115E-06  2.440184E-09  3.896818E-10  7.710968E-14  2.173626E-15  9.849534E-20  4.447322E-22
    283  1.189221956404E-01  6.348053E-09  1.084189E-06  2.619504E-09  4.416669E-10  8.857498E-14  2.618115E-15  1.194740E-19  5.609747E-22
    284  1.197605220964E-01  5.860960E-09  1.176977E-06  2.970173E-09  5.533962E-10  1.137582E-13  3.669013E-15  1.696249E-19  8.558490E-22
    285  1.205341475296E-01  5.415281E-09  1.263947E-06  3.321940E-09  6.792378E-10  1.428912E-13  4.998743E-15  2.339469E-19  1.262215E-21
    286  1.212540834288E-01  5.006604E-09  1.345767E-06  3.674819E-09  8.198932E-10  1.762772E-13  6.655492E-15  3.151124E-19  1.810563E-21
    287  1.219299358624E-01  4.631575E-09  1.423160E-06  4.029608E-09  9.764210E-10  2.143147E-13  8.697442E-15  4.163593E-19  2.539151E-21
    288  1.225766858039E-01  4.285957E-09  1.497586E-06  4.391439E-09  1.152184E-09  2.579979E-13  1.122480E-14  5.431296E-19  3.508086E-21
    289  1.231854533608E-01  3.971325E-09  1.567849E-06  4.752900E-09  1.344688E-09  3.068776E-13  1.426223E-14  6.971773E-19  4.755184E-21
    290  1.237219182154E-01  3.704248E-09  1.629857E-06  5.088966E-09  1.539341E-09  3.572826E-13  1.760580E-14  8.684806E-19  6.216837E-21
    291  1.242404039059E-01  3.457359E-09  1.689803E-06  5.430030E-09  1.752770E-09  4.135675E-13  2.157247E-14  1.073644E-18  8.055144E-21
    292  1.248086455930E-01  3.199391E-09  1.755460E-06  5.822961E-09  2.019142E-09  4.851581E-13  2.694516E-14  1.354292E-18  1.070105E-20
    293  1.253177247642E-01  2.977414E-09  1.814200E-06  6.192735E-09  2.290632E-09  5.595031E-13  3.288286E-14  1.667507E-18  1.380608E-20
    294  1.258810647447E-01  2.744978E-09  1.879063E-06  6.622352E-09  2.632050E-09  6.547836E-13  4.098391E-14  2.099116E-18  1.830747E-20
    295  1.264205598797E-01  2.535560E-09  1.941002E-06  7.054822E-09  3.004837E-09  7.608700E-13  5.060262E-14  2.616885E-18  2.399640E-20
    296  1.270317883483E-01  2.311621E-09  2.010921E-06  7.570933E-09  3.489538E-09  9.016649E-13  6.426395E-14  3.360327E-18  3.262718E-20
    297  1.275757308169E-01  2.124698E-09  2.072880E-06  8.054757E-09  3.984570E-09  1.048461E-12  7.950723E-14  4.199010E-18  4.291406E-20
    298  1.286048671531E-01  1.804688E-09  2.189323E-06  9.037515E-09  5.116251E-09  1.393960E-12  1.189875E-13  6.405689E-18  7.219444E-20
    299  1.290949488661E-01  1.665216E-09  2.244375E-06  9.538483E-09  5.761581E-09  1.596373E-12  1.442457E-13  7.837876E-18  9.259224E-20
    300  1.295345101683E-01  1.547895E-09  2.293516E-06  1.000698E-08  6.408305E-09  1.802721E-12  1.714654E-13  9.395564E-18  1.158035E-19
    301  1.303954523490E-01  1.338662E-09  2.389072E-06  1.097998E-08  7.889931E-09  2.287219E-12  2.407146E-13  1.341216E-17  1.797420E-19
    302  1.308549873199E-01  1.236272E-09  2.439679E-06  1.153100E-08  8.815814E-09  2.597384E-12  2.886579E-13  1.622943E-17  2.275209E-19
    303  1.312776310019E-01  1.147916E-09  2.485967E-06  1.205827E-08  9.762559E-09  2.919823E-12  3.412457E-13  1.934762E-17  2.827693E-19
    304  1.320787884157E-01  9.957118E-10  2.573002E-06  1.311435E-08  1.184348E-08  3.645429E-12  4.690034E-13  2.702232E-17  4.276140E-19
    305  1.327308179063E-01  8.847315E-10  2.643111E-06  1.403174E-08  1.386051E-08  4.368337E-12  6.081067E-13  3.550530E-17  5.997340E-19
    306  1.333821207310E-01  7.843346E-10  2.712448E-06  1.500329E-08  1.621954E-08  5.235209E-12  7.889693E-13  4.668814E-17  8.421656E-19
    307  1.339749669338E-01  7.021133E-10  2.774917E-06  1.593826E-08  1.871433E-08  6.174294E-12  1.000660E-12  5.995225E-17  1.148525E-18
    308  1.345530840576E-01  6.292199E-10  2.835198E-06  1.689902E-08  2.151856E-08  7.254190E-12  1.262656E-12  7.657738E-17  1.556337E-18
    309  1.351098094661E-01  5.650240E-10  2.892612E-06  1.787229E-08  2.461960E-08  8.475178E-12  1.580887E-12  9.702206E-17  2.088141E-18
    310  1.359304916944E-01  4.813729E-10  2.976000E-06  1.939766E-08  3.002760E-08  1.066421E-11  2.204456E-12  1.377101E-16  3.227116E-18
    311  1.363572082699E-01  4.424352E-10  3.018716E-06  2.023561E-08  3.329706E-08  1.202040E-11  2.622132E-12  1.653353E-16  4.051110E-18
    312  1.367788244083E-01  4.064236E-10  3.060446E-06  2.109504E-08  3.688286E-08  1.353321E-11  3.114213E-12  1.981929E-16  5.075996E-18
    313  1.375777712339E-01  3.455276E-10  3.138107E-06  2.281293E-08  4.477716E-08  1.694872E-11  4.318630E-12  2.797715E-16  7.796644E-18
    314  1.380438267916E-01  3.140938E-10  3.182464E-06  2.387120E-08  5.014442E-08  1.933093E-11  5.229365E-12  3.423417E-16  1.002555E-17
    315  1.384690951451E-01  2.874550E-10  3.222257E-06  2.487444E-08  5.561064E-08  2.180161E-11  6.230671E-12  4.118441E-16  1.262247E-17
    316  1.391087445178E-01  2.511421E-10  3.280758E-06  2.645299E-08  6.498483E-08  2.613414E-11  8.116023E-12  5.443757E-16  1.787379E-17
    317  1.397002518981E-01  2.214496E-10  3.333247E-06  2.798937E-08  7.505781E-08  3.091117E-11  1.037122E-11  7.052257E-16  2.468799E-17
    318  1.402705851668E-01  1.958485E-10  3.382192E-06  2.954258E-08  8.625477E-08  3.635294E-11  1.314744E-11  9.059992E-16  3.375248E-17
    319  1.408634912375E-01  1.719031E-10  3.431100E-06  3.123375E-08  9.968634E-08  4.304406E-11  1.683987E-11  1.176803E-15  4.679168E-17
    320  1.414089642241E-01  1.523248E-10  3.474100E-06  3.285944E-08  1.138779E-07  5.028923E-11  2.115790E-11  1.497908E-15  6.326032E-17
    321  1.419220762512E-01  1.358549E-10  3.512584E-06  3.445021E-08  1.290552E-07  5.821823E-11  2.623679E-11  1.880546E-15  8.408101E-17
    322  1.422771704232E-01  1.253047E-10  3.537963E-06  3.558602E-08  1.407355E-07  6.443557E-11  3.046207E-11  2.202264E-15  1.024508E-16
    323  1.426029315631E-01  1.162596E-10  3.560267E-06  3.665294E-08  1.523747E-07  7.072451E-11  3.494179E-11  2.546259E-15  1.228628E-16
    324  1.430135230101E-01  1.057238E-10  3.586944E-06  3.803121E-08  1.684071E-07  7.953091E-11  4.154554E-11  3.058116E-15  1.545447E-16
    325  1.434683796643E-01  9.510419E-11  3.614460E-06  3.960082E-08  1.881094E-07  9.056582E-11  5.033712E-11  3.747101E-15  1.993626E-16
    326  1.440315208021E-01  8.330213E-11  3.645227E-06  4.160402E-08  2.156642E-07  1.063597E-10  6.386007E-11  4.820861E-15  2.734610E-16
    327  1.445490332405E-01  7.352102E-11  3.669872E-06  4.349984E-08  2.444834E-07  1.232866E-10  7.950520E-11  6.080414E-15  3.659636E-16
    328  1.451370980342E-01  6.369668E-11  3.693184E-06  4.571209E-08  2.817715E-07  1.457577E-10  1.019905E-10  7.917090E-15  5.098971E-16
    329  1.457052374241E-01  5.538076E-11  3.710396E-06  4.790021E-08  3.229524E-07  1.712574E-10  1.297216E-10  1.021703E-14  7.027909E-16
    330  1.463107957421E-01  4.750942E-11  3.722186E-06  5.027548E-08  3.732370E-07  2.032703E-10  1.676556E-10  1.341271E-14  9.901477E-16
    331  1.468752132891E-01  4.107368E-11  3.726409E-06  5.251611E-08  4.267178E-07  2.382920E-10  2.128832E-10  1.728330E-14  1.363318E-15
    332  1.475510939381E-01  3.442183E-11  3.721893E-06  5.521118E-08  5.001401E-07  2.878746E-10  2.831530E-10  2.340107E-14  1.999415E-15
    333  1.481899111058E-01  2.897858E-11  3.706809E-06  5.774149E-08  5.801624E-07  3.437162E-10  3.705388E-10  3.114840E-14  2.871783E-15
    334  1.491767377555E-01  2.202797E-11  3.660317E-06  6.153774E-08  7.266124E-07  4.503486E-10  5.600542E-10  4.835084E-14  5.019107E-15
    335  1.497116139607E-01  1.891944E-11  3.622196E-06  6.349356E-08  8.187346E-07  5.201467E-10  6.993599E-10  6.126768E-14  6.786159E-15
    336  1.502421520731E-01  1.617563E-11  3.574442E-06  6.532579E-08  9.199330E-07  5.990580E-10  8.707962E-10  7.741192E-14  9.147906E-15
    337  1.509052103900E-01  1.324077E-11  3.500402E-06  6.742353E-08  1.060601E-06  7.125077E-10  1.142406E-09  1.034530E-13  1.326256E-14
    338  1.515352476696E-01  1.090013E-11  3.414738E-06  6.916897E-08  1.209405E-06  8.371054E-10  1.474074E-09  1.358810E-13  1.883117E-14
    339  1.521327102765E-01  8.990233E-12  3.319039E-06  7.054581E-08  1.364831E-06  9.720679E-10  1.872290E-09  1.755531E-13  2.620982E-14
    340  1.526678407657E-01  7.530826E-12  3.221640E-06  7.151510E-08  1.515594E-06  1.107664E-09  2.312966E-09  2.202402E-13  3.516442E-14
    341  1.532481602429E-01  6.188204E-12  3.103966E-06  7.225030E-08  1.690988E-06  1.271214E-09  2.898841E-09  2.807243E-13  4.822620E-14
    342  1.535863948111E-01  5.504391E-12  3.029785E-06  7.251288E-08  1.798734E-06  1.374782E-09  3.300967E-09  3.228510E-13  5.789367E-14
    343  1.538995751697E-01  4.922166E-12  2.957430E-06  7.263653E-08  1.902116E-06  1.476359E-09  3.719309E-09  3.671407E-13  6.851627E-14
    344  1.546020187628E-01  3.808261E-12  2.784107E-06  7.249284E-08  2.144813E-06  1.723674E-09  4.838942E-09  4.877449E-13  9.959547E-14
    345  1.552062305672E-01  3.036542E-12  2.624570E-06  7.189001E-08  2.363741E-06  1.957870E-09  6.036270E-09  6.195848E-13  1.367702E-13
    346  1.557875935888E-01  2.422866E-12  2.463564E-06  7.087764E-08  2.581601E-06  2.201918E-09  7.434258E-09  7.766705E-13  1.848976E-13
    347  1.566447447202E-01  1.715831E-12  2.217567E-06  6.863864E-08  2.910764E-06  2.593420E-09  1.002185E-08  1.074941E-12  2.863065E-13
    348  1.574294426159E-01  1.240684E-12  1.989318E-06  6.588039E-08  3.214269E-06  2.981917E-09  1.305158E-08  1.434531E-12  4.238088E-13
    349  1.581710514975E-01  9.026410E-13  1.775370E-06  6.271402E-08  3.498375E-06  3.373162E-09  1.662902E-08  1.870958E-12  6.102162E-13
    350  1.588328903187E-01  6.777514E-13  1.590251E-06  5.953385E-08  3.745122E-06  3.738807E-09  2.050934E-08  2.356715E-12  8.400955E-13
    351  1.594606073659E-01  5.157596E-13  1.422094E-06  5.627817E-08  3.970720E-06  4.098051E-09  2.489375E-08  2.918893E-12  1.132678E-12
    352  1.600565792087E-01  3.972374E-13  1.270551E-06  5.302464E-08  4.175747E-06  4.449021E-09  2.979794E-08  3.562221E-12  1.499276E-12
    353  1.607059625219E-01  3.007349E-13  1.116437E-06  4.939088E-08  4.386798E-06  4.840178E-09  3.607769E-08  4.405747E-12  2.026970E-12
    354  1.613957576202E-01  2.261841E-13  9.662021E-07  4.549905E-08  4.595770E-06  5.264298E-09  4.399483E-08  5.496690E-12  2.781585E-12
    355  1.620398820205E-01  1.755584E-13  8.387065E-07  4.188737E-08  4.776268E-06  5.667527E-09  5.275537E-08  6.734723E-12  3.727833E-12
    356  1.627691861850E-01  1.354221E-13  7.098854E-07  3.791482E-08  4.962655E-06  6.130858E-09  6.452043E-08  8.442049E-12  5.175703E-12
    357  1.634667099868E-01  1.090042E-13  6.013809E-07  3.426855E-08  5.123449E-06  6.580589E-09  7.795424E-08  1.044550E-11  7.067103E-12
    358  1.645369737572E-01  8.383085E-14  4.611346E-07  2.905341E-08  5.337758E-06  7.282628E-09  1.036370E-07  1.441062E-11  1.135792E-11
    359  1.651200899964E-01  7.549359E-14  3.970679E-07  2.643859E-08  5.438536E-06  7.671106E-09  1.207278E-07  1.713353E-11  1.468593E-11
