 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                sn127         sn128         sn129         sn130         sn131         sn132         sn133         sn134
    180  5.987296131417E-02  1.624451E-22  3.944136E-22  4.885426E-22  8.479193E-22  3.762071E-22  2.255654E-22  8.557682E-25  1.829788E-27
    181  6.018239261751E-02  3.192941E-22  8.093214E-22  1.038156E-21  1.879043E-21  8.636202E-22  5.420348E-22  2.075996E-24  4.526889E-27
    182  6.051941164510E-02  6.614061E-22  1.757200E-21  2.341743E-21  4.437304E-21  2.119394E-21  1.398217E-21  5.411130E-24  1.205582E-26
    183  6.081686890997E-02  1.240527E-21  3.435968E-21  4.736190E-21  9.346255E-21  4.618582E-21  3.184395E-21  1.243813E-23  2.824566E-26
    184  6.107970107709E-02  2.139217E-21  6.147980E-21  8.731562E-21  1.786171E-20  9.096575E-21  6.521548E-21  2.568326E-23  5.932079E-26
    185  6.149099227918E-02  4.902359E-21  1.493087E-20  2.222340E-20  4.810531E-20  2.568503E-20  1.957841E-20  7.811090E-23  1.852938E-25
    186  6.184187848266E-02  9.677425E-21  3.097915E-20  4.799905E-20  1.090642E-19  6.063856E-20  4.871918E-20  1.965546E-22  4.770763E-25
    187  6.212841772032E-02  1.654932E-20  5.518488E-20  8.836006E-20  2.089164E-19  1.200687E-19  1.007145E-19  4.100770E-22  1.014259E-24
    188  6.241083345826E-02  2.761020E-20  9.586088E-20  1.585520E-19  3.899046E-19  2.315407E-19  2.026596E-19  8.327206E-22  2.098385E-24
    189  6.286334795077E-02  6.050933E-20  2.241832E-19  3.906375E-19  1.023340E-18  6.405005E-19  6.002565E-19  2.503037E-21  6.500149E-24
    190  6.324448148531E-02  1.133093E-19  4.435237E-19  8.076278E-19  2.231971E-18  1.460407E-18  1.449951E-18  6.122437E-21  1.631062E-23
    191  6.354755735680E-02  1.826588E-19  7.471024E-19  1.409071E-18  4.064290E-18  2.755227E-18  2.864735E-18  1.221842E-20  3.322266E-23
    192  6.382753282149E-02  2.794128E-19  1.190392E-18  2.319381E-18  6.960649E-18  4.876093E-18  5.291575E-18  2.278085E-20  6.312907E-23
    193  6.429792763326E-02  5.526454E-19  2.522117E-18  5.190976E-18  1.665664E-17  1.233145E-17  1.438263E-17  6.290611E-20  1.800073E-22
    194  6.470641913937E-02  9.699550E-19  4.700482E-18  1.014748E-17  3.451860E-17  2.681577E-17  3.330290E-17  1.476935E-19  4.346671E-22
    195  6.514351188605E-02  1.723592E-18  8.909557E-18  2.024514E-17  7.332804E-17  5.998566E-17  7.968848E-17  3.587425E-19  1.088250E-21
    196  6.551961572666E-02  2.770820E-18  1.514629E-17  3.597413E-17  1.375753E-16  1.176798E-16  1.657256E-16  7.558340E-19  2.353798E-21
    197  6.614173306661E-02  5.874926E-18  3.524679E-17  9.009909E-17  3.771844E-16  3.474588E-16  5.391657E-16  2.513083E-18  8.176535E-21
    198  6.666431851744E-02  1.077252E-17  6.992038E-17  1.901610E-16  8.593260E-16  8.426644E-16  1.419048E-15  6.737785E-18  2.275178E-20
    199  6.714973898932E-02  1.865629E-17  1.303258E-16  3.755246E-16  1.822562E-15  1.894450E-15  3.442934E-15  1.663391E-17  5.815846E-20
    200  6.763365269933E-02  3.196852E-17  2.404434E-16  7.341051E-16  3.827945E-15  4.218069E-15  8.276551E-15  4.069250E-17  1.473449E-19
    201  6.810748363549E-02  5.396036E-17  4.364729E-16  1.410593E-15  7.893838E-15  9.211711E-15  1.948912E-14  9.749314E-17  3.654291E-19
    202  6.886988901479E-02  1.247016E-16  1.134852E-15  4.020654E-15  2.522726E-14  3.229694E-14  7.717241E-14  3.970972E-16  1.574460E-18
    203  6.932442343830E-02  2.036407E-16  1.989282E-15  7.446803E-15  5.005083E-14  6.773521E-14  1.741181E-13  9.113298E-16  3.737770E-18
    204  6.977291475786E-02  3.246901E-16  3.403046E-15  1.345359E-14  9.681493E-14  1.384295E-13  3.826100E-13  2.036829E-15  8.639948E-18
    205  7.051837306122E-02  6.586990E-16  7.766578E-15  3.363206E-14  2.713165E-13  4.252264E-13  1.326509E-12  7.266123E-15  3.261401E-17
    206  7.120724846930E-02  1.135298E-15  1.493919E-14  7.040475E-14  6.317880E-13  1.078311E-12  3.764551E-12  2.117996E-14  1.002264E-16
    207  7.185571854523E-02  1.694205E-15  2.474634E-14  1.263555E-13  1.254665E-12  2.321459E-12  9.019050E-12  5.205424E-14  2.590393E-16
    208  7.250556240022E-02  2.279872E-15  3.699982E-14  2.047963E-13  2.252228E-12  4.519923E-12  1.955481E-11  1.158240E-13  6.065144E-16
    209  7.308358088908E-02  2.745435E-15  4.896640E-14  2.912984E-13  3.510566E-12  7.575743E-12  3.608587E-11  2.187800E-13  1.199322E-15
    210  7.365083251161E-02  3.093146E-15  6.057474E-14  3.869322E-13  5.105441E-12  1.183541E-11  6.201066E-11  3.847541E-13  2.207052E-15
    211  7.420607479025E-02  3.301847E-15  7.089759E-14  4.856723E-13  7.006402E-12  1.742613E-11  1.002598E-10  6.364769E-13  3.818296E-15
    212  7.477269193766E-02  3.373347E-15  7.961034E-14  5.858552E-13  9.262141E-12  2.475773E-11  1.567635E-10  1.018944E-12  6.401333E-15
    213  7.532671922740E-02  3.308869E-15  8.572425E-14  6.768924E-13  1.171392E-11  3.360984E-11  2.339269E-10  1.556364E-12  1.023293E-14
    214  7.590819975934E-02  3.124479E-15  8.933316E-14  7.597619E-13  1.446556E-11  4.472127E-11  3.439121E-10  2.345397E-12  1.618225E-14
    215  7.648106882397E-02  2.857401E-15  9.007802E-14  8.244725E-13  1.725543E-11  5.743196E-11  4.874184E-10  3.406899E-12  2.465971E-14
    216  7.706864365518E-02  2.525806E-15  8.808552E-14  8.696376E-13  2.007153E-11  7.208350E-11  6.773529E-10  4.856766E-12  3.694114E-14
    217  7.765097184480E-02  2.170230E-15  8.372579E-14  8.913510E-13  2.268590E-11  8.788121E-11  9.141890E-10  6.724414E-12  5.374675E-14
    218  7.824188421090E-02  1.811656E-15  7.747566E-14  8.906679E-13  2.504687E-11  1.048041E-10  1.209134E-09  9.129622E-12  7.676982E-14
    219  7.883216312169E-02  1.474734E-15  6.995017E-14  8.685762E-13  2.700377E-11  1.220764E-10  1.562652E-09  1.211427E-11  1.072117E-13
    220  7.934760137230E-02  1.206935E-15  6.272344E-14  8.333718E-13  2.830503E-11  1.369427E-10  1.921070E-09  1.524300E-11  1.411133E-13
    221  7.991019390762E-02  9.513803E-16  5.465262E-14  7.819957E-13  2.926606E-11  1.525112E-10  2.365112E-09  1.925246E-11  1.872777E-13
    222  8.044081450283E-02  7.472442E-16  4.720069E-14  7.244289E-13  2.972246E-11  1.661651E-10  2.833105E-09  2.362981E-11  2.409309E-13
    223  8.103419684334E-02  5.588839E-16  3.929553E-14  6.525764E-13  2.970224E-11  1.796965E-10  3.409744E-09  2.923027E-11  3.142699E-13
    224  8.158988408622E-02  4.183955E-16  3.254730E-14  5.821224E-13  2.921964E-11  1.903997E-10  3.995795E-09  3.515342E-11  3.973607E-13
    225  8.219791245697E-02  2.996443E-16  2.604954E-14  5.054361E-13  2.825309E-11  1.997312E-10  4.681539E-09  4.238133E-11  5.062635E-13
    226  8.273529679330E-02  2.198207E-16  2.109767E-14  4.400504E-13  2.707188E-11  2.057346E-10  5.320406E-09  4.940906E-11  6.199841E-13
    227  8.327310875316E-02  1.590070E-16  1.686538E-14  3.783290E-13  2.563974E-11  2.095508E-10  5.984379E-09  5.702432E-11  7.519582E-13
    228  8.381967664174E-02  1.130967E-16  1.328488E-14  3.209685E-13  2.401188E-11  2.113506E-10  6.678159E-09  6.533678E-11  9.065011E-13
    229  8.442137901789E-02  7.676747E-17  1.009503E-14  2.647453E-13  2.209385E-11  2.110658E-10  7.456766E-09  7.512519E-11  1.102800E-12
    230  8.496109010092E-02  5.351797E-17  7.797355E-15  2.202117E-13  2.029469E-11  2.087535E-10  8.161790E-09  8.444082E-11  1.304484E-12
    231  8.556251684447E-02  3.540511E-17  5.786134E-15  1.775331E-13  1.828595E-11  2.043037E-10  8.946744E-09  9.536837E-11  1.560281E-12
    232  8.609514523980E-02  2.433838E-17  4.405402E-15  1.455055E-13  1.654598E-11  1.989568E-10  9.635279E-09  1.054872E-10  1.816505E-12
    233  8.668730402486E-02  1.586729E-17  3.220921E-15  1.155197E-13  1.467823E-11  1.915986E-10  1.038731E-08  1.171797E-10  2.137093E-12
    234  8.725638446658E-02  1.041060E-17  2.361614E-15  9.172157E-14  1.297871E-11  1.833966E-10  1.109096E-08  1.288083E-10  2.483608E-12
    235  8.784892152766E-02  6.656991E-18  1.696268E-15  7.159942E-14  1.133881E-11  1.740634E-10  1.179897E-08  1.412820E-10  2.887959E-12
    236  8.837914431516E-02  4.428788E-18  1.253029E-15  5.700119E-14  9.990105E-12  1.652110E-10  1.240839E-08  1.527345E-10  3.290911E-12
    237  8.927467123273E-02  2.186070E-18  7.396732E-16  3.821659E-14  7.965671E-12  1.495044E-10  1.338084E-08  1.726497E-10  4.069947E-12
    238  9.009385267910E-02  1.130858E-18  4.511749E-16  2.620835E-14  6.408306E-12  1.351152E-10  1.420529E-08  1.914670E-10  4.904961E-12
    239  9.088007009323E-02  5.912219E-19  2.770497E-16  1.802899E-14  5.149516E-12  1.215028E-10  1.493927E-08  2.100855E-10  5.834553E-12
    240  9.160938796651E-02  3.214356E-19  1.748779E-16  1.264799E-14  4.176846E-12  1.094529E-10  1.557257E-08  2.278821E-10  6.826155E-12
    241  9.231864750676E-02  1.761387E-19  1.109805E-16  8.902004E-15  3.389193E-12  9.840113E-11  1.614868E-08  2.457399E-10  7.928653E-12
    242  9.335415502949E-02  7.199951E-20  5.635918E-17  5.264650E-15  2.474043E-12  8.352472E-11  1.692839E-08  2.729507E-10  9.828316E-12
    243  9.429165011748E-02  3.164840E-20  3.021696E-17  3.243723E-15  1.847645E-12  7.156850E-11  1.758223E-08  2.989712E-10  1.190532E-11
    244  9.514750284226E-02  1.475934E-20  1.693112E-17  2.065928E-15  1.406296E-12  6.182069E-11  1.814509E-08  3.240988E-10  1.416445E-11
    245  9.592869681963E-02  7.316357E-21  9.934759E-18  1.363514E-15  1.092916E-12  5.395535E-11  1.863676E-08  3.483574E-10  1.658858E-11
    246  9.638259128200E-02  4.837323E-21  7.254854E-18  1.066729E-15  9.415222E-13  4.974831E-11  1.891482E-08  3.631070E-10  1.818334E-11
    247  9.686466198075E-02  3.110672E-21  5.186648E-18  8.207254E-16  8.027878E-13  4.560147E-11  1.920511E-08  3.793429E-10  2.004573E-11
    248  9.745016881397E-02  1.815625E-21  3.444257E-18  5.960426E-16  6.607716E-13  4.099438E-11  1.955201E-08  3.999146E-10  2.256867E-11
    249  9.798964068785E-02  1.102063E-21  2.356169E-18  4.429881E-16  5.515147E-13  3.712559E-11  1.986735E-08  4.197635E-10  2.517924E-11
    250  9.892639389759E-02  4.577506E-22  1.207926E-18  2.625745E-16  4.010166E-13  3.113851E-11  2.040809E-08  4.564724E-10  3.047647E-11
    251  9.977784733458E-02  2.049797E-22  6.556245E-19  1.627600E-16  2.995783E-13  2.650493E-11  2.089517E-08  4.925548E-10  3.628653E-11
    252  1.005622893962E-01  9.661682E-23  3.700570E-19  1.039557E-16  2.279396E-13  2.276966E-11  2.134267E-08  5.283555E-10  4.266506E-11
    253  1.013070552067E-01  4.713798E-23  2.144164E-19  6.777945E-17  1.756068E-13  1.969555E-11  2.176799E-08  5.648270E-10  4.980227E-11
    254  1.019791947326E-01  2.454392E-23  1.305231E-19  4.592700E-17  1.385009E-13  1.725584E-11  2.215327E-08  6.000082E-10  5.731589E-11
    255  1.025982572428E-01  1.335795E-23  8.219934E-20  3.195231E-17  1.110235E-13  1.524941E-11  2.250996E-08  6.344697E-10  6.529148E-11
    256  1.032644197032E-01  6.929120E-24  4.990263E-20  2.160098E-17  8.744725E-14  1.334526E-11  2.289627E-08  6.739163E-10  7.517910E-11
    257  1.039121745974E-01  3.640243E-24  3.059550E-20  1.471479E-17  6.920199E-14  1.170681E-11  2.327477E-08  7.148049E-10  8.630804E-11
    258  1.045193471709E-01  1.979058E-24  1.925039E-20  1.022584E-17  5.543935E-14  1.033655E-11  2.363238E-08  7.555655E-10  9.831792E-11
    259  1.051181778144E-01  1.083080E-24  1.217390E-20  7.136005E-18  4.452490E-14  9.140160E-12  2.398791E-08  7.982218E-10  1.118796E-10
    260  1.056826419982E-01  6.117738E-25  7.886065E-21  5.074731E-18  3.617350E-14  8.134265E-12  2.432566E-08  8.408119E-10  1.264611E-10
    261  1.062431336111E-01  3.444695E-25  5.097115E-21  3.600943E-18  2.935365E-14  7.230643E-12  2.466354E-08  8.855418E-10  1.429337E-10
    262  1.068146627648E-01  1.914635E-25  3.262063E-21  2.535688E-18  2.370809E-14  6.410828E-12  2.501058E-08  9.337892E-10  1.620458E-10
    263  1.073656177930E-01  1.086312E-25  2.120134E-21  1.807637E-18  1.929048E-14  5.708480E-12  2.534742E-08  9.829666E-10  1.829936E-10
    264  1.079139362418E-01  6.128685E-26  1.372744E-21  1.284353E-18  1.566786E-14  5.075294E-12  2.568463E-08  1.034679E-09  2.066881E-10
    265  1.084202130578E-01  3.605867E-26  9.172977E-22  9.352723E-19  1.291676E-14  4.550069E-12  2.599756E-08  1.084999E-09  2.314071E-10
    266  1.089957947327E-01  1.970688E-26  5.795174E-22  6.518118E-19  1.036720E-14  4.018306E-12  2.635483E-08  1.145369E-09  2.632698E-10
    267  1.095139929398E-01  1.140701E-26  3.824563E-22  4.701349E-19  8.496611E-15  3.590658E-12  2.667746E-08  1.202760E-09  2.958623E-10
    268  1.100036617482E-01  6.758234E-27  2.569569E-22  3.437375E-19  7.022492E-15  3.222231E-12  2.698276E-08  1.259795E-09  3.305659E-10
    269  1.105581599754E-01  3.730305E-27  1.635803E-22  2.409090E-19  5.656107E-15  2.849615E-12  2.732849E-08  1.327816E-09  3.750021E-10
    270  1.111738162549E-01  1.927447E-27  9.900850E-23  1.622987E-19  4.446376E-15  2.486011E-12  2.771157E-08  1.407845E-09  4.316454E-10
    271  1.117276452796E-01  1.055350E-27  6.264285E-23  1.131653E-19  3.569825E-15  2.193595E-12  2.805443E-08  1.484141E-09  4.902624E-10
    272  1.122547306619E-01  5.923831E-28  4.038784E-23  8.008303E-20  2.892134E-15  1.945307E-12  2.837834E-08  1.560708E-09  5.537321E-10
    273  1.128196390807E-01  3.187360E-28  2.521639E-23  5.526442E-20  2.306902E-15  1.709991E-12  2.872186E-08  1.647235E-09  6.312116E-10
    274  1.134172103791E-01  1.646281E-28  1.526895E-23  3.722643E-20  1.812992E-15  1.490201E-12  2.907962E-08  1.744022E-09  7.254407E-10
    275  1.139661173569E-01  8.895509E-29  9.571667E-24  2.575488E-20  1.448354E-15  1.310025E-12  2.940153E-08  1.837893E-09  8.248544E-10
    276  1.145721141816E-01  4.484601E-29  5.708046E-24  1.713366E-20  1.129428E-15  1.135804E-12  2.974767E-08  1.947212E-09  9.508767E-10
    277  1.151138636995E-01  2.427751E-29  3.594205E-24  1.190020E-20  9.038653E-16  9.996146E-13  3.004699E-08  2.050145E-09  1.080059E-09
    278  1.160623872824E-01  7.507123E-30  1.571887E-24  6.195991E-21  6.067526E-16  7.940228E-13  3.054096E-08  2.242646E-09  1.351367E-09
    279  1.166131253687E-01  3.983636E-30  9.720386E-25  4.238081E-21  4.808027E-16  6.941219E-13  3.080649E-08  2.361674E-09  1.539456E-09
    280  1.171578902390E-01  1.911551E-30  6.026637E-25  2.905806E-21  3.814547E-16  6.070884E-13  3.105029E-08  2.484707E-09  1.751420E-09
    281  1.179966344325E-01  1.000000E-30  2.846769E-25  1.605512E-21  2.651149E-16  4.910644E-13  3.138115E-08  2.684386E-09  2.136945E-09
    282  1.184626561866E-01  1.000000E-30  1.874096E-25  1.153839E-21  2.163681E-16  4.361464E-13  3.153812E-08  2.800534E-09  2.386312E-09
    283  1.189221956404E-01  1.000000E-30  1.240899E-25  8.329652E-22  1.769845E-16  3.878695E-13  3.167126E-08  2.918554E-09  2.660144E-09
    284  1.197605220964E-01  1.000000E-30  5.757157E-26  4.532947E-22  1.215830E-16  3.108831E-13  3.184881E-08  3.142193E-09  3.242552E-09
    285  1.205341475296E-01  1.000000E-30  2.821846E-26  2.576453E-22  8.569134E-17  2.528031E-13  3.192730E-08  3.356831E-09  3.888035E-09
    286  1.212540834288E-01  1.000000E-30  1.442141E-26  1.512962E-22  6.153909E-17  2.076087E-13  3.191338E-08  3.562065E-09  4.598226E-09
    287  1.219299358624E-01  1.000000E-30  7.606236E-27  9.101645E-23  4.481793E-17  1.716717E-13  3.181267E-08  3.757709E-09  5.375368E-09
    288  1.225766858039E-01  1.000000E-30  4.117919E-27  5.591443E-23  3.300866E-17  1.428261E-13  3.162852E-08  3.945698E-09  6.230534E-09
    289  1.231854533608E-01  1.000000E-30  2.290392E-27  3.507179E-23  2.460261E-17  1.195113E-13  3.136709E-08  4.121270E-09  7.147820E-09
    290  1.237219182154E-01  1.000000E-30  1.357780E-27  2.312339E-23  1.889789E-17  1.017200E-13  3.106028E-08  4.273120E-09  8.054625E-09
    291  1.242404039059E-01  1.000000E-30  8.179054E-28  1.544563E-23  1.461272E-17  8.687787E-14  3.069257E-08  4.415756E-09  9.024109E-09
    292  1.248086455930E-01  1.000000E-30  4.681155E-28  9.908433E-24  1.098912E-17  7.288322E-14  3.020482E-08  4.565456E-09  1.019883E-08
    293  1.253177247642E-01  1.000000E-30  2.808207E-28  6.591721E-24  8.449658E-18  6.187649E-14  2.968702E-08  4.691607E-09  1.135922E-08
    294  1.258810647447E-01  1.000000E-30  1.590088E-28  4.193043E-24  6.295815E-18  5.146061E-14  2.902608E-08  4.820459E-09  1.276395E-08
    295  1.264205598797E-01  1.000000E-30  9.215446E-29  2.719375E-24  4.736003E-18  4.301828E-14  2.830644E-08  4.931195E-09  1.423099E-08
    296  1.270317883483E-01  1.000000E-30  4.894622E-29  1.652039E-24  3.402209E-18  3.486395E-14  2.738614E-08  5.038569E-09  1.604359E-08
    297  1.275757308169E-01  1.000000E-30  2.769342E-29  1.055327E-24  2.517753E-18  2.874360E-14  2.647717E-08  5.115703E-09  1.779044E-08
    298  1.286048671531E-01  1.000000E-30  8.433625E-30  4.536076E-25  1.409916E-18  1.976131E-14  2.455065E-08  5.208323E-09  2.142353E-08
    299  1.290949488661E-01  1.000000E-30  5.264602E-30  3.011517E-25  1.058268E-18  1.637709E-14  2.354456E-08  5.224725E-09  2.330218E-08
    300  1.295345101683E-01  1.000000E-30  3.148254E-30  2.089261E-25  8.155784E-19  1.379682E-14  2.260409E-08  5.223751E-09  2.505903E-08
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.030887E-25  4.862804E-19  9.797860E-15  2.068309E-08  5.178375E-09  2.867271E-08
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  7.058434E-26  3.657651E-19  8.099234E-15  1.962361E-08  5.129678E-09  3.068738E-08
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  4.992880E-26  2.803629E-19  6.773561E-15  1.863868E-08  5.070495E-09  3.258189E-08
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  2.626085E-26  1.683738E-19  4.800865E-15  1.677108E-08  4.923432E-09  3.625179E-08
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.570501E-26  1.101543E-19  3.597875E-15  1.526956E-08  4.771946E-09  3.929215E-08
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  9.458997E-27  7.138745E-20  2.673974E-15  1.380718E-08  4.595487E-09  4.235063E-08
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  6.038901E-27  4.796927E-20  2.035755E-15  1.252806E-08  4.417604E-09  4.512701E-08
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  3.927324E-27  3.238668E-20  1.553585E-15  1.133614E-08  4.230566E-09  4.781454E-08
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  2.603767E-27  2.202283E-20  1.190078E-15  1.024570E-08  4.039916E-09  5.037303E-08
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.442898E-27  1.246046E-20  8.028399E-16  8.760119E-09  3.748319E-09  5.405701E-08
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.067584E-27  9.256207E-21  6.537654E-16  8.046494E-09  3.593569E-09  5.592388E-08
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  7.917582E-28  6.868033E-21  5.316717E-16  7.379190E-09  3.438811E-09  5.773391E-08
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  4.533696E-28  3.911009E-21  3.603321E-16  6.226790E-09  3.147172E-09  6.104594E-08
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  3.300752E-28  2.825700E-21  2.881651E-16  5.621182E-09  2.979829E-09  6.289965E-08
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  2.468233E-28  2.095209E-21  2.346421E-16  5.107247E-09  2.828553E-09  6.453972E-08
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.598713E-28  1.338594E-21  1.726924E-16  4.404088E-09  2.606236E-09  6.690285E-08
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.081556E-28  8.911901E-22  1.310398E-16  3.826194E-09  2.408328E-09  6.896659E-08
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  7.478291E-29  6.052762E-22  1.010124E-16  3.328925E-09  2.224665E-09  7.083790E-08
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  5.128009E-29  4.059709E-22  7.736943E-17  2.868414E-09  2.041028E-09  7.264952E-08
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  3.680412E-29  2.837844E-22  6.109625E-17  2.493585E-09  1.880407E-09  7.418293E-08
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  2.733475E-29  2.045481E-22  4.936557E-17  2.180077E-09  1.736825E-09  7.549863E-08
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  2.252625E-29  1.633242E-22  4.268752E-17  1.982339E-09  1.640880E-09  7.633150E-08
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.890112E-29  1.332422E-22  3.746527E-17  1.814378E-09  1.555710E-09  7.703541E-08
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.519772E-29  1.036500E-22  3.194334E-17  1.620215E-09  1.452570E-09  7.783561E-08
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.211594E-29  7.907285E-23  2.695059E-17  1.426335E-09  1.343792E-09  7.860108E-08
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  9.251409E-30  5.711889E-23  2.202243E-17  1.214038E-09  1.216652E-09  7.935725E-08
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  7.416269E-30  4.260351E-23  1.838934E-17  1.042502E-09  1.106244E-09  7.984551E-08
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  5.775049E-30  3.091133E-23  1.512008E-17  8.732849E-10  9.892640E-10  8.014040E-08
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  4.664416E-30  2.296497E-23  1.262068E-17  7.328515E-10  8.846128E-10  8.014046E-08
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  3.699734E-30  1.689143E-23  1.046521E-17  6.041977E-10  7.808023E-10  7.979709E-08
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  3.050132E-30  1.283522E-23  8.837004E-18  5.019823E-10  6.916051E-10  7.913781E-08
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  2.303474E-30  9.400902E-24  7.263698E-18  3.993704E-10  5.943600E-10  7.789395E-08
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.845965E-30  7.110341E-24  6.055746E-18  3.189731E-10  5.109370E-10  7.622835E-08
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.779542E-24  4.597413E-18  2.216671E-10  3.982128E-10  7.270081E-08
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.064856E-30  3.927850E-24  3.967928E-18  1.804252E-10  3.450770E-10  7.031364E-08
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.268110E-24  3.427143E-18  1.459124E-10  2.971099E-10  6.760908E-08
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.644668E-24  2.854828E-18  1.108332E-10  2.441775E-10  6.381676E-08
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.201244E-24  2.399458E-18  8.448376E-11  2.006917E-10  5.984406E-08
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.871950E-24  2.030994E-18  6.453805E-11  1.647687E-10  5.577530E-08
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.635129E-24  1.747282E-18  5.026478E-11  1.369436E-10  5.195768E-08
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.424960E-24  1.482222E-18  3.798282E-11  1.110801E-10  4.770396E-08
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.319618E-24  1.345408E-18  3.210538E-11  9.787267E-11  4.519365E-08
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.230622E-24  1.228640E-18  2.736454E-11  8.670771E-11  4.285304E-08
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.058045E-24  9.998244E-19  1.891424E-11  6.539087E-11  3.765394E-08
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  9.333834E-25  8.349895E-19  1.360452E-11  5.072077E-11  3.331590E-08
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  8.287482E-25  6.994964E-19  9.786670E-12  3.925785E-11  2.930648E-08
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  6.965963E-25  5.351233E-19  5.896374E-12  2.637119E-11  2.381192E-08
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.945654E-25  4.157685E-19  3.634249E-12  1.797143E-11  1.932265E-08
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  5.108718E-25  3.246950E-19  2.251241E-12  1.225300E-11  1.557656E-08
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  4.457097E-25  2.587309E-19  1.447450E-12  8.587176E-12  1.267738E-08
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.909792E-25  2.072204E-19  9.395023E-13  6.052004E-12  1.030114E-08
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  3.444688E-25  1.666209E-19  6.146732E-13  4.284128E-12  8.358823E-09
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.995963E-25  1.304347E-19  3.826209E-13  2.907311E-12  6.579381E-09
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.577274E-25  9.962007E-20  2.280001E-13  1.900160E-12  5.032384E-09
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.232738E-25  7.665666E-20  1.385093E-13  1.259270E-12  3.864340E-09
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.893775E-25  5.635953E-20  7.785233E-14  7.815642E-13  2.826026E-09
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.612863E-25  4.146990E-20  4.430470E-14  4.893748E-13  2.064191E-09
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.253179E-25  2.526618E-20  1.832622E-14  2.347323E-13  1.240217E-09
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.089375E-25  1.905566E-20  1.129927E-14  1.569961E-13  9.277598E-10
