 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                yb176         yb177         yb178         yb179         yb180         yb181         yb182         yb183
    180  5.987296131417E-02  5.056330E-27  2.911809E-27  1.518855E-27  3.485586E-28  8.033151E-29  9.493368E-30  1.039767E-30  1.000000E-30
    181  6.018239261751E-02  5.316685E-27  3.115631E-27  1.650249E-27  3.818374E-28  8.837484E-29  1.060907E-29  1.196851E-30  1.000000E-30
    182  6.051941164510E-02  6.518795E-27  3.959316E-27  2.189822E-27  5.227843E-28  1.266582E-28  1.529788E-29  1.764918E-30  1.000000E-30
    183  6.081686890997E-02  6.573353E-27  4.173429E-27  2.432071E-27  6.019023E-28  1.531668E-28  1.921615E-29  2.371563E-30  1.000000E-30
    184  6.107970107709E-02  6.865283E-27  4.560287E-27  2.801373E-27  7.191315E-28  1.927691E-28  2.520546E-29  3.217834E-30  1.000000E-30
    185  6.149099227918E-02  1.228905E-26  8.510291E-27  5.476628E-27  1.449968E-27  4.046820E-28  5.437633E-29  6.966034E-30  1.000000E-30
    186  6.184187848266E-02  1.227133E-26  8.910934E-27  6.063684E-27  1.668219E-27  4.911547E-28  6.830722E-29  9.178218E-30  1.000000E-30
    187  6.212841772032E-02  1.086085E-26  8.109160E-27  5.697621E-27  1.602716E-27  4.868718E-28  6.920473E-29  9.666049E-30  1.000000E-30
    188  6.241083345826E-02  1.170036E-26  8.988493E-27  6.541526E-27  1.886899E-27  5.945992E-28  8.683715E-29  1.274658E-29  1.116104E-30
    189  6.286334795077E-02  2.150207E-26  1.729377E-26  1.324417E-26  3.950755E-27  1.301098E-27  1.954882E-28  2.992854E-29  2.755872E-30
    190  6.324448148531E-02  2.120452E-26  1.795237E-26  1.460443E-26  4.541655E-27  1.586564E-27  2.482056E-28  4.016012E-29  3.803139E-30
    191  6.354755735680E-02  1.738519E-26  1.504977E-26  1.255422E-26  3.970214E-27  1.418844E-27  2.253309E-28  3.726184E-29  3.464172E-30
    192  6.382753282149E-02  1.835275E-26  1.644757E-26  1.431846E-26  4.667485E-27  1.744182E-27  2.858286E-28  4.957527E-29  4.785530E-30
    193  6.429792763326E-02  3.412172E-26  3.204878E-26  2.959236E-26  1.005838E-26  3.994347E-27  6.825946E-28  1.255410E-28  1.269132E-29
    194  6.470641913937E-02  3.569503E-26  3.576938E-26  3.554787E-26  1.268030E-26  5.367307E-27  9.548431E-28  1.844442E-28  1.929881E-29
    195  6.514351188605E-02  4.295066E-26  4.505132E-26  4.740046E-26  1.760487E-26  7.908500E-27  1.465676E-27  3.001205E-28  3.282706E-29
    196  6.551961572666E-02  4.083992E-26  4.361133E-26  4.656309E-26  1.745084E-26  7.959902E-27  1.495100E-27  3.140757E-28  3.523378E-29
    197  6.614173306661E-02  7.792200E-26  9.051730E-26  1.090581E-25  4.466314E-26  2.313354E-26  4.722400E-27  1.102887E-27  1.312852E-28
    198  6.666431851744E-02  7.913476E-26  9.420698E-26  1.148859E-25  4.735034E-26  2.480182E-26  5.119319E-27  1.232875E-27  1.510663E-28
    199  6.714973898932E-02  8.837838E-26  1.150888E-25  1.519332E-25  6.527309E-26  3.572894E-26  7.558928E-27  1.869942E-27  2.328687E-28
    200  6.763365269933E-02  9.741801E-26  1.361987E-25  1.973897E-25  9.048635E-26  5.430422E-26  1.220844E-26  3.268178E-27  4.269952E-28
    201  6.810748363549E-02  1.031339E-25  1.536100E-25  2.404904E-25  1.161306E-25  7.498251E-26  1.769704E-26  5.072223E-27  6.936313E-28
    202  6.886988901479E-02  1.672901E-25  3.113766E-25  6.110838E-25  3.349842E-25  2.494293E-25  6.367987E-26  1.988600E-26  2.853737E-27
    203  6.932442343830E-02  1.353598E-25  2.270386E-25  4.093159E-25  2.176807E-25  1.627921E-25  4.268332E-26  1.438706E-26  2.203533E-27
    204  6.977291475786E-02  1.388775E-25  2.437415E-25  4.667243E-25  2.594638E-25  2.069225E-25  5.656966E-26  2.011415E-26  3.183786E-27
    205  7.051837306122E-02  2.724325E-25  5.289526E-25  1.150968E-24  6.985516E-25  6.315821E-25  1.875239E-25  7.461059E-26  1.269026E-26
    206  7.120724846930E-02  2.774952E-25  5.625141E-25  1.274114E-24  8.031691E-25  8.034512E-25  2.616686E-25  1.233743E-25  2.367346E-26
    207  7.185571854523E-02  2.526556E-25  5.799280E-25  1.523032E-24  1.039501E-24  1.104482E-24  3.664476E-25  1.758273E-25  3.454360E-26
    208  7.250556240022E-02  2.563990E-25  6.361132E-25  1.812506E-24  1.307818E-24  1.505771E-24  5.250626E-25  2.629929E-25  5.226593E-26
    209  7.308358088908E-02  2.131761E-25  5.684497E-25  1.767156E-24  1.351497E-24  1.689635E-24  6.217575E-25  3.346089E-25  6.952082E-26
    210  7.365083251161E-02  1.878602E-25  5.396982E-25  1.831080E-24  1.483912E-24  2.016766E-24  7.847203E-25  4.569704E-25  9.998308E-26
    211  7.420607479025E-02  1.550936E-25  4.798282E-25  1.777229E-24  1.526366E-24  2.254534E-24  9.270464E-25  5.834713E-25  1.343300E-25
    212  7.477269193766E-02  1.339560E-25  4.460781E-25  1.803166E-24  1.641036E-24  2.635141E-24  1.145591E-24  7.802835E-25  1.892429E-25
    213  7.532671922740E-02  1.186354E-25  4.219171E-25  1.848791E-24  1.777093E-24  3.093302E-24  1.419842E-24  1.044898E-24  2.666367E-25
    214  7.590819975934E-02  1.128840E-25  4.308614E-25  2.055937E-24  2.092122E-24  3.957134E-24  1.920060E-24  1.528860E-24  4.108670E-25
    215  7.648106882397E-02  1.110456E-25  4.547334E-25  2.356902E-24  2.533822E-24  5.192993E-24  2.658963E-24  2.285615E-24  6.459296E-25
    216  7.706864365518E-02  1.008127E-25  4.448902E-25  2.518148E-24  2.869509E-24  6.399810E-24  3.466604E-24  3.226541E-24  9.605528E-25
    217  7.765097184480E-02  8.899978E-26  4.242673E-25  2.628017E-24  3.177096E-24  7.716663E-24  4.422890E-24  4.458232E-24  1.398265E-24
    218  7.824188421090E-02  7.476520E-26  3.844816E-25  2.608109E-24  3.349081E-24  8.883409E-24  5.399669E-24  5.917114E-24  1.960514E-24
    219  7.883216312169E-02  6.026116E-26  3.356375E-25  2.499043E-24  3.410150E-24  9.871785E-24  6.356909E-24  7.556340E-24  2.640370E-24
    220  7.934760137230E-02  4.701087E-26  2.805812E-25  2.266626E-24  3.262991E-24  1.020768E-23  6.919668E-24  8.844879E-24  3.240795E-24
    221  7.991019390762E-02  3.646153E-26  2.345483E-25  2.070621E-24  3.159892E-24  1.076000E-23  7.715997E-24  1.068147E-23  4.123535E-24
    222  8.044081450283E-02  2.606710E-26  1.799551E-25  1.727740E-24  2.786343E-24  1.028269E-23  7.777916E-24  1.161424E-23  4.711565E-24
    223  8.103419684334E-02  1.849793E-26  1.383029E-25  1.459689E-24  2.504978E-24  1.011989E-23  8.127673E-24  1.321418E-23  5.667458E-24
    224  8.158988408622E-02  1.215585E-26  9.797544E-26  1.130511E-24  2.056944E-24  9.049453E-24  7.690182E-24  1.354650E-23  6.122766E-24
    225  8.219791245697E-02  7.888688E-27  6.906080E-26  8.790528E-25  1.705759E-24  8.242757E-24  7.453769E-24  1.434113E-23  6.866993E-24
    226  8.273529679330E-02  5.577231E-27  5.254939E-26  7.298866E-25  1.499674E-24  7.877643E-24  7.528298E-24  1.566713E-23  7.896963E-24
    227  8.327310875316E-02  3.680875E-27  3.734404E-26  5.663606E-25  1.232630E-24  7.042685E-24  7.115304E-24  1.602542E-23  8.505808E-24
    228  8.381967664174E-02  2.417297E-27  2.644943E-26  4.388426E-25  1.012973E-24  6.306943E-24  6.744791E-24  1.646915E-23  9.215430E-24
    229  8.442137901789E-02  1.422551E-27  1.692310E-26  3.101543E-25  7.641263E-25  5.232610E-24  5.959758E-24  1.591469E-23  9.441912E-24
    230  8.496109010092E-02  9.782475E-28  1.255104E-26  2.516745E-25  6.576060E-25  4.907513E-24  5.916551E-24  1.712961E-23  1.071408E-23
    231  8.556251684447E-02  5.337113E-28  7.452539E-27  1.652905E-25  4.613306E-25  3.791244E-24  4.871809E-24  1.544325E-23  1.024905E-23
    232  8.609514523980E-02  3.275177E-28  4.931776E-27  1.196596E-25  3.541835E-25  3.171769E-24  4.314210E-24  1.482629E-23  1.037346E-23
    233  8.668730402486E-02  1.604710E-28  2.629502E-27  7.055518E-26  2.230418E-25  2.199145E-24  3.187882E-24  1.199281E-23  8.902258E-24
    234  8.725638446658E-02  7.817609E-29  1.389902E-27  4.110169E-26  1.384563E-25  1.498190E-24  2.309577E-24  9.482612E-24  7.453145E-24
    235  8.784892152766E-02  3.316764E-29  6.425549E-28  2.104080E-26  7.576225E-26  9.037207E-25  1.485978E-24  6.686615E-24  5.580261E-24
    236  8.837914431516E-02  1.565489E-29  3.276918E-28  1.176115E-26  4.496499E-26  5.855173E-25  1.020308E-24  4.985914E-24  4.391706E-24
    237  8.927467123273E-02  1.000000E-30  1.000000E-30  1.795540E-30  7.316054E-30  9.662033E-29  1.686935E-28  8.253063E-28  7.271788E-28
    238  9.009385267910E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.501650E-30  7.037676E-30  4.049493E-29  3.931316E-29
    239  9.088007009323E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    240  9.160938796651E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.518482E-30  1.917589E-29  2.208321E-29
    241  9.231864750676E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.137693E-30  3.111712E-30  2.630867E-29  3.262353E-29
    242  9.335415502949E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    243  9.429165011748E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.147845E-30  3.454599E-30
    244  9.514750284226E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.697255E-30  3.034502E-30
    245  9.592869681963E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.235204E-30  2.453704E-30
    246  9.638259128200E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.059975E-30
    247  9.686466198075E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.913276E-30
    248  9.745016881397E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.659590E-30
    249  9.798964068785E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.328986E-30
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.970305E-30  1.117438E-29
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.001678E-30  9.008063E-30
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.464162E-29  2.156120E-28
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.793265E-29  3.197416E-28
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.599637E-29  3.296868E-28
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.715246E-29  2.855333E-28
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.658283E-29  2.190936E-28
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.797156E-29  1.580610E-28
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.058422E-29  1.002672E-28
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.224699E-30  6.307230E-29
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.602362E-30  3.891326E-29
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.846422E-30  2.145933E-29
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.053836E-29
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.336038E-30
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.701823E-30
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.260817E-30
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
