 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                kr89          kr90          kr91          kr92          kr93          kr94          kr95          kr96 
    180  5.987296131417E-02  2.086142E-07  6.462402E-08  3.834034E-09  2.345195E-10  6.280350E-12  5.432495E-13  6.824134E-15  2.584950E-16
    181  6.018239261751E-02  2.402484E-07  7.690010E-08  4.680027E-09  2.944375E-10  8.041119E-12  7.200788E-13  9.204024E-15  3.598126E-16
    182  6.051941164510E-02  2.789210E-07  9.253205E-08  5.790452E-09  3.756835E-10  1.048190E-11  9.748960E-13  1.270022E-14  5.139013E-16
    183  6.081686890997E-02  3.170454E-07  1.085689E-07  6.963873E-09  4.643051E-10  1.320201E-11  1.269808E-12  1.682309E-14  7.018363E-16
    184  6.107970107709E-02  3.541135E-07  1.247206E-07  8.177042E-09  5.585343E-10  1.614952E-11  1.600238E-12  2.151979E-14  9.224080E-16
    185  6.149099227918E-02  4.190906E-07  1.542747E-07  1.046908E-08  7.427891E-10  2.204855E-11  2.289396E-12  3.151860E-14  1.409684E-15
    186  6.184187848266E-02  4.819273E-07  1.842552E-07  1.287820E-08  9.439639E-10  2.865617E-11  3.097217E-12  4.350625E-14  2.018038E-15
    187  6.212841772032E-02  5.387411E-07  2.124742E-07  1.521450E-08  1.145392E-09  3.541543E-11  3.955680E-12  5.648876E-14  2.699656E-15
    188  6.241083345826E-02  5.999594E-07  2.439992E-07  1.789555E-08  1.383287E-09  4.355369E-11  5.025428E-12  7.294531E-14  3.590613E-15
    189  6.286334795077E-02  7.097938E-07  3.032995E-07  2.311985E-08  1.864743E-09  6.044724E-11  7.349393E-12  1.095164E-13  5.653136E-15
    190  6.324448148531E-02  8.145508E-07  3.629394E-07  2.858509E-08  2.390051E-09  7.940357E-11  1.009138E-11  1.537560E-13  8.262375E-15
    191  6.354755735680E-02  9.066712E-07  4.177197E-07  3.376963E-08  2.905884E-09  9.845009E-11  1.296249E-11  2.010379E-13  1.115555E-14
    192  6.382753282149E-02  9.992162E-07  4.748521E-07  3.932903E-08  3.475696E-09  1.199087E-10  1.631427E-11  2.572198E-13  1.470419E-14
    193  6.429792763326E-02  1.172000E-06  5.868831E-07  5.063607E-08  4.680915E-09  1.664922E-10  2.394146E-11  3.881085E-13  2.332898E-14
    194  6.470641913937E-02  1.341122E-06  7.029628E-07  6.285631E-08  6.043450E-09  2.207437E-10  3.331433E-11  5.533118E-13  3.474908E-14
    195  6.514351188605E-02  1.543551E-06  8.498164E-07  7.896419E-08  7.919996E-09  2.976520E-10  4.731737E-11  8.066672E-13  5.310425E-14
    196  6.551961572666E-02  1.737201E-06  9.979662E-07  9.586441E-08  9.973104E-09  3.841426E-10  6.387395E-11  1.113782E-12  7.637022E-14
    197  6.614173306661E-02  2.100568E-06  1.295190E-06  1.314962E-07  1.453842E-08  5.833056E-10  1.045225E-10  1.892357E-12  1.388524E-13
    198  6.666431851744E-02  2.450990E-06  1.604487E-06  1.707120E-07  1.987175E-08  8.251877E-10  1.575218E-10  2.944034E-12  2.287575E-13
    199  6.714973898932E-02  2.816886E-06  1.950119E-06  2.167787E-07  2.647889E-08  1.135365E-09  2.299296E-10  4.426983E-12  3.628986E-13
    200  6.763365269933E-02  3.224248E-06  2.361046E-06  2.742515E-07  3.515674E-08  1.556545E-09  3.344819E-10  6.634902E-12  5.738740E-13
    201  6.810748363549E-02  3.666660E-06  2.837685E-06  3.442057E-07  4.627468E-08  2.114296E-09  4.816523E-10  9.839044E-12  8.971750E-13
    202  6.886988901479E-02  4.475355E-06  3.788423E-06  4.929742E-07  7.159259E-08  3.441707E-09  8.618563E-10  1.846483E-11  1.834147E-12
    203  6.932442343830E-02  5.018410E-06  4.483257E-06  6.085455E-07  9.257106E-08  4.587722E-09  1.216016E-09  2.680918E-11  2.803467E-12
    204  6.977291475786E-02  5.601355E-06  5.278922E-06  7.472099E-07  1.190184E-07  6.078771E-09  1.704695E-09  3.866603E-11  4.254762E-12
    205  7.051837306122E-02  6.675353E-06  6.880343E-06  1.044696E-06  1.797395E-07  9.653223E-09  2.974982E-09  7.076750E-11  8.480178E-12
    206  7.120724846930E-02  7.786125E-06  8.723960E-06  1.414238E-06  2.614594E-07  1.471295E-08  4.951130E-09  1.231210E-10  1.597372E-11
    207  7.185571854523E-02  8.934841E-06  1.083710E-05  1.869453E-06  3.700414E-07  2.176252E-08  7.960915E-09  2.064884E-10  2.888703E-11
    208  7.250556240022E-02  1.017590E-05  1.337140E-05  2.456130E-06  5.208986E-07  3.202587E-08  1.274524E-08  3.449696E-10  5.207509E-11
    209  7.308358088908E-02  1.134454E-05  1.601636E-05  3.112335E-06  7.021902E-07  4.491907E-08  1.927774E-08  5.420922E-10  8.760072E-11
    210  7.365083251161E-02  1.253820E-05  1.900397E-05  3.904227E-06  9.364176E-07  6.229018E-08  2.880335E-08  8.411145E-10  1.453840E-10
    211  7.420607479025E-02  1.372837E-05  2.231566E-05  4.843087E-06  1.233809E-06  8.528584E-08  4.244339E-08  1.286433E-09  2.375922E-10
    212  7.477269193766E-02  1.493758E-05  2.609039E-05  5.990612E-06  1.623741E-06  1.167435E-07  6.265116E-08  1.972980E-09  3.900492E-10
    213  7.532671922740E-02  1.608623E-05  3.015875E-05  7.319953E-06  2.108981E-06  1.576014E-07  9.110064E-08  2.979050E-09  6.297388E-10
    214  7.590819975934E-02  1.720817E-05  3.476959E-05  8.948882E-06  2.750230E-06  2.140567E-07  1.338348E-07  4.554329E-09  1.033293E-09
    215  7.648106882397E-02  1.817350E-05  3.954953E-05  1.078899E-05  3.535109E-06  2.864452E-07  1.935807E-07  6.853067E-09  1.667747E-09
    216  7.706864365518E-02  1.895728E-05  4.454463E-05  1.290437E-05  4.517620E-06  3.815460E-07  2.794164E-07  1.030411E-08  2.695787E-09
    217  7.765097184480E-02  1.946151E-05  4.937014E-05  1.518644E-05  5.679863E-06  4.998997E-07  3.966410E-07  1.523565E-08  4.284380E-09
    218  7.824188421090E-02  1.962671E-05  5.384137E-05  1.760835E-05  7.045998E-06  6.467387E-07  5.569020E-07  2.230165E-08  6.751020E-09
    219  7.883216312169E-02  1.939470E-05  5.756183E-05  2.002161E-05  8.575274E-06  8.209651E-07  7.675313E-07  3.205210E-08  1.044850E-08
    220  7.934760137230E-02  1.885283E-05  5.996565E-05  2.201849E-05  1.001157E-05  9.945040E-07  9.994955E-07  4.330509E-08  1.506601E-08
    221  7.991019390762E-02  1.790581E-05  6.145235E-05  2.394672E-05  1.162743E-05  1.202653E-06  1.308500E-06  5.903419E-08  2.205846E-08
    222  8.044081450283E-02  1.670736E-05  6.162760E-05  2.540856E-05  1.313088E-05  1.411107E-06  1.655256E-06  7.760196E-08  3.102756E-08
    223  8.103419684334E-02  1.508764E-05  6.036486E-05  2.651923E-05  1.470181E-05  1.649214E-06  2.105550E-06  1.030727E-07  4.447391E-08
    224  8.158988408622E-02  1.338949E-05  5.783693E-05  2.697520E-05  1.597842E-05  1.866204E-06  2.580503E-06  1.315763E-07  6.099674E-08
    225  8.219791245697E-02  1.144110E-05  5.377069E-05  2.678615E-05  1.706729E-05  2.083679E-06  3.145640E-06  1.677555E-07  8.415914E-08
    226  8.273529679330E-02  9.732359E-06  4.930685E-05  2.604457E-05  1.770833E-05  2.248620E-06  3.670378E-06  2.037161E-07  1.096336E-07
    227  8.327310875316E-02  8.109367E-06  4.431543E-05  2.483081E-05  1.802520E-05  2.381061E-06  4.204662E-06  2.429519E-07  1.403285E-07
    228  8.381967664174E-02  6.605331E-06  3.900095E-05  2.321181E-05  1.801699E-05  2.477844E-06  4.741800E-06  2.855038E-07  1.772612E-07
    229  8.442137901789E-02  5.162510E-06  3.321053E-05  2.113162E-05  1.766652E-05  2.540357E-06  5.313884E-06  3.348943E-07  2.252435E-07
    230  8.496109010092E-02  4.073994E-06  2.832281E-05  1.914325E-05  1.711565E-05  2.561990E-06  5.808128E-06  3.814583E-07  2.757905E-07
    231  8.556251684447E-02  3.087905E-06  2.341956E-05  1.693817E-05  1.632948E-05  2.556708E-06  6.343150E-06  4.363429E-07  3.420938E-07
    232  8.609514523980E-02  2.397644E-06  1.965079E-05  1.509646E-05  1.556575E-05  2.536600E-06  6.819544E-06  4.889024E-07  4.119841E-07
    233  8.668730402486E-02  1.803397E-06  1.612232E-05  1.325128E-05  1.473178E-05  2.510410E-06  7.384088E-06  5.544466E-07  5.065157E-07
    234  8.725638446658E-02  1.373333E-06  1.335571E-05  1.171879E-05  1.401370E-05  2.493359E-06  8.000602E-06  6.282660E-07  6.205957E-07
    235  8.784892152766E-02  1.040070E-06  1.104715E-05  1.038022E-05  1.339954E-05  2.494202E-06  8.766672E-06  7.215522E-07  7.735174E-07
    236  8.837914431516E-02  8.167926E-07  9.392816E-06  9.387090E-06  1.298214E-05  2.516622E-06  9.601380E-06  8.244470E-07  9.513767E-07
    237  8.927467123273E-02  5.515738E-07  7.263693E-06  8.063209E-06  1.254220E-05  2.604960E-06  1.142920E-05  1.054870E-06  1.380007E-06
    238  9.009385267910E-02  3.899580E-07  5.819627E-06  7.117748E-06  1.234207E-05  2.731570E-06  1.363311E-05  1.345134E-06  1.975628E-06
    239  9.088007009323E-02  2.796788E-07  4.712788E-06  6.331506E-06  1.219914E-05  2.870918E-06  1.623569E-05  1.709014E-06  2.807895E-06
    240  9.160938796651E-02  2.036779E-07  3.845040E-06  5.639858E-06  1.199352E-05  2.989034E-06  1.899693E-05  2.124565E-06  3.876326E-06
    241  9.231864750676E-02  1.472396E-07  3.107084E-06  4.966922E-06  1.163633E-05  3.067314E-06  2.185705E-05  2.594160E-06  5.244908E-06
    242  9.335415502949E-02  8.789445E-08  2.186606E-06  3.968366E-06  1.072616E-05  3.070559E-06  2.590231E-05  3.356241E-06  7.895014E-06
    243  9.429165011748E-02  5.224153E-08  1.510792E-06  3.079190E-06  9.488072E-06  2.928729E-06  2.882751E-05  4.048083E-06  1.093646E-05
    244  9.514750284226E-02  3.085133E-08  1.025487E-06  2.326227E-06  8.090431E-06  2.676664E-06  3.037765E-05  4.594584E-06  1.410381E-05
    245  9.592869681963E-02  1.824689E-08  6.893697E-07  1.725604E-06  6.709673E-06  2.366040E-06  3.060755E-05  4.957489E-06  1.711467E-05
    246  9.638259128200E-02  1.317716E-08  5.367212E-07  1.423281E-06  5.908328E-06  2.162603E-06  3.020785E-05  5.092987E-06  1.883520E-05
    247  9.686466198075E-02  9.187053E-09  4.054752E-07  1.143509E-06  5.090499E-06  1.938857E-06  2.939376E-05  5.172725E-06  2.058796E-05
    248  9.745016881397E-02  5.817164E-09  2.831753E-07  8.609372E-07  4.174219E-06  1.668965E-06  2.796110E-05  5.185341E-06  2.257394E-05
    249  9.798964068785E-02  3.755929E-09  2.002309E-07  6.526895E-07  3.425478E-06  1.432619E-06  2.633041E-05  5.126298E-06  2.425060E-05
    250  9.892639389759E-02  1.702268E-09  1.064475E-07  3.920275E-07  2.364384E-06  1.069820E-06  2.313029E-05  4.904155E-06  2.683729E-05
    251  9.977784733458E-02  8.075495E-10  5.845635E-08  2.407853E-07  1.649973E-06  8.024419E-07  2.013233E-05  4.616681E-06  2.887266E-05
    252  1.005622893962E-01  3.978963E-10  3.301825E-08  1.509382E-07  1.165088E-06  6.059306E-07  1.746361E-05  4.308063E-06  3.050965E-05
    253  1.013070552067E-01  2.001303E-10  1.892510E-08  9.557922E-08  8.268729E-07  4.585287E-07  1.508816E-05  3.991943E-06  3.184019E-05
    254  1.019791947326E-01  1.062542E-10  1.131644E-08  6.257320E-08  6.005549E-07  3.530269E-07  1.310477E-05  3.695410E-06  3.284128E-05
    255  1.025982572428E-01  5.862892E-11  6.974676E-09  4.195069E-08  4.434279E-07  2.751482E-07  1.142419E-05  3.417988E-06  3.358411E-05
    256  1.032644197032E-01  3.059476E-11  4.102459E-09  2.702736E-08  3.171762E-07  2.086793E-07  9.780082E-06  3.120162E-06  3.417714E-05
    257  1.039121745974E-01  1.606766E-11  2.422966E-09  1.745198E-08  2.269244E-07  1.581103E-07  8.343759E-06  2.834923E-06  3.454095E-05
    258  1.045193471709E-01  8.692612E-12  1.464747E-09  1.147692E-08  1.644287E-07  1.209352E-07  7.139561E-06  2.574486E-06  3.468651E-05
    259  1.051181778144E-01  4.700598E-12  8.842571E-10  7.531966E-09  1.188119E-07  9.220324E-08  6.083218E-06  2.327144E-06  3.464155E-05
    260  1.056826419982E-01  2.610669E-12  5.451819E-10  5.026458E-09  8.687358E-08  7.093799E-08  5.200283E-06  2.104207E-06  3.442900E-05
    261  1.062431336111E-01  1.442181E-12  3.344292E-10  3.337437E-09  6.320909E-08  5.430623E-08  4.424311E-06  1.893570E-06  3.405781E-05
    262  1.068146627648E-01  7.811910E-13  2.016777E-10  2.182788E-09  4.540849E-08  4.110045E-08  3.730747E-06  1.691422E-06  3.351973E-05
    263  1.073656177930E-01  4.294225E-13  1.229982E-10  1.440080E-09  3.281051E-08  3.123667E-08  3.148096E-06  1.509322E-06  3.285574E-05
    264  1.079139362418E-01  2.344577E-13  7.455754E-11  9.445327E-10  2.357894E-08  2.361267E-08  2.643447E-06  1.340398E-06  3.206121E-05
    265  1.084202130578E-01  1.331862E-13  4.666651E-11  6.360268E-10  1.728318E-08  1.813959E-08  2.238779E-06  1.195853E-06  3.121792E-05
    266  1.089957947327E-01  6.949227E-14  2.720002E-11  4.029983E-10  1.206579E-08  1.336157E-08  1.843200E-06  1.044950E-06  3.014295E-05
    267  1.095139929398E-01  3.839481E-14  1.661338E-11  2.654748E-10  8.678156E-09  1.008841E-08  1.539169E-06  9.209588E-07  2.907957E-05
    268  1.100036617482E-01  2.174085E-14  1.035193E-11  1.777521E-10  6.317905E-09  7.691455E-09  1.291757E-06  8.136149E-07  2.799957E-05
    269  1.105581599754E-01  1.133268E-14  6.016403E-12  1.121139E-10  4.383299E-09  5.624117E-09  1.053520E-06  7.035135E-07  2.670102E-05
    270  1.111738162549E-01  5.447531E-15  3.264859E-12  6.665449E-11  2.898449E-09  3.943758E-09  8.343385E-07  5.947902E-07  2.517987E-05
    271  1.117276452796E-01  2.787006E-15  1.865108E-12  4.136325E-11  1.981117E-09  2.842771E-09  6.717097E-07  5.080929E-07  2.375104E-05
    272  1.122547306619E-01  1.459953E-15  1.085791E-12  2.606539E-11  1.369529E-09  2.067854E-09  5.431648E-07  4.348750E-07  2.235224E-05
    273  1.128196390807E-01  7.239460E-16  6.031371E-13  1.576836E-11  9.153854E-10  1.460139E-09  4.297812E-07  3.658440E-07  2.082677E-05
    274  1.134172103791E-01  3.409422E-16  3.205434E-13  9.177120E-12  5.924806E-10  1.001969E-09  3.329214E-07  3.025195E-07  1.920069E-05
    275  1.139661173569E-01  1.688246E-16  1.775353E-13  5.528284E-12  3.938513E-10  7.030485E-10  2.613860E-07  2.523147E-07  1.771201E-05
    276  1.145721141816E-01  7.694886E-17  9.160420E-14  3.131200E-12  2.488456E-10  4.716948E-10  1.986331E-07  2.050639E-07  1.609723E-05
    277  1.151138636995E-01  3.781249E-17  5.029612E-14  1.869337E-12  1.638891E-10  3.278966E-10  1.543972E-07  1.693309E-07  1.469512E-05
    278  1.160623872824E-01  1.063158E-17  1.720066E-14  7.411755E-13  7.733871E-11  1.702249E-10  9.773182E-08  1.192799E-07  1.236515E-05
    279  1.166131253687E-01  5.029514E-18  9.126490E-15  4.289020E-13  4.955051E-11  1.153240E-10  7.432497E-08  9.657263E-08  1.110637E-05
    280  1.171578902390E-01  2.382974E-18  4.839866E-15  2.478647E-13  3.168355E-11  7.795213E-11  5.635636E-08  7.793542E-08  9.937508E-06
    281  1.179966344325E-01  7.391744E-19  1.789052E-15  1.047474E-13  1.567477E-11  4.203851E-11  3.635186E-08  5.538401E-08  8.292454E-06
    282  1.184626561866E-01  3.842546E-19  1.022206E-15  6.447128E-14  1.053533E-11  2.965306E-11  2.833546E-08  4.557589E-08  7.464063E-06
    283  1.189221956404E-01  2.005708E-19  5.858030E-16  3.977818E-14  7.091204E-12  2.093684E-11  2.208119E-08  3.747725E-08  6.707002E-06
    284  1.197605220964E-01  6.012960E-20  2.082702E-16  1.621367E-14  3.394967E-12  1.094570E-11  1.385340E-08  2.595639E-08  5.471071E-06
    285  1.205341475296E-01  1.969973E-20  7.924727E-17  6.996263E-15  1.699768E-12  5.947124E-12  8.913788E-09  1.831274E-08  4.493451E-06
    286  1.212540834288E-01  6.939985E-21  3.179740E-17  3.158429E-15  8.823515E-13  3.333696E-12  5.856053E-09  1.311752E-08  3.712089E-06
    287  1.219299358624E-01  2.591653E-21  1.331791E-17  1.479545E-15  4.716896E-13  1.916488E-12  3.912688E-09  9.512178E-09  3.081155E-06
    288  1.225766858039E-01  1.014659E-21  5.744117E-18  7.103955E-16  2.570091E-13  1.119991E-12  2.641165E-09  6.948155E-09  2.562545E-06
    289  1.231854533608E-01  4.208815E-22  2.575088E-18  3.525575E-16  1.437672E-13  6.695317E-13  1.810597E-09  5.133427E-09  2.141595E-06
    290  1.237219182154E-01  1.949834E-22  1.260148E-18  1.887607E-16  8.554767E-14  4.225518E-13  1.290242E-09  3.909245E-09  1.819403E-06
    291  1.242404039059E-01  9.355237E-23  6.282704E-19  1.026705E-16  5.151604E-14  2.694390E-13  9.253035E-10  2.990441E-09  1.547507E-06
    292  1.248086455930E-01  4.233117E-23  2.911331E-19  5.234913E-17  2.935244E-14  1.635128E-13  6.388647E-10  2.216978E-09  1.289287E-06
    293  1.253177247642E-01  2.098616E-23  1.448544E-19  2.838488E-17  1.758028E-14  1.036645E-13  4.552551E-10  1.684594E-09  1.088913E-06
    294  1.258810647447E-01  9.795074E-24  6.652879E-20  1.433785E-17  9.901811E-15  6.220222E-14  3.109062E-10  1.235681E-09  8.982364E-07
    295  1.264205598797E-01  4.791821E-24  3.143577E-20  7.419160E-18  5.676608E-15  3.790118E-14  2.143859E-10  9.127836E-10  7.427117E-07
    296  1.270317883483E-01  2.159147E-24  1.332557E-20  3.486045E-18  2.989282E-15  2.139642E-14  1.393489E-10  6.418005E-10  5.940683E-07
    297  1.275757308169E-01  1.074154E-24  6.174432E-21  1.769372E-18  1.673832E-15  1.275045E-14  9.415584E-11  4.652793E-10  4.834315E-07
    298  1.286048671531E-01  2.928476E-25  1.427175E-21  4.864117E-19  5.474377E-16  4.696830E-15  4.388802E-11  2.480466E-10  3.210203E-07
    299  1.290949488661E-01  1.591180E-25  7.116998E-22  2.620274E-19  3.173731E-16  2.882564E-15  3.012892E-11  1.816559E-10  2.613969E-07
    300  1.295345101683E-01  9.205150E-26  3.806129E-22  1.504319E-19  1.935968E-16  1.851269E-15  2.136737E-11  1.365575E-10  2.161712E-07
    301  1.303954523490E-01  3.157506E-26  1.128270E-22  5.116965E-20  7.260223E-17  7.684793E-16  1.071158E-11  7.678861E-11  1.466110E-07
    302  1.308549873199E-01  1.781523E-26  5.945058E-23  2.893685E-20  4.262624E-17  4.764349E-16  7.322607E-12  5.584372E-11  1.179770E-07
    303  1.312776310019E-01  1.049874E-26  3.313725E-23  1.722358E-20  2.601262E-17  3.057933E-16  5.125562E-12  4.138836E-11  9.601114E-08
    304  1.320787884157E-01  3.836457E-27  1.120893E-23  6.596629E-21  1.015142E-17  1.313886E-16  2.561828E-12  2.306954E-11  6.392775E-08
    305  1.327308179063E-01  1.679947E-27  4.756374E-24  3.097372E-21  4.707852E-18  6.592335E-17  1.429473E-12  1.407796E-11  4.513932E-08
    306  1.333821207310E-01  7.301057E-28  2.060802E-24  1.489388E-21  2.191510E-18  3.321989E-17  7.838209E-13  8.447278E-12  3.137675E-08
    307  1.339749669338E-01  3.401249E-28  9.813150E-25  7.819139E-22  1.105568E-18  1.801960E-17  4.472012E-13  5.234186E-12  2.223306E-08
    308  1.345530840576E-01  1.603103E-28  4.820444E-25  4.238674E-22  5.757504E-19  1.007735E-17  2.549412E-13  3.235923E-12  1.567908E-08
    309  1.351098094661E-01  7.707764E-29  2.451200E-25  2.377628E-22  3.129093E-19  5.868057E-18  1.462121E-13  2.007452E-12  1.105372E-08
    310  1.359304916944E-01  2.572371E-29  9.154524E-26  1.031310E-22  1.331642E-19  2.767557E-18  6.295404E-14  9.712008E-13  6.458368E-09
    311  1.363572082699E-01  1.457563E-29  5.504922E-26  6.713163E-23  8.729807E-20  1.914277E-18  4.014930E-14  6.583769E-13  4.830875E-09
    312  1.367788244083E-01  8.179253E-30  3.324522E-26  4.392444E-23  5.824056E-20  1.347354E-18  2.550017E-14  4.442947E-13  3.595857E-09
    313  1.375777712339E-01  2.509832E-30  1.277755E-26  1.969945E-23  2.799009E-20  7.173766E-19  1.057519E-14  2.068104E-13  2.014295E-09
    314  1.380438267916E-01  1.318044E-30  7.310789E-27  1.234056E-23  1.856401E-20  5.052348E-19  6.255462E-15  1.309046E-13  1.419311E-09
    315  1.384690951451E-01  1.000000E-30  4.375765E-27  8.033006E-24  1.284086E-20  3.693398E-19  3.837515E-15  8.545071E-14  1.021813E-09
    316  1.391087445178E-01  1.000000E-30  2.013525E-27  4.199373E-24  7.436415E-21  2.325795E-19  1.814833E-15  4.438620E-14  6.139932E-10
    317  1.397002518981E-01  1.000000E-30  9.809451E-28  2.303129E-24  4.510170E-21  1.524916E-19  8.978503E-16  2.395448E-14  3.776066E-10
    318  1.402705851668E-01  1.000000E-30  4.902244E-28  1.291231E-24  2.784975E-21  1.015590E-19  4.513301E-16  1.309639E-14  2.328910E-10
    319  1.408634912375E-01  1.000000E-30  2.389888E-28  7.105265E-25  1.680757E-21  6.634245E-20  2.189907E-16  6.935586E-15  1.386405E-10
    320  1.414089642241E-01  1.000000E-30  1.251798E-28  4.161153E-25  1.052015E-21  4.467669E-20  1.126961E-16  3.867290E-15  8.494701E-11
    321  1.419220762512E-01  1.000000E-30  6.977757E-29  2.577323E-25  6.738965E-22  3.066362E-20  6.073960E-17  2.246861E-15  5.301373E-11
    322  1.422771704232E-01  1.000000E-30  4.752949E-29  1.887040E-25  4.929958E-22  2.353388E-20  3.979121E-17  1.550244E-15  3.796532E-11
    323  1.426029315631E-01  1.000000E-30  3.407106E-29  1.447146E-25  3.690317E-22  1.840862E-20  2.718409E-17  1.110466E-15  2.781781E-11
    324  1.430135230101E-01  1.000000E-30  2.314238E-29  1.072808E-25  2.552074E-22  1.345537E-20  1.704457E-17  7.389728E-16  1.868919E-11
    325  1.434683796643E-01  1.000000E-30  1.588415E-29  8.118882E-26  1.687642E-22  9.457490E-21  1.038554E-17  4.809050E-16  1.194473E-11
    326  1.440315208021E-01  1.000000E-30  1.074165E-29  6.224917E-26  1.003396E-22  6.058079E-21  5.828389E-18  2.928963E-16  6.791463E-12
    327  1.445490332405E-01  1.000000E-30  8.043938E-30  5.219505E-26  6.165667E-23  3.979470E-21  3.546726E-18  1.923646E-16  3.993910E-12
    328  1.451370980342E-01  1.000000E-30  6.091095E-30  4.532632E-26  3.520724E-23  2.440574E-21  2.098402E-18  1.243156E-16  2.163581E-12
    329  1.457052374241E-01  1.000000E-30  4.848742E-30  4.098867E-26  2.041275E-23  1.503647E-21  1.304281E-18  8.430167E-17  1.186696E-12
    330  1.463107957421E-01  1.000000E-30  3.832674E-30  3.739928E-26  1.142215E-23  8.832746E-22  8.014253E-19  5.696894E-17  6.188448E-13
    331  1.468752132891E-01  1.000000E-30  3.093125E-30  3.440811E-26  6.733924E-24  5.306917E-22  5.139218E-19  3.998066E-17  3.352637E-13
    332  1.475510939381E-01  1.000000E-30  2.307394E-30  3.086702E-26  3.723537E-24  2.840109E-22  3.022638E-19  2.623647E-17  1.605129E-13
    333  1.481899111058E-01  1.000000E-30  1.748715E-30  2.736964E-26  2.272824E-24  1.549361E-22  1.814193E-19  1.749077E-17  7.990804E-14
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  2.183342E-26  1.263725E-24  5.997390E-23  8.021724E-20  9.112766E-18  2.764207E-14
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.889630E-26  1.001023E-24  3.604065E-23  5.069281E-20  6.298176E-18  1.581770E-14
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.608396E-26  8.262060E-25  2.202094E-23  3.167861E-20  4.304911E-18  9.210971E-15
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.286988E-26  6.720118E-25  1.235931E-23  1.727771E-20  2.627424E-18  4.819547E-15
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.019633E-26  5.597781E-25  7.557755E-24  9.529428E-21  1.613073E-18  2.686950E-15
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  8.011504E-27  4.695200E-25  5.021246E-24  5.316439E-21  9.969020E-19  1.580998E-15
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  6.366828E-27  3.990043E-25  3.654222E-24  3.108473E-21  6.389201E-19  1.002016E-15
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  4.900966E-27  3.320805E-25  2.704575E-24  1.713571E-21  3.889879E-19  6.210677E-16
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  4.183957E-27  2.972093E-25  2.305511E-24  1.203064E-21  2.893369E-19  4.725140E-16
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  3.598616E-27  2.673001E-25  2.002226E-24  8.626748E-22  2.188731E-19  3.674852E-16
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  2.544301E-27  2.093484E-25  1.488444E-24  4.039733E-22  1.154027E-19  2.102935E-16
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.877211E-27  1.689606E-25  1.171004E-24  2.078662E-22  6.558071E-20  1.304081E-16
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.396482E-27  1.372151E-25  9.370935E-25  1.085952E-22  3.755181E-20  8.211988E-17
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  9.072439E-28  1.016451E-25  6.858653E-25  4.135913E-23  1.614039E-20  4.117967E-17
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  6.226363E-28  7.879403E-26  5.284950E-25  1.726560E-23  7.295617E-21  2.164633E-17
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  4.467977E-28  6.354646E-26  4.246249E-25  7.824551E-24  3.373323E-21  1.162128E-17
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  3.418802E-28  5.401898E-26  3.599842E-25  4.138414E-24  1.671238E-21  6.598813E-18
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  2.720854E-28  4.754834E-26  3.161110E-25  2.494936E-24  8.476752E-22  3.816922E-18
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  2.235967E-28  4.303922E-26  2.854943E-25  1.724814E-24  4.393517E-22  2.244828E-18
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.841847E-28  3.942654E-26  2.608774E-25  1.306565E-24  2.124072E-22  1.245266E-18
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.521054E-28  3.648177E-26  2.407262E-25  1.083149E-24  9.700722E-23  6.569648E-19
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.278635E-28  3.414356E-26  2.246930E-25  9.641283E-25  4.621256E-23  3.565187E-19
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.050269E-28  3.170190E-26  2.079649E-25  8.726073E-25  1.995111E-23  1.758823E-19
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  8.633641E-29  2.932797E-26  1.917879E-25  7.990773E-25  9.043551E-24  8.805620E-20
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  6.234241E-29  2.545057E-26  1.655998E-25  6.896369E-25  2.921565E-24  2.954603E-20
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  5.148797E-29  2.323924E-26  1.507857E-25  6.290629E-25  1.721933E-24  1.606097E-20
