 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                tc101         tc102         tc103         tc104         tc105         tc106         tc107         tc108
    180  5.987296131417E-02  1.724541E-19  5.298655E-19  8.403177E-18  1.578740E-17  1.070346E-16  7.600943E-17  1.149178E-16  3.979764E-17
    181  6.018239261751E-02  1.988227E-19  6.308972E-19  1.053593E-17  2.046972E-17  1.455777E-16  1.065531E-16  1.681672E-16  5.988977E-17
    182  6.051941164510E-02  2.309554E-19  7.591287E-19  1.341375E-17  2.703382E-17  2.025743E-16  1.532494E-16  2.534921E-16  9.307475E-17
    183  6.081686890997E-02  2.625087E-19  8.901629E-19  1.653555E-17  3.442462E-17  2.701753E-16  2.104574E-16  3.629123E-16  1.369013E-16
    184  6.107970107709E-02  2.930612E-19  1.021593E-18  1.983670E-17  4.250163E-17  3.475300E-16  2.778227E-16  4.970769E-16  1.920547E-16
    185  6.149099227918E-02  3.462329E-19  1.260433E-18  2.623917E-17  5.881578E-17  5.129408E-16  4.270964E-16  8.097688E-16  3.248507E-16
    186  6.184187848266E-02  3.970320E-19  1.500042E-18  3.314942E-17  7.723426E-17  7.118390E-16  6.137423E-16  1.222957E-15  5.066470E-16
    187  6.212841772032E-02  4.425612E-19  1.723685E-18  4.000218E-17  9.619856E-17  9.276836E-16  8.230205E-16  1.708160E-15  7.265431E-16
    188  6.241083345826E-02  4.912048E-19  1.971520E-18  4.802208E-17  1.191570E-16  1.201686E-15  1.096656E-15  2.369693E-15  1.034505E-15
    189  6.286334795077E-02  5.774202E-19  2.432347E-18  6.404283E-17  1.671144E-16  1.811174E-15  1.729735E-15  3.988196E-15  1.815517E-15
    190  6.324448148531E-02  6.584079E-19  2.889207E-18  8.124723E-17  2.212268E-16  2.548198E-15  2.529007E-15  6.160193E-15  2.905315E-15
    191  6.354755735680E-02  7.283054E-19  3.301886E-18  9.786826E-17  2.756906E-16  3.333864E-15  3.411839E-15  8.683154E-15  4.212453E-15
    192  6.382753282149E-02  7.974313E-19  3.726199E-18  1.159673E-16  3.371206E-16  4.264879E-15  4.490544E-15  1.190295E-14  5.927520E-15
    193  6.429792763326E-02  9.238377E-19  4.542600E-18  1.535030E-16  4.705636E-16  6.423713E-15  7.095912E-15  2.014492E-14  1.048404E-14
    194  6.470641913937E-02  1.044394E-18  5.368769E-18  1.949199E-16  6.258386E-16  9.129827E-15  1.051639E-14  3.169964E-14  1.714451E-14
    195  6.514351188605E-02  1.184608E-18  6.387484E-18  2.504997E-16  8.453148E-16  1.324348E-14  1.595688E-14  5.130051E-14  2.891595E-14
    196  6.551961572666E-02  1.313932E-18  7.383371E-18  3.095494E-16  1.090468E-15  1.817239E-14  2.276425E-14  7.738368E-14  4.520347E-14
    197  6.614173306661E-02  1.545066E-18  9.299170E-18  4.356961E-16  1.648606E-15  3.044547E-14  4.068693E-14  1.517554E-13  9.406391E-14
    198  6.666431851744E-02  1.755040E-18  1.119331E-17  5.760128E-16  2.315169E-15  4.663116E-14  6.582079E-14  2.655534E-13  1.730636E-13
    199  6.714973898932E-02  1.960911E-18  1.320202E-17  7.415676E-16  3.153465E-15  6.887583E-14  1.023143E-13  4.441916E-13  3.033468E-13
    200  6.763365269933E-02  2.172522E-18  1.544235E-17  9.471919E-16  4.262003E-15  1.009763E-13  1.578792E-13  7.377762E-13  5.280106E-13
    201  6.810748363549E-02  2.384093E-18  1.787558E-17  1.195577E-15  5.687161E-15  1.459692E-13  2.400235E-13  1.205948E-12  9.037856E-13
    202  6.886988901479E-02  2.725464E-18  2.227380E-17  1.713495E-15  8.918449E-15  2.605795E-13  4.649392E-13  2.627079E-12  2.121355E-12
    203  6.932442343830E-02  2.919304E-18  2.513696E-17  2.103851E-15  1.155795E-14  3.650146E-13  6.839786E-13  4.147260E-12  3.502210E-12
    204  6.977291475786E-02  3.099929E-18  2.810224E-17  2.556946E-15  1.481990E-14  5.056106E-13  9.946229E-13  6.468307E-12  5.710003E-12
    205  7.051837306122E-02  3.364937E-18  3.323602E-17  3.476294E-15  2.203514E-14  8.554005E-13  1.825330E-12  1.334680E-11  1.268934E-11
    206  7.120724846930E-02  3.548378E-18  3.797239E-17  4.522923E-15  3.116216E-14  1.364229E-12  3.140165E-12  2.561016E-11  2.608873E-11
    207  7.185571854523E-02  3.647996E-18  4.212849E-17  5.677584E-15  4.233572E-14  2.077476E-12  5.138123E-12  4.648357E-11  5.055347E-11
    208  7.250556240022E-02  3.665016E-18  4.570423E-17  6.975818E-15  5.633535E-14  3.101682E-12  8.248277E-12  8.285427E-11  9.625531E-11
    209  7.308358088908E-02  3.599563E-18  4.808591E-17  8.204472E-15  7.116285E-14  4.343369E-12  1.232545E-11  1.359814E-10  1.675861E-10
    210  7.365083251161E-02  3.456242E-18  4.941553E-17  9.413643E-15  8.761647E-14  5.921428E-12  1.791727E-11  2.168835E-10  2.833368E-10
    211  7.420607479025E-02  3.242268E-18  4.956225E-17  1.052243E-14  1.049768E-13  7.843131E-12  2.528032E-11  3.352752E-10  4.638736E-10
    212  7.477269193766E-02  2.955379E-18  4.838655E-17  1.147960E-14  1.229826E-13  1.018368E-11  3.502509E-11  5.101688E-10  7.486658E-10
    213  7.532671922740E-02  2.617052E-18  4.584274E-17  1.213580E-14  1.394550E-13  1.278017E-11  4.685442E-11  7.485413E-10  1.163969E-09
    214  7.590819975934E-02  2.224611E-18  4.185022E-17  1.243688E-14  1.538933E-13  1.569668E-11  6.156276E-11  1.084350E-09  1.792436E-09
    215  7.648106882397E-02  1.824923E-18  3.684850E-17  1.227805E-14  1.634902E-13  1.853966E-11  7.774170E-11  1.508376E-09  2.649042E-09
    216  7.706864365518E-02  1.427167E-18  3.099981E-17  1.162486E-14  1.669626E-13  2.112345E-11  9.490733E-11  2.034941E-09  3.804252E-09
    217  7.765097184480E-02  1.069321E-18  2.498383E-17  1.054274E-14  1.632969E-13  2.304531E-11  1.109254E-10  2.627893E-09  5.228513E-09
    218  7.824188421090E-02  7.620019E-19  1.917841E-17  9.126959E-15  1.526903E-13  2.408804E-11  1.243909E-10  3.262730E-09  6.917654E-09
    219  7.883216312169E-02  5.180723E-19  1.405171E-17  7.545480E-15  1.363935E-13  2.406555E-11  1.333771E-10  3.875488E-09  8.758688E-09
    220  7.934760137230E-02  3.553720E-19  1.029534E-17  6.149749E-15  1.189951E-13  2.317074E-11  1.366488E-10  4.344773E-09  1.038556E-08
    221  7.991019390762E-02  2.263640E-19  7.048536E-18  4.730637E-15  9.862734E-14  2.139520E-11  1.350787E-10  4.740904E-09  1.205136E-08
    222  8.044081450283E-02  1.424377E-19  4.749745E-18  3.559650E-15  7.965609E-14  1.914104E-11  1.289179E-10  4.968932E-09  1.338937E-08
    223  8.103419684334E-02  8.117737E-20  2.923581E-18  2.481000E-15  6.011637E-14  1.621071E-11  1.174202E-10  5.029535E-09  1.447095E-08
    224  8.158988408622E-02  4.597450E-20  1.780582E-18  1.699014E-15  4.437597E-14  1.333982E-11  1.034822E-10  4.896115E-09  1.498410E-08
    225  8.219791245697E-02  2.360793E-20  9.904003E-19  1.074707E-15  3.048333E-14  1.032514E-11  8.637237E-11  4.559037E-09  1.493304E-08
    226  8.273529679330E-02  1.258571E-20  5.669804E-19  6.898742E-16  2.105796E-14  7.931751E-12  7.095639E-11  4.128238E-09  1.436336E-08
    227  8.327310875316E-02  6.461360E-21  3.127223E-19  4.270796E-16  1.403611E-14  5.884493E-12  5.632270E-11  3.614765E-09  1.336457E-08
    228  8.381967664174E-02  3.167662E-21  1.649570E-19  2.534091E-16  8.981312E-15  4.200086E-12  4.307557E-11  3.056053E-09  1.202246E-08
    229  8.442137901789E-02  1.389356E-21  7.846800E-20  1.372658E-16  5.288919E-15  2.790819E-12  3.089777E-11  2.449208E-09  1.032067E-08
    230  8.496109010092E-02  6.397078E-22  3.887939E-20  7.652253E-17  3.179779E-15  1.872018E-12  2.220923E-11  1.946483E-09  8.727270E-09
    231  8.556251684447E-02  2.602692E-22  1.717573E-20  3.856978E-17  1.744268E-15  1.160772E-12  1.488108E-11  1.459565E-09  7.015449E-09
    232  8.609514523980E-02  1.140691E-22  8.100178E-21  2.044874E-17  9.971922E-16  7.400130E-13  1.016546E-11  1.102090E-09  5.635818E-09
    233  8.668730402486E-02  4.416729E-23  3.405370E-21  9.802861E-18  5.201542E-16  4.361377E-13  6.472841E-12  7.850861E-10  4.302859E-09
    234  8.725638446658E-02  1.725128E-23  1.440010E-21  4.705896E-18  2.709336E-16  2.556688E-13  4.089239E-12  5.528988E-10  3.240372E-09
    235  8.784892152766E-02  6.311516E-24  5.726257E-22  2.136470E-18  1.339837E-16  1.430636E-13  2.474795E-12  3.749015E-10  2.356990E-09
    236  8.837914431516E-02  2.511111E-24  2.455489E-22  1.031879E-18  6.989000E-17  8.339959E-14  1.548241E-12  2.598122E-10  1.740004E-09
    237  8.927467123273E-02  5.018897E-25  5.584211E-23  2.882771E-19  2.228375E-17  3.216340E-14  6.734400E-13  1.345669E-10  1.003541E-09
    238  9.009385267910E-02  1.102540E-25  1.383024E-23  8.615557E-20  7.517635E-18  1.291851E-14  3.022384E-13  7.093371E-11  5.842008E-10
    239  9.088007009323E-02  2.505978E-26  3.505394E-24  2.602859E-20  2.549935E-18  5.189197E-15  1.352004E-13  3.709900E-11  3.363854E-10
    240  9.160938796651E-02  6.130036E-27  9.490986E-25  8.308114E-21  9.076652E-19  2.163639E-15  6.234094E-14  1.979173E-11  1.963155E-10
    241  9.231864750676E-02  1.481482E-27  2.561764E-25  2.654189E-21  3.232502E-19  8.998447E-16  2.861421E-14  1.047915E-11  1.135066E-10
    242  9.335415502949E-02  1.879022E-28  3.602450E-26  4.718008E-22  6.761446E-20  2.377114E-16  8.756069E-15  3.962412E-12  4.886755E-11
    243  9.429165011748E-02  2.994739E-29  5.815880E-27  9.442408E-23  1.570873E-20  6.808822E-17  2.864229E-15  1.571405E-12  2.182140E-11
    244  9.514750284226E-02  4.324392E-30  1.040881E-27  2.094527E-23  3.972560E-21  2.084117E-17  9.912540E-16  6.499025E-13  1.006841E-11
    245  9.592869681963E-02  1.000000E-30  2.152426E-28  5.124211E-24  1.095784E-21  6.845574E-18  3.643660E-16  2.812512E-13  4.818724E-12
    246  9.638259128200E-02  1.000000E-30  8.452110E-29  2.228007E-24  5.101263E-22  3.525777E-18  2.003947E-16  1.702444E-13  3.093825E-12
    247  9.686466198075E-02  1.000000E-30  3.081923E-29  9.012735E-25  2.227491E-22  1.719140E-18  1.048735E-16  9.870987E-14  1.910329E-12
    248  9.745016881397E-02  1.000000E-30  8.900890E-30  2.944169E-25  7.995401E-23  7.059775E-19  4.695815E-17  5.008177E-14  1.046659E-12
    249  9.798964068785E-02  1.000000E-30  2.808858E-30  1.031976E-25  3.056446E-23  3.054905E-19  2.201396E-17  2.635824E-14  5.915390E-13
    250  9.892639389759E-02  1.000000E-30  1.000000E-30  1.590488E-26  5.448401E-24  6.790382E-20  5.646217E-18  8.300764E-15  2.111555E-13
    251  9.977784733458E-02  1.000000E-30  1.000000E-30  2.787617E-27  1.090790E-24  1.661764E-20  1.573533E-18  2.785153E-15  7.942896E-14
    252  1.005622893962E-01  1.000000E-30  1.000000E-30  5.296439E-28  2.392527E-25  4.362892E-21  4.651970E-19  9.790554E-16  3.106113E-14
    253  1.013070552067E-01  1.000000E-30  1.000000E-30  1.067947E-28  5.485520E-26  1.183499E-21  1.415008E-19  3.512544E-16  1.233861E-14
    254  1.019791947326E-01  1.000000E-30  1.000000E-30  2.482379E-29  1.421230E-26  3.542062E-22  4.696333E-20  1.354014E-16  5.217848E-15
    255  1.025982572428E-01  1.000000E-30  1.000000E-30  6.320577E-30  4.004466E-27  1.134360E-22  1.656670E-20  5.489930E-17  2.305646E-15
    256  1.032644197032E-01  1.000000E-30  1.000000E-30  1.441610E-30  1.011129E-27  3.244635E-23  5.264557E-21  2.027510E-17  9.348214E-16
    257  1.039121745974E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.640809E-28  9.359309E-24  1.683020E-21  7.502114E-18  3.790216E-16
    258  1.045193471709E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.564243E-29  2.855751E-24  5.654573E-22  2.888344E-18  1.590421E-16
    259  1.051181778144E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.244674E-29  8.683440E-25  1.892735E-22  1.103890E-18  6.620871E-17
    260  1.056826419982E-01  1.000000E-30  1.000000E-30  1.000000E-30  7.388648E-30  2.785537E-25  6.642663E-23  4.374810E-19  2.845383E-17
    261  1.062431336111E-01  1.000000E-30  1.000000E-30  1.000000E-30  2.537107E-30  8.864932E-26  2.313042E-23  1.711349E-19  1.206995E-17
    262  1.068146627648E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.736888E-26  7.824684E-24  6.456541E-20  4.948149E-18
    263  1.073656177930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  8.819176E-27  2.750282E-24  2.482699E-20  2.061776E-18
    264  1.079139362418E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.871097E-27  9.748018E-25  9.414249E-21  8.471194E-19
    265  1.084202130578E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.034243E-27  3.796858E-25  3.792667E-21  3.675699E-19
    266  1.089957947327E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.341492E-28  1.339597E-25  1.327945E-21  1.400595E-19
    267  1.095139929398E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.257855E-28  5.451902E-26  5.094770E-22  5.794363E-20
    268  1.100036617482E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.169817E-29  2.415445E-26  2.033581E-22  2.482322E-20
    269  1.105581599754E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.967065E-29  1.002689E-26  7.100688E-23  9.381070E-21
    270  1.111738162549E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.013760E-30  3.944604E-27  2.182965E-23  3.139943E-21
    271  1.117276452796E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.831805E-30  1.741211E-27  7.494925E-24  1.158186E-21
    272  1.122547306619E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.208061E-30  8.047754E-28  2.707293E-24  4.454476E-22
    273  1.128196390807E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.508550E-28  9.146865E-25  1.597803E-22
    274  1.134172103791E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.438832E-28  2.951011E-25  5.434742E-23
    275  1.139661173569E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.231646E-29  1.069066E-25  2.049460E-23
    276  1.145721141816E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.423701E-29  3.614818E-26  7.206569E-24
    277  1.151138636995E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.022993E-29  1.425148E-26  2.945367E-24
    278  1.160623872824E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.169778E-30  3.023778E-27  6.737903E-25
    279  1.166131253687E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.236071E-27  2.970275E-25
    280  1.171578902390E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  5.215664E-28  1.354653E-25
    281  1.179966344325E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.376020E-28  4.086049E-26
    282  1.184626561866E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  6.506701E-29  2.093490E-26
    283  1.189221956404E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.088528E-29  1.077669E-26
    284  1.197605220964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  7.700838E-30  3.118488E-27
    285  1.205341475296E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  2.087920E-30  9.652132E-28
    286  1.212540834288E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.133095E-28
    287  1.219299358624E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.050179E-28
    288  1.225766858039E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  3.590345E-29
    289  1.231854533608E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.268497E-29
    290  1.237219182154E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  4.956060E-30
    291  1.242404039059E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.970667E-30
    292  1.248086455930E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    293  1.253177247642E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    294  1.258810647447E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    295  1.264205598797E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    296  1.270317883483E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    297  1.275757308169E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    298  1.286048671531E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    299  1.290949488661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    300  1.295345101683E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    301  1.303954523490E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    302  1.308549873199E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    303  1.312776310019E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    304  1.320787884157E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    305  1.327308179063E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    306  1.333821207310E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    307  1.339749669338E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    308  1.345530840576E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    309  1.351098094661E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    310  1.359304916944E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    311  1.363572082699E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    312  1.367788244083E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    313  1.375777712339E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    314  1.380438267916E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    315  1.384690951451E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    316  1.391087445178E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    317  1.397002518981E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    318  1.402705851668E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    319  1.408634912375E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    320  1.414089642241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    321  1.419220762512E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    322  1.422771704232E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    323  1.426029315631E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    324  1.430135230101E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    325  1.434683796643E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    326  1.440315208021E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    327  1.445490332405E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    328  1.451370980342E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    329  1.457052374241E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    330  1.463107957421E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    331  1.468752132891E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    332  1.475510939381E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    333  1.481899111058E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    334  1.491767377555E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    335  1.497116139607E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    336  1.502421520731E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    337  1.509052103900E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    338  1.515352476696E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    339  1.521327102765E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    340  1.526678407657E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    341  1.532481602429E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    342  1.535863948111E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    343  1.538995751697E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    344  1.546020187628E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    345  1.552062305672E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    346  1.557875935888E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    347  1.566447447202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    348  1.574294426159E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    349  1.581710514975E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    350  1.588328903187E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    351  1.594606073659E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    352  1.600565792087E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    353  1.607059625219E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    354  1.613957576202E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    355  1.620398820205E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    356  1.627691861850E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    357  1.634667099868E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    358  1.645369737572E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    359  1.651200899964E-01  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
