 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                xe151         xe152         xe153         xe154         xe155         xe156         xe157         xe158
    360  1.656939516385E-01  8.571271E-18  8.662484E-15  3.341847E-15  1.466315E-12  2.989909E-13  1.443427E-11  1.937079E-13  4.755862E-13
    361  1.664404283242E-01  6.020740E-18  7.013415E-15  2.939604E-15  1.510047E-12  3.336620E-13  1.851607E-11  2.639133E-13  7.276822E-13
    362  1.671401020014E-01  4.310155E-18  5.693755E-15  2.581048E-15  1.538307E-12  3.667071E-13  2.320980E-11  3.502008E-13  1.077431E-12
    363  1.682228463170E-01  2.560554E-18  4.031217E-15  2.065680E-15  1.553593E-12  4.170065E-13  3.242861E-11  5.348903E-13  1.953378E-12
    364  1.688914277275E-01  1.863892E-18  3.216747E-15  1.779142E-15  1.545592E-12  4.466942E-13  3.947943E-11  6.884022E-13  2.797164E-12
    365  1.695862681704E-01  1.343684E-18  2.511015E-15  1.504590E-15  1.521153E-12  4.750532E-13  4.803512E-11  8.878182E-13  4.035012E-12
    366  1.708796298676E-01  7.488444E-19  1.536949E-15  1.070730E-15  1.437209E-12  5.192511E-13  6.758096E-11  1.393851E-12  7.817957E-12
    367  1.720689125062E-01  4.502557E-19  9.411460E-16  7.544218E-16  1.318063E-12  5.455175E-13  8.988297E-11  2.053577E-12  1.401802E-11
    368  1.730357271347E-01  3.040141E-19  6.151136E-16  5.533923E-16  1.198676E-12  5.547594E-13  1.109294E-10  2.757139E-12  2.211609E-11
    369  1.739185931198E-01  2.144852E-19  4.076048E-16  4.079269E-16  1.076364E-12  5.522475E-13  1.320600E-10  3.547712E-12  3.303039E-11
    370  1.748109107026E-01  1.516222E-19  2.634891E-16  2.939355E-16  9.460542E-13  5.392097E-13  1.546935E-10  4.499060E-12  4.875610E-11
    371  1.757092013639E-01  1.067457E-19  1.658152E-16  2.065487E-16  8.120416E-13  5.150726E-13  1.779232E-10  5.609802E-12  7.096018E-11
    372  1.765567714958E-01  7.636752E-20  1.052046E-16  1.455425E-16  6.890248E-13  4.838625E-13  1.993222E-10  6.786943E-12  9.943839E-11
    373  1.775373762473E-01  5.125274E-20  6.055140E-17  9.467592E-17  5.541132E-13  4.382966E-13  2.220269E-10  8.271482E-12  1.439580E-10
    374  1.784803688374E-01  3.452253E-20  3.494610E-17  6.152273E-17  4.377319E-13  3.886311E-13  2.404281E-10  9.775021E-12  2.010135E-10
    375  1.795112536071E-01  2.200771E-20  1.875161E-17  3.762293E-17  3.273730E-13  3.302468E-13  2.550823E-10  1.142311E-11  2.826046E-10
    376  1.804824008025E-01  1.416217E-20  1.034700E-17  2.350260E-17  2.420347E-13  2.756930E-13  2.627871E-10  1.290294E-11  3.805032E-10
    377  1.815169070317E-01  8.662306E-21  5.472065E-18  1.420406E-17  1.698412E-13  2.205372E-13  2.639094E-10  1.431014E-11  5.101137E-10
    378  1.825428215499E-01  5.205561E-21  2.948014E-18  8.749012E-18  1.161481E-13  1.719623E-13  2.582440E-10  1.546901E-11  6.666965E-10
    379  1.841355644659E-01  2.247181E-21  1.182115E-18  4.330060E-18  6.091423E-14  1.109199E-13  2.381807E-10  1.669151E-11  9.702960E-10
    380  1.856860183354E-01  9.310441E-22  5.144848E-19  2.335672E-18  3.068945E-14  6.854403E-14  2.096641E-10  1.716756E-11  1.342600E-09
    381  1.870847965371E-01  3.973676E-22  2.517783E-19  1.388292E-18  1.583484E-14  4.267324E-14  1.802954E-10  1.702787E-11  1.747769E-09
    382  1.883699545972E-01  1.732666E-22  1.302849E-19  8.646419E-19  8.359033E-15  2.681863E-14  1.526905E-10  1.647402E-11  2.178279E-09
    383  1.895671856375E-01  7.703285E-23  6.934057E-20  5.477023E-19  4.481286E-15  1.695287E-14  1.276879E-10  1.562293E-11  2.624555E-09
    384  1.907324824205E-01  3.411574E-23  3.652237E-20  3.425197E-19  2.381953E-15  1.059969E-14  1.048366E-10  1.452139E-11  3.089177E-09
    385  1.917913284253E-01  1.616136E-23  1.987646E-20  2.181270E-19  1.314733E-15  6.790644E-15  8.583118E-11  1.332560E-11  3.520721E-09
    386  1.928179034582E-01  7.892363E-24  1.072769E-20  1.372882E-19  7.224982E-16  4.319268E-15  6.914588E-11  1.200666E-11  3.926224E-09
    387  1.939781308337E-01  3.650875E-24  5.198626E-21  7.916940E-20  3.598698E-16  2.541947E-15  5.270586E-11  1.040258E-11  4.337522E-09
    388  1.950365569225E-01  1.906796E-24  2.617424E-21  4.671371E-20  1.865245E-16  1.536626E-15  3.994695E-11  8.873923E-12  4.634094E-09
    389  1.963061656501E-01  9.517914E-25  1.121110E-21  2.414633E-20  8.336780E-17  8.278216E-16  2.754675E-11  7.064313E-12  4.846140E-09
    390  1.975160386553E-01  5.305322E-25  4.913684E-22  1.257240E-20  3.848111E-17  4.571263E-16  1.850775E-11  5.453040E-12  4.866478E-09
    391  1.988970783448E-01  2.892064E-25  1.901472E-22  5.828629E-21  1.611803E-17  2.356134E-16  1.111089E-11  3.844227E-12  4.654526E-09
    392  2.001908516564E-01  1.690267E-25  7.937066E-23  2.798068E-21  7.414295E-18  1.321687E-16  6.530516E-12  2.632421E-12  4.253669E-09
    393  2.023233395230E-01  7.086997E-26  2.124953E-23  8.431940E-22  2.342123E-18  5.825042E-17  2.443684E-12  1.271702E-12  3.323850E-09
    394  2.035207364909E-01  4.339753E-26  1.139641E-23  4.481244E-22  1.312523E-18  3.939859E-17  1.335905E-12  8.056878E-13  2.760281E-09
    395  2.047171141817E-01  2.638830E-26  6.704275E-24  2.538901E-22  7.551336E-19  2.746125E-17  7.101721E-13  4.966397E-13  2.224174E-09
    396  2.061861175315E-01  1.421232E-26  3.901589E-24  1.441921E-22  3.921173E-19  1.803187E-17  3.199497E-13  2.690535E-13  1.649653E-09
    397  2.075162532616E-01  8.059280E-27  2.563726E-24  9.923230E-23  2.189382E-19  1.240224E-17  1.557502E-13  1.551543E-13  1.225782E-09
    398  2.088103947538E-01  4.616538E-27  1.763236E-24  7.646956E-23  1.250696E-19  8.596645E-18  8.000208E-14  9.414011E-14  8.994863E-10
    399  2.102374295066E-01  2.493192E-27  1.192635E-24  6.186559E-23  6.870369E-20  5.702064E-18  4.195177E-14  5.948765E-14  6.272333E-10
    400  2.116254943500E-01  1.376921E-27  8.277782E-25  5.236765E-23  4.003183E-20  3.796607E-18  2.565280E-14  4.372953E-14  4.348478E-10
    401  2.137594200207E-01  5.699333E-28  4.870288E-25  4.168267E-23  2.065304E-20  2.002207E-18  1.567623E-14  3.569752E-14  2.412272E-10
    402  2.149968302441E-01  3.537089E-28  3.681169E-25  3.665764E-23  1.618735E-20  1.374738E-18  1.302976E-14  3.523117E-14  1.695529E-10
    403  2.163578604848E-01  2.183372E-28  2.797083E-25  3.178996E-23  1.401088E-20  9.065188E-19  1.108749E-14  3.630433E-14  1.139217E-10
    404  2.188327022992E-01  1.064722E-28  1.932600E-25  2.437431E-23  1.365348E-20  4.320757E-19  8.628045E-15  4.029205E-14  5.452219E-11
    405  2.210861741802E-01  6.615727E-29  1.627246E-25  1.895242E-23  1.510537E-20  2.339864E-19  6.915389E-15  4.497345E-14  2.769775E-11
    406  2.231360986547E-01  4.827557E-29  1.566959E-25  1.495178E-23  1.712294E-20  1.505066E-19  5.619515E-15  4.972726E-14  1.520392E-11
    407  2.249661932162E-01  3.902570E-29  1.616685E-25  1.202219E-23  1.931605E-20  1.165286E-19  4.635470E-15  5.429889E-14  9.246924E-12
    408  2.266023391923E-01  3.362984E-29  1.715850E-25  9.846252E-24  2.156511E-20  1.040305E-19  3.878455E-15  5.863744E-14  6.264129E-12
    409  2.291569547831E-01  2.884041E-29  1.944864E-25  7.151020E-24  2.564825E-20  1.026247E-19  2.899929E-15  6.588817E-14  3.970957E-12
    410  2.305971902523E-01  2.689669E-29  2.107164E-25  5.953505E-24  2.828796E-20  1.074003E-19  2.445805E-15  7.023444E-14  3.372530E-12
    411  2.319348711247E-01  2.594214E-29  2.278013E-25  5.015187E-24  3.098213E-20  1.140615E-19  2.078879E-15  7.443794E-14  3.061030E-12
    412  2.335360820165E-01  2.573488E-29  2.508457E-25  4.082611E-24  3.454399E-20  1.241397E-19  1.701693E-15  7.967718E-14  2.881602E-12
    413  2.351317971316E-01  2.607450E-29  2.767926E-25  3.331236E-24  3.849670E-20  1.360404E-19  1.385536E-15  8.511510E-14  2.833803E-12
    414  2.376293164755E-01  2.809515E-29  3.240871E-25  2.446763E-24  4.559948E-20  1.579645E-19  9.921135E-16  9.402102E-14  2.912719E-12
    415  2.399259738388E-01  3.098417E-29  3.759323E-25  1.881100E-24  5.326939E-20  1.816495E-19  7.196997E-16  1.025543E-13  3.086533E-12
    416  2.420046682363E-01  3.453122E-29  4.310661E-25  1.526025E-24  6.130856E-20  2.062275E-19  5.317409E-16  1.104457E-13  3.303285E-12
    417  2.451201276448E-01  4.227195E-29  5.315275E-25  1.203669E-24  7.567342E-20  2.494215E-19  3.304306E-16  1.222112E-13  3.720331E-12
    418  2.467564269033E-01  4.725414E-29  5.945886E-25  1.111796E-24  8.451856E-20  2.755914E-19  2.546047E-16  1.281345E-13  3.983677E-12
    419  2.483354027874E-01  5.303625E-29  6.634241E-25  1.063129E-24  9.403510E-20  3.034255E-19  1.966673E-16  1.334968E-13  4.268434E-12
    420  2.499258654919E-01  5.977470E-29  7.418187E-25  1.047725E-24  1.047098E-19  3.342897E-19  1.507209E-16  1.383718E-13  4.587661E-12
    421  2.515152656983E-01  6.742749E-29  8.305379E-25  1.061450E-24  1.165970E-19  3.682611E-19  1.149834E-16  1.425123E-13  4.941509E-12
    422  2.542060864984E-01  8.347861E-29  1.008707E-24  1.141918E-24  1.399134E-19  4.338347E-19  7.240725E-17  1.472103E-13  5.627430E-12
    423  2.556901221114E-01  9.406389E-29  1.124712E-24  1.214308E-24  1.547384E-19  4.748918E-19  5.641793E-17  1.482079E-13  6.056685E-12
    424  2.570805114381E-01  1.050539E-28  1.246814E-24  1.299227E-24  1.700728E-19  5.169037E-19  4.513499E-17  1.479078E-13  6.494396E-12
    425  2.598984391343E-01  1.322621E-28  1.541392E-24  1.521838E-24  2.060633E-19  6.139288E-19  3.053836E-17  1.431776E-13  7.494596E-12
    426  2.622653138568E-01  1.610433E-28  1.848082E-24  1.764107E-24  2.422429E-19  7.095708E-19  2.447061E-17  1.347701E-13  8.459616E-12
    427  2.644885215151E-01  1.940432E-28  2.197573E-24  2.043027E-24  2.821309E-19  8.131844E-19  2.221620E-17  1.235204E-13  9.475976E-12
    428  2.667229470066E-01  2.343523E-28  2.622466E-24  2.381021E-24  3.290097E-19  9.328892E-19  2.226197E-17  1.097344E-13  1.060975E-11
    429  2.687894382327E-01  2.793697E-28  3.095573E-24  2.753719E-24  3.794557E-19  1.059587E-18  2.376371E-17  9.571668E-14  1.176395E-11
    430  2.709436570286E-01  3.360769E-28  3.688774E-24  3.214942E-24  4.405240E-19  1.210473E-18  2.644691E-17  8.084017E-14  1.308358E-11
    431  2.728595154549E-01  3.967162E-28  4.320090E-24  3.698791E-24  5.032764E-19  1.363093E-18  2.961943E-17  6.813039E-14  1.436722E-11
    432  2.763050324764E-01  5.352408E-28  5.767362E-24  4.784977E-24  6.401849E-19  1.689060E-18  3.701259E-17  4.797889E-14  1.697893E-11
    433  2.797281875476E-01  7.241890E-28  7.731566E-24  6.219312E-24  8.142320E-19  2.092458E-18  4.660995E-17  3.236118E-14  2.004282E-11
    434  2.831107064370E-01  9.798713E-28  1.038840E-23  8.106648E-24  1.034087E-18  2.588596E-18  5.871751E-17  2.117499E-14  2.364530E-11
    435  2.863632962154E-01  1.315001E-27  1.387334E-23  1.051637E-23  1.302967E-18  3.179757E-18  7.342835E-17  1.372226E-14  2.777242E-11
    436  2.894106333807E-01  1.737335E-27  1.827461E-23  1.348296E-23  1.619762E-18  3.859235E-18  9.063280E-17  8.976664E-15  3.234977E-11
    437  2.941185503109E-01  2.685323E-27  2.820237E-23  1.996306E-23  2.271513E-18  5.214384E-18  1.256860E-16  4.567387E-15  4.107709E-11
    438  2.983685787405E-01  4.007142E-27  4.206655E-23  2.869531E-23  3.088181E-18  6.854041E-18  1.691248E-16  2.512947E-15  5.109588E-11
    439  3.021949729112E-01  5.775264E-27  6.066944E-23  4.004639E-23  4.077282E-18  8.778556E-18  2.212110E-16  1.572604E-15  6.228909E-11
    440  3.059150641439E-01  8.277591E-27  8.707235E-23  5.569176E-23  5.347422E-18  1.117877E-17  2.874727E-16  1.148070E-15  7.559660E-11
    441  3.094680949786E-01  1.172579E-26  1.235178E-22  7.669828E-23  6.934179E-18  1.409488E-17  3.695114E-16  1.019677E-15  9.101532E-11
    442  3.127856926026E-01  1.629568E-26  1.718543E-22  1.038550E-22  8.843896E-18  1.751436E-17  4.674202E-16  1.060158E-15  1.082841E-10
    443  3.178598433803E-01  2.715753E-26  2.866416E-22  1.663582E-22  1.284203E-17  2.444798E-17  6.702814E-16  1.334229E-15  1.413020E-10
    444  3.224504526026E-01  4.345656E-26  4.581866E-22  2.566810E-22  1.801001E-17  3.310006E-17  9.295093E-16  1.772867E-15  1.797909E-10
    445  3.266870398371E-01  6.750632E-26  7.096490E-22  3.852540E-22  2.461733E-17  4.382021E-17  1.257562E-15  2.351641E-15  2.245140E-10
    446  3.305577136787E-01  1.015096E-25  1.062034E-21  5.608608E-22  3.275885E-17  5.666449E-17  1.658106E-15  3.060452E-15  2.749437E-10
    447  3.362681054783E-01  1.870533E-25  1.935032E-21  9.832379E-22  4.993540E-17  8.289099E-17  2.494173E-15  4.525989E-15  3.704126E-10
    448  3.414589872690E-01  3.292193E-25  3.353649E-21  1.649343E-21  7.324379E-17  1.172670E-16  3.615914E-15  6.463825E-15  4.850862E-10
    449  3.462773530350E-01  5.608242E-25  5.604274E-21  2.680003E-21  1.044820E-16  1.619720E-16  5.104574E-15  8.999442E-15  6.222758E-10
    450  3.508856189623E-01  9.398716E-25  9.176841E-21  4.281615E-21  1.466865E-16  2.207777E-16  7.098364E-15  1.235076E-14  7.885756E-10
    451  3.552628710565E-01  1.544064E-24  1.467897E-20  6.704273E-21  2.023648E-16  2.965299E-16  9.708299E-15  1.668391E-14  9.861795E-10
    452  3.595141079779E-01  2.514035E-24  2.318100E-20  1.039167E-20  2.764545E-16  3.952084E-16  1.315726E-14  2.234440E-14  1.223700E-09
    453  3.636744849418E-01  4.070632E-24  3.625939E-20  1.599293E-20  3.749493E-16  5.239057E-16  1.771381E-14  2.974193E-14  1.509325E-09
    454  3.676260234901E-01  6.460854E-24  5.544525E-20  2.412794E-20  5.005414E-16  6.852703E-16  2.349213E-14  3.902925E-14  1.839635E-09
    455  3.714655117309E-01  1.015942E-23  8.372076E-20  3.602576E-20  6.623951E-16  8.902051E-16  3.090333E-14  5.083173E-14  2.226765E-09
    456  3.752653942304E-01  1.595647E-23  1.257680E-19  5.362066E-20  8.735917E-16  1.154212E-15  4.053330E-14  6.603647E-14  2.686523E-09
    457  3.809506426681E-01  3.154715E-23  2.306513E-19  9.733126E-20  1.320336E-15  1.704957E-15  6.081128E-14  9.773049E-14  3.548602E-09
    458  3.865190953769E-01  6.192018E-23  4.162260E-19  1.746221E-19  1.976381E-15  2.503385E-15  9.046103E-14  1.435792E-13  4.646545E-09
    459  3.928522091207E-01  1.343442E-22  8.098412E-19  3.393018E-19  3.122439E-15  3.884913E-15  1.420868E-13  2.226212E-13  6.290117E-09
    460  3.991093841216E-01  2.909438E-22  1.551655E-18  6.529288E-19  4.899022E-15  6.015345E-15  2.219526E-13  3.438479E-13  8.450375E-09
    461  4.054183851758E-01  6.386273E-22  2.962688E-18  1.259489E-18  7.704051E-15  9.378956E-15  3.479898E-13  5.338964E-13  1.133378E-08
    462  4.147392755742E-01  2.065712E-21  7.557927E-18  3.297934E-18  1.500098E-14  1.819947E-14  6.764844E-13  1.026536E-12  1.735392E-08
    463  4.232199499949E-01  6.082329E-21  1.731639E-17  7.827019E-18  2.743078E-14  3.351601E-14  1.239039E-12  1.868967E-12  2.536323E-08
    464  4.316976825025E-01  1.810175E-20  3.869482E-17  1.832092E-17  5.001677E-14  6.219205E-14  2.270344E-12  3.418353E-12  3.677065E-08
    465  4.393401554526E-01  4.882410E-20  7.807539E-17  3.892501E-17  8.577432E-14  1.093917E-13  3.922403E-12  5.917863E-12  5.103491E-08
    466  4.465935084243E-01  1.261646E-19  1.487272E-16  7.851335E-17  1.427626E-13  1.881406E-13  6.594752E-12  1.000432E-11  6.922104E-08
    467  4.537106765818E-01  3.225216E-19  2.740412E-16  1.542342E-16  2.347996E-13  3.223877E-13  1.098824E-11  1.681530E-11  9.277547E-08
    468  4.602314649238E-01  7.667002E-19  4.708258E-16  2.828568E-16  3.695469E-13  5.310496E-13  1.755252E-11  2.715675E-11  1.206533E-07
    469  4.709552966107E-01  3.224009E-18  1.103929E-15  7.477698E-16  7.750564E-13  1.221210E-12  3.796151E-11  6.016872E-11  1.835971E-07
    470  4.769745726746E-01  7.257756E-18  1.746409E-15  1.272740E-15  1.170718E-12  1.960674E-12  5.855816E-11  9.437287E-11  2.307443E-07
    471  4.828178172001E-01  1.602402E-17  2.696954E-15  2.116548E-15  1.743577E-12  3.118339E-12  8.920799E-11  1.464079E-10  2.865795E-07
    472  4.927188450138E-01  6.181267E-17  5.543782E-15  4.945630E-15  3.408074E-12  6.907275E-12  1.820359E-10  3.093044E-10  4.086248E-07
    473  5.000000000000E-01  1.675895E-16  9.407855E-15  9.191466E-15  5.559046E-12  1.247741E-11  3.074207E-10  5.370616E-10  5.247965E-07
