 *                                      
 * expansion:  temp0=  1.000E+10 den0=  3.000E+06 temp_stop=  1.000E+07
 *          time                zr108         zr109         zr110         zr111         zr112         zr113         zr114         zr115
    180  5.987296131417E-02  1.134514E-22  4.089356E-25  3.830897E-27  3.240187E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    181  6.018239261751E-02  1.924989E-22  7.046894E-25  6.774935E-27  5.782901E-30  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    182  6.051941164510E-02  3.412815E-22  1.270688E-24  1.256757E-26  1.083525E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    183  6.081686890997E-02  5.643547E-22  2.133058E-24  2.163289E-26  1.881730E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    184  6.107970107709E-02  8.786454E-22  3.365516E-24  3.489963E-26  3.059735E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    185  6.149099227918E-02  1.751847E-21  6.852331E-24  7.358345E-26  6.531668E-29  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    186  6.184187848266E-02  3.148419E-21  1.253835E-23  1.387306E-25  1.244603E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    187  6.212841772032E-02  5.074109E-21  2.050741E-23  2.325327E-25  2.104398E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    188  6.241083345826E-02  8.112872E-21  3.327089E-23  3.865109E-25  3.528203E-28  1.000000E-30  1.000000E-30  1.000000E-30  1.000000E-30
    189  6.286334795077E-02  1.717483E-20  7.211029E-23  8.710255E-25  8.062395E-28  2.056296E-30  1.000000E-30  1.000000E-30  1.000000E-30
    190  6.324448148531E-02  3.224212E-20  1.380959E-22  1.723997E-24  1.614684E-27  4.241569E-30  1.000000E-30  1.000000E-30  1.000000E-30
    191  6.354755735680E-02  5.315075E-20  2.313009E-22  2.964543E-24  2.802835E-27  7.539762E-30  1.000000E-30  1.000000E-30  1.000000E-30
    192  6.382753282149E-02  8.429567E-20  3.722948E-22  4.889446E-24  4.663319E-27  1.282404E-29  1.000000E-30  1.000000E-30  1.000000E-30
    193  6.429792763326E-02  1.827046E-19  8.273028E-22  1.132147E-23  1.095849E-26  3.127708E-29  1.000000E-30  1.000000E-30  1.000000E-30
    194  6.470641913937E-02  3.572845E-19  1.653480E-21  2.345466E-23  2.299772E-26  6.780418E-29  1.000000E-30  1.000000E-30  1.000000E-30
    195  6.514351188605E-02  7.315608E-19  3.466010E-21  5.109976E-23  5.080575E-26  1.551103E-28  1.000000E-30  1.000000E-30  1.000000E-30
    196  6.551961572666E-02  1.354642E-18  6.549769E-21  9.983833E-23  1.004660E-25  3.161164E-28  1.000000E-30  1.000000E-30  1.000000E-30
    197  6.614173306661E-02  3.749529E-18  1.875319E-20  3.021548E-22  3.102163E-25  1.026323E-27  1.000000E-30  1.000000E-30  1.000000E-30
    198  6.666431851744E-02  8.812789E-18  4.535870E-20  7.659027E-22  7.998230E-25  2.760860E-27  1.108920E-30  1.000000E-30  1.000000E-30
    199  6.714973898932E-02  1.948347E-17  1.030061E-19  1.817152E-21  1.928080E-24  6.924567E-27  2.804340E-30  1.000000E-30  1.000000E-30
    200  6.763365269933E-02  4.296870E-17  2.333686E-19  4.301591E-21  4.637756E-24  1.733154E-26  7.065337E-30  1.000000E-30  1.000000E-30
    201  6.810748363549E-02  9.319417E-17  5.197639E-19  1.000342E-20  1.095664E-23  4.257939E-26  1.747115E-29  1.000000E-30  1.000000E-30
    202  6.886988901479E-02  3.237560E-16  1.885011E-18  3.890167E-20  4.371169E-23  1.809582E-25  7.503848E-29  1.000000E-30  1.000000E-30
    203  6.932442343830E-02  6.803633E-16  4.065629E-18  8.751684E-20  9.987290E-23  4.295739E-25  1.792781E-28  1.000000E-30  1.000000E-30
    204  6.977291475786E-02  1.415642E-15  8.679790E-18  1.947812E-19  2.257127E-22  1.008182E-24  4.234316E-28  1.000000E-30  1.000000E-30
    205  7.051837306122E-02  4.782764E-15  3.061501E-17  7.364529E-19  8.755639E-22  4.164959E-24  1.767937E-27  3.394546E-30  1.000000E-30
    206  7.120724846930E-02  1.471959E-14  9.809381E-17  2.517827E-18  3.066207E-21  1.546941E-23  6.632228E-27  1.314566E-29  1.000000E-30
    207  7.185571854523E-02  4.237871E-14  2.934417E-16  8.010578E-18  9.981196E-21  5.325494E-23  2.305071E-26  4.822860E-29  1.000000E-30
    208  7.250556240022E-02  1.219763E-13  8.779307E-16  2.550266E-17  3.252072E-20  1.835870E-22  8.023369E-26  1.773467E-28  1.000000E-30
    209  7.308358088908E-02  3.113362E-13  2.319975E-15  7.124379E-17  9.275609E-20  5.507380E-22  2.427863E-25  5.637133E-28  1.000000E-30
    210  7.365083251161E-02  7.778897E-13  5.998976E-15  1.946155E-16  2.586442E-19  1.614169E-21  7.177260E-25  1.749510E-27  1.783411E-30
    211  7.420607479025E-02  1.893835E-12  1.510794E-14  5.173457E-16  7.016549E-19  4.599279E-21  2.062474E-24  5.274555E-27  5.506743E-30
    212  7.477269193766E-02  4.650675E-12  3.841497E-14  1.390522E-15  1.925737E-18  1.327565E-20  6.005609E-24  1.613560E-26  1.723298E-29
    213  7.532671922740E-02  1.106016E-11  9.454576E-14  3.614356E-15  5.109750E-18  3.701671E-20  1.689093E-23  4.764277E-26  5.203595E-29
    214  7.590819975934E-02  2.695517E-11  2.389338E-13  9.676207E-15  1.398132E-17  1.067316E-19  4.915053E-23  1.459489E-25  1.632307E-28
    215  7.648106882397E-02  6.325323E-11  5.812460E-13  2.492341E-14  3.680149E-17  2.959119E-19  1.375174E-22  4.297361E-25  4.920723E-28
    216  7.706864365518E-02  1.470008E-10  1.402043E-12  6.377106E-14  9.629860E-17  8.169424E-19  3.832538E-22  1.262536E-24  1.481296E-27
    217  7.765097184480E-02  3.266112E-10  3.233058E-12  1.559626E-13  2.408517E-16  2.155423E-18  1.020772E-21  3.544613E-24  4.261142E-27
    218  7.824188421090E-02  7.026637E-10  7.224915E-12  3.701025E-13  5.848051E-16  5.527118E-18  2.642985E-21  9.685907E-24  1.193715E-26
    219  7.883216312169E-02  1.440404E-09  1.538766E-11  8.372748E-13  1.353891E-15  1.351718E-17  6.526963E-21  2.525216E-23  3.190987E-26
    220  7.934760137230E-02  2.592153E-09  2.863799E-11  1.643050E-12  2.711347E-15  2.840514E-17  1.383381E-20  5.613373E-23  7.251066E-26
    221  7.991019390762E-02  4.722833E-09  5.414004E-11  3.292187E-12  5.555384E-15  6.135879E-17  3.016556E-20  1.289841E-22  1.706909E-25
    222  8.044081450283E-02  8.006564E-09  9.505655E-11  6.107949E-12  1.052769E-14  1.222520E-16  6.064210E-20  2.725131E-22  3.689988E-25
    223  8.103419684334E-02  1.387616E-08  1.713708E-10  1.171615E-11  2.068201E-14  2.540886E-16  1.273140E-19  6.050502E-22  8.407014E-25
    224  8.158988408622E-02  2.241520E-08  2.873179E-10  2.082488E-11  3.759892E-14  4.871008E-16  2.463977E-19  1.234463E-21  1.757548E-24
    225  8.219791245697E-02  3.655830E-08  4.882068E-10  3.773512E-11  6.984381E-14  9.592649E-16  4.903511E-19  2.603789E-21  3.807937E-24
    226  8.273529679330E-02  5.478904E-08  7.588352E-10  6.210248E-11  1.175163E-13  1.700014E-15  8.771529E-19  4.905059E-21  7.346793E-24
    227  8.327310875316E-02  8.025113E-08  1.153082E-09  9.995598E-11  1.934135E-13  2.948051E-15  1.535502E-18  9.046162E-21  1.387939E-23
    228  8.381967664174E-02  1.157636E-07  1.727062E-09  1.587799E-10  3.143393E-13  5.054093E-15  2.658010E-18  1.651747E-20  2.597478E-23
    229  8.442137901789E-02  1.694494E-07  2.635626E-09  2.586183E-10  5.251496E-13  8.958194E-15  4.762155E-18  3.139673E-20  5.074193E-23
    230  8.496109010092E-02  2.343641E-07  3.785257E-09  3.939211E-10  8.184690E-13  1.472745E-14  7.905755E-18  5.498415E-20  9.108623E-23
    231  8.556251684447E-02  3.306197E-07  5.570618E-09  6.192359E-10  1.320257E-12  2.522249E-14  1.368906E-17  1.010947E-19  1.721880E-22
    232  8.609514523980E-02  4.424121E-07  7.740895E-09  9.125579E-10  1.991026E-12  4.012126E-14  2.199028E-17  1.713275E-19  2.991343E-22
    233  8.668730402486E-02  6.038100E-07  1.102100E-08  1.387531E-09  3.106632E-12  6.645174E-14  3.682671E-17  3.046387E-19  5.468723E-22
    234  8.725638446658E-02  8.050964E-07  1.530887E-08  2.053933E-09  4.715461E-12  1.068596E-13  5.985994E-17  5.247650E-19  9.677354E-22
    235  8.784892152766E-02  1.075104E-06  2.133987E-08  3.060368E-09  7.213591E-12  1.736631E-13  9.838792E-17  9.166436E-19  1.738847E-21
    236  8.837914431516E-02  1.381664E-06  2.850677E-08  4.340919E-09  1.047809E-11  2.663676E-13  1.524602E-16  1.500472E-18  2.919781E-21
    237  8.927467123273E-02  2.079459E-06  4.582812E-08  7.728866E-09  1.942809E-11  5.418166E-13  3.155875E-16  3.409860E-18  6.929487E-21
    238  9.009385267910E-02  2.975964E-06  6.970879E-08  1.291869E-08  3.371747E-11  1.024296E-12  6.063865E-16  7.143021E-18  1.511134E-20
    239  9.088007009323E-02  4.143620E-06  1.029682E-07  2.090675E-08  5.659372E-11  1.867641E-12  1.123268E-15  1.438696E-17  3.164557E-20
    240  9.160938796651E-02  5.566233E-06  1.461894E-07  3.232854E-08  9.055908E-11  3.229127E-12  1.971202E-15  2.730593E-17  6.229595E-20
    241  9.231864750676E-02  7.332534E-06  2.033213E-07  4.888746E-08  1.416280E-10  5.448234E-12  3.374891E-15  5.048782E-17  1.193886E-19
    242  9.335415502949E-02  1.073187E-05  3.223963E-07  8.769231E-08  2.669890E-10  1.148427E-11  7.269779E-15  1.218002E-16  3.036528E-19
    243  9.429165011748E-02  1.478907E-05  4.781194E-07  1.455896E-07  4.639745E-10  2.210632E-11  1.427638E-14  2.653925E-16  6.945584E-19
    244  9.514750284226E-02  1.939849E-05  6.711095E-07  2.267795E-07  7.539020E-10  3.947123E-11  2.596816E-14  5.313275E-16  1.454285E-18
    245  9.592869681963E-02  2.437700E-05  8.977158E-07  3.338655E-07  1.154072E-09  6.590045E-11  4.410805E-14  9.858906E-16  2.812447E-18
    246  9.638259128200E-02  2.760228E-05  1.054366E-06  4.147545E-07  1.466867E-09  8.812536E-11  5.958285E-14  1.402587E-15  4.099409E-18
    247  9.686466198075E-02  3.127302E-05  1.242197E-06  5.188019E-07  1.880316E-09  1.192543E-10  8.150758E-14  2.027741E-15  6.082077E-18
    248  9.745016881397E-02  3.603326E-05  1.501343E-06  6.746280E-07  2.519481E-09  1.707261E-10  1.182491E-13  3.147429E-15  9.744475E-18
    249  9.798964068785E-02  4.066503E-05  1.771160E-06  8.517280E-07  3.270731E-09  2.356565E-10  1.652559E-13  4.683098E-15  1.493182E-17
    250  9.892639389759E-02  4.909785E-05  2.311341E-06  1.251774E-06  5.047977E-09  4.049586E-10  2.902467E-13  9.179898E-15  3.081901E-17
    251  9.977784733458E-02  5.691925E-05  2.878045E-06  1.738305E-06  7.333288E-09  6.492512E-10  4.748356E-13  1.661296E-14  5.848660E-17
    252  1.005622893962E-01  6.401740E-05  3.459640E-06  2.312835E-06  1.017615E-08  9.874673E-10  7.359826E-13  2.828674E-14  1.040900E-16
    253  1.013070552067E-01  7.044311E-05  4.057567E-06  2.989337E-06  1.369486E-08  1.450817E-09  1.101218E-12  4.631118E-14  1.778069E-16
    254  1.019791947326E-01  7.584374E-05  4.629800E-06  3.726149E-06  1.771105E-08  2.032178E-09  1.568422E-12  7.159012E-14  2.856969E-16
    255  1.025982572428E-01  8.039321E-05  5.179327E-06  4.524857E-06  2.225715E-08  2.750087E-09  2.155750E-12  1.061756E-13  4.392121E-16
    256  1.032644197032E-01  8.474931E-05  5.788696E-06  5.527298E-06  2.821914E-08  3.777951E-09  3.012047E-12  1.610998E-13  6.928976E-16
    257  1.039121745974E-01  8.839772E-05  6.394038E-06  6.660820E-06  3.527209E-08  5.108130E-09  4.141001E-12  2.401236E-13  1.073018E-15
    258  1.045193471709E-01  9.125804E-05  6.968118E-06  7.881055E-06  4.320181E-08  6.738083E-09  5.549360E-12  3.473160E-13  1.609096E-15
    259  1.051181778144E-01  9.352365E-05  7.535645E-06  9.247679E-06  5.246731E-08  8.808051E-09  7.369362E-12  4.975409E-13  2.389321E-15
    260  1.056826419982E-01  9.514828E-05  8.068034E-06  1.069799E-05  6.271295E-08  1.128902E-08  9.587915E-12  6.956011E-13  3.456273E-15
    261  1.062431336111E-01  9.627231E-05  8.590745E-06  1.230810E-05  7.455160E-08  1.438946E-08  1.240646E-11  9.672172E-13  4.972464E-15
    262  1.068146627648E-01  9.691545E-05  9.113161E-06  1.413551E-05  8.854883E-08  1.835818E-08  1.607538E-11  1.349240E-12  7.183448E-15
    263  1.073656177930E-01  9.706251E-05  9.602744E-06  1.608642E-05  1.041165E-07  2.313505E-08  2.056594E-11  1.854209E-12  1.021293E-14
    264  1.079139362418E-01  9.676045E-05  1.007274E-05  1.822690E-05  1.218986E-07  2.903361E-08  2.620307E-11  2.538136E-12  1.446369E-14
    265  1.084202130578E-01  9.609279E-05  1.048754E-05  2.038653E-05  1.405584E-07  3.570633E-08  3.268257E-11  3.383836E-12  1.990200E-14
    266  1.089957947327E-01  9.489482E-05  1.093227E-05  2.306351E-05  1.646597E-07  4.502562E-08  4.188412E-11  4.679743E-12  2.853722E-14
    267  1.095139929398E-01  9.343196E-05  1.130420E-05  2.568294E-05  1.892548E-07  5.531920E-08  5.222050E-11  6.251405E-12  3.939081E-14
    268  1.100036617482E-01  9.172840E-05  1.162723E-05  2.834693E-05  2.152694E-07  6.704050E-08  6.417678E-11  8.203817E-12  5.332847E-14
    269  1.105581599754E-01  8.944145E-05  1.195522E-05  3.158260E-05  2.482216E-07  8.308613E-08  8.081901E-11  1.113297E-11  7.498455E-14
    270  1.111738162549E-01  8.648544E-05  1.226670E-05  3.544448E-05  2.894965E-07  1.050335E-07  1.040178E-10  1.557668E-11  1.091648E-13
    271  1.117276452796E-01  8.347785E-05  1.249422E-05  3.915914E-05  3.311963E-07  1.292638E-07  1.301212E-10  2.101826E-11  1.526992E-13
    272  1.122547306619E-01  8.033931E-05  1.266022E-05  4.289158E-05  3.751179E-07  1.570061E-07  1.605494E-10  2.788413E-11  2.096927E-13
    273  1.128196390807E-01  7.671259E-05  1.277965E-05  4.708494E-05  4.269656E-07  1.926901E-07  2.004194E-10  3.764012E-11  2.938017E-13
    274  1.134172103791E-01  7.262264E-05  1.283636E-05  5.171346E-05  4.873952E-07  2.383307E-07  2.524424E-10  5.152875E-11  4.184982E-13
    275  1.139661173569E-01  6.867777E-05  1.282269E-05  5.611197E-05  5.481037E-07  2.886545E-07  3.109532E-10  6.855894E-11  5.776441E-13
    276  1.145721141816E-01  6.417328E-05  1.273390E-05  6.108183E-05  6.208776E-07  3.550536E-07  3.897558E-10  9.361702E-11  8.216559E-13
    277  1.151138636995E-01  6.006292E-05  1.258958E-05  6.558480E-05  6.909988E-07  4.255245E-07  4.751304E-10  1.232605E-10  1.122352E-12
    278  1.160623872824E-01  5.279994E-05  1.219244E-05  7.350058E-05  8.251510E-07  5.791645E-07  6.664965E-10  1.981285E-10  1.925135E-12
    279  1.166131253687E-01  4.862967E-05  1.188469E-05  7.803145E-05  9.092590E-07  6.889592E-07  8.070529E-10  2.598264E-10  2.622674E-12
    280  1.171578902390E-01  4.458931E-05  1.153012E-05  8.241570E-05  9.966720E-07  8.149330E-07  9.717000E-10  3.386622E-10  3.550544E-12
    281  1.179966344325E-01  3.860958E-05  1.089855E-05  8.889693E-05  1.138929E-06  1.048092E-06  1.284727E-09  5.064922E-10  5.632039E-12
    282  1.184626561866E-01  3.545579E-05  1.051163E-05  9.230907E-05  1.221543E-06  1.200917E-06  1.495091E-09  6.315030E-10  7.257538E-12
    283  1.189221956404E-01  3.248354E-05  1.011040E-05  9.551811E-05  1.305264E-06  1.370029E-06  1.732156E-09  7.833582E-10  9.301901E-12
    284  1.197605220964E-01  2.743686E-05  9.338699E-06  1.009421E-04  1.463389E-06  1.732521E-06  2.253705E-09  1.155778E-09  1.457423E-11
    285  1.205341475296E-01  2.325512E-05  8.602816E-06  1.053887E-04  1.614491E-06  2.137895E-06  2.856064E-09  1.646507E-09  2.195803E-11
    286  1.212540834288E-01  1.978078E-05  7.912590E-06  1.090202E-04  1.759000E-06  2.587265E-06  3.544170E-09  2.280425E-09  3.205338E-11
    287  1.219299358624E-01  1.688112E-05  7.271269E-06  1.119733E-04  1.897620E-06  3.082813E-06  4.324746E-09  3.087619E-09  4.561264E-11
    288  1.225766858039E-01  1.442669E-05  6.673329E-06  1.143786E-04  2.032517E-06  3.633492E-06  5.215979E-09  4.116137E-09  6.379373E-11
    289  1.231854533608E-01  1.238290E-05  6.128605E-06  1.162750E-04  2.161332E-06  4.230659E-06  6.207586E-09  5.386921E-09  8.737234E-11
    290  1.237219182154E-01  1.078318E-05  5.666707E-06  1.176538E-04  2.276111E-06  4.828530E-06  7.223994E-09  6.820277E-09  1.151713E-10
    291  1.242404039059E-01  9.405436E-06  5.239308E-06  1.187281E-04  2.387954E-06  5.477349E-06  8.351484E-09  8.557473E-09  1.502826E-10
    292  1.248086455930E-01  8.069805E-06  4.793580E-06  1.196204E-04  2.511378E-06  6.278111E-06  9.775030E-09  1.096195E-08  2.010103E-10
    293  1.253177247642E-01  7.012335E-06  4.413937E-06  1.201732E-04  2.622570E-06  7.085439E-06  1.124272E-08  1.367808E-08  2.607774E-10
    294  1.258810647447E-01  5.984344E-06  4.017782E-06  1.205130E-04  2.745916E-06  8.087761E-06  1.310690E-08  1.745887E-08  3.476090E-10
    295  1.264205598797E-01  5.126173E-06  3.662179E-06  1.205732E-04  2.864005E-06  9.166488E-06  1.516107E-08  2.203607E-08  4.574586E-10
    296  1.270317883483E-01  4.284764E-06  3.285870E-06  1.203303E-04  2.997280E-06  1.054708E-05  1.785596E-08  2.867110E-08  6.242448E-10
    297  1.275757308169E-01  3.640335E-06  2.974659E-06  1.198341E-04  3.114818E-06  1.193214E-05  2.062827E-08  3.621487E-08  8.228746E-10
    298  1.286048671531E-01  2.651851E-06  2.445987E-06  1.181620E-04  3.331953E-06  1.500592E-05  2.700432E-08  5.620032E-08  1.385361E-09
    299  1.290949488661E-01  2.270045E-06  2.219391E-06  1.170201E-04  3.431615E-06  1.670566E-05  3.065039E-08  6.923466E-08  1.774841E-09
    300  1.295345101683E-01  1.969978E-06  2.029834E-06  1.158014E-04  3.518106E-06  1.837057E-05  3.429948E-08  8.341157E-08  2.215101E-09
    301  1.303954523490E-01  1.482462E-06  1.694130E-06  1.128691E-04  3.677115E-06  2.204438E-05  4.260794E-08  1.198320E-07  3.411810E-09
    302  1.308549873199E-01  1.268243E-06  1.532373E-06  1.109988E-04  3.754799E-06  2.424748E-05  4.774906E-08  1.452357E-07  4.292983E-09
    303  1.312776310019E-01  1.095766E-06  1.393945E-06  1.090880E-04  3.820824E-06  2.642868E-05  5.295175E-08  1.731570E-07  5.298642E-09
    304  1.320787884157E-01  8.248307E-07  1.157601E-06  1.049627E-04  3.929034E-06  3.097864E-05  6.415532E-08  2.408450E-07  7.873376E-09
    305  1.327308179063E-01  6.495963E-07  9.882121E-07  1.011157E-04  3.997497E-06  3.509230E-05  7.467998E-08  3.139893E-07  1.083635E-08
    306  1.333821207310E-01  5.078768E-07  8.379290E-07  9.684159E-05  4.045048E-06  3.956392E-05  8.654013E-08  4.078400E-07  1.486449E-08
    307  1.339749669338E-01  4.033343E-07  7.167918E-07  9.259799E-05  4.068002E-06  4.392538E-05  9.853520E-08  5.154854E-07  1.975076E-08
    308  1.345530840576E-01  3.199972E-07  6.117310E-07  8.815467E-05  4.069659E-06  4.842326E-05  1.113549E-07  6.454577E-07  2.597410E-08
    309  1.351098094661E-01  2.542954E-07  5.217694E-07  8.361541E-05  4.050304E-06  5.295229E-05  1.247405E-07  7.987218E-07  3.370653E-08
    310  1.359304916944E-01  1.790851E-07  4.081347E-07  7.654738E-05  3.982779E-06  5.987120E-05  1.461938E-07  1.084966E-06  4.913468E-08
    311  1.363572082699E-01  1.483332E-07  3.571526E-07  7.273134E-05  3.928718E-06  6.353361E-05  1.580862E-07  1.267441E-06  5.955890E-08
    312  1.367788244083E-01  1.225485E-07  3.116332E-07  6.888641E-05  3.862163E-06  6.716430E-05  1.702788E-07  1.474315E-06  7.186879E-08
    313  1.375777712339E-01  8.433744E-08  2.380016E-07  6.149986E-05  3.702010E-06  7.393395E-05  1.942730E-07  1.947416E-06  1.018096E-07
    314  1.380438267916E-01  6.732232E-08  2.019571E-07  5.718183E-05  3.588937E-06  7.773210E-05  2.086031E-07  2.278560E-06  1.241161E-07
    315  1.384690951451E-01  5.449710E-08  1.729172E-07  5.325843E-05  3.473351E-06  8.104991E-05  2.217571E-07  2.621255E-06  1.482638E-07
    316  1.391087445178E-01  3.926575E-08  1.356249E-07  4.744753E-05  3.279339E-06  8.565654E-05  2.413371E-07  3.214842E-06  1.925001E-07
    317  1.397002518981E-01  2.869347E-08  1.072500E-07  4.223038E-05  3.080959E-06  8.936323E-05  2.587656E-07  3.851849E-06  2.432017E-07
    318  1.402705851668E-01  2.097558E-08  8.464526E-08  3.738162E-05  2.874287E-06  9.228678E-05  2.744361E-07  4.549920E-06  3.024400E-07
    319  1.408634912375E-01  1.494829E-08  6.536115E-08  3.256066E-05  2.645172E-06  9.447625E-05  2.888921E-07  5.362801E-06  3.761841E-07
    320  1.414089642241E-01  1.081634E-08  5.093743E-08  2.836065E-05  2.424400E-06  9.554732E-05  2.998225E-07  6.178559E-06  4.555356E-07
    321  1.419220762512E-01  7.885917E-09  3.983598E-08  2.463302E-05  2.209792E-06  9.557129E-05  3.073395E-07  6.990022E-06  5.402134E-07
    322  1.422771704232E-01  6.283676E-09  3.333145E-08  2.217903E-05  2.057569E-06  9.494540E-05  3.105823E-07  7.567116E-06  6.042826E-07
    323  1.426029315631E-01  5.069624E-09  2.812869E-08  2.002552E-05  1.916125E-06  9.385674E-05  3.118889E-07  8.096551E-06  6.663558E-07
    324  1.430135230101E-01  3.832298E-09  2.250829E-08  1.745234E-05  1.736572E-06  9.172745E-05  3.109484E-07  8.745939E-06  7.477878E-07
    325  1.434683796643E-01  2.773553E-09  1.735405E-08  1.479357E-05  1.537582E-06  8.831832E-05  3.061146E-07  9.412159E-06  8.396351E-07
    326  1.440315208021E-01  1.816537E-09  1.229698E-08  1.179371E-05  1.294155E-06  8.250554E-05  2.939943E-07  1.009902E-05  9.497645E-07
    327  1.445490332405E-01  1.197854E-09  8.722181E-09  9.333841E-06  1.076987E-06  7.562971E-05  2.764890E-07  1.052643E-05  1.039482E-06
    328  1.451370980342E-01  7.210610E-10  5.706245E-09  6.918699E-06  8.455063E-07  6.629826E-05  2.495905E-07  1.068562E-05  1.115724E-06
    329  1.457052374241E-01  4.247414E-10  3.644305E-09  4.986677E-06  6.444067E-07  5.623421E-05  2.178369E-07  1.045027E-05  1.151903E-06
    330  1.463107957421E-01  2.300893E-10  2.153164E-09  3.356341E-06  4.605210E-07  4.508693E-05  1.800977E-07  9.766162E-06  1.140933E-06
    331  1.468752132891E-01  1.239980E-10  1.258848E-09  2.217493E-06  3.218891E-07  3.510487E-05  1.443281E-07  8.779489E-06  1.083107E-06
    332  1.475510939381E-01  5.576522E-11  6.244661E-10  1.273680E-06  1.978736E-07  2.456816E-05  1.045882E-07  7.304693E-06  9.623289E-07
    333  1.481899111058E-01  2.461850E-11  3.027135E-10  7.101345E-07  1.177009E-07  1.653833E-05  7.278336E-08  5.799927E-06  8.133788E-07
    334  1.491767377555E-01  6.245238E-12  8.868772E-11  2.576880E-07  4.721321E-08  8.041517E-06  3.727661E-08  3.649235E-06  5.642001E-07
    335  1.497116139607E-01  2.796359E-12  4.300966E-11  1.405953E-07  2.724247E-08  5.155437E-06  2.458773E-08  2.691349E-06  4.387694E-07
    336  1.502421520731E-01  1.213560E-12  2.021823E-11  7.397902E-08  1.514606E-08  3.183809E-06  1.562185E-08  1.913163E-06  3.289140E-07
    337  1.509052103900E-01  4.100739E-13  7.540446E-12  3.136372E-08  6.882344E-09  1.650833E-06  8.395458E-09  1.183760E-06  2.175631E-07
    338  1.515352476696E-01  1.432992E-13  2.890100E-12  1.311777E-08  3.076142E-09  8.368031E-07  4.404373E-09  7.102353E-07  1.391379E-07
    339  1.521327102765E-01  5.439396E-14  1.194500E-12  5.443606E-09  1.360031E-09  4.172760E-07  2.269572E-09  4.161779E-07  8.665415E-08
    340  1.526678407657E-01  2.537311E-14  5.989775E-13  2.384273E-09  6.304990E-10  2.154506E-07  1.207102E-09  2.483838E-07  5.463859E-08
    341  1.532481602429E-01  1.351339E-14  3.447205E-13  9.421452E-10  2.649412E-10  1.016434E-07  5.882137E-10  1.370094E-07  3.199880E-08
    342  1.535863948111E-01  1.037525E-14  2.773284E-13  5.415295E-10  1.577512E-10  6.465399E-08  3.813084E-10  9.538357E-08  2.307230E-08
    343  1.538995751697E-01  8.570082E-15  2.397116E-13  3.220087E-10  9.685787E-11  4.213734E-08  2.529160E-10  6.753079E-08  1.687609E-08
    344  1.546020187628E-01  6.271588E-15  1.953130E-13  1.006390E-10  3.237184E-11  1.586379E-08  9.904235E-11  3.031815E-08  8.153454E-09
    345  1.552062305672E-01  5.073812E-15  1.738742E-13  3.912401E-11  1.315573E-11  6.859129E-09  4.427136E-11  1.487499E-08  4.262336E-09
    346  1.557875935888E-01  4.182010E-15  1.573881E-13  1.788209E-11  6.163260E-12  3.164186E-09  2.105855E-11  7.367753E-09  2.244351E-09
    347  1.566447447202E-01  3.127608E-15  1.353422E-13  8.226225E-12  2.896072E-12  1.208505E-09  8.378918E-12  2.561876E-09  8.535955E-10
    348  1.574294426159E-01  2.362205E-15  1.162614E-13  5.748406E-12  2.123141E-12  6.896409E-10  4.947093E-12  9.658092E-10  3.481587E-10
    349  1.581710514975E-01  1.779776E-15  9.904557E-14  4.713627E-12  1.873859E-12  5.270045E-10  3.915619E-12  3.845578E-10  1.482563E-10
    350  1.588328903187E-01  1.359890E-15  8.449087E-14  4.087178E-12  1.755674E-12  4.665769E-10  3.589952E-12  1.734259E-10  6.986959E-11
    351  1.594606073659E-01  1.035216E-15  7.144460E-14  3.577686E-12  1.661761E-12  4.313811E-10  3.437827E-12  8.563831E-11  3.500635E-11
    352  1.600565792087E-01  7.832172E-16  5.977134E-14  3.123799E-12  1.566430E-12  4.019663E-10  3.315342E-12  4.744999E-11  1.892896E-11
    353  1.607059625219E-01  5.629008E-16  4.795400E-14  2.646011E-12  1.444681E-12  3.673903E-10  3.147758E-12  2.839449E-11  1.056893E-11
    354  1.613957576202E-01  3.814459E-16  3.654958E-14  2.152018E-12  1.287881E-12  3.245457E-10  2.896951E-12  1.924444E-11  6.573695E-12
    355  1.620398820205E-01  2.535438E-16  2.713858E-14  1.708085E-12  1.114804E-12  2.784384E-10  2.583394E-12  1.489636E-11  4.887178E-12
    356  1.627691861850E-01  1.501933E-16  1.823335E-14  1.245129E-12  8.971691E-13  2.217017E-10  2.150071E-12  1.181302E-11  3.989393E-12
    357  1.634667099868E-01  8.491370E-17  1.163795E-14  8.640896E-13  6.848615E-13  1.675315E-10  1.695833E-12  9.513644E-12  3.511276E-12
    358  1.645369737572E-01  3.090194E-17  5.109004E-15  4.354333E-13  3.998094E-13  9.646459E-11  1.043907E-12  6.527388E-12  2.946933E-12
    359  1.651200899964E-01  1.673670E-17  3.067170E-15  2.829710E-13  2.815170E-13  6.753175E-11  7.582602E-13  5.172654E-12  2.645505E-12
